,MYO1A (4640)
ACH-000004,-0.09475613629339999
ACH-000007,0.0943946435483
ACH-000009,-0.111395664494
ACH-000011,-0.159772021475
ACH-000012,-0.075865206088
ACH-000013,-0.163780831254
ACH-000014,-0.22505207193799998
ACH-000015,-0.42652404126599996
ACH-000017,-0.212876721033
ACH-000018,-0.27735189987
ACH-000019,0.010967115337900001
ACH-000021,-0.153087690828
ACH-000022,-0.049355078075900005
ACH-000025,-0.258914242671
ACH-000028,-0.290702115422
ACH-000030,-0.0868173190498
ACH-000035,-0.322619133149
ACH-000036,-0.442640556929
ACH-000037,-0.129449290383
ACH-000039,-0.0620091603921
ACH-000040,-0.177647630526
ACH-000041,-0.316299511545
ACH-000042,-0.26545916406
ACH-000045,-0.198526696718
ACH-000047,-0.134819891029
ACH-000052,-0.33250317811700003
ACH-000053,-0.166163753302
ACH-000054,-0.173513086175
ACH-000055,-0.229464351673
ACH-000060,-0.009845198255020001
ACH-000067,-0.12129822857200001
ACH-000070,-0.43992259086400004
ACH-000075,-0.36387538087099996
ACH-000078,-0.10109685452
ACH-000082,0.00844718156816
ACH-000085,-0.303762475145
ACH-000086,-0.369550487203
ACH-000087,-0.0608696147856
ACH-000092,-0.033868584718299996
ACH-000095,-0.0485858257058
ACH-000097,-0.22063122006299998
ACH-000098,-0.026118175658999997
ACH-000099,-0.17374818689399998
ACH-000108,-0.0733420912433
ACH-000113,-0.172900614993
ACH-000115,-0.30602251918400003
ACH-000116,-0.078674717368
ACH-000118,-0.137541502541
ACH-000120,0.0498923494374
ACH-000123,-0.11702031310999998
ACH-000127,-0.288389448215
ACH-000128,-0.25098479901799997
ACH-000132,0.0725470716003
ACH-000133,-0.274040705412
ACH-000137,-0.102924660414
ACH-000138,-0.20660249458799998
ACH-000142,-0.09803361991569999
ACH-000143,-0.142422683622
ACH-000146,-0.27478476869
ACH-000148,-0.18741411667100003
ACH-000150,-0.299487855374
ACH-000152,-0.244752219007
ACH-000153,-0.5264548973600001
ACH-000159,-0.19502143932100002
ACH-000160,-0.294225746872
ACH-000163,-0.403417365022
ACH-000167,0.0834397892458
ACH-000168,-0.249972873173
ACH-000169,-0.18356097085099998
ACH-000178,-0.114301325564
ACH-000182,-0.154372579079
ACH-000183,-0.302488151174
