,UGT1A8 (54576)
ACH-000004,-0.132673884348
ACH-000007,-0.281641179455
ACH-000009,-0.25256134524
ACH-000011,-0.129054983792
ACH-000012,-0.042626726511399995
ACH-000013,-0.193930096042
ACH-000014,-0.0790228120344
ACH-000015,-0.229758299713
ACH-000017,-0.156035001433
ACH-000018,-0.0074127916487
ACH-000019,-0.47083740468099994
ACH-000021,-0.137356413378
ACH-000022,-0.251624497768
ACH-000025,-0.051547297827399995
ACH-000028,-0.14120520332
ACH-000030,-0.267854326916
ACH-000035,-0.392061777592
ACH-000036,-0.281358100251
ACH-000037,-0.329488197998
ACH-000039,0.142361851814
ACH-000040,-0.11933056620200001
ACH-000041,-0.281162964742
ACH-000042,-0.24603934735599997
ACH-000045,-0.211932886145
ACH-000047,-0.122875738134
ACH-000052,-0.46126565999499997
ACH-000053,-0.13442116695
ACH-000054,-0.19739093427
ACH-000055,-0.17159044793699998
ACH-000060,-0.20245734509799998
ACH-000067,-0.18581720755999998
ACH-000070,-0.34619559806199995
ACH-000075,-0.40530829041199995
ACH-000078,-0.262311754517
ACH-000082,-0.272332263809
ACH-000085,-0.337294055119
ACH-000086,-0.0966130431525
ACH-000087,-0.258739420253
ACH-000092,-0.12602644909299998
ACH-000095,-0.25317950895999997
ACH-000097,-0.45206187872000003
ACH-000098,-0.416394280197
ACH-000099,-0.176369583191
ACH-000108,-0.0384906870388
ACH-000113,-0.179359971807
ACH-000115,-0.29765889721
ACH-000116,-0.273618335725
ACH-000118,-0.203725154005
ACH-000120,-0.052652127424900004
ACH-000123,0.00334621843204
ACH-000127,-0.208028268416
ACH-000128,-0.308505720491
ACH-000132,-0.227611392931
ACH-000133,-0.22101106304499998
ACH-000137,-0.16203323565
ACH-000138,-0.21399705798799998
ACH-000142,-0.14863438672499998
ACH-000143,-0.220444371093
ACH-000146,-0.08637481709339999
ACH-000148,-0.216584006066
ACH-000150,-0.292490665182
ACH-000152,-0.27087274080699997
ACH-000153,-0.207443679986
ACH-000159,-0.037725092458500004
ACH-000160,-0.240054194703
ACH-000163,-0.188318724938
ACH-000167,-0.36865187353900003
ACH-000168,-0.22477853276299997
ACH-000169,-0.275331500899
ACH-000178,-0.365222041482
ACH-000182,-0.20103060717399998
ACH-000183,-0.350780099354
ACH-000188,-0.194868032317
ACH-000189,0.0437681509952
ACH-000190,-0.34343507497299997
ACH-000198,-0.217743375869
ACH-000204,-0.549118546698
ACH-000206,-0.169916220245
ACH-000207,-0.417543413239
ACH-000211,-0.23827341964899998
ACH-000215,-0.275490978719
ACH-000221,-0.122592252543
ACH-000222,-0.32781632448000003
ACH-000223,-0.264382997703
ACH-000226,-0.150835629571
ACH-000227,-0.237643230979
ACH-000228,-0.270169293739
ACH-000231,-0.156279393569
ACH-000232,-0.15553565393899998
ACH-000233,-0.347789455551
ACH-000234,-0.19666642149
ACH-000235,-0.42678048515199996
ACH-000237,-0.427956265564
ACH-000238,-0.126737871411
