,HGSNAT (138050)
ACH-000004,0.147975580823
ACH-000007,0.0360693550429
ACH-000009,0.274817108285
ACH-000011,0.216201195671
ACH-000012,0.20573698240600002
ACH-000013,0.20693210010000002
ACH-000014,-0.0022096319734899996
ACH-000015,0.121790485816
ACH-000017,0.289873174679
ACH-000018,0.15086349627
ACH-000019,0.0379140035537
ACH-000021,0.341158198252
ACH-000022,0.135832315235
ACH-000025,0.094829065989
ACH-000028,0.182699809248
ACH-000030,0.25435265811
ACH-000035,0.076388647684
ACH-000036,0.25402392497299997
ACH-000037,0.0657226721606
ACH-000039,0.18555345422699998
ACH-000040,0.20609819098700002
ACH-000041,0.256910503931
ACH-000042,0.0900163534056
ACH-000045,0.071512794877
ACH-000047,0.245799653206
ACH-000052,0.327140625147
ACH-000053,0.192833657376
ACH-000054,0.25649744978300004
ACH-000055,0.21801911918000003
ACH-000060,0.145010094831
ACH-000067,0.34179035748899994
ACH-000070,0.0912117196387
ACH-000075,0.125600123036
ACH-000078,0.29257743329999997
ACH-000082,-0.0124478254011
ACH-000085,0.309022045026
ACH-000086,0.160831390321
ACH-000087,-0.00658209899037
ACH-000092,0.160124010584
ACH-000095,0.268568177791
ACH-000097,0.25228216591499997
ACH-000098,0.319885805949
ACH-000099,0.14929508318600002
ACH-000108,0.04699025490040001
ACH-000113,0.193040039145
ACH-000115,-0.145643326422
ACH-000116,0.0302177500715
ACH-000118,0.16938193144400002
ACH-000120,0.163753132749
ACH-000123,0.014037661370700002
ACH-000127,0.0884788951609
ACH-000128,0.423371624459
ACH-000132,0.149690471954
ACH-000133,0.270795731419
ACH-000137,-0.09365640379370001
ACH-000138,0.0522966226927
ACH-000142,0.35311626531499996
ACH-000143,-0.00595982075351
ACH-000146,0.143039453594
ACH-000148,0.17697956819000002
ACH-000150,0.265174867483
ACH-000152,0.19839440246399997
ACH-000153,0.255942177118
ACH-000159,0.111119755582
ACH-000160,0.23585116478100002
ACH-000163,0.169153641439
ACH-000167,0.044786963504300004
ACH-000168,0.25464426526
ACH-000169,0.31331322453899996
ACH-000178,0.140101465774
ACH-000182,0.0869328028304
ACH-000183,0.265136756599
ACH-000188,0.0761506102702
ACH-000189,0.36703108654700006
ACH-000190,0.168304413136
ACH-000198,0.17491363641199997
ACH-000204,0.411376921401
ACH-000206,0.34866844013400006
ACH-000207,0.148336322152
ACH-000211,0.07547352671789999
ACH-000215,0.199004391793
ACH-000221,-0.08218753832100001
ACH-000222,-0.03623998860080001
ACH-000223,0.165678153159
ACH-000226,0.1096734633
ACH-000227,0.398930164607
ACH-000228,-0.0272358699969
ACH-000231,0.131578917849
ACH-000232,0.18959009318300002
ACH-000233,0.146849906219
ACH-000234,0.239574292053
ACH-000235,0.0412563791431
ACH-000237,0.13214036994
ACH-000238,0.283575052986
ACH-000243,0.199960316182
ACH-000244,0.109781834256
ACH-000246,0.274831939004
ACH-000248,0.22135465635
ACH-000250,0.193047086983
ACH-000251,0.198639668381
ACH-000253,0.200654825688
ACH-000255,0.236611414846
ACH-000256,0.157117524964
ACH-000257,0.138391937375
ACH-000258,0.25763338215500003
ACH-000259,0.24411093657299998
ACH-000260,0.262569178384
ACH-000261,0.155012700921
ACH-000262,0.17923387996399998
ACH-000263,0.1205561089
ACH-000264,0.226576928417
ACH-000265,0.04565885294980001
ACH-000266,0.252430950783
ACH-000272,0.392396087922
ACH-000273,0.319875147405
ACH-000274,0.233512642052
ACH-000277,0.409037536568
ACH-000278,0.141003521155
ACH-000279,0.263896985534
ACH-000280,0.11640735438
ACH-000281,0.357893920867
ACH-000288,0.306005576171
ACH-000291,0.17082636376200003
ACH-000293,0.221278177481
ACH-000294,0.336198926467
ACH-000295,0.021470335461
ACH-000296,0.214553984587
ACH-000302,0.277665792995
ACH-000304,0.11233316404999999
ACH-000307,0.116390942213
ACH-000308,0.121731658877
ACH-000310,0.0759735470289
ACH-000311,0.208008570691
ACH-000312,0.23704304860300002
ACH-000315,0.16939479913400002
ACH-000316,0.14676357342000002
ACH-000317,0.037249355472499995
ACH-000318,0.0867783480043
ACH-000319,0.267012947653
ACH-000320,0.214057103988
ACH-000322,0.253732420839
ACH-000323,0.214122680251
ACH-000324,0.313688322227
ACH-000329,0.0338264768909
ACH-000330,-0.124808599032
ACH-000331,0.279046514353
ACH-000332,0.164488238342
ACH-000334,0.22403711391399997
ACH-000335,0.17791573659
ACH-000336,0.41363851487899994
ACH-000337,0.31351338192
ACH-000339,0.149850856441
ACH-000341,0.19307334545000002
ACH-000348,0.068894703606
ACH-000350,0.333007514209
ACH-000352,0.0806218043898
ACH-000356,-0.026207461184900003
ACH-000361,0.295046507924
ACH-000362,-0.0300284959941
ACH-000363,0.11631750492999998
ACH-000364,0.245707928555
ACH-000365,-0.011606796580600001
ACH-000366,0.32472741091699997
ACH-000368,0.146066047064
ACH-000374,-0.00511007324617
ACH-000375,0.21875008518300001
ACH-000376,0.17711368439300001
ACH-000381,0.191640498348
ACH-000383,0.11196103447000001
ACH-000387,0.17183680471700002
ACH-000389,0.292757798043
ACH-000390,-0.0635159047171
ACH-000393,0.0058572520877
ACH-000395,0.249353267135
ACH-000397,0.237970794553
ACH-000401,0.24320817801300001
ACH-000402,-0.125216506561
ACH-000403,0.220594984149
ACH-000404,-0.12795145890100001
ACH-000406,0.206605269186
ACH-000407,0.134676183089
ACH-000408,-0.0641050391517
ACH-000410,0.09326804641769999
ACH-000411,0.233857730172
ACH-000414,0.219109017911
ACH-000415,0.052256288776699994
ACH-000416,0.12364209726099999
ACH-000420,-0.0689292372141
ACH-000421,0.20790316366099998
ACH-000424,0.00885506701014
ACH-000425,0.288291469979
ACH-000426,0.160046088601
ACH-000427,0.011788334002399998
ACH-000433,0.11455394018300001
ACH-000436,0.282534342869
ACH-000444,0.20041171159600002
ACH-000445,0.21212721098200002
ACH-000448,0.12977732920499999
ACH-000450,0.23542277727400002
ACH-000452,0.175887304331
ACH-000454,0.07852518018839999
ACH-000458,0.26780277253199997
ACH-000459,0.291186439666
ACH-000460,0.277739730343
ACH-000461,-0.190621491751
ACH-000463,0.10717762581399999
ACH-000464,0.103398480358
ACH-000466,0.14333725082
ACH-000467,0.205535270504
ACH-000468,0.271962399801
ACH-000469,0.16013688865
ACH-000470,0.0405305778688
ACH-000471,0.0378468556207
ACH-000472,0.0578916358081
ACH-000473,0.34084947327799997
ACH-000475,0.18829052660700002
ACH-000476,0.227246105691
ACH-000477,-0.108740940131
ACH-000480,0.114995915384
ACH-000481,0.12955332739
ACH-000483,0.20799258518
ACH-000484,0.212411983394
ACH-000485,0.04690275291709999
ACH-000486,0.0974622204733
ACH-000487,0.129981698629
ACH-000488,0.34745087351099996
ACH-000490,-0.0285880333062
ACH-000491,0.065808498348
ACH-000495,0.0637766699243
ACH-000496,0.134211103947
ACH-000499,0.125812745246
ACH-000500,0.652639721509
ACH-000502,0.14201055527599998
ACH-000503,0.054375908165
ACH-000505,0.06114725939519999
ACH-000507,0.24472162144200002
ACH-000510,0.185522916859
ACH-000511,0.19260305991
ACH-000512,0.0526312678613
ACH-000516,0.161953152675
ACH-000517,0.129674736671
ACH-000518,0.08908988986260001
ACH-000520,0.20315300225900002
ACH-000521,0.287911288226
ACH-000522,0.24586005188499999
ACH-000524,0.12772751995999998
ACH-000527,0.28264967788400003
ACH-000528,0.21387252146299998
ACH-000537,0.05251869978019999
ACH-000541,-0.0377436372591
ACH-000542,0.30728404904199996
ACH-000544,0.027739554162400003
ACH-000545,0.27144837365200003
ACH-000547,0.405150931504
ACH-000548,0.175907427711
ACH-000549,0.21940133403499998
ACH-000550,0.352797675835
ACH-000552,0.214507387977
ACH-000556,0.145009404438
ACH-000557,-0.09813156667589999
ACH-000570,0.366856909229
ACH-000571,0.144721137653
ACH-000573,0.06906081841589999
ACH-000576,0.061173704861599995
ACH-000580,-0.156636346071
ACH-000584,0.158259593504
ACH-000585,0.26410562043900004
ACH-000588,0.185532624976
ACH-000589,0.284106299089
ACH-000591,0.19284184408399999
ACH-000593,0.22134866190000002
ACH-000600,0.14189233786699998
ACH-000601,0.171393157508
ACH-000604,0.458622058852
ACH-000605,0.156973035456
ACH-000606,0.243811001412
ACH-000608,0.24949059432100001
ACH-000614,0.08059417372689999
ACH-000616,0.227041443617
ACH-000618,0.263082831082
ACH-000619,-0.0419304913647
ACH-000620,0.269137741826
ACH-000621,0.104524097426
ACH-000622,0.185232083613
ACH-000623,0.13884532809900002
ACH-000624,0.23361540446899998
ACH-000627,0.138319094685
ACH-000630,0.08718213162340001
ACH-000632,0.0987241807747
ACH-000633,0.244701949753
ACH-000637,0.0822109408182
ACH-000638,0.105239671174
ACH-000646,0.660695720272
ACH-000647,0.07492274675169999
ACH-000648,0.374265758696
ACH-000649,0.170243794357
ACH-000651,0.151364466026
ACH-000652,0.150361692003
ACH-000653,0.0611688225954
ACH-000657,0.233295877256
ACH-000658,-0.202628305674
ACH-000661,0.335485967944
ACH-000662,-0.444971956382
ACH-000663,0.138062691415
ACH-000665,0.156513937784
ACH-000671,0.290544629398
ACH-000673,0.231555319117
ACH-000676,0.186953265991
ACH-000677,0.15341937314600002
ACH-000681,0.0649521341318
ACH-000682,0.131708880139
ACH-000683,0.0390514123531
ACH-000684,0.37868970922399997
ACH-000688,0.159975297224
ACH-000693,0.14386968043099999
ACH-000694,0.173450446222
ACH-000695,-0.27429496707199996
ACH-000696,0.28637952786299997
ACH-000697,0.0563619851544
ACH-000699,0.137312445305
ACH-000701,0.216434909576
ACH-000706,0.15609060343800002
ACH-000711,0.18375603288400003
ACH-000713,0.194079232631
ACH-000714,0.221034390083
ACH-000718,0.319701683059
ACH-000720,0.21827372704
ACH-000721,0.19398201360599998
ACH-000724,0.27779891309599997
ACH-000725,-0.0367761926881
ACH-000732,0.08846465311660001
ACH-000734,0.0948233980043
ACH-000735,0.0989250453775
ACH-000736,0.311065612838
ACH-000738,0.155849403247
ACH-000746,0.162234231796
ACH-000747,0.18277652084399998
ACH-000748,0.32108700038000004
ACH-000753,0.0290342210459
ACH-000756,0.297845850901
ACH-000757,0.11148377800899999
ACH-000758,0.03953187005080001
ACH-000760,0.0383369907426
ACH-000763,0.139045928509
ACH-000764,0.230484842415
ACH-000765,0.20551031414
ACH-000766,0.250397313312
ACH-000767,0.08247019684769999
ACH-000768,0.321182182917
ACH-000769,0.18092380255399998
ACH-000770,0.23725218563099998
ACH-000771,0.238362763863
ACH-000773,0.36100848517899997
ACH-000776,0.133129114186
ACH-000777,0.382631191057
ACH-000778,0.00844545000626
ACH-000781,0.157368480102
ACH-000782,0.0579245914025
ACH-000783,0.157401559693
ACH-000784,0.11238330242399999
ACH-000785,0.25111730365699997
ACH-000787,0.15808912523600002
ACH-000788,0.264110559909
ACH-000791,0.0690256894425
ACH-000792,0.181454270271
ACH-000794,0.118795418606
ACH-000796,0.103647203851
ACH-000799,0.07288340630939999
ACH-000800,0.40967152074600005
ACH-000802,0.0312447856951
ACH-000804,0.00783919280016
ACH-000805,0.38014641368600005
ACH-000809,0.230847145004
ACH-000810,0.104239570603
ACH-000811,0.290344252754
ACH-000817,-0.041872457522100004
ACH-000819,0.259598057908
ACH-000820,-0.0204514032601
ACH-000821,-0.0398193063545
ACH-000822,0.177687001756
ACH-000823,0.133538678011
ACH-000824,0.26054055800500003
ACH-000827,0.197624015235
ACH-000829,0.24989399209600002
ACH-000831,0.267757484424
ACH-000832,0.16143249734200002
ACH-000833,0.052823349869999994
ACH-000834,0.013200328551799999
ACH-000835,0.154817055264
ACH-000836,0.183926551589
ACH-000837,0.0635647101124
ACH-000838,0.08681688594010001
ACH-000839,0.297417736992
ACH-000840,0.129926726464
ACH-000841,0.203854408617
ACH-000843,0.259855149652
ACH-000846,0.311464089402
ACH-000847,0.323885397882
ACH-000848,0.315347084732
ACH-000849,0.17124422459199998
ACH-000851,0.31574339735199997
ACH-000855,0.24521390342500002
ACH-000856,0.148676989259
ACH-000858,0.22490172883600001
ACH-000859,0.062166844816300006
ACH-000861,0.175676626052
ACH-000862,0.19938735082000003
ACH-000865,0.0679912122615
ACH-000866,0.276531800519
ACH-000867,0.250855830917
ACH-000869,0.024072921035599996
ACH-000872,0.0513316410639
ACH-000873,0.363743986437
ACH-000876,-0.0277592545898
ACH-000878,0.32228021660100004
ACH-000880,0.0899099151516
