,TCTEX1D2 (255758)
ACH-000264,-0.0472184875683
ACH-000265,-0.11478300419399999
ACH-000266,-0.25003023565099997
ACH-000272,-0.176867449467
ACH-000273,-0.420971261701
ACH-000274,-0.100804828677
ACH-000277,-0.43997767457500003
ACH-000278,-0.250864767042
ACH-000279,-0.23855844471999998
ACH-000280,-0.22405892211999998
ACH-000281,-0.123976961966
ACH-000288,-0.103511142261
ACH-000291,-0.12122695866800001
ACH-000293,-0.139767945343
ACH-000294,-0.320868021988
ACH-000295,-0.264510874871
ACH-000296,-0.16139576002800002
ACH-000302,0.0860486865135
ACH-000304,-0.226416186737
ACH-000307,-0.191019948102
ACH-000308,-0.42713797919299995
ACH-000310,-0.16793746443
ACH-000311,-0.330343817747
ACH-000312,-0.335115739452
ACH-000315,-0.0118011797786
ACH-000316,-0.054891839356699994
ACH-000317,-0.0403308906781
ACH-000318,-0.194929661929
ACH-000319,-0.0049831838802700005
ACH-000320,-0.245496714277
ACH-000322,-0.23497711101500002
ACH-000323,-0.0291763257173
ACH-000324,-0.195483965511
ACH-000329,-0.148737144152
ACH-000330,0.0130941218949
ACH-000331,-0.15372973218900002
ACH-000332,-0.212621881336
ACH-000334,-0.223654396323
ACH-000335,-0.038313342985699994
ACH-000336,-0.114761205828
ACH-000337,-0.16603298845
ACH-000339,-0.128583077322
ACH-000341,-0.133873688367
ACH-000348,-0.0831225145964
ACH-000350,-0.09869789856560002
ACH-000352,-0.166805862541
ACH-000356,0.0259708208003
ACH-000361,-0.04679040606650001
ACH-000362,-0.07313723417160001
ACH-000363,-0.011471811795
ACH-000364,-0.049758935285800006
ACH-000365,-0.168366658277
ACH-000366,-0.182544332018
ACH-000368,-0.00884633355526
ACH-000374,-0.08386145095610001
ACH-000375,-0.0778954781155
ACH-000376,-0.227673275976
ACH-000381,-0.131643204577
ACH-000383,-0.195391196016
ACH-000387,-0.380387307816
ACH-000389,-0.150950122841
ACH-000390,-0.033668691864999996
ACH-000393,-0.153930625771
ACH-000395,-0.0408297308751
ACH-000397,-0.293664892324
ACH-000401,-0.11293725736600001
ACH-000402,-0.41591346019000003
ACH-000403,-0.247918204894
ACH-000404,-0.12265287702199999
ACH-000406,-0.0666475291516
ACH-000407,-0.108624934941
ACH-000408,-0.28767104911999997
ACH-000410,0.039874200245400004
ACH-000411,-0.031507076626200003
ACH-000414,-0.242568289343
ACH-000415,-0.022887870076900005
ACH-000416,-0.14057722906099998
ACH-000420,-0.366215283178
ACH-000421,-0.0841941778269
ACH-000424,0.0548659865464
ACH-000425,-0.149006780974
ACH-000426,-0.24775770684
ACH-000427,0.022859347981599998
ACH-000433,0.0942520723855
ACH-000436,-0.206664115029
ACH-000444,-0.19155251044399998
ACH-000445,-0.11207424840600001
ACH-000448,-0.11835127945900001
ACH-000450,-0.103219177134
ACH-000452,-0.035268830296
ACH-000454,-0.472626660303
ACH-000458,-0.0880333510687
ACH-000459,0.163758980238
ACH-000460,-0.20597747790999998
ACH-000461,-0.100124931816
ACH-000463,-0.116771454772
ACH-000464,-0.0523407927233
ACH-000466,-0.239195763039
ACH-000467,-0.19363929706
ACH-000468,-0.0988495352637
ACH-000469,-0.257877500075
ACH-000470,-0.156602537489
ACH-000471,-0.132754198683
ACH-000472,-0.17952731174800002
ACH-000473,-0.147495129144
ACH-000475,-0.136530852727
ACH-000476,-0.170637951448
ACH-000477,-0.49592786009400003
ACH-000480,0.0453935912701
ACH-000481,-0.16269311832900002
ACH-000483,-0.179654664115
ACH-000484,0.0140597837277
ACH-000485,-0.275740025894
ACH-000486,-0.241100534237
ACH-000487,-0.0410163736952
ACH-000488,-0.216826585869
ACH-000490,-0.17166795404100002
ACH-000491,-0.17057300786
ACH-000495,-0.16892941670000003
ACH-000496,-0.229848845587
ACH-000499,0.0644274805662
ACH-000500,-0.452844721251
ACH-000502,-0.232201410599
ACH-000503,0.145369443707
ACH-000505,-0.239383722688
ACH-000507,-0.086007088759
ACH-000510,-0.0730414660846
ACH-000511,-0.140345690313
ACH-000512,0.170997046377
ACH-000516,-0.07011688988680001
ACH-000517,-0.18132294000500002
ACH-000518,-0.0111429212311
ACH-000520,-0.184023000249
ACH-000521,-0.203252646693
ACH-000522,-0.22146023360999997
ACH-000524,-0.08941043580610002
ACH-000527,-0.154961333379
ACH-000528,-0.251645605586
ACH-000537,-0.0378904144855
ACH-000541,-0.256734700921
ACH-000542,-0.09147710219139998
ACH-000544,-0.215391051456
ACH-000545,-0.17905784397
ACH-000547,-0.17484520083900001
ACH-000548,-0.0500298683055
ACH-000549,-0.20016818114100002
ACH-000550,-0.20233422041299998
ACH-000552,-0.10250988506000001
ACH-000556,-0.0140570967368
ACH-000557,-0.138669983883
ACH-000570,0.000685555882005
ACH-000571,-0.0510287229511
ACH-000573,-0.029870838921300002
ACH-000576,-0.13641348693299998
ACH-000580,-0.28762112767700004
ACH-000584,-0.19035616601
ACH-000585,-0.0503204896109
ACH-000588,0.05254839758240001
ACH-000589,-0.315719466651
ACH-000591,-0.273513248835
ACH-000593,-0.24724314015700002
ACH-000600,-0.15443868135
ACH-000601,-0.27333889137899997
ACH-000604,-0.42677029461099997
ACH-000605,-0.09035854044260001
ACH-000606,-0.0400983393229
ACH-000608,-0.252531211092
ACH-000614,-0.161913900112
ACH-000616,-0.05532242127180001
ACH-000618,0.04209287067419999
ACH-000619,-0.157662830291
ACH-000620,-0.23565034899300003
ACH-000621,-0.201746932381
ACH-000622,-0.226264814674
ACH-000623,-0.0477700527898
ACH-000624,-0.100744868113
ACH-000627,0.00722750400552
ACH-000630,-0.159112133516
ACH-000632,-0.173393588463
ACH-000633,-0.21220526177299998
ACH-000637,0.0171617163406
ACH-000638,-0.38521841927199996
ACH-000646,-0.436807035552
ACH-000647,-0.11075187182900001
ACH-000648,-0.09531538733349999
ACH-000649,-0.165283908318
ACH-000651,-0.19782682618900002
ACH-000652,-0.315583531176
ACH-000653,-0.04783021035619999
ACH-000657,-0.28544268307799997
ACH-000658,-0.347926584476
ACH-000661,-0.265719355632
ACH-000662,-0.240612685024
ACH-000663,-0.105175572303
ACH-000665,-0.0952248158497
ACH-000671,-0.0985041261603
ACH-000673,-0.0681712253144
ACH-000676,-0.174986915768
ACH-000677,-0.00211974711028
ACH-000681,-0.219271700096
ACH-000682,-0.09802956110950001
ACH-000683,-0.36397361314599996
ACH-000684,-0.19115536476
ACH-000688,-0.186679685295
ACH-000693,-0.0630031818466
ACH-000694,-0.24897762623300002
ACH-000695,-0.366545201316
ACH-000696,-0.1402182988
ACH-000697,-0.18606478069200003
ACH-000699,-0.0643615156241
ACH-000701,-0.36923762793000003
ACH-000706,-0.07006241426319999
ACH-000711,-0.11124743371500001
ACH-000713,-0.0178109189672
ACH-000714,-0.0032464961056399995
ACH-000718,-0.260498649756
ACH-000720,-0.097701931873
ACH-000721,0.00856850066218
ACH-000724,-0.261987388262
ACH-000725,-0.0516879326869
ACH-000732,0.0751485190669
ACH-000734,-0.082754303165
ACH-000735,-0.150455100319
ACH-000736,-0.260275677537
ACH-000738,-0.0320000941506
ACH-000746,-0.21124428046399998
ACH-000747,-0.224452524575
ACH-000748,-0.134618137866
ACH-000753,-0.130896764492
ACH-000756,-0.0710236192342
ACH-000757,0.00378096043762
ACH-000758,0.0321169930666
ACH-000760,-0.0129374144875
ACH-000763,-0.0980904995906
ACH-000764,-0.005773567517939999
ACH-000765,-0.247067235261
ACH-000766,-0.130375334771
ACH-000767,-0.0904048014731
ACH-000768,-0.056443573887800004
ACH-000769,-0.21372842050000002
ACH-000770,-0.190407295561
ACH-000771,-0.06341884001630001
ACH-000773,-0.08493327566469999
ACH-000776,-0.125601810856
ACH-000777,-0.322495614434
ACH-000778,-0.0842294046986
ACH-000781,-0.196469764384
ACH-000782,0.08830894857079999
ACH-000783,-0.16415177705999998
ACH-000784,-0.207189930783
ACH-000785,-0.384792932574
ACH-000787,-0.167574826361
ACH-000788,-0.0610312892194
ACH-000791,-0.29771528386999996
ACH-000792,-0.110880459003
ACH-000794,-0.175280709379
ACH-000796,-0.26596281764
ACH-000799,0.10343889145400001
ACH-000800,-0.179422971186
ACH-000802,-0.25093318172
ACH-000804,-0.28424926056899996
ACH-000805,-0.14312506004
ACH-000809,-0.25653066606999997
ACH-000810,-0.422135828589
ACH-000811,-0.199289548882
ACH-000817,-0.0536717283832
ACH-000819,0.0483841805105
ACH-000820,-0.15591702589
ACH-000821,0.320326413769
ACH-000822,-0.26996193033599997
ACH-000823,-0.102713741042
ACH-000824,-0.185353924153
ACH-000827,-0.173149384665
ACH-000829,-0.11238621898800001
ACH-000831,-0.165413394733
ACH-000832,0.057135089516099996
ACH-000833,-0.299104209586
ACH-000834,-0.08042727743089999
ACH-000835,-0.15835455513399999
ACH-000836,-0.0794687244941
ACH-000837,-0.23214922483800002
ACH-000838,-0.113586436511
ACH-000839,-0.257494373041
ACH-000840,0.175585300942
ACH-000841,-0.22250911356
ACH-000843,-0.0932264954978
ACH-000846,-0.07274715713289999
ACH-000847,0.018776806673
ACH-000848,-0.125881470482
ACH-000849,0.0844795108661
ACH-000851,-0.117790755793
ACH-000855,-0.12099190472999999
ACH-000856,-0.0968577808552
ACH-000858,-0.253688603556
ACH-000859,-0.0005227436799579999
ACH-000861,-0.189556419488
ACH-000862,-0.18728412931400001
ACH-000865,-0.22458844642700002
ACH-000866,-0.0983299478349
ACH-000867,-0.131963285636
ACH-000869,-0.120191464672
ACH-000872,-0.17748557744100002
ACH-000873,-0.151957084459
ACH-000876,-0.0661990880644
ACH-000878,-0.004464586993590001
ACH-000880,0.13632727186899998
ACH-000881,-0.11222901483200001
ACH-000882,-0.27366232772599997
ACH-000884,-0.261371669674
ACH-000885,-0.17140521805999998
ACH-000887,-0.23259377319400001
ACH-000888,-0.112086382673
ACH-000889,-0.0598896577903
ACH-000890,-0.125357302792
ACH-000896,-0.13420023439099998
ACH-000898,0.028257286421699997
ACH-000900,0.0011829082393199999
ACH-000901,-0.186504700824
ACH-000905,-0.0484451485513
ACH-000906,-0.237802470462
ACH-000907,-0.116146374976
ACH-000910,-0.421605275751
ACH-000911,-0.162750379539
ACH-000912,-0.09105798870439999
ACH-000913,-0.13371658189000002
ACH-000915,0.0008886138542410001
ACH-000916,-0.141119419429
ACH-000917,0.064813968497
ACH-000921,-0.0922222318774
ACH-000924,-0.09367078740250001
ACH-000926,-0.273869706405
ACH-000928,0.0936133320793
ACH-000929,0.09648119896730001
ACH-000932,0.018539452163099997
ACH-000935,-0.208526710633
ACH-000936,-0.00914574417682
ACH-000937,-0.17661967525800001
ACH-000938,-0.09503146974889999
ACH-000939,-0.102451546878
ACH-000941,-0.0359880979378
ACH-000943,-0.119475145386
ACH-000946,-0.188777482998
ACH-000947,-0.18758383812899998
ACH-000948,-0.127253744674
ACH-000950,-0.09652142723
ACH-000953,-0.06691360707709999
ACH-000957,-0.177375142845
ACH-000958,-0.09967607243769999
ACH-000960,-0.160779643931
ACH-000963,0.107328572493
ACH-000968,-0.141241074735
ACH-000969,-0.0832653033093
ACH-000973,-0.0974947188063
ACH-000974,-0.145261185253
ACH-000975,-0.102948908612
ACH-000976,-0.237691739688
ACH-000978,0.261709487989
ACH-000980,-0.151959870298
ACH-000984,-0.168695690288
ACH-000986,-0.0262917599552
ACH-000988,0.023968025919099998
ACH-000993,-0.08245939716180001
ACH-000994,0.0626316904766
ACH-000996,-0.36343841945699995
ACH-001001,-0.127682792786
ACH-001020,-0.048017420110800006
ACH-001028,-0.11836873923
ACH-001031,-0.156207430427
ACH-001038,-0.15190175352600002
ACH-001048,-0.0357087117775
ACH-001050,-0.0928985411558
ACH-001053,0.0479349299119
ACH-001054,0.06076386325759999
ACH-001061,-0.09683510867070001
ACH-001067,-0.21973461410300002
ACH-001075,-0.245358080522
ACH-001096,0.0948108866976
ACH-001128,-0.333719772993
ACH-001134,-0.18195920518199998
ACH-001151,-0.0845691671483
ACH-001163,-0.0811234753599
ACH-001164,-0.211869981367
ACH-001173,-0.12339779528400001
ACH-001183,-0.218285920009
ACH-001184,0.014267345512700001
ACH-001190,-0.260816159936
ACH-001192,-0.014823346535
ACH-001193,-0.0787193979617
ACH-001196,-0.108919255292
ACH-001197,-0.08518264571110001
ACH-001205,-0.40038489808899996
ACH-001211,0.0774627209515
ACH-001212,-0.13230482971
ACH-001228,-0.5198639964980001
ACH-001232,-0.102971866702
ACH-001239,-0.263433995144
ACH-001274,-0.15686407133
ACH-001275,-0.150139461951
ACH-001277,-0.0705414608479
ACH-001278,-0.117422749375
ACH-001280,0.042574549595200004
ACH-001283,-0.053572102325900005
ACH-001289,-0.155509420679
ACH-001295,-0.168327833811
ACH-001300,-0.108631216198
ACH-001301,-0.34137190680699997
ACH-001302,-0.101460457709
ACH-001303,-0.135771247491
ACH-001306,-0.052751461223499996
ACH-001318,-0.310540668259
ACH-001322,-0.12173263996099999
ACH-001328,-0.275220143247
ACH-001332,0.019985124809599998
ACH-001333,0.134509783932
ACH-001336,-0.048411841458
ACH-001340,-0.18317972676
ACH-001346,-0.008128485681060001
ACH-001353,-0.227146147729
ACH-001354,0.124007376719
ACH-001367,-0.43556501021000005
ACH-001368,-0.0672183997346
ACH-001374,-0.339278221231
ACH-001375,-0.308974482817
ACH-001377,-0.197195939174
ACH-001380,-0.169241290572
ACH-001391,-0.0644939711228
ACH-001407,0.009104592357179999
ACH-001408,-0.158379924912
ACH-001413,-0.160910535125
ACH-001430,-0.35228448241599997
ACH-001431,-0.04635244700130001
ACH-001450,-0.12997001363299998
ACH-001496,-0.0354548281714
ACH-001500,-0.0228498811191
ACH-001521,-0.212812934131
ACH-001523,-0.185949775844
ACH-001532,-0.140961199742
ACH-001536,-0.413922855428
ACH-001550,-0.324139792548
ACH-001552,-0.203467507768
ACH-001554,0.027093935138
ACH-001645,-0.192537902579
ACH-001654,-0.178627316815
ACH-001715,-0.07067714610930001
ACH-001735,-0.154745473005
ACH-001736,-0.09664188059380001
ACH-001737,0.08841365073339999
ACH-001740,-0.14700237585999998
ACH-001745,-0.24770189604499998
ACH-001750,-0.139706069111
ACH-001765,-0.0195495528054
ACH-001956,-0.0926055762664
ACH-001957,-0.0670709686027
