,COX20 (116228)
ACH-000004,-0.156408064776
ACH-000007,-0.230848949517
ACH-000009,-0.26476816914
ACH-000011,-0.22895604151700003
ACH-000012,-0.14804901888900002
ACH-000013,-0.101555883827
ACH-000014,-0.11246658986500001
ACH-000015,-0.220768479263
ACH-000017,-0.206518466254
ACH-000018,-0.284083245192
ACH-000019,-0.0385435899776
ACH-000021,-0.320162234126
ACH-000022,-0.0666787685604
ACH-000025,-0.412888604556
ACH-000028,-0.143697428024
ACH-000030,-0.42414917984
ACH-000035,-0.321977486121
ACH-000036,-0.0113435060173
ACH-000037,-0.332049177076
ACH-000039,-0.390094998548
ACH-000040,-0.292336951404
ACH-000041,-0.289019246291
ACH-000042,-0.346118680352
ACH-000045,-0.571401623363
ACH-000047,-0.345832482394
ACH-000052,-0.38975393161300004
ACH-000053,-0.163570426888
ACH-000054,-0.018339411987599998
ACH-000055,-0.323651372985
ACH-000060,-0.276830848636
ACH-000067,-0.0762748282354
ACH-000070,-0.472023881105
ACH-000075,-0.35571125745399995
ACH-000078,-0.333446250782
ACH-000082,-0.234081941908
ACH-000085,-0.117120114998
ACH-000086,-0.423011162085
ACH-000087,-0.319231511245
ACH-000092,-0.39162221390600005
ACH-000095,-0.43013016883999994
ACH-000097,-0.08264427079860001
ACH-000098,-0.339198153147
ACH-000099,-0.392024782189
ACH-000108,-0.25679826942899997
ACH-000113,-0.628815437987
ACH-000115,-0.114126241393
ACH-000116,-0.183486065865
ACH-000118,-0.35606732188199997
ACH-000120,-0.421062194793
ACH-000123,-0.36890941872500005
ACH-000127,-0.283246040475
ACH-000128,-0.436675696185
ACH-000132,-0.47550572371699995
ACH-000133,-0.34469919252
ACH-000137,-0.261599950004
ACH-000138,-0.357188415463
ACH-000142,-0.291200464591
ACH-000143,-0.157741435184
ACH-000146,-0.38426888769199996
ACH-000148,-0.52617241686
ACH-000150,-0.51201576661
ACH-000152,-0.356344838025
ACH-000153,-0.197824524243
ACH-000159,-0.350133204439
ACH-000160,-0.23548985557500002
ACH-000163,-0.21667018492600001
ACH-000167,-0.09056215004860001
ACH-000168,-0.4072366121
ACH-000169,-0.22365508994600003
ACH-000178,-0.155717933836
ACH-000182,-0.423992294905
ACH-000183,-0.64896229549
ACH-000188,-0.042346344014599996
ACH-000189,-0.43845250869900004
ACH-000190,-0.40130466852200003
ACH-000198,-0.35343067538199996
ACH-000204,-0.070177305252
ACH-000206,-0.518792769222
ACH-000207,-0.211074325638
ACH-000211,-0.313449223545
ACH-000215,-0.314855353299
ACH-000221,-0.284227085171
ACH-000222,-0.104239105212
ACH-000223,-0.400988291688
ACH-000226,-0.414609193667
ACH-000227,-0.39503931933200004
ACH-000228,-0.336730791586
ACH-000231,-0.29411206485
ACH-000232,-0.237869761846
ACH-000233,-0.546349052637
ACH-000234,-0.59235436482
ACH-000235,-0.230138946015
ACH-000237,-0.37330370028000004
ACH-000238,-0.027256740134099997
ACH-000243,-0.20052778121
ACH-000244,0.0452682203374
ACH-000246,-0.224392895645
ACH-000248,-0.270973285585
ACH-000250,-0.157215917485
ACH-000251,-0.181494265639
ACH-000253,-0.0125876366138
ACH-000255,-0.36966811898900004
ACH-000256,0.033423326638
ACH-000257,-0.388980466166
ACH-000258,-0.737534432331
ACH-000259,-0.341464156489
ACH-000260,-0.243582424745
ACH-000261,-0.28561271355
ACH-000262,-0.472859926426
ACH-000263,-0.124207325878
ACH-000264,-0.335381228705
ACH-000265,-0.287398028879
ACH-000266,-0.277013335292
ACH-000272,-0.281584733515
ACH-000273,-0.26151089157699997
ACH-000274,-0.0954797983264
ACH-000277,-0.19962418545299998
ACH-000278,-0.19367306414000002
ACH-000279,-0.36810262913
ACH-000280,-0.114376944043
ACH-000281,-0.488522443212
ACH-000288,-0.29258710344300004
ACH-000291,-0.28208763794799996
ACH-000293,-0.251114807976
ACH-000294,-0.293274153445
ACH-000295,0.0455189972877
ACH-000296,-0.163773754846
ACH-000302,-0.26129766636999996
ACH-000304,-0.435856100314
ACH-000307,-0.207831411869
ACH-000308,-0.330699979747
ACH-000310,-0.496137212084
ACH-000311,-0.387304052869
ACH-000312,-0.436976006246
ACH-000315,-0.420819794057
ACH-000316,-0.39140880802100003
ACH-000317,-0.239772737368
ACH-000318,-0.0658143446617
ACH-000319,-0.15145984549
ACH-000320,-0.28956043692899996
ACH-000322,-0.573265797949
ACH-000323,-0.286684491847
ACH-000324,-0.306046170038
ACH-000329,-0.39060376308899997
ACH-000330,-0.0244971452806
ACH-000331,-0.287715322351
ACH-000332,-0.131572254649
ACH-000334,-0.210901726087
ACH-000335,-0.397345791776
ACH-000336,0.072981134782
ACH-000337,0.0014107414590199998
ACH-000339,-0.341050988504
ACH-000341,-0.48976545226499996
ACH-000348,-0.255424379771
ACH-000350,-0.378828805556
ACH-000352,-0.173241200084
ACH-000356,-0.28535618852600003
ACH-000361,-0.181100329699
ACH-000362,-0.425010837516
ACH-000363,-0.271836641952
ACH-000364,-0.192070064126
ACH-000365,-0.39891981266599996
ACH-000366,-0.313652555234
ACH-000368,-0.30025079797
ACH-000374,-0.36381602444899996
ACH-000375,-0.36912002133
ACH-000376,-0.303534773785
ACH-000381,-0.40855250040799995
ACH-000383,-0.179938964388
ACH-000387,-0.352534899929
ACH-000389,-0.282601978141
ACH-000390,-0.17735531696899998
ACH-000393,-0.251425163898
ACH-000395,0.11779961508199999
ACH-000397,-0.09604433798350001
ACH-000401,-0.646135523642
ACH-000402,-0.642940930214
ACH-000403,-0.16432313324
ACH-000404,-0.269178178935
ACH-000406,-0.35853569198799995
ACH-000407,-0.17101116973400002
ACH-000408,-0.404285122973
ACH-000410,-0.269308184284
ACH-000411,-0.291692472824
ACH-000414,-0.274781830477
ACH-000415,-0.306910701063
ACH-000416,-0.195854822974
ACH-000420,-0.34016720270000006
ACH-000421,-0.239936295035
ACH-000424,-0.133556856294
ACH-000425,-0.342737733899
ACH-000426,0.036737044520400004
ACH-000427,-0.40796903127499995
ACH-000433,-0.374950596438
ACH-000436,-0.08732772691919999
ACH-000444,-0.283559241572
ACH-000445,-0.29978746311500004
ACH-000448,-0.269757120337
ACH-000450,-0.44688852310500005
ACH-000452,-0.343483793471
ACH-000454,-0.636504042467
ACH-000458,-0.155993256883
ACH-000459,-0.778902257436
ACH-000460,-0.32379219382
ACH-000461,-0.323462482799
ACH-000463,-0.347530876838
ACH-000464,-0.19349411203699998
ACH-000466,-0.144947348886
ACH-000467,-0.27569707625
ACH-000468,-0.33126117007
ACH-000469,-0.39238621711099997
ACH-000470,-0.351640791319
ACH-000471,-0.20672756380399998
ACH-000472,-0.23673323344500002
ACH-000473,-0.20381386180999997
ACH-000475,-0.364406787231
ACH-000476,-0.476824067452
ACH-000477,-0.26529334626699996
ACH-000480,-0.34139872411399996
ACH-000481,-0.34521319586300003
ACH-000483,-0.289641913631
ACH-000484,-0.479328463348
ACH-000485,-0.117783751976
ACH-000486,-0.236541318209
ACH-000487,-0.5079101192759999
ACH-000488,-0.397424408252
ACH-000490,-0.17321504016800002
ACH-000491,-0.239647394174
ACH-000495,-0.371255168083
ACH-000496,-0.19039300134300002
ACH-000499,-0.335035062925
ACH-000500,-0.222487592997
ACH-000502,-0.14396785479000002
ACH-000503,-0.2896903986
ACH-000505,-0.180189534935
ACH-000507,-0.22085510464400002
ACH-000510,-0.313240164916
ACH-000511,-0.176938001266
ACH-000512,-0.25443255644499996
ACH-000516,-0.30357937309300004
ACH-000517,-0.214649620709
ACH-000518,-0.20168009843499998
ACH-000520,-0.0577121892789
ACH-000521,-0.289026560293
ACH-000522,-0.310813231406
ACH-000524,-0.375468177898
ACH-000527,-0.24274196767900003
ACH-000528,-0.277578681231
ACH-000537,-0.298804699784
ACH-000541,0.00513408933908
ACH-000542,-0.25756385222399997
ACH-000544,-0.34228237770400005
ACH-000545,-0.23752838984299998
ACH-000547,-0.633128221546
ACH-000548,-0.135896492894
ACH-000549,-0.330739760661
ACH-000550,-0.188755172828
ACH-000552,-0.250887457127
ACH-000556,-0.242711776196
ACH-000557,-0.264332898312
ACH-000570,-0.26121051141
ACH-000571,-0.25909383033399996
ACH-000573,-0.35331352953100004
ACH-000576,-0.192516469798
ACH-000580,-0.124380434968
ACH-000584,-0.291995138954
ACH-000585,-0.133294275493
ACH-000588,-0.67233690335
ACH-000589,-0.22113872925
ACH-000591,-0.351284974105
ACH-000593,-0.336093171317
ACH-000600,-0.432816324629
ACH-000601,-0.36377426933799994
ACH-000604,-0.221962719351
ACH-000605,-0.410603656575
ACH-000606,-0.30430754828400003
ACH-000608,-0.161521220072
ACH-000614,-0.0943950356349
ACH-000616,-0.115910349826
ACH-000618,-0.42072686968199996
ACH-000619,-0.130326633734
ACH-000620,-0.272209729971
ACH-000621,-0.378707301827
ACH-000622,-0.48349137797499997
ACH-000623,-0.471442591037
ACH-000624,-0.110130874639
ACH-000627,-0.181516635779
ACH-000630,-0.331436670388
ACH-000632,-0.17404836189599998
ACH-000633,-0.27476064107299997
ACH-000637,-0.196311731076
ACH-000638,-0.294801698361
ACH-000646,-0.0344724437648
ACH-000647,-0.473814621282
ACH-000648,-0.376934502076
ACH-000649,-0.14023316342
