,XKR7 (343702)
ACH-000004,-0.45383272168399996
ACH-000007,-0.37859343619400004
ACH-000009,-0.24289304541700002
ACH-000011,-0.25374508804400003
ACH-000012,-0.230946171126
ACH-000013,-0.18859186093199998
ACH-000014,-0.19742802482299998
ACH-000015,-0.13392629845999998
ACH-000017,0.0025397104211100003
ACH-000018,-0.17761553940299998
ACH-000019,-0.0335399548505
ACH-000021,-0.252933307471
ACH-000022,-0.351643858243
ACH-000025,-0.292618319292
ACH-000028,-0.34150457253300004
ACH-000030,-0.39934193733999995
ACH-000035,-0.23010732990600002
ACH-000036,-0.12198019789799999
ACH-000037,0.0444183244323
ACH-000039,-0.48519521269199994
ACH-000040,-0.150606200104
ACH-000041,-0.0698555768949
ACH-000042,-0.680578758416
ACH-000045,-0.377371345721
ACH-000047,-0.44546254311899997
ACH-000052,-0.44261737030299997
ACH-000053,-0.330968503107
ACH-000054,-0.0778584376002
ACH-000055,-0.263655347035
ACH-000060,-0.271318813939
ACH-000067,-0.130249495238
ACH-000070,-0.22609907194
ACH-000075,-0.501129586217
ACH-000078,-0.0925972416023
ACH-000082,-0.28210717645100003
ACH-000085,-0.374977254062
ACH-000086,-0.369445187062
ACH-000087,-0.44997012845600004
ACH-000092,-0.38419011211
ACH-000095,-0.156528588549
ACH-000097,-0.36611274267
ACH-000098,-0.22519153119600002
ACH-000099,-0.208088092982
ACH-000108,-0.275870984775
ACH-000113,-0.289308169485
ACH-000115,-0.190748848743
ACH-000116,-0.350852673865
ACH-000118,-0.415974588178
ACH-000120,-0.305800270524
ACH-000123,-0.244500300817
ACH-000127,-0.22720984007
ACH-000128,-0.20592080603100002
ACH-000132,-0.268758022515
ACH-000133,-0.381839202073
ACH-000137,-0.078336289059
ACH-000138,-0.29506739921999997
ACH-000142,-0.18208712646800002
ACH-000143,-0.252015368832
ACH-000146,-0.202902350104
ACH-000148,-0.28450947409899996
ACH-000150,-0.387539612555
ACH-000152,-0.230664693046
