,GPLD1 (2822)
ACH-000004,-0.0587079759966
ACH-000007,0.14462592579199998
ACH-000009,-0.0245130093122
ACH-000011,0.08733067355419999
ACH-000012,-0.09328425619830001
ACH-000013,-0.042986004108800005
ACH-000014,-0.0811238880403
ACH-000015,0.07453361185639999
ACH-000017,-0.0053946462690000006
ACH-000018,0.028270544572099997
ACH-000019,-0.101629986767
ACH-000021,0.0016313119531300001
ACH-000022,0.118213863353
ACH-000025,0.150719106248
ACH-000028,0.0373543517003
ACH-000030,-0.009153669077459998
ACH-000035,0.082627167175
ACH-000036,-0.0604775952876
ACH-000037,0.15618991616900002
ACH-000039,0.03887751285780001
ACH-000040,0.0728544079378
ACH-000041,-0.0136763837152
ACH-000042,-0.058842685394699994
ACH-000045,0.034447465219300005
ACH-000047,0.0038812085117
ACH-000052,-0.261990032813
ACH-000053,-0.07268367069899999
ACH-000054,-0.141328876712
ACH-000055,0.0059761110173
ACH-000060,0.0896162092786
ACH-000067,-0.048388213762999996
ACH-000070,0.06506218681869999
ACH-000075,0.267881997225
ACH-000078,-0.0321616608402
ACH-000082,-0.068205013757
ACH-000085,-0.049214974943699995
ACH-000086,-0.0525717374111
ACH-000087,0.0191920300108
ACH-000092,0.0333588046879
ACH-000095,-0.0035929026625100007
ACH-000097,0.00532551396848
ACH-000098,-0.0285642806396
ACH-000099,0.102175761184
ACH-000108,0.0732724110152
ACH-000113,-0.0142478066386
ACH-000115,-0.032869220833299996
ACH-000116,0.11949335094699999
ACH-000118,-0.012779287738299998
ACH-000120,-0.05143067048140001
ACH-000123,-0.114385017713
ACH-000127,0.00971786513514
ACH-000128,0.07998318636110001
ACH-000132,0.13276418649399999
ACH-000133,0.04544317943469999
ACH-000137,-0.03973084339230001
ACH-000138,0.0113291471114
ACH-000142,-0.082583524837
ACH-000143,-0.252199581536
ACH-000146,0.0351318465539
ACH-000148,0.12712403363
ACH-000150,0.160277479444
ACH-000152,-0.00679850400404
ACH-000153,-0.00272552170655
ACH-000159,-0.0169986541735
ACH-000160,-0.00952555355699
ACH-000163,-0.0193482041765
ACH-000167,-0.114502524804
ACH-000168,-0.130270701248
ACH-000169,0.0101237486321
ACH-000178,0.17961318277899999
ACH-000182,0.011010735560299998
ACH-000183,-0.0392809366855
ACH-000188,-0.0330701505331
ACH-000189,0.278429601604
ACH-000190,0.126270254139
ACH-000198,-0.00223869195663
ACH-000204,0.375356272826
ACH-000206,0.241519637588
ACH-000207,0.363887007263
ACH-000211,-0.0656811342787
ACH-000215,-0.026501341924400002
ACH-000221,0.13209895261600002
ACH-000222,-0.0800855709532
ACH-000223,0.00102382088053
ACH-000226,0.110615857141
ACH-000227,-0.04743360132180001
ACH-000228,0.202362169484
ACH-000231,-0.07559771677930001
ACH-000232,0.0013006735744300001
ACH-000233,0.114433037082
ACH-000234,0.20895412966
ACH-000235,0.038447333476199996
ACH-000237,-0.0491436737427
ACH-000238,-0.08645413654680001
ACH-000243,0.0417551831542
ACH-000244,0.202099574023
ACH-000246,0.147354319448
ACH-000248,-0.0579486832409
ACH-000250,-0.155040648058
ACH-000251,0.030284166677799998
ACH-000253,0.08529419867830002
ACH-000255,0.0195146936074
ACH-000256,-0.016253951561
ACH-000257,-0.29641147352200004
ACH-000258,0.0832240369615
ACH-000259,0.131647426671
ACH-000260,0.0006140944759550001
ACH-000261,0.0877132374186
ACH-000262,0.000470348589532
ACH-000263,0.17637240713100003
ACH-000264,0.020840572037299998
ACH-000265,0.0649583090122
ACH-000266,0.00542889972891
ACH-000272,-0.16569158670700002
ACH-000273,-0.16058514827099998
ACH-000274,-0.013194864449499999
ACH-000277,-0.0958646853503
ACH-000278,0.173973566457
ACH-000279,-0.0725412300497
ACH-000280,-0.022991701756599998
ACH-000281,0.113754935494
ACH-000288,0.0149113210563
ACH-000291,0.0205522760518
ACH-000293,-0.030683956558599998
ACH-000294,-0.0965405736
ACH-000295,-0.04979461051580001
ACH-000296,-0.28038794552900004
ACH-000302,-0.0194389203397
ACH-000304,0.10156276364700001
ACH-000307,-0.079269592741
ACH-000308,-0.0746552118047
ACH-000310,0.102275231783
ACH-000311,0.0627321964189
ACH-000312,0.016477230425
ACH-000315,0.0820851063185
ACH-000316,0.0308179032975
ACH-000317,-0.06737168207949999
ACH-000318,0.13051591904100002
ACH-000319,-0.07874263741210001
ACH-000320,0.0801911942946
ACH-000322,0.0668147607542
ACH-000323,0.0952730968495
ACH-000324,-0.0240253138348
ACH-000329,0.17569930367199998
ACH-000330,-0.09112919792549999
ACH-000331,-0.0136703906216
ACH-000332,-0.057573462846099994
ACH-000334,-0.005130364083350001
ACH-000335,0.0953172111189
ACH-000336,-0.247834271852
ACH-000337,0.23550155692299998
ACH-000339,0.0130718823808
ACH-000341,-0.0366015844579
ACH-000348,0.026002122188
ACH-000350,0.0934114650271
ACH-000352,0.112305908595
ACH-000356,-0.07349230068410001
ACH-000361,-0.0529840992758
ACH-000362,-0.0635618980296
ACH-000363,0.0342205771778
ACH-000364,0.21302939363200002
ACH-000365,0.10220040681199999
ACH-000366,0.038814853185099994
ACH-000368,0.258898432124
ACH-000374,-0.130234589331
ACH-000375,-0.058625519801900006
ACH-000376,-0.05749321708980001
ACH-000381,-0.276429494754
ACH-000383,0.0424380805795
ACH-000387,-0.043323678952400003
ACH-000389,0.108526387123
ACH-000390,0.0020473378883900002
ACH-000393,-0.107753642366
ACH-000395,0.23917270666700002
ACH-000397,0.035262797630500005
ACH-000401,0.0569217687505
ACH-000402,0.0774558510873
ACH-000403,-0.0332242135286
ACH-000404,-0.12934463446900002
ACH-000406,-0.006325628294659999
ACH-000407,0.0297366106465
ACH-000408,0.00230732255865
ACH-000410,-0.0691941231686
ACH-000411,0.12581287087
ACH-000414,-0.0707286285219
ACH-000415,0.0515649430736
ACH-000416,0.0148264399135
ACH-000420,0.0818102597192
ACH-000421,0.0670018262576
ACH-000424,-0.008275390144289999
ACH-000425,-0.0586902743654
ACH-000426,0.08492311581329999
ACH-000427,0.166170630356
ACH-000433,0.031963164890400006
ACH-000436,0.192101426508
ACH-000444,0.0112564366683
ACH-000445,-0.00284611154746
ACH-000448,-0.0318648767515
ACH-000450,0.300878066295
ACH-000452,0.0737747684857
ACH-000454,-0.061982074987300004
ACH-000458,-0.027993377747400003
ACH-000459,-0.0149508850743
ACH-000460,0.011755945633100002
ACH-000461,-0.0392648459867
ACH-000463,-0.07146166727000001
ACH-000464,0.0543124287305
ACH-000466,0.0675557866407
ACH-000467,0.0714794354846
ACH-000468,-0.0149390916689
ACH-000469,-0.059157098502599995
ACH-000470,-0.16081288305299998
ACH-000471,-0.0062379051504
ACH-000472,0.11749057228700001
ACH-000473,0.0274876117344
ACH-000475,0.10095803977399999
ACH-000476,0.15090803499000002
ACH-000477,0.00188436478935
ACH-000480,0.14832396110999999
ACH-000481,0.030536072137500002
ACH-000483,-0.0446874894368
ACH-000484,0.0862826587905
ACH-000485,0.24036174798700002
ACH-000486,0.069859652071
ACH-000487,0.0135030583649
ACH-000488,0.07951767848369999
ACH-000490,0.0498108561027
ACH-000491,0.052022611008
ACH-000495,-0.0501049021237
ACH-000496,-0.05284140860230001
ACH-000499,0.112796076718
ACH-000500,0.0276838331367
ACH-000502,0.0742371632159
ACH-000503,0.144850903818
ACH-000505,-0.00781844593835
ACH-000507,-0.110169442938
ACH-000510,0.029411920776999997
ACH-000511,0.010943879569299998
ACH-000512,-0.158449763994
ACH-000516,-0.0688172876596
ACH-000517,-0.0179016406314
ACH-000518,-0.0017793098431199998
ACH-000520,0.0459897312539
ACH-000521,-0.00979656006607
ACH-000522,-0.028755729427999997
ACH-000524,-0.218214751975
ACH-000527,0.022807476589
ACH-000528,-0.036663210288300004
ACH-000537,0.145759262739
ACH-000541,0.219354932602
ACH-000542,-0.046840992417900004
ACH-000544,-0.00611763139323
ACH-000545,0.207825105834
ACH-000547,0.024683168068900002
ACH-000548,0.05343809117290001
ACH-000549,0.0495838063921
ACH-000550,0.010688148872200001
ACH-000552,0.134500079197
ACH-000556,0.05079487688999999
ACH-000557,0.07905742535619999
ACH-000570,0.0862765454431
ACH-000571,-0.0396687854936
ACH-000573,0.0407761934578
ACH-000576,0.0400826876326
ACH-000580,-0.15258275521700002
ACH-000584,0.00473922597655
ACH-000585,-0.0643324581625
ACH-000588,0.0452623106901
ACH-000589,-0.036383737378099995
