,BST1 (683)
ACH-000004,0.366080120695
ACH-000007,-0.16974164441700001
ACH-000009,0.201958302351
ACH-000011,0.09951261477710001
ACH-000012,0.130501985421
ACH-000013,0.284319634625
ACH-000014,0.14650174187200002
ACH-000015,0.05845170983030001
ACH-000017,0.0764749723349
ACH-000018,0.29534890360800004
ACH-000019,-0.000627725710789
ACH-000021,0.30711779190099997
ACH-000022,0.0403915201367
ACH-000025,0.10077264056500002
ACH-000028,0.23468629054
ACH-000030,0.162433376958
ACH-000035,0.202108731785
ACH-000036,0.24474665304
ACH-000037,0.188314246899
ACH-000039,0.180553611855
ACH-000040,0.156549292533
ACH-000041,0.36178413508
ACH-000042,0.196523004034
ACH-000045,0.10708858513399999
ACH-000047,0.167407798821
ACH-000052,-0.034534946321300004
ACH-000053,0.166112631128
ACH-000054,0.107850758803
ACH-000055,0.0403798157932
ACH-000060,0.28141957183899996
ACH-000067,0.273790825803
ACH-000070,0.230901961008
ACH-000075,-0.159613624233
ACH-000078,0.31330695578699996
ACH-000082,0.128591767631
ACH-000085,0.645187510467
ACH-000086,0.163592275609
ACH-000087,-0.015057007595899998
ACH-000092,0.0965858017977
ACH-000095,0.120342513917
ACH-000097,0.0566217582729
ACH-000098,0.259410642917
ACH-000099,0.199140898561
ACH-000108,0.18915632381099998
ACH-000113,0.174213231543
ACH-000115,0.259691082869
ACH-000116,0.144137890406
ACH-000118,0.21670585862300001
ACH-000120,0.325873598714
ACH-000123,0.14646015354
ACH-000127,0.154244008059
ACH-000128,0.0632728374079
ACH-000132,0.10961329836400001
ACH-000133,0.24281188382
ACH-000137,0.311974637479
ACH-000138,0.392701877994
ACH-000142,0.360505681506
ACH-000143,0.14853884263599998
ACH-000146,0.23371982873000002
ACH-000148,0.0890554425277
ACH-000150,0.08919222593630001
ACH-000152,0.157873813379
ACH-000153,0.138181463629
ACH-000159,0.026712199571500003
ACH-000160,0.0772284785021
ACH-000163,0.29663774707
ACH-000167,0.00127393852907
ACH-000168,0.08745966583499999
ACH-000169,0.0621809204615
ACH-000178,0.211473037247
ACH-000182,0.152446911048
ACH-000183,0.22101612632399997
ACH-000188,0.17974652284899997
ACH-000189,-0.103492347165
ACH-000190,0.13197269521500002
ACH-000198,0.164237470561
ACH-000204,0.21557195998599998
ACH-000206,-0.139775659004
ACH-000207,0.325675044217
ACH-000211,0.149108421776
ACH-000215,0.100171160887
ACH-000221,0.17766043598
ACH-000222,0.260418924499
ACH-000223,0.10549460407700001
ACH-000226,0.08897011987600001
ACH-000227,0.039388066122800006
ACH-000228,-0.0352405992987
ACH-000231,0.18426120957800002
ACH-000232,0.256376243324
ACH-000233,0.14299020786299999
ACH-000234,0.21352077275800002
ACH-000235,0.291688829364
ACH-000237,0.206087812542
ACH-000238,0.26179135183200003
ACH-000243,0.21890822851599998
ACH-000244,0.488344136512
ACH-000246,0.0670296677425
ACH-000248,0.362892308278
ACH-000250,0.126427559368
ACH-000251,0.296968900368
ACH-000253,0.160054544131
ACH-000255,0.0769836126684
ACH-000256,-0.0107699983078
ACH-000257,-0.189265748745
ACH-000258,0.43803001953500004
ACH-000259,0.136496512623
ACH-000260,0.160055084968
ACH-000261,0.107150518456
ACH-000262,-0.00611034166158
ACH-000263,0.17529835117400003
ACH-000264,0.113270570219
ACH-000265,0.325293273924
ACH-000266,0.215979573128
ACH-000272,0.0969929739716
ACH-000273,-0.0359407258586
ACH-000274,0.0164414474187
ACH-000277,0.24312557534
ACH-000278,0.207515044806
ACH-000279,0.11838580844699999
ACH-000280,0.232413038905
ACH-000281,0.26176419219
ACH-000288,0.208752582855
ACH-000291,0.134352671145
ACH-000293,0.242960281008
ACH-000294,0.17121188791499997
ACH-000295,0.138268139706
ACH-000296,0.24403475003699998
ACH-000302,0.114107135909
ACH-000304,0.560326784597
ACH-000307,0.142293038863
ACH-000308,0.0649278574541
ACH-000310,0.19099406115400003
ACH-000311,0.193946450407
ACH-000312,0.279239206891
ACH-000315,0.180818477033
ACH-000316,0.0395490834169
ACH-000317,0.22654751776700002
ACH-000318,0.0029269419285700006
ACH-000319,0.118038383385
ACH-000320,0.349223694242
ACH-000322,-0.13632361384299999
ACH-000323,0.08606014802050001
ACH-000324,0.17453459916499997
ACH-000329,0.325330237324
ACH-000330,0.336443305247
ACH-000331,0.106404122389
ACH-000332,0.258386463319
ACH-000334,0.0369856614023
ACH-000335,0.11107215476700001
ACH-000336,0.440067367311
ACH-000337,0.245863671394
ACH-000339,0.045849356785900006
ACH-000341,-0.034385234748900005
ACH-000348,0.0100228452825
ACH-000350,0.12211427290999999
ACH-000352,0.09229964404449999
ACH-000356,0.327497544152
ACH-000361,0.27236069880999997
ACH-000362,0.11899326329500001
ACH-000363,0.132482360864
ACH-000364,-0.0495517072723
ACH-000365,-0.0262371451313
ACH-000366,0.032759527784
ACH-000368,0.0787821156406
ACH-000374,0.149979650135
ACH-000375,0.103796502207
ACH-000376,0.226215167155
ACH-000381,-0.0475870000239
ACH-000383,0.0452131418401
ACH-000387,0.109204989105
ACH-000389,0.16351550329700001
ACH-000390,0.129770571101
ACH-000393,0.0840580978307
ACH-000395,0.215755865027
ACH-000397,0.224140664569
ACH-000401,0.308078458249
ACH-000402,0.142643387719
ACH-000403,0.0612966035936
ACH-000404,0.0540806640627
ACH-000406,0.12935320363
ACH-000407,0.07262572157769999
ACH-000408,0.216583022159
ACH-000410,0.0543161281534
ACH-000411,0.0172964109572
ACH-000414,0.261522093837
ACH-000415,0.0162648240402
ACH-000416,0.16053482975199998
ACH-000420,0.111154430821
ACH-000421,0.15128911243899998
ACH-000424,0.037078666079599996
ACH-000425,0.270737946732
ACH-000426,-0.025523930597900004
ACH-000427,-0.0445314960288
ACH-000433,0.17244715081300002
ACH-000436,0.39035009574900004
ACH-000444,0.145841262992
ACH-000445,0.262561208803
ACH-000448,0.146649663765
ACH-000450,0.20270050471599999
ACH-000452,0.0661877182737
ACH-000454,0.22383532667599998
ACH-000458,0.377592844594
ACH-000459,0.287587751806
ACH-000460,0.16502494859
ACH-000461,0.180202159516
ACH-000463,0.130972580304
ACH-000464,-0.0726649184344
ACH-000466,-0.0536924384301
ACH-000467,0.23805716502799998
ACH-000468,0.17611435225299998
ACH-000469,0.327246351575
ACH-000470,0.147982447062
ACH-000471,0.20222295441399998
ACH-000472,-0.0169722038202
ACH-000473,0.0563744829268
ACH-000475,0.0255383797327
ACH-000476,-0.020641877708000002
ACH-000477,0.31018625897700003
ACH-000480,0.285273120691
ACH-000481,0.249127123871
ACH-000483,0.0180639786704
ACH-000484,0.183122072296
ACH-000485,0.040897542024
ACH-000486,0.201274023734
ACH-000487,0.342236073307
ACH-000488,0.143537308859
ACH-000490,0.0620156015747
ACH-000491,0.155732454705
ACH-000495,0.5217541277669999
ACH-000496,0.21143903743700002
ACH-000499,0.016861323903399998
ACH-000500,-0.44637121362300003
ACH-000502,0.21783802375599998
ACH-000503,0.20665119329700002
ACH-000505,0.0672232720287
ACH-000507,0.101238608542
ACH-000510,0.151108971059
ACH-000511,0.189473524079
ACH-000512,0.272805217109
ACH-000516,0.0655872798011
ACH-000517,0.10076035518899999
ACH-000518,0.153401560004
ACH-000520,0.131979504802
ACH-000521,0.160297241989
ACH-000522,0.171237564967
ACH-000524,0.107070949629
ACH-000527,0.12233813328099999
ACH-000528,0.114370246334
ACH-000537,0.0999262955837
ACH-000541,0.509045337193
ACH-000542,0.180977843203
ACH-000544,0.47321458749799994
ACH-000545,0.15516857159000003
ACH-000547,0.021543935139000003
ACH-000548,0.0291526813008
ACH-000549,0.154599172253
ACH-000550,0.180562632947
ACH-000552,0.149802168376
ACH-000556,0.149734590192
ACH-000557,0.09806014651429999
ACH-000570,0.294458735002
ACH-000571,0.109770608297
ACH-000573,0.322362041077
ACH-000576,0.223593161258
ACH-000580,0.061751976535300006
ACH-000584,0.155243075174
ACH-000585,0.11313603840900001
ACH-000588,0.337242157069
ACH-000589,0.307122983489
ACH-000591,0.235341983785
ACH-000593,-0.0726543282832
ACH-000600,0.078846545385
ACH-000601,0.184674054783
ACH-000604,0.120010382379
ACH-000605,0.15786502989700002
ACH-000606,0.134580263514
ACH-000608,0.00497047465012
ACH-000614,0.24047556047200003
ACH-000616,0.436520063983
ACH-000618,0.340122662116
ACH-000619,-0.00046086340626800003
ACH-000620,0.182388619719
ACH-000621,0.11271826646
ACH-000622,0.133792188303
ACH-000623,0.112493354152
