,CHKA (1119)
ACH-000278,-0.448313219943
ACH-000279,-0.305272397258
ACH-000280,-0.0555086252453
ACH-000281,-0.400758723047
ACH-000288,-0.278293172839
ACH-000291,-0.300066206695
ACH-000293,-0.26900601777600003
ACH-000294,0.161679966722
ACH-000295,-0.283484311711
ACH-000296,-0.31456745374
ACH-000302,-0.08485161298499999
ACH-000304,-0.245846131752
ACH-000307,-0.365905892538
ACH-000308,-0.482274845478
ACH-000310,-0.310715433072
ACH-000311,-0.523853869064
ACH-000312,-0.459054102219
ACH-000315,-0.226055079374
ACH-000316,-0.589550739568
ACH-000317,-0.26546942414999997
ACH-000318,-0.5326032583529999
ACH-000319,-0.40365199687
ACH-000320,-0.392118515679
ACH-000322,-0.34373476410099996
ACH-000323,-0.22531221601999998
ACH-000324,-0.23962698923099998
ACH-000329,-0.11810651636700001
ACH-000330,-0.46656884488600003
ACH-000331,-0.386595487462
ACH-000332,-0.40148855045000004
ACH-000334,-1.5211423872299998
ACH-000335,-0.509771828701
ACH-000336,-0.686779716932
ACH-000337,-0.7484656561290001
ACH-000339,-0.38079624067199996
ACH-000341,-0.457449576636
ACH-000348,-0.244600420861
ACH-000350,-0.156563550665
ACH-000352,-0.688499569271
ACH-000356,-0.227342455767
ACH-000361,-0.103705499683
ACH-000362,-0.316586181741
ACH-000363,-0.523940709817
ACH-000364,-0.35973866142099997
ACH-000365,-0.522615396739
ACH-000366,-0.477407675158
ACH-000368,-0.380036725138
ACH-000374,-0.38849416612099996
ACH-000375,-0.461098295404
ACH-000376,-0.27518621953
ACH-000381,-0.42876393097599996
ACH-000383,-0.39455757322400004
ACH-000387,-0.738849803391
ACH-000389,-0.342092450177
ACH-000390,-0.6059986634610001
ACH-000393,-0.501334635091
ACH-000395,-0.314165839688
ACH-000397,-0.6269693515
ACH-000401,-0.5568405203100001
ACH-000402,-0.668294994358
ACH-000403,-0.27592683336999996
ACH-000404,-0.521978245455
ACH-000406,-0.46808460702699994
ACH-000407,-0.385917843558
ACH-000408,-0.512665156079
ACH-000410,-0.262631671703
ACH-000411,-0.465180104727
ACH-000414,-0.46474562001999997
ACH-000415,-0.481775119402
ACH-000416,-0.33022565355
ACH-000420,-0.16132144546399999
ACH-000421,-0.16337059825
ACH-000424,-0.225096883309
ACH-000425,-0.308730656928
ACH-000426,-1.03175114715
ACH-000427,-0.0913990411134
ACH-000433,-0.09925580775699999
ACH-000436,-0.5910587986779999
ACH-000444,-0.283791847171
ACH-000445,-0.120149097881
ACH-000448,-0.9999149615790001
ACH-000450,-0.814959683372
ACH-000452,-0.762726755596
ACH-000454,-0.24771223706
ACH-000458,-0.469693769057
ACH-000459,-0.14666013836300001
ACH-000460,-0.580623337659
ACH-000461,-0.417948652376
ACH-000463,-0.328618191094
ACH-000464,-0.27152733536400003
ACH-000466,-0.222982321168
ACH-000467,-0.637186218215
ACH-000468,-0.317466696918
ACH-000469,-0.255548686566
ACH-000470,-0.584316392844
ACH-000471,-0.618800597945
ACH-000472,-0.28605222936999997
ACH-000473,-0.190279146567
ACH-000475,-0.544328931188
ACH-000476,-0.259606967288
ACH-000477,-0.681649070465
ACH-000480,-0.463190072696
ACH-000481,-0.396677374823
ACH-000483,-0.363578962306
ACH-000484,-0.226015879547
ACH-000485,-0.40666348790600004
ACH-000486,-0.688170406423
ACH-000487,-0.666159317354
ACH-000488,-0.207626804126
ACH-000490,-0.250326384062
ACH-000491,-0.607245304714
ACH-000495,-0.492664023596
ACH-000496,-0.510900827002
ACH-000499,-0.492406234691
ACH-000500,-0.7112706328370001
ACH-000502,-0.47611432507
ACH-000503,-0.6941971090860001
ACH-000505,-0.390634088152
ACH-000507,-0.619509650806
ACH-000510,-0.271918563452
ACH-000511,-0.330103566314
ACH-000512,-0.8100093355050001
ACH-000516,-0.23170384126899998
ACH-000517,-0.238279980838
ACH-000518,-0.352704765809
ACH-000520,-0.26336593639600003
ACH-000521,-0.376574493703
ACH-000522,-0.28323248779800003
ACH-000524,-0.36700187635399995
ACH-000527,-0.25636197339
ACH-000528,-0.371025952052
ACH-000537,-0.323528390301
ACH-000541,-0.5709865707399999
ACH-000542,-0.482445776663
ACH-000544,-0.342333202949
ACH-000545,-0.501193291365
ACH-000547,-0.42066528180299995
ACH-000548,-0.6670419914360001
ACH-000549,-0.23623227593199997
ACH-000550,-0.0999743502668
ACH-000552,-0.20503543085099998
ACH-000556,-0.614306044971
ACH-000557,-0.331684637839
ACH-000570,-0.267911134238
ACH-000571,-0.611919606024
ACH-000573,-0.2344399241
ACH-000576,-0.07908814005360001
ACH-000580,-0.265711525691
ACH-000584,-0.428807562262
ACH-000585,-0.483576138664
ACH-000588,-0.852600162652
ACH-000589,-0.278652595833
ACH-000591,-0.340523237154
ACH-000593,-0.367370508339
ACH-000600,-0.47747670904600004
ACH-000601,-0.5051353273579999
ACH-000604,-0.334076138718
ACH-000605,-0.314640210819
ACH-000606,-0.505933511173
ACH-000608,-0.310171023343
ACH-000614,-0.48133291134499995
ACH-000616,-0.321562555735
ACH-000618,-0.797106768343
ACH-000619,-0.667421845651
ACH-000620,-0.269425795436
ACH-000621,-0.0492112611904
ACH-000622,-0.196648755165
ACH-000623,-0.38781308597400005
ACH-000624,-0.398299454371
ACH-000627,-0.15586404302100001
ACH-000630,-0.363889825572
ACH-000632,-0.438235399814
ACH-000633,-0.21433242758
ACH-000637,-0.473686296412
ACH-000638,-0.43731691190399996
ACH-000646,-0.14875514525
ACH-000647,-0.47414687897200003
ACH-000648,-0.27884710436500004
ACH-000649,-0.186692335877
ACH-000651,-0.338334841294
ACH-000652,-0.658372610734
ACH-000653,-0.565021674907
ACH-000657,-0.141489250934
ACH-000658,-0.7694887254359999
ACH-000661,-0.819978400019
ACH-000662,-0.14835069534
ACH-000663,-0.45019379847499996
ACH-000665,-0.546738562006
ACH-000671,-0.308528901277
ACH-000673,-0.250893939437
ACH-000676,-0.31406098710200003
ACH-000677,-0.335064682236
ACH-000681,-0.361335245883
ACH-000682,-0.240822785539
ACH-000683,-0.46231022206999994
ACH-000684,-0.387648077962
ACH-000688,-0.402456075659
ACH-000693,-0.330834140341
ACH-000694,-0.530804487808
ACH-000695,-0.25246233074700003
ACH-000696,-0.39898200284999996
ACH-000697,-0.97691578491
ACH-000699,-0.407151505779
ACH-000701,-0.23555133146499999
ACH-000706,-0.43874688956600005
ACH-000711,-0.321230490237
ACH-000713,-0.458936400058
ACH-000714,-0.29274763841699997
ACH-000718,-0.540621903122
ACH-000720,-0.289622507298
ACH-000721,-0.21114656835700002
ACH-000724,-0.281410509673
ACH-000725,-0.653822999131
ACH-000732,-0.510625415104
ACH-000734,-0.623395661136
ACH-000735,-0.328635595503
ACH-000736,-0.724091723029
ACH-000738,-0.519904393811
ACH-000746,-0.286736568036
ACH-000747,-0.502539009974
ACH-000748,-0.534468421925
ACH-000753,-0.216568287557
ACH-000756,-0.411443615631
ACH-000757,-0.6893611700769999
ACH-000758,-0.27936615446400004
ACH-000760,-0.255171228425
ACH-000763,-0.7211213987459999
ACH-000764,-0.112217082907
ACH-000765,-0.7707182884739999
ACH-000766,-0.370987569278
ACH-000767,-0.283779581391
ACH-000768,-0.7838584137829999
ACH-000769,-0.47278774660499995
ACH-000770,-0.578148272062
ACH-000771,-0.199969054725
ACH-000773,-0.6375324792600001
ACH-000776,-0.205461270875
ACH-000777,-0.22198600293200002
ACH-000778,-1.0203564484799998
ACH-000781,-0.38380427981
ACH-000782,-0.327460980325
ACH-000783,-0.774547327049
ACH-000784,-0.273469487483
ACH-000785,-0.380992897125
ACH-000787,-0.256101512489
ACH-000788,-0.25539539555199997
ACH-000791,-0.534376084975
ACH-000792,-0.484733278844
ACH-000794,-0.549863932243
ACH-000796,-0.24526144459399998
ACH-000799,-0.493839764627
ACH-000800,0.186680448982
ACH-000802,-0.528148655632
ACH-000804,-0.934109014724
ACH-000805,-0.514208410223
ACH-000809,-0.221642909094
ACH-000810,-0.630373706456
ACH-000811,-0.170718264568
ACH-000817,-0.7087206271500001
ACH-000819,-0.398870728166
ACH-000820,0.0263252494533
ACH-000821,-1.09788467985
ACH-000822,-0.783704855118
ACH-000823,-0.268923051512
ACH-000824,-0.400817910502
ACH-000827,-0.234827784943
ACH-000829,-0.510975913101
ACH-000831,-0.32773420490899996
ACH-000832,-0.621845875804
ACH-000833,-0.0516186119788
ACH-000834,-0.36171548174400003
ACH-000835,-0.279811131122
ACH-000836,-0.31108310126899996
ACH-000837,-0.43750783081
ACH-000838,-0.657278349279
ACH-000839,-0.5034912592440001
ACH-000840,-0.47757510599799996
ACH-000841,-0.466412973941
ACH-000843,-0.728834939071
ACH-000846,-0.533636016344
ACH-000847,-1.1085568230399998
ACH-000848,-0.46349958184699996
ACH-000849,-0.5678581156310001
ACH-000851,-0.617157613188
ACH-000855,-0.24969893558400003
ACH-000856,-0.308661913984
ACH-000858,-0.36374732575999996
ACH-000859,-0.22151341106699998
ACH-000861,-0.542743827382
ACH-000862,-0.18446465320099997
ACH-000865,-0.292567066679
ACH-000866,-0.490049521994
ACH-000867,-0.347891944269
ACH-000869,-0.406512220374
ACH-000872,-0.67114349868
ACH-000873,-0.45669959750100003
ACH-000876,-0.52757486209
ACH-000878,-0.377933410127
ACH-000880,0.010748978339
ACH-000881,-0.417198268596
ACH-000882,-0.430332889635
ACH-000884,-0.344319122792
ACH-000885,-0.250157252948
ACH-000887,-0.420196316078
ACH-000888,-0.449700711333
ACH-000889,-0.519710269608
ACH-000890,-0.640687082902
ACH-000896,-0.24744101231999996
ACH-000898,-0.43063450807400006
ACH-000900,-0.566655127618
ACH-000901,-0.518507249205
ACH-000905,-0.347361305651
ACH-000906,-0.406203937514
ACH-000907,-0.190086328653
ACH-000910,-0.6925983422840001
ACH-000911,-0.401262194375
ACH-000912,-0.348697820476
ACH-000913,-0.41803313898500005
ACH-000915,-0.444241941056
ACH-000916,0.0647914834375
ACH-000917,-0.37962474869199997
ACH-000921,-0.17101068523
ACH-000924,-0.425088172704
ACH-000926,-0.352084375441
ACH-000928,-0.233280307864
ACH-000929,-0.472709523767
ACH-000932,-0.840503271219
ACH-000935,-0.548306275367
ACH-000936,-0.246425658061
ACH-000937,-0.289127957713
ACH-000938,-0.402152861796
ACH-000939,-0.3132989292
ACH-000941,-0.354235265892
ACH-000943,-0.8382105987890001
ACH-000946,-0.215691243534
ACH-000947,-0.34314014274099996
ACH-000948,-0.584853059468
ACH-000950,0.040020513467900004
ACH-000953,-0.376934279657
ACH-000957,-0.803089550346
ACH-000958,-0.46938209307400003
ACH-000960,-0.0984293242299
ACH-000963,-1.04880532296
ACH-000968,-0.600969198128
ACH-000969,-0.468565987578
ACH-000973,-0.3660176874
ACH-000974,-0.34067043282700005
ACH-000975,-0.18637842660599999
ACH-000976,-0.258585035761
ACH-000978,-0.20575438474500002
ACH-000980,-0.343966244194
ACH-000984,-0.297275758175
ACH-000986,-0.6203437023830001
ACH-000988,-0.353198764195
ACH-000993,0.016084626640000002
ACH-000994,-1.01346038922
ACH-000996,-0.146635193935
ACH-001001,-0.251870928255
ACH-001020,-0.0736379257818
ACH-001028,-0.226444026611
ACH-001031,-0.278292380266
ACH-001038,-0.293263734298
ACH-001048,-0.373325672281
ACH-001050,-0.374714570079
ACH-001053,-0.190583137377
ACH-001054,-0.155857658759
ACH-001061,-0.334935806372
ACH-001067,-0.239016355205
ACH-001075,-0.19970176778700002
ACH-001096,-0.18849569785700002
ACH-001128,-0.27655710272399997
ACH-001134,-0.589135421193
ACH-001151,-0.633507681656
ACH-001163,-0.45040571986
ACH-001164,-0.28893501804
ACH-001173,-0.239588442102
ACH-001183,-0.42570027607199995
ACH-001184,-0.126799434803
ACH-001190,-0.22298597262699998
ACH-001192,-0.479245037023
ACH-001193,-0.354745251453
ACH-001196,-0.15161422674900002
ACH-001197,-0.310616523697
ACH-001205,-0.352396106597
ACH-001211,-0.323628310409
ACH-001212,0.273944394371
ACH-001228,-0.287027486003
ACH-001232,-0.274020377366
ACH-001239,-0.220435618761
ACH-001274,-0.260755973325
ACH-001275,-0.162911784532
ACH-001277,-0.258724420744
ACH-001278,-0.25732843744600004
ACH-001280,-0.147076158353
ACH-001283,-0.399452188006
ACH-001289,-0.38070040957900003
ACH-001295,-0.401234954265
ACH-001300,-0.230049792652
ACH-001301,-0.206907528196
ACH-001302,-0.262316194487
ACH-001303,-0.184814186239
ACH-001306,-0.426276387921
ACH-001318,-0.53057460352
ACH-001322,-0.2842519072
ACH-001328,-0.47897420262699997
ACH-001332,-0.333008389268
ACH-001333,-0.291490079997
ACH-001336,-0.527514682124
ACH-001340,-0.52412798734
ACH-001346,-0.48084922743299996
ACH-001353,-0.453679845432
ACH-001354,-0.0708477961665
ACH-001367,-0.854478388991
ACH-001368,-0.19168656568300002
ACH-001374,-0.171537051202
ACH-001375,-0.491826913539
ACH-001377,-0.195895367385
ACH-001380,-0.326815683614
ACH-001391,-0.23695466345400001
ACH-001407,-0.565454882626
ACH-001408,-0.321840416358
ACH-001413,-0.420835322876
ACH-001430,0.00895434082324
ACH-001431,-0.424636703421
ACH-001450,-0.813825609823
ACH-001496,-0.402380005637
ACH-001500,-0.0723974336493
ACH-001521,-0.0804170998371
ACH-001523,-0.32794182867800004
ACH-001532,-0.409644349331
ACH-001536,-0.262855811025
ACH-001550,-0.89837185295
ACH-001552,-0.605219684775
ACH-001554,-0.331400136586
ACH-001645,-0.103205653092
ACH-001654,-0.360196123507
ACH-001715,-0.054173672576599996
ACH-001735,-0.297073417612
ACH-001736,-0.37995169030599996
ACH-001737,-0.852813478628
ACH-001740,-0.340834729688
ACH-001745,-0.38681931329
ACH-001750,-0.477512785489
ACH-001765,-0.193100431557
ACH-001956,-0.325482537399
ACH-001957,-0.596239024689
