,FRMPD2 (143162)
ACH-000004,-0.128394330847
ACH-000007,-0.103164385714
ACH-000009,0.021853969822
ACH-000011,-0.061292229049399995
ACH-000012,-0.02236777849
ACH-000013,0.11630891131400001
ACH-000014,-0.141666289405
ACH-000015,-0.242045012197
ACH-000017,-0.0620998038717
ACH-000018,-0.146367955368
ACH-000019,-0.136265867086
ACH-000021,0.0826154681704
ACH-000022,-0.261051761701
ACH-000025,-0.28476764355399997
ACH-000028,-0.0779148281238
ACH-000030,-0.250594631307
ACH-000035,-0.027752965564
ACH-000036,-0.0996662757691
ACH-000037,-0.18851882054299998
ACH-000039,0.07787219605580001
ACH-000040,-0.07753163004210001
ACH-000041,-0.0252555375142
ACH-000042,-0.00803665670497
ACH-000045,-0.019956244819099998
ACH-000047,0.0652099720299
ACH-000052,-0.06741662231290001
ACH-000053,-0.0217426195662
ACH-000054,-0.025653501574400002
ACH-000055,0.062325413121600004
ACH-000060,0.130842029755
ACH-000067,-0.237321279483
ACH-000070,0.116375320764
ACH-000075,-0.0756396126815
ACH-000078,-0.046780275521999995
ACH-000082,-0.0503906343699
ACH-000085,0.27251894872
ACH-000086,-0.214592953111
ACH-000087,-0.213202510213
ACH-000092,-0.09305915590399999
ACH-000095,-0.083230001079
ACH-000097,-0.158166531837
ACH-000098,0.08746964785469999
ACH-000099,-0.10723543617999999
ACH-000108,0.110965981371
ACH-000113,-0.08586078728499999
ACH-000115,0.0115463862503
ACH-000116,-0.0194838998412
ACH-000118,-0.0337067412833
ACH-000120,0.017986303251
ACH-000123,0.10514616076899999
ACH-000127,-0.141808086711
ACH-000128,0.0304275441298
ACH-000132,0.017414280225
ACH-000133,-0.00029077036229400007
ACH-000137,0.150057230446
ACH-000138,0.106683773234
ACH-000142,-0.09904795332960001
ACH-000143,0.0421708933464
ACH-000146,-0.0846479228546
ACH-000148,0.0782121085885
ACH-000150,-0.020841036498200002
ACH-000152,-0.108844384639
ACH-000153,0.148854199803
ACH-000159,-0.190295452618
