,MAP3K5 (4217)
ACH-000004,0.08976146288510001
ACH-000007,0.0587592632713
ACH-000009,0.0602175217495
ACH-000011,-0.055689274425999996
ACH-000012,-0.024833205337099998
ACH-000013,-0.0397896443015
ACH-000014,0.20098546528499997
ACH-000015,0.0298471566516
ACH-000017,-0.0209711776043
ACH-000018,-0.0758785263308
ACH-000019,-0.34413771499300005
ACH-000021,-0.21974214819200003
ACH-000022,-0.0274287017184
ACH-000025,-0.011302422398
ACH-000028,0.020200356919599996
ACH-000030,-0.0278575050833
ACH-000035,0.00275133250969
ACH-000036,0.0712497329594
ACH-000037,-0.321789439209
ACH-000039,-0.223492062293
ACH-000040,-0.0874986160868
ACH-000041,-0.123024981242
ACH-000042,-0.0661720741757
ACH-000045,0.0174563880069
ACH-000047,0.032164052650399996
ACH-000052,-0.287996927307
ACH-000053,-0.0367950494529
ACH-000054,-0.07353620052839999
ACH-000055,-0.13180225643100002
ACH-000060,-0.300127478732
ACH-000067,0.057194534973400005
ACH-000070,-0.0965709693706
ACH-000075,0.0594836803689
ACH-000078,0.05883724034249999
ACH-000082,0.0568599184014
ACH-000085,-0.0580936147377
ACH-000086,0.0621312716483
ACH-000087,-0.28406250665
ACH-000092,-0.0211353420985
ACH-000095,0.00277529180123
ACH-000097,-0.166932095371
ACH-000098,-0.0641973713386
ACH-000099,0.061488947899900004
ACH-000108,0.053542404012
ACH-000113,0.122205052929
ACH-000115,-0.130218892877
ACH-000116,-0.152952088999
ACH-000118,-0.0770433934881
ACH-000120,-0.30761690616799997
ACH-000123,0.00241878443626
ACH-000127,0.054869273626600004
ACH-000128,-0.115061803258
ACH-000132,-0.27268489799600004
ACH-000133,0.174321335464
ACH-000137,-0.34181830387100004
ACH-000138,-0.10966551461799999
ACH-000142,-0.018722611941
ACH-000143,-0.11936488710899999
ACH-000146,-0.21249396420699998
ACH-000148,-0.0723463278957
ACH-000150,0.25473361664
ACH-000152,-0.182692218185
ACH-000153,0.0271612000018
ACH-000159,-0.126641160596
ACH-000160,-0.022522054583000002
ACH-000163,0.134159332927
ACH-000167,0.09942376146160001
ACH-000168,-0.547788349755
ACH-000169,0.0919666235894
ACH-000178,0.0218300638394
ACH-000182,0.12770880889699998
ACH-000183,0.0526383725203
ACH-000188,0.100980713704
ACH-000189,0.196838725998
ACH-000190,-0.0366770601807
ACH-000198,-0.25259684041200003
ACH-000204,-0.155756365107
ACH-000206,-0.135060802865
ACH-000207,-0.274621501833
ACH-000211,0.054455006349
ACH-000215,-0.17303349958099998
ACH-000221,-0.129788486773
ACH-000222,-0.0935906464191
ACH-000223,0.0230149844057
ACH-000226,-0.0945509411421
ACH-000227,0.158163930323
ACH-000228,-0.0711229058545
ACH-000231,-0.0509066594302
ACH-000232,-0.0451492885986
ACH-000233,-0.193898436758
ACH-000234,-0.12118203149399999
ACH-000235,-0.0161099131918
ACH-000237,-0.16998574572
ACH-000238,-0.187435376148
ACH-000243,-0.126085512333
ACH-000244,0.0457424649175
ACH-000246,-0.129013949331
ACH-000248,0.080916848601
ACH-000250,-0.059051452807800005
ACH-000251,-0.0490557839228
ACH-000253,-0.284387576562
ACH-000255,0.07223830869919999
ACH-000256,-0.10005133893899999
ACH-000257,-0.08947123172469999
ACH-000258,0.0637560498443
ACH-000259,-0.17446066347300002
ACH-000260,-0.178555347466
ACH-000261,0.005813231863600001
ACH-000262,-0.147532746365
ACH-000263,0.304374185566
ACH-000264,-0.031597358645200004
ACH-000265,-0.0543908504402
ACH-000266,-0.127264461195
ACH-000272,-0.10450019078299999
ACH-000273,0.0168461735911
ACH-000274,0.022635893992
ACH-000277,0.0144224197282
ACH-000278,0.0591188423495
ACH-000279,-0.0589655733472
ACH-000280,0.159613912797
ACH-000281,-0.17070147817499998
ACH-000288,-0.113923765496
ACH-000291,0.07617912139380001
ACH-000293,0.16172522603599998
ACH-000294,0.060506205150699995
ACH-000295,-0.344160660916
ACH-000296,-0.27956056327100004
ACH-000302,-0.00017401095576599998
ACH-000304,-0.40341473117700005
ACH-000307,-0.0343525377489
ACH-000308,-0.086144340376
ACH-000310,-0.0860384381727
ACH-000311,-0.218842140839
ACH-000312,-0.0581383616311
ACH-000315,-0.150374067651
ACH-000316,0.0150767113705
ACH-000317,-0.07948296198419999
ACH-000318,0.0602897587476
ACH-000319,-0.0159608350501
ACH-000320,0.0889237152885
ACH-000322,0.009329048628850001
ACH-000323,0.043583261539199995
ACH-000324,-0.109651928772
ACH-000329,0.018166184702099998
ACH-000330,0.0050550856044
ACH-000331,-0.126627792179
ACH-000332,-0.064718993437
ACH-000334,0.166007945184
ACH-000335,0.155767366955
ACH-000336,0.543718003891
ACH-000337,-0.117602210093
ACH-000339,0.025798358434900002
ACH-000341,0.0478944399426
ACH-000348,0.00696378903027
ACH-000350,-0.195230222556
ACH-000352,0.053454151826999995
ACH-000356,-0.21933121361299998
ACH-000361,0.026447318685699998
ACH-000362,-0.15579778445
ACH-000363,-0.0848212521555
ACH-000364,0.18678102844
ACH-000365,0.0237091879038
ACH-000366,-0.0885720427857
ACH-000368,-0.0572594949913
ACH-000374,0.0393294429219
ACH-000375,-0.233578154655
ACH-000376,-0.049107609772500005
ACH-000381,-0.18618755041499999
ACH-000383,-0.110312728586
ACH-000387,0.037334182170899996
ACH-000389,-0.25587478622
ACH-000390,-0.057151422266800006
ACH-000393,-0.12375346769099999
ACH-000395,0.0335183798279
ACH-000397,0.0243711848808
ACH-000401,0.12985260887
ACH-000402,-0.177513341974
ACH-000403,-0.09327324785119999
ACH-000404,0.10547443162799999
ACH-000406,0.0680964186478
ACH-000407,0.0866347959839
ACH-000408,-0.011939631038
ACH-000410,-0.0676595243327
ACH-000411,-0.142710014038
ACH-000414,-0.128529163888
ACH-000415,-0.0993750725176
ACH-000416,-0.136160169907
ACH-000420,0.036601869774800004
ACH-000421,0.00890116295556
ACH-000424,-0.157631700017
ACH-000425,-0.0050600635208400005
ACH-000426,0.050488399417
ACH-000427,-0.126884808466
ACH-000433,-0.055020559742400006
ACH-000436,0.150541141474
ACH-000444,0.129378939523
ACH-000445,-0.183952755913
ACH-000448,-0.0206358006626
ACH-000450,-0.316228983475
ACH-000452,-0.022997558223299998
ACH-000454,-0.109889692447
ACH-000458,-0.09416108492999999
ACH-000459,0.0319307442039
ACH-000460,-0.137473470233
ACH-000461,0.16252661747199998
ACH-000463,-0.144682005704
ACH-000464,-0.101704889615
ACH-000466,-0.0096265892061
ACH-000467,-0.112173126458
ACH-000468,-0.0521191927689
ACH-000469,0.168317864742
ACH-000470,-0.161353817265
ACH-000471,-0.10128483509500001
ACH-000472,-0.156704403497
ACH-000473,0.0699036789183
ACH-000475,-0.134659606451
ACH-000476,-0.13570854446299999
ACH-000477,-0.261301613491
ACH-000480,0.29350614306899997
ACH-000481,0.202084085962
ACH-000483,-0.37030652295100003
ACH-000484,0.29845829763099996
ACH-000485,-0.06853745705230001
ACH-000486,-0.0189355940737
ACH-000487,-0.120449020731
ACH-000488,-0.052639763715399995
ACH-000490,-0.0707725655514
ACH-000491,-0.151460668691
ACH-000495,0.0360260525908
ACH-000496,-0.153399153019
ACH-000499,0.321174604411
ACH-000500,-0.077206455395
ACH-000502,-0.0990770111053
ACH-000503,0.07877013249810001
ACH-000505,0.0592048152276
ACH-000507,0.0295611826582
ACH-000510,0.07402729403
ACH-000511,0.10835487926899999
ACH-000512,0.0164153265175
ACH-000516,-0.115178564156
ACH-000517,-0.00912420980292
ACH-000518,-0.0328420400281
ACH-000520,-0.167779532583
ACH-000521,-0.292295492351
ACH-000522,0.131618661474
ACH-000524,-0.0869978056635
ACH-000527,-0.0918674521723
ACH-000528,0.0146908036833
ACH-000537,-0.15763790814099998
ACH-000541,-0.04525307439119999
ACH-000542,0.006716663458879999
ACH-000544,0.0683118940919
ACH-000545,0.00046900372696300006
ACH-000547,0.143964721423
ACH-000548,-0.12022998727
ACH-000549,-0.0618424982135
ACH-000550,-0.13982389158800002
ACH-000552,-0.16953190351300002
ACH-000556,-0.173513187611
ACH-000557,-0.07411291938039999
ACH-000570,-0.100648557826
ACH-000571,0.028671791882899998
ACH-000573,-0.0760813916116
ACH-000576,-0.0259161592142
ACH-000580,0.174337639065
ACH-000584,-0.0116475238961
ACH-000585,-0.060838916934900004
ACH-000588,0.0548524595589
ACH-000589,-0.245294413923
ACH-000591,-0.117788672257
ACH-000593,-0.19202477148299998
ACH-000600,-0.12568246151100002
ACH-000601,-0.0029527643674000003
ACH-000604,0.12708448872199998
ACH-000605,-0.182538611339
ACH-000606,-0.165733457754
ACH-000608,-0.09072730176619999
ACH-000614,-0.243162729916
ACH-000616,-0.036613465183900004
ACH-000618,-0.0589451827147
ACH-000619,-0.213745918995
ACH-000620,-0.0813400392273
ACH-000621,-0.0143450107421
ACH-000622,-0.148828699576
ACH-000623,-0.115346063717
ACH-000624,-0.010946559410099999
ACH-000627,-0.10973852045999999
ACH-000630,0.006257809471229999
ACH-000632,0.0263162463553
ACH-000633,-0.130457110123
ACH-000637,-0.057313998208
ACH-000638,-0.17564610616
ACH-000646,0.10550950975199999
ACH-000647,-0.047056650811300005
ACH-000648,0.120649364038
ACH-000649,-0.06261030537859999
ACH-000651,-0.139940217788
ACH-000652,-0.25291452514400004
ACH-000653,0.08615226295939998
ACH-000657,-0.0100500312887
ACH-000658,-0.101647789732
ACH-000661,0.00875542504951
ACH-000662,0.0132550683152
ACH-000663,-0.045289529232400004
ACH-000665,-0.030235201126099998
ACH-000671,-0.154765098728
ACH-000673,0.0378442742984
ACH-000676,-0.128540636805
ACH-000677,0.218687870246
ACH-000681,0.0417589453023
ACH-000682,-0.0697585292302
ACH-000683,0.0440516162622
ACH-000684,-0.241450422861
ACH-000688,0.0574930485646
ACH-000693,0.0110350657106
ACH-000694,-0.0678808796827
ACH-000695,0.0240149031879
ACH-000696,0.0115684844742
ACH-000697,-0.149407635456
ACH-000699,0.084648827416
ACH-000701,-0.324963182496
ACH-000706,0.006162502390810001
ACH-000711,-0.061579295263199996
ACH-000713,0.095686088403
ACH-000714,0.00281811753094
ACH-000718,-0.266045137322
ACH-000720,-0.00679864349559
ACH-000721,-0.023278948246400002
ACH-000724,0.170149190226
ACH-000725,-0.297292708453
ACH-000732,-0.0689707758926
ACH-000734,-0.0565603600363
ACH-000735,-0.0380106971931
ACH-000736,0.07713532484380001
ACH-000738,0.0252881523951
ACH-000746,-0.41752758839299997
ACH-000747,0.0040011587929
ACH-000748,-0.0214444022323
ACH-000753,-0.0688575809812
ACH-000756,0.040952103224199995
ACH-000757,-0.0279152860626
ACH-000758,-0.08793810470069999
ACH-000760,-0.311429114493
ACH-000763,-0.198436112737
ACH-000764,-0.055825687819800004
ACH-000765,-0.239436924027
ACH-000766,-0.154647384146
ACH-000767,-0.179347130845
ACH-000768,-0.16627565166
ACH-000769,-0.194662474305
ACH-000770,-0.093928770999
