,RCC2 (55920)
ACH-000266,-0.038447668966099996
ACH-000272,-0.05939589763730001
ACH-000273,-0.0910080816378
ACH-000274,-0.174093103459
ACH-000277,-0.11753446176200001
ACH-000278,-0.124943954492
ACH-000279,-0.25376881928399997
ACH-000280,-0.06947712108310002
ACH-000281,-0.395877854752
ACH-000288,-0.19747973644699998
ACH-000291,-0.23141594717500003
ACH-000293,-0.06648452120659999
ACH-000294,-0.20917559190699997
ACH-000295,-0.016475322767100002
ACH-000296,-0.060150697512
ACH-000302,-0.00483389633667
ACH-000304,-0.0453630219358
ACH-000307,-0.07725177585319999
ACH-000308,-0.16839625550700002
ACH-000310,-0.12483015583399999
ACH-000311,-0.180986453761
ACH-000312,-0.14320227276699998
ACH-000315,-0.434221112176
ACH-000316,-0.182737485121
ACH-000317,-0.0778704190176
ACH-000318,-0.0540892436529
ACH-000319,-0.16587667714600002
ACH-000320,-0.0673180108634
ACH-000322,-0.16750501037499999
ACH-000323,-0.0395734392749
ACH-000324,-0.0998771777022
ACH-000329,-0.37255302608499996
ACH-000330,-0.11662567616599999
ACH-000331,-0.209484570643
ACH-000332,0.00764169405289
ACH-000334,-0.16585145500999998
ACH-000335,-0.31746019999499997
ACH-000336,0.0669418360646
ACH-000337,-0.0478921951571
ACH-000339,-0.101502512759
ACH-000341,-0.180850945867
ACH-000348,-0.10878012449
ACH-000350,-0.07292523941460001
ACH-000352,-0.258723736073
ACH-000356,-0.266201234289
ACH-000361,-0.217127183589
ACH-000362,-0.27773288366
ACH-000363,-0.10819254113500001
ACH-000364,-0.156722256487
ACH-000365,-0.0751844595118
ACH-000366,0.0241512823985
ACH-000368,-0.237219666802
ACH-000374,-0.29162326923
ACH-000375,-0.146871049627
ACH-000376,-0.306899962232
ACH-000381,-0.157325536727
ACH-000383,-0.10228749272500001
ACH-000387,-0.0802350624232
ACH-000389,-0.17328557278200002
ACH-000390,-0.13045674076
ACH-000393,-0.204786955504
ACH-000395,-0.201392209456
ACH-000397,0.05167656769230001
ACH-000401,-0.317626949183
ACH-000402,-0.24546187677900003
ACH-000403,-0.042376136629499996
ACH-000404,-0.132144227247
ACH-000406,-0.155415010354
ACH-000407,-0.0217107782816
ACH-000408,0.036434725855300006
ACH-000410,-0.346483730238
ACH-000411,-0.09963183821119999
ACH-000414,-0.0806076993773
ACH-000415,-0.30618449544599996
ACH-000416,-0.177854188778
ACH-000420,-0.24793415079
ACH-000421,-0.261845772666
ACH-000424,-0.28045668784
ACH-000425,-0.152303641777
ACH-000426,-0.9037639056910001
ACH-000427,-0.24593195437100002
ACH-000433,-0.132526577063
ACH-000436,-0.32950683695300004
ACH-000444,-0.19290492368
ACH-000445,-0.159277328771
ACH-000448,-0.25862058213399997
ACH-000450,-0.487426850803
ACH-000452,-0.111708110984
ACH-000454,-0.467470202631
ACH-000458,-0.41036186370800004
ACH-000459,-0.19752992259100002
ACH-000460,-0.166278003584
ACH-000461,-0.012424481537899998
ACH-000463,-0.153278456337
ACH-000464,-0.105938887175
ACH-000466,-0.275512506008
ACH-000467,-0.227805685247
ACH-000468,-0.336628388464
ACH-000469,-0.25469913453299997
ACH-000470,-0.37377387395499995
ACH-000471,-0.224989112489
ACH-000472,-0.0536266087968
ACH-000473,0.012577526607099999
ACH-000475,-0.0745480344862
ACH-000476,-0.298245943985
ACH-000477,-0.258928257691
ACH-000480,-0.182212502382
ACH-000481,-0.199506309711
ACH-000483,-0.35488877795699997
ACH-000484,-0.310433924331
ACH-000485,-0.14415999224
ACH-000486,-0.041328530068000004
ACH-000487,-0.284934045018
ACH-000488,-0.0545722447641
ACH-000490,-0.311013797654
ACH-000491,-0.177744606474
ACH-000495,-0.09589111333419999
ACH-000496,-0.143656525016
ACH-000499,-0.35118772772600004
ACH-000500,-0.49364075743999997
ACH-000502,-0.103793535924
ACH-000503,-0.285121409318
ACH-000505,-0.09968938113230001
ACH-000507,-0.492856116684
ACH-000510,-0.12358231975600001
ACH-000511,-0.206123107262
ACH-000512,-0.17737329666999999
ACH-000516,-0.130373092414
ACH-000517,-0.133176588854
ACH-000518,-0.027925205565299996
ACH-000520,-0.108802716004
ACH-000521,-0.05957759333
ACH-000522,-0.19198558559
ACH-000524,-0.054629657938
ACH-000527,-0.18167724654
ACH-000528,-0.283676440279
ACH-000537,-0.261430802316
ACH-000541,-0.535368254671
ACH-000542,-0.09325484836039999
ACH-000544,-0.319453057125
ACH-000545,-0.35437813274
ACH-000547,-0.057371873767599994
ACH-000548,-0.19671609737799997
ACH-000549,-0.120796075219
ACH-000550,-0.153743016641
ACH-000552,-0.308071280604
ACH-000556,-0.111445114783
ACH-000557,0.0136230173823
ACH-000570,-0.10983919116699999
ACH-000571,0.021510268681400005
ACH-000573,-0.10706029569499999
ACH-000576,-0.23935404310199998
ACH-000580,-0.187120784468
ACH-000584,-0.25151264969500003
ACH-000585,-0.38673668608
ACH-000588,-0.284009469846
ACH-000589,-0.0852771778712
ACH-000591,-0.141427102551
ACH-000593,-0.294172379466
ACH-000600,-0.440121565411
ACH-000601,-0.206374845904
ACH-000604,-0.168177249638
ACH-000605,-0.263287250165
ACH-000606,-0.282353813246
ACH-000608,-0.0186134766313
ACH-000614,-0.182042048756
ACH-000616,-0.192028395931
ACH-000618,-0.341696802475
ACH-000619,-0.0298161653878
ACH-000620,-0.27490622231600004
ACH-000621,-0.449181807675
ACH-000622,-0.0944781828239
ACH-000623,-0.21225302037799998
ACH-000624,-0.0558890008752
ACH-000627,-0.269096208077
ACH-000630,-0.243846223951
ACH-000632,-0.220853575536
ACH-000633,-0.28989427488
ACH-000637,-0.23945887241500002
ACH-000638,-0.281756433176
ACH-000646,0.047000367412099994
ACH-000647,-0.161214776329
ACH-000648,-0.0305095365052
ACH-000649,-0.243117577326
ACH-000651,-0.19982673958500002
ACH-000652,-0.262631506676
ACH-000653,-0.23196841664999998
ACH-000657,-0.146987567653
ACH-000658,-0.0974633333519
ACH-000661,-0.00019643513261900002
ACH-000662,0.0880558035839
ACH-000663,-0.307423280865
ACH-000665,-0.26370783107900003
ACH-000671,-0.341696977117
ACH-000673,-0.09592564020120001
ACH-000676,-0.13507611781099998
ACH-000677,-0.139996411226
ACH-000681,-0.24657764057300002
ACH-000682,-0.191681280399
ACH-000683,-0.39649506570799997
ACH-000684,-0.370779517818
ACH-000688,-0.30284820654100003
ACH-000693,-0.12510499442
ACH-000694,-0.169652761725
ACH-000695,-0.0732722985377
ACH-000696,-0.21372871687800002
ACH-000697,-0.143408616941
ACH-000699,-0.304806242295
ACH-000701,-0.128057363606
ACH-000706,-0.325318838462
ACH-000711,-0.199403573934
ACH-000713,-0.32768403881700003
ACH-000714,-0.033697728059900005
ACH-000718,-0.373329796115
ACH-000720,-0.337248459574
ACH-000721,-0.08734904782530001
ACH-000724,-0.062257504242900004
ACH-000725,-0.0776519584763
ACH-000732,-0.146548875213
ACH-000734,-0.191015828226
ACH-000735,-0.0298438644389
ACH-000736,-0.43907853864699997
ACH-000738,-0.19838663189199998
ACH-000746,-0.062004005926
ACH-000747,-0.06494011722330001
ACH-000748,-0.11558992659299999
ACH-000753,-0.241336822229
ACH-000756,-0.19127671722
ACH-000757,-0.18535335955899998
ACH-000758,-0.24933831899300002
ACH-000760,-0.0447254879218
ACH-000763,-0.0499353862168
ACH-000764,-0.13969720389100002
ACH-000765,-0.133819678522
ACH-000766,-0.322697250618
ACH-000767,0.0336656277304
ACH-000768,-0.0457925590323
ACH-000769,-0.224296829658
ACH-000770,-0.243840468957
ACH-000771,0.15460786418400002
ACH-000773,-0.143838707821
ACH-000776,-0.260719486285
ACH-000777,-0.336002034041
ACH-000778,-0.007834521745289999
ACH-000781,-0.0440743077735
ACH-000782,-0.0731990387853
ACH-000783,-0.06248485849759999
ACH-000784,-0.28868510210299997
ACH-000785,-0.0666217011587
ACH-000787,-0.363159664511
ACH-000788,-0.17470074418200002
ACH-000791,-0.187989310203
ACH-000792,-0.265987467202
ACH-000794,-0.190793128227
ACH-000796,-0.0458756879064
ACH-000799,-0.0166953205232
ACH-000800,-0.450697327226
ACH-000802,-0.128878844439
ACH-000804,-0.288902764839
ACH-000805,-0.253664890058
ACH-000809,-0.20522025057799997
ACH-000810,0.29088056897799996
ACH-000811,-0.248254034703
ACH-000817,-0.384079672341
ACH-000819,-0.29369569860399997
ACH-000820,0.181851555147
ACH-000821,-0.10286278373600001
ACH-000822,0.025718647373000003
ACH-000823,-0.13974462302000001
ACH-000824,-0.0646266936839
ACH-000827,-0.22711659676100002
ACH-000829,-0.489262791206
ACH-000831,-0.0660169056816
ACH-000832,-0.0271945659985
ACH-000833,-0.158866695985
ACH-000834,-0.201944169929
ACH-000835,-0.25132942699099997
ACH-000836,-0.281844405689
ACH-000837,-0.163891825041
ACH-000838,-0.296905538574
ACH-000839,-0.174547118612
ACH-000840,-0.39518745364200003
ACH-000841,-0.19717670220699998
ACH-000843,-0.29587885442699996
ACH-000846,-0.263531404455
ACH-000847,0.038604364699
ACH-000848,-0.125342169574
ACH-000849,0.0724376726768
ACH-000851,-0.34803923762199995
ACH-000855,-0.25111659905
ACH-000856,-0.37056085228299995
ACH-000858,-0.163705641283
ACH-000859,-0.137709970579
ACH-000861,-0.257548571962
ACH-000862,-0.07235588286399999
ACH-000865,-0.20071280438099998
ACH-000866,-0.216190408629
ACH-000867,-0.19107329718199997
ACH-000869,-0.256807925762
ACH-000872,-0.109352559539
ACH-000873,-0.17181596079300002
ACH-000876,-0.0964772008605
ACH-000878,-0.212358552793
ACH-000880,-0.0568141085734
ACH-000881,-0.079925617739
ACH-000882,-0.0502164702824
ACH-000884,-0.25007881753
ACH-000885,-0.236473435172
ACH-000887,-0.118865260802
ACH-000888,-0.040418780027699996
ACH-000889,-0.09748723013730001
ACH-000890,-0.048985618634
ACH-000896,-0.141642778218
ACH-000898,-0.18641052746
ACH-000900,-0.188045386724
ACH-000901,-0.19648194073199998
ACH-000905,-0.100271925819
ACH-000906,-0.0289365393677
ACH-000907,-0.224997227613
ACH-000910,-0.146236974063
ACH-000911,-0.005896306191659999
ACH-000912,-0.12294733625
ACH-000913,-0.291113320128
ACH-000915,-0.304914170577
ACH-000916,-0.38804480756399995
ACH-000917,-0.352898142487
ACH-000921,-0.216088968367
ACH-000924,-0.0392443414831
ACH-000926,-0.41615761388300004
ACH-000928,-0.10881700905
ACH-000929,-0.127961644822
ACH-000932,-0.17221179254299998
ACH-000935,-0.21649900573199998
ACH-000936,-0.403106592846
ACH-000937,-0.09033898228460001
ACH-000938,-0.16605386057
ACH-000939,-0.110278832576
ACH-000941,-0.247439366595
ACH-000943,-0.0811302386146
ACH-000946,-0.0725607869608
ACH-000947,-0.19453296340100001
ACH-000948,-0.219352188805
ACH-000950,-0.230703676545
ACH-000953,0.0615584142583
ACH-000957,-0.171854090499
ACH-000958,-0.295531927985
ACH-000960,-0.181472159832
ACH-000963,-0.433646539477
ACH-000968,-0.069981153414
ACH-000969,-0.18491259256200002
ACH-000973,-0.04806623126159999
ACH-000974,-0.0965179084526
ACH-000975,-0.273900597057
ACH-000976,-0.33633413651199995
ACH-000978,0.19273698362799999
ACH-000980,-0.117018510777
ACH-000984,-0.139577632684
ACH-000986,-0.343025140564
ACH-000988,-0.0225773474464
ACH-000993,-0.0880021330657
ACH-000994,-0.13147158638599998
ACH-000996,-0.09268873184219999
ACH-001001,-0.10589785952500001
ACH-001020,-0.252187359086
ACH-001028,-0.17488471758699997
ACH-001031,-0.226266505177
ACH-001038,-0.0918155498426
ACH-001048,-0.14966524695
ACH-001050,-0.26107903500999996
ACH-001053,-0.250579175689
ACH-001054,-0.41637644155599995
ACH-001061,-0.254808640755
ACH-001067,0.08762924286839999
ACH-001075,-0.317973166188
ACH-001096,-0.309337705423
ACH-001128,-0.255178375635
ACH-001134,-0.435446549106
ACH-001151,-0.138631192762
ACH-001163,-0.24366528433600002
ACH-001164,0.16350431684299999
ACH-001173,-0.151406270909
ACH-001183,-0.147230851901
ACH-001184,-0.239618087451
ACH-001190,-0.354327353432
ACH-001192,-0.275615475484
ACH-001193,-0.381115505682
ACH-001196,-0.411280914093
ACH-001197,-0.264953178908
ACH-001205,0.131966160675
ACH-001211,-0.19003650599599997
ACH-001212,-0.179483910261
ACH-001228,-0.31586641996
ACH-001232,-0.027694153024599998
ACH-001239,-0.045145221097
ACH-001274,-0.187920689813
ACH-001275,0.103412232611
ACH-001277,-0.251841484384
ACH-001278,0.0569684443067
ACH-001280,-0.13923568353399998
ACH-001283,-0.204059073301
ACH-001289,0.111957933907
ACH-001295,-0.280325883924
ACH-001300,-0.024245169138099997
ACH-001301,-0.0197418755745
ACH-001302,-0.17219132469700002
ACH-001303,-0.007378204521210001
ACH-001306,-0.322499833612
ACH-001318,-0.184871022243
ACH-001322,-0.222527237593
ACH-001328,-0.14968332325300002
ACH-001332,-0.056496881557800006
ACH-001333,-0.0236148637128
ACH-001336,-0.332222072056
ACH-001340,-0.248850416635
ACH-001346,-0.178386020735
ACH-001353,-0.172826498158
ACH-001354,-0.311437837443
ACH-001367,-0.333440294548
ACH-001368,-0.0319444842575
ACH-001374,-0.014548049205100002
ACH-001375,-0.046892876803400006
ACH-001377,-0.0254904225023
ACH-001380,-0.250800870799
ACH-001391,-0.216451682185
ACH-001407,-0.15091170908
ACH-001408,-0.34506179522
ACH-001413,-0.0843463642485
ACH-001430,0.023611453117400004
ACH-001431,-0.137316267823
ACH-001450,-0.325675599518
ACH-001496,-0.427967905667
ACH-001500,-0.266858549551
ACH-001521,0.06995159143639999
ACH-001523,-0.27041751816799997
ACH-001532,-0.238872420614
ACH-001536,-0.06670267629309999
ACH-001550,-0.17471834438099998
ACH-001552,0.198220127712
ACH-001554,-0.243997400124
ACH-001645,-0.0351768650354
ACH-001654,-0.282813944566
ACH-001715,-0.10045782342800001
ACH-001735,-0.01967023905
ACH-001736,-0.21592931621199998
ACH-001737,-0.0683279191693
ACH-001740,-0.218837884681
ACH-001745,-0.178260656702
ACH-001750,-0.0200013806188
ACH-001765,-0.358087802124
ACH-001956,-0.0731401658755
ACH-001957,-0.182493662931
