,OR5L2 (26338)
ACH-000004,-0.270916862216
ACH-000007,-0.216491271657
ACH-000009,-0.131515976936
ACH-000011,-0.394205982225
ACH-000012,-0.38713417403000006
ACH-000013,-0.117876181632
ACH-000014,-0.055897429738699995
ACH-000015,-0.264575349941
ACH-000017,-0.4280159215
ACH-000018,-0.242231147472
ACH-000019,-0.385050022365
ACH-000021,-0.347150846141
ACH-000022,-0.0851832564504
ACH-000025,-0.20709022977299998
ACH-000028,-0.22240665664999998
ACH-000030,-0.23258695652699998
ACH-000035,0.0123732053256
ACH-000036,-0.438378340529
ACH-000037,-0.351655378894
ACH-000039,-0.192038158809
ACH-000040,-0.06709640400830001
ACH-000041,-0.143636071302
ACH-000042,-0.258093502163
ACH-000045,-0.210936126059
ACH-000047,-0.171760230522
ACH-000052,-0.180143117991
ACH-000053,-0.267578616022
ACH-000054,-0.152981183152
ACH-000055,-0.301642759547
ACH-000060,-0.36890823764499997
ACH-000067,0.004593074402250001
ACH-000070,-0.251462198865
ACH-000075,-0.143678640667
ACH-000078,-0.21807756203200002
ACH-000082,-0.521532952065
ACH-000085,-0.488480580786
ACH-000086,-0.367648515873
ACH-000087,-0.163367976273
ACH-000092,-0.304743614917
ACH-000095,-0.379711732865
ACH-000097,-0.330491147548
ACH-000098,-0.110259774641
ACH-000099,-0.281983566075
ACH-000108,-0.34239741670400003
ACH-000113,-0.45487527973700004
ACH-000115,-0.37082526413
ACH-000116,-0.36058660531900005
ACH-000118,-0.28353626344599997
ACH-000120,-0.09761703612389999
ACH-000123,-0.233329952945
ACH-000127,-0.120202381336
ACH-000128,0.0249336827117
ACH-000132,-0.55824880201
ACH-000133,-0.318715749125
ACH-000137,-0.382526482496
ACH-000138,-0.189766575298
ACH-000142,-0.388119972387
ACH-000143,-0.267476589216
ACH-000146,-0.11697564424200001
ACH-000148,-0.19076584969799998
ACH-000150,-0.213030447858
ACH-000152,-0.38384334176299995
ACH-000153,-0.374036212144
ACH-000159,-0.10926406693499999
ACH-000160,-0.38403891683700003
ACH-000163,-0.209422491332
ACH-000167,-0.33107401395999997
ACH-000168,-0.32647119133499997
ACH-000169,-0.266637828684
ACH-000178,-0.196970539376
ACH-000182,-0.0267000536186
ACH-000183,-0.14667058806
ACH-000188,-0.40398546357
ACH-000189,-0.127065686656
ACH-000190,-0.465972693134
ACH-000198,-0.234158738755
ACH-000204,-0.264680669094
ACH-000206,-0.660943676902
ACH-000207,-0.23252552695300002
ACH-000211,-0.34522790225100003
ACH-000215,-0.16551328782299998
ACH-000221,-0.19677110035999998
ACH-000222,-0.36826886441
ACH-000223,-0.360699153617
ACH-000226,-0.351529987181
ACH-000227,-0.0625234398977
ACH-000228,-0.303072725474
ACH-000231,-0.13426220672
ACH-000232,-0.318015656564
ACH-000233,-0.228649163191
ACH-000234,-0.320762126646
ACH-000235,-0.331114032426
ACH-000237,-0.249689694573
ACH-000238,-0.06289336655109999
ACH-000243,-0.35596772295199997
ACH-000244,-0.152745130764
ACH-000246,-0.324699114808
ACH-000248,-0.336631122188
ACH-000250,-0.21341976818
ACH-000251,-0.129739230667
ACH-000253,-0.34945336133199995
ACH-000255,-0.228508455293
ACH-000256,-0.320596601737
ACH-000257,0.34798739225
ACH-000258,-0.412091916092
ACH-000259,-0.0611184075512
ACH-000260,-0.14834623478800002
ACH-000261,-0.5147910260840001
ACH-000262,-0.344715341467
ACH-000263,-0.593439562589
ACH-000264,-0.25317422536
ACH-000265,-0.110065131612
ACH-000266,-0.406680749115
ACH-000272,-0.26573395664099997
ACH-000273,-0.238826865964
ACH-000274,-0.235018178897
ACH-000277,-0.43518011506899995
ACH-000278,0.0558340385712
ACH-000279,0.014842220583999999
ACH-000280,-0.0992038408767
ACH-000281,0.030205154575
ACH-000288,-0.383272780124
