,ORAI3 (93129)
ACH-000264,-0.280224334204
ACH-000265,-0.375057831051
ACH-000266,-0.239030436065
ACH-000272,-0.214922745022
ACH-000273,-0.0772833488539
ACH-000274,-0.153617621424
ACH-000277,-0.184316876382
ACH-000278,-0.210613813048
ACH-000279,0.07705774869260001
ACH-000280,-0.22503662031500002
ACH-000281,0.0437071882359
ACH-000288,-0.46749744525799997
ACH-000291,-0.32166128104
ACH-000293,-0.221568250649
ACH-000294,-0.055457925472
ACH-000295,-0.0723080567676
ACH-000296,-0.619248466532
ACH-000302,-0.198247028145
ACH-000304,-0.264911034825
ACH-000307,-0.21142800548500001
ACH-000308,-0.230720341889
ACH-000310,-0.20089428331099998
ACH-000311,-0.168358349899
ACH-000312,-0.136503991546
ACH-000315,-0.155995164008
ACH-000316,-0.366397530543
ACH-000317,-0.15379706522
ACH-000318,-0.0806767401699
ACH-000319,-0.34621022139799995
ACH-000320,-0.23046389923799998
ACH-000322,-0.350981417557
ACH-000323,-0.18370186416200002
ACH-000324,-0.199616235609
ACH-000329,-0.376834770743
ACH-000330,-0.324962761447
ACH-000331,-0.166553827585
ACH-000332,-0.228014313881
ACH-000334,-0.425349842847
ACH-000335,-0.054574388037900004
ACH-000336,-0.32714227377
ACH-000337,-0.38336126823600003
ACH-000339,-0.302609101954
ACH-000341,-0.144759366924
ACH-000348,-0.283928930273
ACH-000350,-0.124646433522
ACH-000352,-0.193780423426
ACH-000356,-0.0408786715213
ACH-000361,-0.268298866772
ACH-000362,-0.248144155116
ACH-000363,-0.277911988022
ACH-000364,-0.11828242713300001
ACH-000365,-0.133693450464
ACH-000366,-0.265838382622
ACH-000368,-0.340645771998
ACH-000374,-0.30351306129
ACH-000375,-0.31844195955
ACH-000376,-0.0894866879411
ACH-000381,-0.13552898293500001
ACH-000383,-0.220571314525
ACH-000387,-0.148415598151
ACH-000389,-0.431047048718
ACH-000390,-0.25552462894
ACH-000393,-0.182775463656
ACH-000395,-0.35114372952600004
ACH-000397,-0.20115488721500002
ACH-000401,-0.262158274078
ACH-000402,-0.38198476656900004
ACH-000403,-0.22581766782499998
ACH-000404,-0.50329326669
ACH-000406,-0.355690896737
ACH-000407,-0.0811072695574
ACH-000408,-0.112692312985
ACH-000410,-0.0861023494961
ACH-000411,-0.266605134538
ACH-000414,-0.20745204981600002
ACH-000415,-0.267440778797
ACH-000416,-0.272680230174
ACH-000420,-0.40742945285899995
ACH-000421,-0.230575481591
ACH-000424,-0.134510611925
ACH-000425,-0.255285147717
ACH-000426,0.00159976369602
ACH-000427,-0.351642894273
ACH-000433,-0.597685785801
ACH-000436,-0.255635844824
ACH-000444,-0.119038229088
ACH-000445,-0.386266194972
ACH-000448,-0.10085614362400001
ACH-000450,-0.20495991784499998
ACH-000452,-0.332464364389
ACH-000454,-0.11857786182600001
ACH-000458,-0.198386559029
ACH-000459,-0.172349023781
ACH-000460,-0.241835327151
ACH-000461,-0.196407432719
ACH-000463,-0.20511093688700002
ACH-000464,-0.350148099761
ACH-000466,-0.178499184006
ACH-000467,-0.280088114123
ACH-000468,-0.251239516856
ACH-000469,-0.184507901655
ACH-000470,0.062484032639100004
ACH-000471,-0.399972783413
ACH-000472,-0.140072160444
ACH-000473,-0.057458814258699996
ACH-000475,-0.18128470186299997
ACH-000476,-0.442797230949
ACH-000477,-0.318361760203
ACH-000480,-0.231593890246
ACH-000481,-0.333861002797
ACH-000483,-0.446772023783
ACH-000484,-0.17095231181499998
ACH-000485,-0.354617288617
ACH-000486,-0.38911693969899996
ACH-000487,-0.10475391681
ACH-000488,-0.21104716159899997
ACH-000490,-0.11652508328
ACH-000491,-0.180173635418
ACH-000495,-0.23386518066599998
ACH-000496,-0.447489026791
ACH-000499,-0.484512309019
ACH-000500,-0.25740734371
ACH-000502,-0.287242226308
ACH-000503,-0.0203611389923
ACH-000505,-0.183230552514
ACH-000507,-0.17882937349
ACH-000510,-0.426821462365
ACH-000511,-0.182325490143
ACH-000512,-0.044227610582600003
ACH-000516,-0.36985032027
ACH-000517,-0.190703419795
ACH-000518,-0.0359000255163
ACH-000520,-0.279713928274
ACH-000521,-0.168924127948
ACH-000522,-0.11299449666400001
ACH-000524,-0.144582842889
ACH-000527,-0.15123686792899999
ACH-000528,-0.198835220865
ACH-000537,-0.317203060182
ACH-000541,-0.553514794599
ACH-000542,-0.15747949173
ACH-000544,-0.190125388247
ACH-000545,-0.066658561854
ACH-000547,-0.246446759375
ACH-000548,-0.32842184164500005
ACH-000549,-0.2422255036
ACH-000550,-0.061956964584
ACH-000552,-0.32754656422600004
ACH-000556,-0.25072857723700004
ACH-000557,-0.210369399468
ACH-000570,-0.0960454397092
ACH-000571,-0.23828056575800002
ACH-000573,-0.267797588225
ACH-000576,-0.100983875784
ACH-000580,-0.245660161252
ACH-000584,-0.134560960679
ACH-000585,-0.242090374607
ACH-000588,-0.251393888618
ACH-000589,-0.22048307948399998
ACH-000591,-0.33979316768
ACH-000593,-0.197438321684
ACH-000600,-0.198277827016
ACH-000601,-0.390837875838
ACH-000604,-0.0258318316786
ACH-000605,-0.12710926338
ACH-000606,-0.285579836349
ACH-000608,-0.15200785872000003
ACH-000614,-0.117785023036
ACH-000616,-0.400185001265
ACH-000618,-0.120143974251
ACH-000619,-0.39044671108400003
ACH-000620,-0.170851261098
ACH-000621,-0.20262413247000002
ACH-000622,-0.203802917949
ACH-000623,-0.268453754003
ACH-000624,-0.28361077872900003
ACH-000627,-0.0959073741101
ACH-000630,-0.250979963604
ACH-000632,-0.36293489930100004
ACH-000633,-0.247085746646
ACH-000637,-0.344645391316
ACH-000638,-0.37812254148100005
ACH-000646,-0.140343346437
ACH-000647,-0.16464677833799998
ACH-000648,-0.378151304183
ACH-000649,-0.22953582049000001
ACH-000651,-0.0801954948822
ACH-000652,-0.361238679821
ACH-000653,-0.442477037706
ACH-000657,-0.236832097131
ACH-000658,-0.166909074179
ACH-000661,-0.25131949694
ACH-000662,-0.144802527314
ACH-000663,-0.272687999714
ACH-000665,-0.329357606742
ACH-000671,-0.284411891644
ACH-000673,-0.40417019385200004
ACH-000676,-0.13437321415
ACH-000677,-0.18231559211800002
ACH-000681,-0.22767898783399998
ACH-000682,-0.120097531441
ACH-000683,-0.298708332652
ACH-000684,-0.413291238602
ACH-000688,-0.279215636487
ACH-000693,-0.08559736286389999
ACH-000694,-0.043314654399899996
ACH-000695,-0.05195901659300001
ACH-000696,-0.251263928059
ACH-000697,-0.159954075602
ACH-000699,-0.422123740963
ACH-000701,-0.246886470724
ACH-000706,-0.140454334462
ACH-000711,-0.16452851145199998
ACH-000713,-0.41712056379
ACH-000714,-0.271971992074
ACH-000718,-0.153240330514
ACH-000720,-0.12436732162999999
ACH-000721,-0.429740002435
ACH-000724,-0.466091544643
ACH-000725,-0.421581498301
ACH-000732,-0.272326115823
ACH-000734,-0.188065770737
ACH-000735,-0.0281062473913
ACH-000736,-0.137358727435
ACH-000738,-0.165826114024
ACH-000746,-0.255995715256
ACH-000747,-0.436825493642
ACH-000748,-0.30262911127500003
ACH-000753,-0.276254522569
ACH-000756,-0.24312861456300003
ACH-000757,-0.20100927022999998
ACH-000758,-0.18771994767900002
ACH-000760,-0.245567297674
ACH-000763,-0.290905752424
ACH-000764,-0.362639159225
ACH-000765,-0.159531681692
ACH-000766,-0.43878233262500005
ACH-000767,-0.19288410200199999
ACH-000768,-0.044405768046699996
ACH-000769,-0.058316985250900004
ACH-000770,-0.245295514243
ACH-000771,-0.153152213039
ACH-000773,-0.173698730103
ACH-000776,-0.218210793824
ACH-000777,0.0119482371361
ACH-000778,-0.24341392799400002
ACH-000781,-0.134357228862
ACH-000782,-0.0300311667418
ACH-000783,-0.356642872124
ACH-000784,-0.23007491461899998
ACH-000785,-0.10672487029899999
ACH-000787,-0.06534853954009999
ACH-000788,-0.32032425129500003
ACH-000791,-0.360828599444
ACH-000792,-0.19516378236499998
ACH-000794,-0.22388283568300002
ACH-000796,-0.0225048919107
ACH-000799,-0.51687802967
ACH-000800,-0.19423736644200001
ACH-000802,-0.451172248256
ACH-000804,-0.309195320312
ACH-000805,0.0695067494727
ACH-000809,-0.15311114230200001
ACH-000810,0.160516136988
ACH-000811,-0.21663107779
ACH-000817,-0.37630250447999997
ACH-000819,-0.295685762428
ACH-000820,-0.21299810734900002
ACH-000821,-0.16435350438500002
ACH-000822,0.0166019335302
ACH-000823,-0.07706935244339999
ACH-000824,-0.021279942978500003
ACH-000827,-0.197009921505
ACH-000829,-0.105293945117
ACH-000831,-0.0742352412665
ACH-000832,-0.402819993152
ACH-000833,-0.024901840504
ACH-000834,-0.0819169671307
ACH-000835,-0.12436152375800001
ACH-000836,-0.226844538237
ACH-000837,-0.14705460467
ACH-000838,-0.207106013222
ACH-000839,-0.30070792219799997
ACH-000840,-0.257932419844
ACH-000841,-0.216255905214
ACH-000843,-0.104234257676
ACH-000846,-0.178762870253
ACH-000847,-0.024296881483900003
ACH-000848,-0.19812249258099998
ACH-000849,-0.375908579023
ACH-000851,-0.308181597443
ACH-000855,-0.304012313956
ACH-000856,-0.33169572183400003
ACH-000858,-0.201875373933
ACH-000859,-0.09031475569110001
ACH-000861,-0.409552018807
ACH-000862,-0.108099843328
ACH-000865,-0.020663348276799998
ACH-000866,-0.176716566169
ACH-000867,-0.238235270121
ACH-000869,0.0441852940128
ACH-000872,-0.420561745546
ACH-000873,-0.47924579806
ACH-000876,-0.180233130713
ACH-000878,-0.054297768716699994
ACH-000880,-0.383507102894
ACH-000881,-0.20601360472600003
ACH-000882,-0.19387496798099998
ACH-000884,-0.349768584401
ACH-000885,-0.11372264368599999
ACH-000887,-0.10788349783199999
ACH-000888,-0.23835224445099998
ACH-000889,-0.192925980165
ACH-000890,-0.19058648402399997
ACH-000896,-0.177789557974
ACH-000898,-0.41411749007
ACH-000900,-0.6365526273309999
ACH-000901,-0.373775688508
ACH-000905,-0.130017214552
ACH-000906,-0.136760637736
ACH-000907,-0.36312668608800003
ACH-000910,-0.08865013317010001
ACH-000911,-0.206565999864
ACH-000912,-0.202707732619
ACH-000913,-0.228317863954
ACH-000915,-0.242218599658
ACH-000916,-0.342929632009
ACH-000917,-0.363109887046
ACH-000921,-0.289205746352
ACH-000924,-0.23772089778799999
ACH-000926,-0.411789155611
ACH-000928,-0.420127423672
ACH-000929,-0.46693834247199995
ACH-000932,-0.273815080092
ACH-000935,-0.451670911093
ACH-000936,-0.26517103101100004
ACH-000937,-0.22213094612300002
ACH-000938,-0.12975927142899998
ACH-000939,-0.339376578636
ACH-000941,-0.5069573035239999
ACH-000943,-0.17717663172400003
ACH-000946,-0.255987419395
ACH-000947,-0.141376992828
ACH-000948,-0.11980218488500001
ACH-000950,0.00198395362362
ACH-000953,-0.7760523857080001
ACH-000957,-0.369867390787
ACH-000958,-0.326156555337
ACH-000960,-0.210439805449
ACH-000963,-0.383731060389
ACH-000968,-0.197696055289
ACH-000969,-0.297887527838
ACH-000973,-0.27913553659
ACH-000974,-0.10162665671900001
ACH-000975,-0.18479212714499998
ACH-000976,-0.217429252373
ACH-000978,-0.044216962598
ACH-000980,-0.263456683104
ACH-000984,-0.288258217036
ACH-000986,-0.32523877439599996
ACH-000988,-0.250250254578
ACH-000993,-0.483443382808
ACH-000994,-0.14968711792300002
ACH-000996,-0.242166541751
ACH-001001,-0.21214402361200002
ACH-001020,-0.34944819185000003
ACH-001028,-0.15821674008
ACH-001031,-0.36547203887199997
ACH-001038,-0.221366270881
ACH-001048,-0.171570080742
ACH-001050,-0.280733176223
ACH-001053,-0.0703942915615
ACH-001054,-0.173467884075
ACH-001061,-0.247922899542
ACH-001067,-0.175201966394
ACH-001075,0.0779340956614
ACH-001096,-0.0425890466852
ACH-001128,-0.39437249554
ACH-001134,-0.36708691560900003
ACH-001151,-0.20686973821
ACH-001163,-0.415363054506
ACH-001164,-0.158543449395
ACH-001173,-0.130346754722
ACH-001183,-0.17570477436
ACH-001184,-0.493916684393
ACH-001190,-0.08382073972630001
ACH-001192,-0.158074279388
ACH-001193,-0.0792135716048
ACH-001196,-0.16037739885500002
ACH-001197,-0.0200935736363
ACH-001205,-0.045166561620199996
ACH-001211,-0.244684483968
ACH-001212,-0.262759892692
ACH-001228,-0.07283093976160002
ACH-001232,-0.275388240645
ACH-001239,-0.323448518855
ACH-001274,-0.20590752050299999
ACH-001275,-0.296612332525
ACH-001277,-0.197769720971
ACH-001278,0.045002696488199996
ACH-001280,-0.157789211772
ACH-001283,-0.312349557196
ACH-001289,-0.014587110661799999
ACH-001295,-0.25039966721900003
ACH-001300,-0.131116125649
ACH-001301,-0.26208433429
ACH-001302,-0.44210223096600004
ACH-001303,-0.307220972411
ACH-001306,-0.273506634012
ACH-001318,-0.141318841187
ACH-001322,-0.263329330287
ACH-001328,-0.20203223664
ACH-001332,-0.244226256773
ACH-001333,-0.119524448984
ACH-001336,-0.366491226757
ACH-001340,-0.176406118682
ACH-001346,-0.266451107416
ACH-001353,-0.19757510916700002
ACH-001354,0.046831127191699996
ACH-001367,-0.17158214756700002
ACH-001368,-0.36694664373999997
ACH-001374,-0.684404428353
ACH-001375,-0.216540861153
ACH-001377,-0.219871675368
ACH-001380,-0.006427094253
ACH-001391,-0.259705091676
ACH-001407,-0.048694001432
ACH-001408,-0.19010450379000002
ACH-001413,-0.10809955373600001
ACH-001430,0.09500948904039999
ACH-001431,-0.07076820447269999
ACH-001450,-0.302597019338
ACH-001496,-0.12671577409
ACH-001500,-0.11325072096899999
ACH-001521,-0.200597199896
ACH-001523,-0.22645256706999997
ACH-001532,-0.12783326022500002
ACH-001536,-0.285605964715
ACH-001550,-0.150210607143
ACH-001552,-0.27017921982299997
ACH-001554,-0.152185012263
ACH-001645,-0.111374382831
ACH-001654,-0.205577490994
ACH-001715,-0.264661255048
ACH-001735,-0.197731234544
ACH-001736,-0.21466516221299997
ACH-001737,0.065652066266
ACH-001740,-0.212240330576
ACH-001745,-0.0793461813716
ACH-001750,-0.467745243074
ACH-001765,-0.163658072737
ACH-001956,-0.202197822677
ACH-001957,-0.222134760514
