,HKR1 (284459)
ACH-000004,0.095986026876
ACH-000007,0.116937683433
ACH-000009,-0.0607966745431
ACH-000011,0.0409678751386
ACH-000012,-0.118671922566
ACH-000013,-0.582682231414
ACH-000014,0.07099253138480001
ACH-000015,-0.168866931742
ACH-000017,0.21721769097
ACH-000018,-0.0888764044527
ACH-000019,-0.11229231968499999
ACH-000021,-0.14904459788799998
ACH-000022,-0.119747339908
ACH-000025,0.205452729601
ACH-000028,0.0016398051297000001
ACH-000030,-0.156935789096
ACH-000035,-0.261745545085
ACH-000036,-0.0289665844387
ACH-000037,-0.12618338047900002
ACH-000039,-0.17739276239100002
ACH-000040,0.0218650116193
ACH-000041,0.24569446120000002
ACH-000042,0.151905358379
ACH-000045,0.0632504844051
ACH-000047,0.055634039819900005
ACH-000052,-0.026520536041000003
ACH-000053,-0.145624028048
ACH-000054,0.0217913035683
ACH-000055,-0.107901702472
ACH-000060,0.20674625526999998
ACH-000067,-0.195508807941
ACH-000070,-0.05760018626109999
ACH-000075,-0.0766634077664
ACH-000078,0.140704338908
ACH-000082,-0.00550262074229
ACH-000085,0.0666038506579
ACH-000086,-0.114621552695
ACH-000087,-0.0554916333583
ACH-000092,-0.187990422967
ACH-000095,-0.0293990476084
ACH-000097,-0.179177064549
ACH-000098,-0.07640688837710001
ACH-000099,-0.126806690204
ACH-000108,-0.021929316639400002
ACH-000113,-0.0252070715683
ACH-000115,-0.032224774630900004
ACH-000116,-0.0358678900826
ACH-000118,-0.140400309325
ACH-000120,0.052449035976
ACH-000123,-0.0944554773673
ACH-000127,0.00503965750303
ACH-000128,0.0604530227673
ACH-000132,0.207308516925
ACH-000133,-0.264821147748
ACH-000137,-0.31812804717500004
ACH-000138,-0.0333962794203
ACH-000142,-0.06889193213330001
ACH-000143,0.0364935993054
ACH-000146,-0.0402631945572
ACH-000148,0.0257537823263
ACH-000150,0.0553858340466
ACH-000152,-0.07664441371339999
ACH-000153,-0.0783339164198
ACH-000159,-0.152644774583
ACH-000160,-0.0383927494397
ACH-000163,-0.135346820675
ACH-000167,-0.110918125691
ACH-000168,-0.045599642652000005
ACH-000169,0.136691331444
ACH-000178,-0.053087234665199996
ACH-000182,-0.025298168412099996
ACH-000183,0.029639331733300002
ACH-000188,0.054767147153599996
ACH-000189,-0.0741112441218
ACH-000190,-0.233270805036
ACH-000198,-0.00231148034767
ACH-000204,-0.415711794331
ACH-000206,-0.062330324486199996
ACH-000207,-0.12465973750800001
ACH-000211,-0.141884947755
ACH-000215,0.0026963738397299997
ACH-000221,-0.0265596035418
ACH-000222,0.0169838056807
ACH-000223,-0.137610639762
ACH-000226,-0.133176559939
ACH-000227,-0.202007813634
ACH-000228,-0.23440157109700002
ACH-000231,0.0324928968763
ACH-000232,-0.170916604208
ACH-000233,-0.0705505467395
ACH-000234,-0.16843901254000002
ACH-000235,-0.043011292020500004
ACH-000237,-0.17038180460299998
ACH-000238,0.07893748893239999
ACH-000243,-0.132242280469
ACH-000244,-0.0535767354248
ACH-000246,-0.025395957983499997
ACH-000248,-0.0770454530106
ACH-000250,-0.0627584719277
ACH-000251,-0.583852394191
ACH-000253,0.0328241431174
ACH-000255,-0.015695039900799998
ACH-000256,-0.07978870767230001
ACH-000257,0.242014898472
ACH-000258,0.110395891459
ACH-000259,0.00113840221953
ACH-000260,0.0487521549182
ACH-000261,-0.09116232742889999
ACH-000262,-0.245471628972
ACH-000263,-0.190696152659
ACH-000264,-0.00813536906393
ACH-000265,0.0620086904397
ACH-000266,-0.158979996147
ACH-000272,-0.00977715765977
ACH-000273,-0.103268932032
ACH-000274,-0.0603912047133
ACH-000277,-0.0541637418576
ACH-000278,-0.212421098652
ACH-000279,-0.00862198027064
ACH-000280,-0.001859774249
ACH-000281,0.07699783732110001
ACH-000288,0.13645131567399998
ACH-000291,-0.0479086691848
ACH-000293,-0.16853141089899998
ACH-000294,-0.224709807135
ACH-000295,-0.0991008564521
ACH-000296,-0.175773259615
ACH-000302,-0.243770250458
ACH-000304,-0.153163619674
ACH-000307,0.129074181841
ACH-000308,-0.148602492694
ACH-000310,-0.0870400218719
ACH-000311,-0.0810146862793
ACH-000312,-0.07695382658319999
ACH-000315,0.0679623911884
ACH-000316,0.308114884686
ACH-000317,0.16524711607200002
ACH-000318,-0.178017534377
ACH-000319,-0.155559812746
ACH-000320,0.036221356655199995
ACH-000322,-0.0031624597723000003
ACH-000323,-0.153778699086
ACH-000324,-0.0505090687369
ACH-000329,0.0590644707618
ACH-000330,-0.23969734667800002
ACH-000331,-0.029800760639400004
ACH-000332,-0.0105390812594
ACH-000334,-0.0982344675712
ACH-000335,-0.0699840495762
ACH-000336,0.19620395409299998
ACH-000337,-0.116332681149
ACH-000339,-0.128433606166
ACH-000341,0.046764897045999995
ACH-000348,-0.026569188194400004
ACH-000350,0.0156464602354
ACH-000352,0.022191460672900003
ACH-000356,-0.187673014927
ACH-000361,-0.04578812699109999
ACH-000362,-0.123952182977
ACH-000363,-0.13328954294
ACH-000364,-0.126394317201
ACH-000365,-0.13984379871
ACH-000366,-0.140592567525
ACH-000368,0.20253764625
ACH-000374,0.18528431275199997
ACH-000375,-0.175354319341
ACH-000376,0.107311043945
ACH-000381,-0.010555114033200001
ACH-000383,-0.108610043473
ACH-000387,-0.131159756865
ACH-000389,-0.444950649001
ACH-000390,-0.0665099962811
ACH-000393,-0.0342766873761
ACH-000395,-0.119861630229
ACH-000397,-0.116702792192
ACH-000401,-0.127236098001
ACH-000402,0.19803532059700002
ACH-000403,-0.096838736798
ACH-000404,-0.28632734794
ACH-000406,-0.0147487839776
ACH-000407,-0.119400851951
ACH-000408,0.0996102894037
ACH-000410,0.0223709304074
ACH-000411,-0.0546098037201
ACH-000414,-0.031075309590500002
ACH-000415,-0.038776344377800004
ACH-000416,-0.151376315825
ACH-000420,-0.0304356224899
ACH-000421,0.0515658146937
ACH-000424,-0.0652606378134
ACH-000425,-0.0642229423358
ACH-000426,0.08312318119189999
ACH-000427,0.0913807687686
ACH-000433,-0.0185168222233
ACH-000436,0.024527125591700002
ACH-000444,-0.08549561991669999
ACH-000445,-0.14654227423
ACH-000448,0.006902976036220001
ACH-000450,0.15344112061100001
ACH-000452,0.125249922039
ACH-000454,-0.119659534663
ACH-000458,0.08049877712289999
ACH-000459,-0.0700996898797
ACH-000460,-0.17474175055799998
ACH-000461,-0.23465131368900002
ACH-000463,-0.052266795993
ACH-000464,0.0350744442919
ACH-000466,0.0539466550478
ACH-000467,-0.0334889192633
ACH-000468,-0.114353262959
ACH-000469,0.10543949152899999
ACH-000470,-0.119953017061
ACH-000471,-0.0756414034815
ACH-000472,-0.182807699044
ACH-000473,-0.17060431748500002
ACH-000475,-0.053616965587099996
ACH-000476,-0.0775526571917
ACH-000477,0.35858702289000005
ACH-000480,0.130415146461
ACH-000481,-0.0932000850471
ACH-000483,0.27258505885699996
ACH-000484,-0.147131520009
ACH-000485,-0.034173224515
ACH-000486,-0.25989906983000005
ACH-000487,0.11742436249000002
ACH-000488,0.0212914448282
ACH-000490,-0.24116397875700002
ACH-000491,0.012567933533100002
ACH-000495,-0.062171416338999995
ACH-000496,0.0178527679034
ACH-000499,-0.253125220002
ACH-000500,0.16677354957999999
ACH-000502,-0.0576580826083
ACH-000503,0.153087916136
ACH-000505,0.0225723335531
ACH-000507,-0.203975036542
ACH-000510,-0.31257697552200003
ACH-000511,0.0729849077055
ACH-000512,-0.429158951334
ACH-000516,-0.0784559604
ACH-000517,-0.080072667562
ACH-000518,0.0084876390239
ACH-000520,0.20601751142400002
ACH-000521,-0.0417267882421
ACH-000522,-0.155412219767
ACH-000524,-0.157946989257
ACH-000527,-0.100478905959
ACH-000528,0.0194548839744
ACH-000537,0.18672292119699999
ACH-000541,-0.213975225747
ACH-000542,-0.00979886848147
ACH-000544,0.027353117122800003
ACH-000545,0.08911051848519999
ACH-000547,-0.0302519101425
ACH-000548,-0.162557027754
ACH-000549,-0.038428277386099996
ACH-000550,0.029470368925400003
ACH-000552,-0.0830820301243
ACH-000556,-0.102688250431
ACH-000557,-0.0237053082623
ACH-000570,-0.0171501994012
ACH-000571,-0.115962565157
ACH-000573,-0.011389042687600002
ACH-000576,-0.022641533142
ACH-000580,0.20937113643599997
ACH-000584,-0.124270035332
ACH-000585,-0.0890944271222
ACH-000588,-0.0280883093953
ACH-000589,-0.0519370578302
ACH-000591,-0.0906777925625
ACH-000593,-0.0771024874528
ACH-000600,-0.0572121148044
ACH-000601,-0.025979919486199998
