,PHACTR4 (65979)
ACH-000207,-0.0684445720532
ACH-000211,-0.133853199871
ACH-000215,-0.24490931717199999
ACH-000221,-0.053952998272500004
ACH-000222,-0.37775075110699996
ACH-000223,-0.38492170743500004
ACH-000226,-0.034269960213900004
ACH-000227,-0.15836354730799998
ACH-000228,-0.114133634844
ACH-000231,-0.0435435209746
ACH-000232,-0.191796233193
ACH-000233,-0.0478511007619
ACH-000234,-0.25739818666
ACH-000235,-0.191188457105
ACH-000237,-0.136182384843
ACH-000238,-0.20008384257599998
ACH-000243,-0.0192941839856
ACH-000244,-0.485743276973
ACH-000246,-0.393984828148
ACH-000248,-0.146571451117
ACH-000250,-0.416821166104
ACH-000251,-0.415133258349
ACH-000253,-0.045371475235299996
ACH-000255,-0.20960236929900003
ACH-000256,-0.144969236111
ACH-000257,0.105061526005
ACH-000258,0.23497978395
ACH-000259,-0.216307198935
ACH-000260,-0.11797672668400001
ACH-000261,-0.21210570194000003
ACH-000262,-0.303299257357
ACH-000263,-0.23454501489100002
ACH-000264,-0.129413370621
ACH-000265,-0.413991982984
ACH-000266,-0.113414947815
ACH-000272,-0.25816333654
ACH-000273,-0.270302923486
ACH-000274,-0.242852573308
ACH-000277,-0.102897587096
ACH-000278,-0.118297573415
ACH-000279,-0.294605765728
ACH-000280,-0.25143202918499996
ACH-000281,-0.387347071742
ACH-000288,-0.53863559855
ACH-000291,-0.185392759359
ACH-000293,-0.209870920643
ACH-000294,-0.258113949061
ACH-000295,-0.30057275848000004
ACH-000296,-0.154919364969
ACH-000302,-0.463138997145
ACH-000304,-0.239891114657
ACH-000307,-0.205544990444
ACH-000308,-0.0548236971635
ACH-000310,-0.371883047922
ACH-000311,0.032319773856599995
ACH-000312,-0.451614146351
ACH-000315,-0.303964009656
ACH-000316,-0.125390620802
ACH-000317,-0.43220747588799996
ACH-000318,-0.19998333618900002
ACH-000319,-0.295383819439
ACH-000320,-0.302431829876
ACH-000322,-0.0974917350692
ACH-000323,-0.267626559843
ACH-000324,-0.309277838558
ACH-000329,-0.131569801402
ACH-000330,-0.0740477195427
ACH-000331,-0.300588167179
ACH-000332,-0.23883062796799998
ACH-000334,-0.0209955068273
ACH-000335,-0.333654201987
ACH-000336,-0.0709018127319
ACH-000337,0.0693392048345
ACH-000339,-0.184671314319
ACH-000341,-0.186007571863
ACH-000348,-0.19302423893800003
ACH-000350,-0.0912229120133
ACH-000352,-0.141549806784
ACH-000356,-0.271688856992
ACH-000361,-0.275350696478
ACH-000362,-0.200226963235
ACH-000363,-0.164437633784
ACH-000364,-0.6370218138620001
ACH-000365,-0.11957927300799999
ACH-000366,-0.1092155308
ACH-000368,-0.35848771265100005
ACH-000374,-0.254859745306
ACH-000375,-0.30574544478300003
ACH-000376,-0.276015430739
ACH-000381,-0.0964321146431
ACH-000383,-0.143261334124
ACH-000387,-0.150727440953
ACH-000389,-0.19760909417
ACH-000390,-0.110217645575
ACH-000393,-0.294391909055
ACH-000395,-0.34340292652800003
ACH-000397,-0.169453420513
ACH-000401,-0.178339102986
ACH-000402,-0.455706084502
ACH-000403,-0.00692415204431
ACH-000404,0.0297652848179
ACH-000406,-0.126430348236
ACH-000407,-0.13810309262
ACH-000408,-0.217129316519
ACH-000410,-0.375339549697
ACH-000411,-0.25686310722
ACH-000414,-0.389661125321
ACH-000415,-0.0655064738483
ACH-000416,-0.245180478633
ACH-000420,-0.477924754578
ACH-000421,-0.08721641845660001
ACH-000424,-0.232045829619
ACH-000425,-0.172464231122
ACH-000426,-0.09261411492360001
ACH-000427,0.034210883685
ACH-000433,-0.32054209542
ACH-000436,-0.139000964786
ACH-000444,-0.0789201153014
ACH-000445,-0.544035470914
ACH-000448,-0.107427147584
ACH-000450,-0.221674421836
ACH-000452,-0.149588296136
ACH-000454,-0.42376195901
ACH-000458,-0.17415990915100002
ACH-000459,0.145626115611
ACH-000460,-0.502254118646
ACH-000461,-0.110706724546
ACH-000463,-0.301650409832
ACH-000464,-0.260307521604
ACH-000466,-0.434770966144
ACH-000467,-0.144430641128
ACH-000468,-0.48893361670100005
ACH-000469,-0.239124156545
ACH-000470,-0.270359551336
ACH-000471,-0.254882656314
ACH-000472,-0.0179578663218
ACH-000473,-0.11679160669000002
ACH-000475,-0.134891508769
ACH-000476,-0.389400319069
ACH-000477,0.160652429095
ACH-000480,-0.19023553648
ACH-000481,0.0283306715203
ACH-000483,-0.210519067539
ACH-000484,-0.18667487756099999
ACH-000485,-0.170952777269
ACH-000486,-0.139033074936
ACH-000487,-0.250903188515
ACH-000488,-0.119514148604
ACH-000490,-0.0879289446448
ACH-000491,-0.33555423408699997
ACH-000495,0.011282505434399999
ACH-000496,-0.393460209651
ACH-000499,-0.273025184743
ACH-000500,-0.5746537673659999
ACH-000502,-0.245859642393
ACH-000503,-0.37967747516
ACH-000505,-0.256125376624
ACH-000507,-0.118768635898
ACH-000510,-0.230996455295
ACH-000511,-0.238444421778
ACH-000512,-0.258882905528
ACH-000516,-0.270775697628
ACH-000517,-0.289374674973
ACH-000518,-0.073299348856
ACH-000520,-0.399772421311
ACH-000521,-0.284377398716
ACH-000522,-0.27438774865800003
ACH-000524,-0.10256819503100001
ACH-000527,-0.14184591986
ACH-000528,-0.035719394747
ACH-000537,-0.746236233316
ACH-000541,-0.550629522192
ACH-000542,-0.0732576332924
ACH-000544,-0.0893314501539
ACH-000545,-0.114327696668
ACH-000547,-0.235204394377
ACH-000548,-0.27907889841899997
ACH-000549,-0.100793018649
ACH-000550,-0.33143884786899996
ACH-000552,-0.203147511174
ACH-000556,-0.141587736711
ACH-000557,-0.10067827767000001
ACH-000570,-0.238023737062
ACH-000571,-0.135778101924
ACH-000573,-0.133649178702
ACH-000576,-0.338483314892
ACH-000580,-0.10038809784700001
ACH-000584,-0.112134787781
ACH-000585,-0.367330565418
ACH-000588,-0.245462063477
ACH-000589,-0.275620696896
ACH-000591,-0.346550199311
ACH-000593,-0.21906872335900002
ACH-000600,-0.41525642704599997
ACH-000601,-0.206001517978
ACH-000604,-0.06613086132860001
ACH-000605,-0.178557892632
ACH-000606,-0.150155235778
ACH-000608,-0.0220286220285
ACH-000614,-0.150442584615
ACH-000616,-0.12022983325099999
ACH-000618,-0.051468771962000004
ACH-000619,-0.337017267848
ACH-000620,-0.0743058737678
ACH-000621,-0.411850188963
ACH-000622,-0.260212665865
ACH-000623,-0.220965789418
ACH-000624,-0.0183458743813
ACH-000627,-0.501760650718
ACH-000630,-0.49539671475
ACH-000632,-0.40636386980800004
ACH-000633,-0.601598075928
ACH-000637,-0.28381116601
ACH-000638,-0.325923421943
ACH-000646,-0.482407474969
ACH-000647,-0.0886342435953
ACH-000648,-0.037531508105699996
ACH-000649,-0.42513091891599997
ACH-000651,-0.26031462634799996
ACH-000652,-0.31605069959300003
ACH-000653,-0.203636220124
ACH-000657,-0.45113767130800003
ACH-000658,-0.12211459621
ACH-000661,-0.149776634729
ACH-000662,-0.129708713887
ACH-000663,-0.371083170082
ACH-000665,-0.17745067121599997
ACH-000671,-0.161289810791
ACH-000673,-0.07373927423729999
ACH-000676,-0.133773822104
ACH-000677,0.08786670747410001
ACH-000681,-0.29139650117800003
ACH-000682,-0.300914490681
ACH-000683,-0.14252348485400002
ACH-000684,-0.42276353895700003
ACH-000688,-0.236513803149
ACH-000693,-0.0871414596184
ACH-000694,-0.159053822928
ACH-000695,-0.117311528434
ACH-000696,-0.35135726653899996
ACH-000697,-0.41312582416999993
ACH-000699,-0.376469308081
ACH-000701,-0.172855593281
ACH-000706,-0.0933577764361
ACH-000711,-0.1495604279
ACH-000713,-0.148219254263
ACH-000714,-0.405073029316
ACH-000718,-0.194831239601
ACH-000720,-0.180293409062
ACH-000721,-0.138747522897
ACH-000724,-0.21971507765099998
ACH-000725,-0.106162037628
ACH-000732,-0.21234660088799998
ACH-000734,-0.199411600743
ACH-000735,-0.169000593405
ACH-000736,-0.135471068536
ACH-000738,-0.196993149969
ACH-000746,0.0363509594047
ACH-000747,-0.51687947362
ACH-000748,-0.196258106254
ACH-000753,-0.41910956135
ACH-000756,-0.0902921997305
ACH-000757,-0.20955239330400002
ACH-000758,-0.128067304148
ACH-000760,-0.299741302601
ACH-000763,-0.20250290032600002
ACH-000764,-0.401858198907
ACH-000765,-0.115274764203
ACH-000766,-0.22249424822299999
ACH-000767,-0.0846385512663
ACH-000768,-0.0116171470664
ACH-000769,-0.151030846277
ACH-000770,-0.122076895802
ACH-000771,-0.103410217073
ACH-000773,-0.039231625424699997
ACH-000776,-0.48214287547799994
ACH-000777,-0.143212309846
ACH-000778,-0.625043124995
ACH-000781,-0.20847054253
ACH-000782,-0.305602952748
ACH-000783,-0.08018318209389999
ACH-000784,-0.101105952112
ACH-000785,-0.138111951486
ACH-000787,-0.47917481568899994
ACH-000788,-0.0959681277825
ACH-000791,-0.328076700786
ACH-000792,-0.192580687606
ACH-000794,-0.33248659026
ACH-000796,-0.0698756791318
ACH-000799,-0.10539407146299999
ACH-000800,-0.17067129593699998
ACH-000802,-0.038923055938900004
ACH-000804,0.0652526480663
ACH-000805,-0.230607354205
ACH-000809,0.039061471865500005
ACH-000810,-0.102281901756
ACH-000811,-0.0921285638414
ACH-000817,-0.311124047966
ACH-000819,0.0325231547065
ACH-000820,-0.377490020667
ACH-000821,-0.28277542130399996
ACH-000822,0.0252594289752
ACH-000823,-0.0814039562809
ACH-000824,-0.0544043616897
ACH-000827,-0.170962113739
ACH-000829,-0.170498063151
ACH-000831,-0.320513339537
ACH-000832,-0.23254289435199998
ACH-000833,-0.18720763821400002
ACH-000834,-0.156844506071
ACH-000835,-0.24797633917300002
ACH-000836,-0.240520545335
ACH-000837,-0.292954701069
ACH-000838,0.0151931105254
ACH-000839,-0.14632922487
ACH-000840,-0.06254787558410001
ACH-000841,-0.310507771357
ACH-000843,-0.195528079843
ACH-000846,-0.241748676972
ACH-000847,-0.131107249271
ACH-000848,0.026577940855999998
ACH-000849,-0.014654968444399999
ACH-000851,-0.369289396652
ACH-000855,-0.155898366677
ACH-000856,-0.190751862143
ACH-000858,-0.0938649614459
ACH-000859,0.00815825917485
ACH-000861,-0.374385447803
ACH-000862,0.022074589080000002
ACH-000865,-0.154876518126
ACH-000866,-0.138014042314
ACH-000867,-0.0489909092753
ACH-000869,-0.12636311472200001
ACH-000872,-0.17047262240299998
ACH-000873,-0.42228501121699996
ACH-000876,-0.13691122494799998
ACH-000878,-0.15232863149599998
ACH-000880,-0.0653314320546
ACH-000881,-0.181121559473
ACH-000882,-0.34739189938500004
ACH-000884,-0.37235161775799996
ACH-000885,-0.61012066705
ACH-000887,-0.279505258042
ACH-000888,-0.164653452947
ACH-000889,-0.153653367704
ACH-000890,-0.53681882361
ACH-000896,-0.0433304221361
ACH-000898,0.0372185033618
ACH-000900,-0.255446273418
ACH-000901,-0.381861036653
ACH-000905,-0.101968126598
ACH-000906,-0.20206389331799998
ACH-000907,-0.377072858221
ACH-000910,-0.24628638695500002
ACH-000911,-0.11894982792199998
ACH-000912,-0.380327124269
ACH-000913,-0.25858759161999995
ACH-000915,-0.1653778984
ACH-000916,-0.299216081132
ACH-000917,-0.014986754730499999
ACH-000921,-0.271611856754
ACH-000924,-0.316838357523
ACH-000926,-0.148181652451
ACH-000928,0.019640144298099998
ACH-000929,-0.07409028300260001
ACH-000932,-0.013586216947099999
ACH-000935,-0.21822625252099997
ACH-000936,-0.21444609632599998
ACH-000937,-0.133598150517
ACH-000938,-0.128813384244
ACH-000939,-0.188975439962
ACH-000941,0.11357902469100001
ACH-000943,-0.142332772771
ACH-000946,-0.324398882156
ACH-000947,-0.0494712047531
ACH-000948,-0.0704543022005
ACH-000950,-0.20531674856600002
ACH-000953,-0.0836339909485
ACH-000957,-0.20741076870499997
ACH-000958,-0.0879462994837
ACH-000960,-0.0418805199424
ACH-000963,-0.193025859689
ACH-000968,-0.161647204194
ACH-000969,-0.17238489704100002
ACH-000973,-0.16157728163899998
ACH-000974,-0.17972251993299998
ACH-000975,-0.5998331659839999
ACH-000976,-0.6607888242059999
ACH-000978,0.0276264322875
ACH-000980,-0.0728265571038
ACH-000984,-0.178471162038
ACH-000986,-0.120683153542
ACH-000988,-0.0704647716365
ACH-000993,-0.161981353359
ACH-000994,-0.28117023720400003
ACH-000996,-0.0725554205395
ACH-001001,-0.163395585009
ACH-001020,-0.0890399034031
ACH-001028,-0.0418927003909
ACH-001031,0.014635749505100002
ACH-001038,-0.037131057144
ACH-001048,-0.30577518617800004
ACH-001050,-0.34996462133100004
ACH-001053,-0.198306378672
ACH-001054,-0.2719843418
ACH-001061,-0.172172873708
ACH-001067,-0.24002602143500001
ACH-001075,-0.027695304638799996
ACH-001096,-0.22081065113099999
ACH-001128,-0.28264678938099996
ACH-001134,-0.100855900722
ACH-001151,-0.113766414422
ACH-001163,-0.113586771926
ACH-001164,-0.17805792958900002
ACH-001173,-0.375807830784
ACH-001183,-0.177570912572
ACH-001184,0.0115011634761
ACH-001190,-0.450320645219
ACH-001192,-0.175183978039
ACH-001193,-0.14848800487299998
ACH-001196,-0.140377275015
ACH-001197,-0.194810777271
ACH-001205,-0.187744810136
ACH-001211,-0.299859775612
ACH-001212,-0.242804268777
ACH-001228,-0.197211948816
ACH-001232,-0.173478698412
ACH-001239,-0.14034641979
ACH-001274,-0.3886090836300001
ACH-001275,-0.162385888003
ACH-001277,-0.403115126751
ACH-001278,-0.143948138378
ACH-001280,-0.0826332762507
ACH-001283,-0.0391318590024
ACH-001289,-0.194207231198
ACH-001295,-0.21935700449499998
ACH-001300,-0.315594348165
ACH-001301,-0.162156197104
ACH-001302,-0.0647666808074
ACH-001303,-0.064081374001
ACH-001306,-0.362711297282
ACH-001318,-0.28701084108
ACH-001322,-0.055518060290599996
ACH-001328,-0.24434597071699998
ACH-001332,-0.188359210916
ACH-001333,-0.299163315394
ACH-001336,-0.174085916319
ACH-001340,-0.32664743209
ACH-001346,-0.126902513166
ACH-001353,-0.20916988244000004
ACH-001354,-0.119973883861
ACH-001367,-0.0114878898327
ACH-001368,-0.19055135557
ACH-001374,-0.0969272786217
ACH-001375,-0.099519108665
ACH-001377,-0.0598800536169
ACH-001380,-0.132842882786
ACH-001391,-0.28195097890299997
ACH-001407,-0.08800327876160001
ACH-001408,-0.187122301756
ACH-001413,-0.396365369473
ACH-001430,-0.45335229582
ACH-001431,-0.155093328782
ACH-001450,-0.0850979442357
ACH-001496,-0.19248350768599998
ACH-001500,-0.46127373014399997
ACH-001521,-0.122660228021
ACH-001523,-0.284626479388
ACH-001532,-0.061059508681
ACH-001536,-0.361058637631
ACH-001550,-0.203852738672
ACH-001552,-0.24580526382800003
ACH-001554,0.0029475064670400003
ACH-001645,-0.136371476912
ACH-001654,-0.271360793979
ACH-001715,-0.2408973646
ACH-001735,-0.17637208022700002
ACH-001736,-0.140791566124
ACH-001737,0.19986742826099999
ACH-001740,-0.38804235715400004
ACH-001745,-0.404629966733
ACH-001750,-0.289262522247
ACH-001765,-0.16956509198199998
ACH-001956,-0.248586836486
ACH-001957,-0.0888952440831
