,LIFR (3977)
ACH-000004,0.14312913594
ACH-000007,0.23220717284000003
ACH-000009,0.109461075404
ACH-000011,-0.0044104743663
ACH-000012,0.0488470987433
ACH-000013,0.0107389467585
ACH-000014,0.139644107426
ACH-000015,-0.0708801652708
ACH-000017,-0.04090868717769999
ACH-000018,0.175859191019
ACH-000019,0.311019659177
ACH-000021,0.0517373575305
ACH-000022,-0.146827105238
ACH-000025,0.23253903209399998
ACH-000028,-0.12589350650999998
ACH-000030,0.0877717682818
ACH-000035,-0.0270811225128
ACH-000036,0.072749378482
ACH-000037,0.0601047651715
ACH-000039,-0.0410933975014
ACH-000040,-0.131128785744
ACH-000041,-0.119148737984
ACH-000042,0.0285482673527
ACH-000045,0.22580001782099998
ACH-000047,-0.14797400290999999
ACH-000052,-0.06693228826980001
ACH-000053,0.07003585151880001
ACH-000054,-0.0819267805413
ACH-000055,0.09669839001630001
ACH-000060,-0.221621810885
ACH-000067,-0.0025972267775500003
ACH-000070,0.046329174701199995
ACH-000075,-0.392643104604
ACH-000078,0.10701692270600001
ACH-000082,-0.329372783856
ACH-000085,0.22953877881700002
ACH-000086,-0.00239637951752
ACH-000087,-0.137751671233
ACH-000092,-0.0939272631982
ACH-000095,-0.024139496138900002
ACH-000097,-0.18433920419799998
ACH-000098,-0.17169205931499998
ACH-000099,0.0721758887958
ACH-000108,-0.014579945427600001
ACH-000113,0.044861428903199996
ACH-000115,-0.35882095283
ACH-000116,-0.0535036212254
ACH-000118,-0.0387013692438
ACH-000120,0.0296397389485
ACH-000123,0.0112754921945
ACH-000127,-0.00669869868685
ACH-000128,-0.0395815085071
ACH-000132,-0.329783199405
ACH-000133,-0.172988134252
ACH-000137,-0.11182326754699999
ACH-000138,-0.174009749296
ACH-000142,-0.092328700293
ACH-000143,0.06804377153169999
ACH-000146,-0.0971691057384
ACH-000148,-0.0628778376299
ACH-000150,-0.104276900782
ACH-000152,-0.165439270004
ACH-000153,-0.0636160933899
ACH-000159,-0.0774267984568
ACH-000160,0.0186547733179
ACH-000163,-0.006563810267789999
ACH-000167,-0.0208404832089
ACH-000168,0.28796140622
ACH-000169,-0.11475791082
ACH-000178,-0.154949475237
ACH-000182,-0.252823611698
ACH-000183,-0.25550433368000003
ACH-000188,0.0740910341617
ACH-000189,-0.194173726904
ACH-000190,0.0948607851113
ACH-000198,0.11657689123
ACH-000204,-0.0116120561674
ACH-000206,0.100471345382
ACH-000207,-0.39353371754199995
ACH-000211,0.0324941145746
ACH-000215,0.059601302056800004
ACH-000221,-0.04639252104040001
ACH-000222,0.0227065183947
ACH-000223,-0.0683610970229
ACH-000226,0.134650718777
ACH-000227,0.07164005329180001
ACH-000228,0.0143426101244
ACH-000231,-0.0364888061169
ACH-000232,-0.5801830115659999
ACH-000233,0.05583051728619999
ACH-000234,-0.125613513066
ACH-000235,-0.021325637356099998
ACH-000237,0.0736152641853
ACH-000238,0.129235711175
ACH-000243,0.0011797119579700002
ACH-000244,-0.20926361218400003
ACH-000246,-0.04562043727580001
ACH-000248,-0.157338476549
ACH-000250,-0.132337158357
ACH-000251,0.0712929915528
ACH-000253,0.039859529668699996
ACH-000255,-0.253747098957
ACH-000256,0.0576115048119
ACH-000257,0.129143437294
ACH-000258,-0.091470435824
ACH-000259,-0.028409617306499997
ACH-000260,-0.0686679141726
ACH-000261,0.0156876398529
ACH-000262,-0.17232437338
ACH-000263,0.0659163377194
ACH-000264,-0.038783657580400005
ACH-000265,-0.004985466933770001
ACH-000266,-0.054277290815599996
ACH-000272,-0.12691370519099998
ACH-000273,-0.0817157191611
ACH-000274,0.12028007798000001
ACH-000277,-0.07323596712910001
ACH-000278,0.041119009091400004
ACH-000279,-0.111574962512
ACH-000280,0.00321113551851
ACH-000281,0.041473924103
ACH-000288,-0.115723611576
ACH-000291,-0.08930336915819999
ACH-000293,-0.030799173531299996
ACH-000294,0.0708211445238
ACH-000295,-0.0158154925774
ACH-000296,-0.109017443266
ACH-000302,0.0157998987305
ACH-000304,0.0288104549401
ACH-000307,0.0407491778944
ACH-000308,-0.14521539144200002
ACH-000310,0.0633938276748
ACH-000311,0.0377184389117
ACH-000312,0.0892047727716
ACH-000315,-0.0295838702852
ACH-000316,-0.16180703785999997
ACH-000317,0.13885666047800002
ACH-000318,-0.303013305819
ACH-000319,-0.286602672397
ACH-000320,0.0449880145983
ACH-000322,0.016483881904
ACH-000323,-0.29203785338599997
ACH-000324,0.008688081053819999
ACH-000329,-0.270761987156
ACH-000330,-0.045504684916
ACH-000331,-0.184352452955
ACH-000332,-0.062440272679
ACH-000334,0.165089900319
ACH-000335,-0.161107324999
ACH-000336,-0.24471118773000003
ACH-000337,0.057602768931
ACH-000339,0.009997025711530001
ACH-000341,-0.040609353729099996
ACH-000348,-0.0783862174171
ACH-000350,-0.046699419544900006
ACH-000352,-1.04751108252e-05
ACH-000356,-0.215544839592
ACH-000361,0.229192341752
ACH-000362,-0.040661106028
ACH-000363,-0.0887099621449
ACH-000364,-0.176296177903
ACH-000365,-0.0007176106524610001
ACH-000366,0.07273120829039999
ACH-000368,-0.146459574804
ACH-000374,-0.0157730628627
ACH-000375,-0.187386045783
ACH-000376,-0.111569010831
ACH-000381,-0.0603503729533
ACH-000383,-0.137033009098
ACH-000387,0.0991035293555
ACH-000389,-0.542375580061
ACH-000390,-0.15046383089
ACH-000393,-0.058332282000400006
ACH-000395,0.0465468136236
ACH-000397,-0.0804697187775
ACH-000401,0.586621542085
ACH-000402,-0.127738948329
ACH-000403,0.0174048838534
ACH-000404,0.0645679767733
ACH-000406,-0.0181721578496
ACH-000407,0.29728124373799997
ACH-000408,0.040416010916699996
ACH-000410,-0.444081313729
ACH-000411,-0.0180437953199
ACH-000414,0.12029681229599999
ACH-000415,-0.0381411122813
ACH-000416,-0.08808814044939998
ACH-000420,-0.035906461441300004
ACH-000421,0.0771951564596
ACH-000424,0.062313534938500004
ACH-000425,0.695709927824
ACH-000426,0.305879496766
ACH-000427,-0.206350752885
ACH-000433,-0.0265944028552
ACH-000436,0.07528245851760001
ACH-000444,-0.04250924810790001
ACH-000445,-0.0988943494545
ACH-000448,-0.206442410597
ACH-000450,-0.201830629494
ACH-000452,-0.36927707937
ACH-000454,0.0608948793415
ACH-000458,0.110468508495
ACH-000459,0.0214513836736
ACH-000460,0.190304960938
ACH-000461,-0.18478388579
ACH-000463,-0.209422237718
ACH-000464,0.18122769280099998
ACH-000466,0.0786738297219
ACH-000467,0.14772070757
ACH-000468,0.22068773895399998
ACH-000469,0.041764099656300006
ACH-000470,-0.232061389582
ACH-000471,-0.323662741752
ACH-000472,-0.024639624519099998
ACH-000473,-0.0736067376714
ACH-000475,-0.19083189246100002
ACH-000476,0.0717973665073
ACH-000477,0.141296158381
ACH-000480,-0.191921579619
