,HRH4 (59340)
ACH-000004,0.04539732960869999
ACH-000007,-0.0637346616533
ACH-000009,-0.00107225072766
ACH-000011,0.0302560621947
ACH-000012,-0.0318167564
ACH-000013,0.00574309344695
ACH-000014,-0.09789003721799999
ACH-000015,-0.021471425582300002
ACH-000017,0.115787069247
ACH-000018,0.128579816116
ACH-000019,0.016674535517899998
ACH-000021,0.0626124529
ACH-000022,0.0322749851684
ACH-000025,0.07813897561369999
ACH-000028,-0.126359457034
ACH-000030,-0.0961821365423
ACH-000035,-0.11683662389
ACH-000036,0.17269200150800001
ACH-000037,0.177909147552
ACH-000039,0.159378820123
ACH-000040,0.019253625909400003
ACH-000041,0.0245155502561
ACH-000042,-0.297542695732
ACH-000045,0.053411444254599996
ACH-000047,0.187198560812
ACH-000052,-0.0161929641355
ACH-000053,0.024045319691300002
ACH-000054,0.119606281155
ACH-000055,0.27897375051600004
ACH-000060,-0.00902507845969
ACH-000067,0.225807632792
ACH-000070,-0.0396177025808
ACH-000075,0.367260176048
ACH-000078,-0.242967027714
ACH-000082,0.0636643945972
ACH-000085,0.20499526454
ACH-000086,0.273419802
ACH-000087,0.21023848607099999
ACH-000092,0.210056715486
ACH-000095,0.035686451332800004
ACH-000097,0.0444924873692
ACH-000098,0.0676610403632
ACH-000099,0.00536511280118
ACH-000108,-0.049495065626099996
ACH-000113,-0.023125205740900004
ACH-000115,0.162623018674
ACH-000116,0.09732657752450001
ACH-000118,-0.017886251544400003
ACH-000120,-0.192280173572
ACH-000123,-0.0112469489276
ACH-000127,0.04977744551519999
ACH-000128,0.230719869116
ACH-000132,-0.109721088484
ACH-000133,0.11460484523700001
ACH-000137,0.027680266953500003
ACH-000138,0.0209198858881
ACH-000142,-0.0510511089428
ACH-000143,-0.0618560760801
ACH-000146,0.0439764294199
ACH-000148,0.032576360910999996
ACH-000150,0.20793822224300001
ACH-000152,0.273602682222
ACH-000153,0.103051725149
ACH-000159,-0.0149015805473
ACH-000160,0.213756508225
ACH-000163,0.058134651938899995
ACH-000167,0.399763337774
ACH-000168,-0.390525006583
ACH-000169,-0.010443305371200001
ACH-000178,0.08091473533889999
ACH-000182,-0.0139651190655
ACH-000183,0.112338110613
ACH-000188,-0.108435790297
ACH-000189,-0.275966847039
ACH-000190,-0.165576388388
ACH-000198,0.08357431108369999
ACH-000204,0.0329850126149
ACH-000206,0.34931388460600005
ACH-000207,0.206877900226
ACH-000211,-0.09843321871039999
ACH-000215,-0.15888083564799999
ACH-000221,0.08974971912280001
ACH-000222,-0.158548799417
