,PSMB3 (5691)
ACH-000004,-2.27529252755
ACH-000007,-2.0297685883099996
ACH-000009,-2.0608136069599996
ACH-000011,-2.29393079925
ACH-000012,-2.0154656745099997
ACH-000013,-2.4619898461000003
ACH-000014,-2.26770637531
ACH-000015,-1.9529926772200001
ACH-000017,-2.2302901383
ACH-000018,-1.85331704913
ACH-000019,-2.41882356333
ACH-000021,-1.9893161612
ACH-000022,-2.38250949135
ACH-000025,-1.83339963275
ACH-000028,-2.1875847356299998
ACH-000030,-2.02282845112
ACH-000035,-1.8316270610900003
ACH-000036,-1.89558591663
ACH-000037,-3.1782875586299997
ACH-000039,-1.8965290048199999
ACH-000040,-1.97194930183
ACH-000041,-1.8196400276700002
ACH-000042,-2.05194907374
ACH-000045,-2.4626323127500003
ACH-000047,-2.1005281689400004
ACH-000052,-2.0275335544599997
ACH-000053,-2.18948272208
ACH-000054,-2.04383725233
ACH-000055,-2.1344416564200004
ACH-000060,-1.94938814341
ACH-000067,-1.68667238972
ACH-000070,-1.90850075173
ACH-000075,-2.0542887182599996
ACH-000078,-2.44207537165
ACH-000082,-2.18133857337
ACH-000085,-1.89303394262
ACH-000086,-1.7481245624000001
ACH-000087,-2.17476625836
ACH-000092,-1.91771777134
ACH-000095,-1.96050638232
ACH-000097,-2.26458217225
ACH-000098,-1.9277399069699999
ACH-000099,-2.31375358862
ACH-000108,-2.0354125582
ACH-000113,-2.16735361388
ACH-000115,-3.19090968822
ACH-000116,-1.9462594293000002
ACH-000118,-2.07602415878
ACH-000120,-1.79727589928
ACH-000123,-2.2326219777
ACH-000127,-2.13235651996
ACH-000128,-1.8525348887400002
ACH-000132,-1.99854899836
ACH-000133,-1.3858438062
ACH-000137,-2.0303066113900003
ACH-000138,-1.9749909776900003
ACH-000142,-2.03761809466
ACH-000143,-2.11347219563
ACH-000146,-2.7657896939599995
ACH-000148,-2.3665429345
ACH-000150,-1.9811677360099997
ACH-000152,-1.9493171322999998
ACH-000153,-2.3514462379400003
ACH-000159,-2.02875466528
ACH-000160,-2.1546279354199998
ACH-000163,-2.2527934466799997
ACH-000167,-2.32235457349
ACH-000168,-1.9901719513099998
ACH-000169,-2.17790789713
ACH-000178,-2.1097138478599997
ACH-000182,-2.2691596523700004
ACH-000183,-2.17900298683
ACH-000188,-2.21741031401
ACH-000189,-1.64923841942
ACH-000190,-2.12373160564
ACH-000198,-2.31629651039
ACH-000204,-2.2214618757299998
ACH-000206,-2.18434268797
ACH-000207,-2.94159742787
ACH-000211,-2.2595857921
ACH-000215,-2.04477973671
ACH-000221,-2.25151377007
ACH-000222,-2.2991572539
ACH-000223,-2.38068577729
ACH-000226,-2.1325412970200004
ACH-000227,-2.54412547039
ACH-000228,-2.21753682058
ACH-000231,-1.92800852525
ACH-000232,-2.2068498046
ACH-000233,-2.27580316096
ACH-000234,-2.03190937229
ACH-000235,-2.2133240905
ACH-000237,-2.14566998023
ACH-000238,-2.11691809137
ACH-000243,-2.05508227334
ACH-000244,-2.10040226051
ACH-000246,-1.98710926198
ACH-000248,-2.05755666421
ACH-000250,-2.1215082732
ACH-000251,-2.1300979521900003
ACH-000253,-1.9786983268
ACH-000255,-1.9890337479099998
ACH-000256,-2.3025975012999997
ACH-000257,-1.85587696553
ACH-000258,-1.74999710242
ACH-000259,-2.1941260442700004
ACH-000260,-2.0884287420599996
ACH-000261,-1.9181113164599999
ACH-000262,-1.8009904273900001
ACH-000263,-2.28509424852
ACH-000264,-2.0208427442400003
ACH-000265,-2.09504659473
ACH-000266,-2.0142062773
ACH-000272,-1.8395593715799998
ACH-000273,-2.1245008317500003
ACH-000274,-2.18618565977
ACH-000277,-2.47531317137
ACH-000278,-2.12296323269
ACH-000279,-1.7487055336000001
ACH-000280,-2.0633733835299997
ACH-000281,-1.9476433879400004
ACH-000288,-2.14264823042
ACH-000291,-2.03082675818
ACH-000293,-2.42437869922
ACH-000294,-2.50628371824
ACH-000295,-2.03612039469
ACH-000296,-2.02439802425
ACH-000302,-2.2088510529
ACH-000304,-2.4675274762
ACH-000307,-1.9862225928
ACH-000308,-2.12668400742
ACH-000310,-2.3641587944499998
ACH-000311,-2.09257529275
ACH-000312,-2.02983158913
ACH-000315,-2.11280961719
ACH-000316,-2.4285072264700003
ACH-000317,-2.0664838055400003
ACH-000318,-1.95108036288
ACH-000319,-1.9143813487599999
ACH-000320,-2.19129517464
ACH-000322,-2.28283453583
ACH-000323,-1.70206515705
ACH-000324,-2.3152893357099997
ACH-000329,-2.43730420789
ACH-000330,-1.8849054726400003
ACH-000331,-1.8615633809099998
ACH-000332,-2.08893867097
ACH-000334,-2.53899306517
