,RASD2 (23551)
ACH-000335,-0.438483203263
ACH-000336,-0.22883464138300003
ACH-000337,-0.222698363744
ACH-000339,-0.297260181691
ACH-000341,-0.43286211750500003
ACH-000348,-0.149412893179
ACH-000350,-0.197259037271
ACH-000352,-0.228768303995
ACH-000356,-0.341604243885
ACH-000361,-0.111528870699
ACH-000362,-0.234330084373
ACH-000363,-0.28396341633
ACH-000364,-0.29784643134100003
ACH-000365,-0.312247897363
ACH-000366,-0.17250397528
ACH-000368,-0.346293460568
ACH-000374,-0.137450888853
ACH-000375,-0.0707819755036
ACH-000376,-0.250848789864
ACH-000381,-0.29043708557
ACH-000383,-0.22202969818399998
ACH-000387,-0.203800557579
ACH-000389,-0.232061702399
ACH-000390,-0.420522223711
ACH-000393,-0.28924555470400004
ACH-000395,0.269962110755
ACH-000397,-0.205432217784
ACH-000401,-0.228527223455
ACH-000402,-0.153138801073
ACH-000403,-0.0726572275589
ACH-000404,-0.32339062589699996
ACH-000406,-0.347951526309
ACH-000407,-0.17053667375
ACH-000408,-0.750925623202
ACH-000410,-0.236462032938
ACH-000411,-0.162667796346
ACH-000414,-0.19030046421799998
ACH-000415,-0.243051395379
ACH-000416,-0.315122948623
ACH-000420,-0.296732263319
ACH-000421,-0.287336717297
ACH-000424,0.014348744788600001
ACH-000425,-0.454573863882
ACH-000426,-0.5633373001690001
ACH-000427,-0.296695269287
ACH-000433,-0.15188683625399999
ACH-000436,-0.199457287281
ACH-000444,-0.236005067579
ACH-000445,-0.390435700555
ACH-000448,-0.16811179502999998
ACH-000450,-0.0669968317584
ACH-000452,-0.131629900129
ACH-000454,-0.40781671340400005
ACH-000458,-0.164151823516
ACH-000459,-0.367647042956
ACH-000460,-0.33681321854400004
ACH-000461,-0.13257697763499998
ACH-000463,-0.183178462854
ACH-000464,-0.10199862242
ACH-000466,-0.08258960351599999
ACH-000467,-0.143462756744
ACH-000468,-0.458193985777
ACH-000469,-0.132002240059
ACH-000470,-0.23864282940099998
ACH-000471,-0.250816649934
ACH-000472,-0.299630327377
ACH-000473,-0.340700895933
ACH-000475,-0.143038528307
ACH-000476,-0.309404117863
ACH-000477,-0.0570801705368
ACH-000480,-0.522110066491
ACH-000481,-0.42053871325099995
ACH-000483,-0.202120106576
ACH-000484,-0.445482582029
ACH-000485,-0.0960908620211
ACH-000486,-0.366348933549
ACH-000487,-0.35106907793700004
ACH-000488,-0.398153422854
ACH-000490,-0.22328245421
ACH-000491,-0.263754829674
ACH-000495,-0.0516461527926
ACH-000496,-0.18532795403400001
ACH-000499,-0.166638361131
ACH-000500,-0.620236476888
ACH-000502,-0.131575910807
ACH-000503,0.168138485178
ACH-000505,-0.162663788033
ACH-000507,-0.101162037158
ACH-000510,-0.339868916473
ACH-000511,-0.150623198899
ACH-000512,0.0132733892114
ACH-000516,-0.455877155972
ACH-000517,-0.229536406759
ACH-000518,-0.21400371032200002
ACH-000520,-0.0460513327114
ACH-000521,0.06935618465110001
ACH-000522,0.071753081484
ACH-000524,-0.246591711732
ACH-000527,-0.334213067235
ACH-000528,-0.25322920481600003
ACH-000537,-0.41038652725599994
ACH-000541,-0.6033527564010001
ACH-000542,-0.29268426548500004
ACH-000544,-0.0140945336268
ACH-000545,-0.223760087065
ACH-000547,-0.38332462575900006
ACH-000548,-0.190472695783
ACH-000549,-0.246229751216
ACH-000550,-0.29173922941799996
ACH-000552,-0.224785767711
ACH-000556,-0.295623356469
ACH-000557,-0.350830602894
ACH-000570,-0.44349303146499996
ACH-000571,-0.390515235475
ACH-000573,-0.023648591949800003
ACH-000576,-0.226808819375
ACH-000580,-0.500732491344
ACH-000584,-0.36209831771
ACH-000585,-0.06906770020280001
ACH-000588,-0.281797395931
ACH-000589,-0.213029833151
ACH-000591,-0.457041571534
ACH-000593,-0.320758403721
ACH-000600,0.017313164857
ACH-000601,-0.266200695175
ACH-000604,-0.411674082717
ACH-000605,-0.223740229878
ACH-000606,-0.285342224195
ACH-000608,-0.275980121703
ACH-000614,-0.25098005237300003
ACH-000616,-0.278799023868
ACH-000618,-0.381352272327
ACH-000619,-0.206930332649
ACH-000620,-0.20622121895799997
ACH-000621,-0.252625122483
ACH-000622,-0.326774216797
ACH-000623,-0.34161391032300004
ACH-000624,-0.32106848856
ACH-000627,-0.338363495127
ACH-000630,-0.30262997072299996
ACH-000632,-0.395526254337
ACH-000633,-0.253674993195
ACH-000637,-0.413254345229
ACH-000638,-0.14631110315999998
ACH-000646,-0.23197695606999996
ACH-000647,-0.461290087641
ACH-000648,-0.0960574325753
ACH-000649,-0.210794274485
ACH-000651,-0.374399326681
ACH-000652,-0.342594423734
ACH-000653,0.23258780140500002
ACH-000657,-0.285740683657
ACH-000658,-0.170771549506
ACH-000661,-0.026199966055799998
ACH-000662,-0.0997756691046
ACH-000663,-0.305224847604
ACH-000665,-0.411179461817
ACH-000671,-0.388343721691
ACH-000673,-0.30289115653
ACH-000676,-0.307698827725
ACH-000677,-0.219205586765
ACH-000681,-0.07810096592360001
ACH-000682,-0.35155533857199994
ACH-000683,-0.078063243154
ACH-000684,-0.22633857547800001
ACH-000688,-0.264682049328
ACH-000693,-0.316931388708
ACH-000694,-0.27257628362799996
ACH-000695,-0.242581115792
ACH-000696,-0.22286493815900002
ACH-000697,-0.0173146371873
ACH-000699,-0.224398725517
ACH-000701,0.0837413276277
ACH-000706,-0.519206110706
ACH-000711,-0.369837310654
ACH-000713,-0.192255475266
ACH-000714,-0.556053603442
ACH-000718,-0.038524001135400006
ACH-000720,-0.232624092693
ACH-000721,-0.251138590314
ACH-000724,-0.5364264151529999
ACH-000725,-0.290216149668
ACH-000732,-0.2744187067
ACH-000734,-0.23681093343600002
ACH-000735,-0.290329958888
ACH-000736,-0.365842388415
ACH-000738,-0.198945080736
ACH-000746,-0.34567988645400005
ACH-000747,-0.40028678263000006
ACH-000748,-0.260238403071
ACH-000753,-0.24094587141999999
ACH-000756,-0.545083351599
ACH-000757,-0.483057458405
ACH-000758,-0.392939108341
ACH-000760,-0.266941797951
ACH-000763,-0.34886025580200003
ACH-000764,-0.011522289076100001
ACH-000765,-0.359363956311
ACH-000766,-0.113314411043
ACH-000767,-0.144230975466
ACH-000768,-0.274451217516
ACH-000769,-0.366324258927
ACH-000770,-0.269841287625
ACH-000771,-0.23401517661999996
ACH-000773,-0.44324636347400004
ACH-000776,-0.310796457478
ACH-000777,-0.39912391285899995
ACH-000778,-0.316536886823
ACH-000781,-0.263956119948
ACH-000782,-0.41903563387299997
ACH-000783,-0.15169840924
ACH-000784,-0.34956795177199995
ACH-000785,-0.0178434801663
ACH-000787,-0.21686034193700002
ACH-000788,-0.27976551355900003
ACH-000791,-0.473312282579
ACH-000792,-0.140530526987
ACH-000794,-0.153291477816
ACH-000796,-0.215699907476
ACH-000799,-0.297104647698
ACH-000800,-0.160301026423
ACH-000802,-0.37130685519199996
ACH-000804,-0.43038269029200005
ACH-000805,-0.33886817347599996
ACH-000809,-0.42203840284
ACH-000810,0.0585811001902
ACH-000811,-0.0895336276441
ACH-000817,-0.205085989231
ACH-000819,-0.7554863662279999
ACH-000820,0.131831781152
ACH-000821,-0.45844756963699995
ACH-000822,-0.224757404872
ACH-000823,-0.0581556619648
ACH-000824,-0.211458455134
ACH-000827,-0.289392003882
ACH-000829,-0.0690162883979
ACH-000831,-0.43551355149800003
ACH-000832,-0.318101890809
ACH-000833,-0.030929230859099998
ACH-000834,-0.135172406551
ACH-000835,-0.226240993138
ACH-000836,-0.350414081823
ACH-000837,-0.22861770770300002
ACH-000838,-0.10995341704000001
ACH-000839,-0.24940578528000001
ACH-000840,-0.444233002024
ACH-000841,-0.146849440699
ACH-000843,-0.308959357695
ACH-000846,-0.309569986676
ACH-000847,-0.17802706197299997
ACH-000848,-0.352776604544
ACH-000849,-0.313121910557
ACH-000851,-0.273185877706
ACH-000855,-0.353346244385
ACH-000856,-0.418669727122
ACH-000858,-0.26213746547
ACH-000859,-0.374377553272
ACH-000861,-0.131704818088
ACH-000862,-0.363848906769
ACH-000865,-0.36690202441299996
ACH-000866,-0.23178872161400002
ACH-000867,-0.297383882446
ACH-000869,-0.37265961845
ACH-000872,-0.581900849435
ACH-000873,-0.45750960175300004
ACH-000876,-0.187359349409
ACH-000878,-0.17571822869399997
ACH-000880,-0.157129224166
ACH-000881,-0.372076998883
ACH-000882,-0.16921968308
ACH-000884,-0.167429558174
ACH-000885,-0.26639926729
ACH-000887,-0.219716776055
ACH-000888,-0.160099521356
ACH-000889,-0.230392577896
ACH-000890,-0.616940364037
ACH-000896,-0.376558811054
ACH-000898,-0.15910202392699999
ACH-000900,-0.258897439899
ACH-000901,-0.233945351734
ACH-000905,-0.166925276043
ACH-000906,-0.200769418887
ACH-000907,-0.131414127218
ACH-000910,-0.455490601602
ACH-000911,-0.46792397687
ACH-000912,-0.20005250909299999
ACH-000913,-0.220170805876
ACH-000915,-0.248565791364
ACH-000916,-0.143354879017
ACH-000917,-0.341330869869
ACH-000921,-0.333745426513
ACH-000924,-0.429563940907
ACH-000926,-0.414724825296
ACH-000928,-0.292459794166
ACH-000929,-0.170151348378
ACH-000932,-0.329308575481
ACH-000935,-0.0411231925259
ACH-000936,-0.191806700859
ACH-000937,-0.252215639855
ACH-000938,-0.25471263451299997
ACH-000939,-0.469371563446
ACH-000941,-0.284816814061
ACH-000943,-0.160231597654
ACH-000946,-0.159418607742
ACH-000947,-0.328869161784
ACH-000948,-0.0522226271757
ACH-000950,-0.432789648799
ACH-000953,-0.189037923017
ACH-000957,-0.14951621114900002
ACH-000958,-0.18100929932799997
ACH-000960,-0.119647275521
ACH-000963,-0.568083874193
ACH-000968,-0.326525107948
ACH-000969,-0.11556263573799999
ACH-000973,-0.218352230009
ACH-000974,-0.197638636796
ACH-000975,-0.19147925361999998
ACH-000976,-0.100868644869
ACH-000978,-0.151345074594
ACH-000980,-0.38662929672799995
ACH-000984,-0.04653197266819999
ACH-000986,-0.257887045232
ACH-000988,-0.482350096658
ACH-000993,-0.136392036432
ACH-000994,-0.106306418232
ACH-000996,-0.0560126937266
ACH-001001,-0.585087219463
ACH-001020,-0.397524458567
ACH-001028,-0.344488840693
ACH-001031,-0.287501428979
ACH-001038,-0.29597308375
ACH-001048,-0.211275765931
ACH-001050,-0.270905484881
ACH-001053,-0.35064355767300004
ACH-001054,-0.191370491054
ACH-001061,-0.255887429855
ACH-001067,0.028360236060000002
ACH-001075,-0.159750138635
ACH-001096,-0.587953801587
ACH-001128,-0.251828200882
ACH-001134,-0.320731439472
ACH-001151,-0.263987582508
ACH-001163,-0.211562224485
ACH-001164,-0.111783616151
ACH-001173,-0.182642243117
ACH-001183,-0.425689984546
ACH-001184,-0.224520152637
ACH-001190,-0.149192958907
ACH-001192,-0.305659603792
ACH-001193,-0.547517041839
ACH-001196,-0.348667473907
ACH-001197,-0.35288228637900004
ACH-001205,-0.19789532720400002
ACH-001211,-0.216394358914
ACH-001212,-0.564292411088
ACH-001228,-0.337100282192
ACH-001232,-0.466764536061
ACH-001239,-0.40143318724
ACH-001274,-0.235085916767
ACH-001275,-0.5047920118020001
ACH-001277,-0.541138191858
ACH-001278,-0.323812728456
ACH-001280,0.028989621986099997
ACH-001283,-0.435758351091
ACH-001289,-0.383415096657
ACH-001295,-0.292142608929
ACH-001300,-0.271380599635
ACH-001301,-0.465396495104
ACH-001302,-0.42663398209700004
ACH-001303,-0.57086901947
ACH-001306,-0.374491621339
ACH-001318,-0.44292011905
ACH-001322,-0.40308727334
ACH-001328,-0.19679818037799998
ACH-001332,-0.444091815308
ACH-001333,-0.342019399021
ACH-001336,-0.250278406243
ACH-001340,-0.348032620255
ACH-001346,-0.44093580866099996
ACH-001353,-0.13327581052200002
ACH-001354,-0.12654607046299998
ACH-001367,-0.19467139794100002
ACH-001368,-0.376501834072
ACH-001374,-0.101947811784
ACH-001375,-0.223488543001
ACH-001377,-0.21121346967399998
ACH-001380,-0.0647320290189
ACH-001391,-0.29555930038600003
ACH-001407,-0.435325148293
ACH-001408,-0.29616047842300003
ACH-001413,-0.208993752375
ACH-001430,-0.019122852249
ACH-001431,-0.442450466461
ACH-001450,-0.405404727766
ACH-001496,-0.35584885462300003
ACH-001500,-0.359990577016
ACH-001521,-0.33773633577
ACH-001523,-0.130306213607
ACH-001532,-0.310463390839
ACH-001536,-0.391089099499
ACH-001550,-0.273954596186
ACH-001552,-0.10886880179500001
ACH-001554,-0.334928817019
ACH-001645,-0.456461022122
ACH-001654,-0.285665839772
ACH-001715,-0.728969317697
ACH-001735,-0.295781267436
ACH-001736,-0.276676285984
ACH-001737,0.330362742137
ACH-001740,-0.16556324409
ACH-001745,-0.393772187852
ACH-001750,-0.0625633151345
ACH-001765,-0.317364326791
ACH-001956,-0.26102540695500004
ACH-001957,-0.25112341421
