,EXOSC9 (5393)
ACH-000004,-0.8394853449680001
ACH-000007,-0.560124813926
ACH-000009,-0.49048060801000004
ACH-000011,-0.851571241111
ACH-000012,-0.669565373353
ACH-000013,-0.730752779002
ACH-000014,-0.41847858579499997
ACH-000015,-0.49017164601499996
ACH-000017,-0.658455661017
ACH-000018,-0.756434216488
ACH-000019,-0.5926362965799999
ACH-000021,-0.457868691156
ACH-000022,-0.557612368402
ACH-000025,-0.669341238863
ACH-000028,-0.7095991869149999
ACH-000030,-0.716881874492
ACH-000035,-0.586134189301
ACH-000036,-0.566143605718
ACH-000037,-1.1439962030700002
ACH-000039,-0.528027337248
ACH-000040,-0.757723369544
ACH-000041,-0.637330729994
ACH-000042,-0.404608561923
ACH-000045,-0.734319944391
ACH-000047,-0.718670088321
ACH-000052,-0.7871266713889999
ACH-000053,-0.799994226845
ACH-000054,-0.7278323600759999
ACH-000055,-0.236523555488
ACH-000060,-0.7547026740889999
ACH-000067,-0.758836071651
ACH-000070,-0.6441177314559999
ACH-000075,-0.611228642748
ACH-000078,-0.636266551142
ACH-000082,-0.768304644566
ACH-000085,-0.609552210851
ACH-000086,-0.462611929203
ACH-000087,-0.772424068054
ACH-000092,-0.7504772582539999
ACH-000095,-0.36694111689000003
ACH-000097,-0.43922058084700005
ACH-000098,-0.48448721214100005
ACH-000099,-0.399332904919
ACH-000108,-0.558975361215
ACH-000113,-0.535870887265
ACH-000115,-0.626672558682
ACH-000116,-1.0512467775799998
ACH-000118,-0.540377590806
ACH-000120,-0.747639388443
ACH-000123,-0.672790818705
ACH-000127,-0.667285685611
ACH-000128,-1.04679038453
ACH-000132,-0.6941493559
ACH-000133,-0.716214050464
ACH-000137,-0.303486139014
ACH-000138,-0.42393438036700004
ACH-000142,-0.833635807202
ACH-000143,-0.737800846402
ACH-000146,-0.551099798386
ACH-000148,-0.479529274234
ACH-000150,-0.774056432737
ACH-000152,-0.609996044406
ACH-000153,-0.658950503348
ACH-000159,-0.7946052414129999
ACH-000160,-0.7406267603039999
ACH-000163,-0.821098121913
ACH-000167,-0.631923868807
ACH-000168,-0.8225235177660001
ACH-000169,-0.725189767879
ACH-000178,-0.685774850871
ACH-000182,-0.595562801281
