,RWDD2B (10069)
ACH-000311,0.0998052848504
ACH-000312,0.0904086031175
ACH-000315,0.0671779479512
ACH-000316,0.19329870403000002
ACH-000317,0.410135386046
ACH-000318,0.048810686206199994
ACH-000319,0.15954620355799998
ACH-000320,0.025880433261099997
ACH-000322,0.210608667808
ACH-000323,0.261780978169
ACH-000324,0.09619833945669999
ACH-000329,0.025692176422
ACH-000330,0.16315724199
ACH-000331,0.13096000818
ACH-000332,0.0753324579307
ACH-000334,0.18566019590799998
ACH-000335,-0.013944621968399998
ACH-000336,0.08001432155289999
ACH-000337,0.030500450568
ACH-000339,0.0951531777947
ACH-000341,0.124351748709
ACH-000348,0.11640262388699998
ACH-000350,-0.017553201076799998
ACH-000352,0.0720641373425
ACH-000356,0.0225911576828
ACH-000361,0.04244849668930001
ACH-000362,0.105538191862
ACH-000363,0.130860958055
ACH-000364,-0.08684575444560001
ACH-000365,0.0937285419392
ACH-000366,0.236741745367
ACH-000368,0.22026219282499998
ACH-000374,0.0441714438904
ACH-000375,0.209800138694
ACH-000376,0.0282443533461
ACH-000381,0.16760142314200002
ACH-000383,-0.0763450403956
ACH-000387,0.032757514726
ACH-000389,0.121955686958
ACH-000390,0.08172105857180001
ACH-000393,0.18490006131700001
ACH-000395,0.178486008349
ACH-000397,0.05598634581069999
ACH-000401,0.24768223966800001
ACH-000402,-0.23498276374899998
ACH-000403,0.0146380850574
ACH-000404,0.14071442048
ACH-000406,0.146041222334
ACH-000407,0.0905620381442
ACH-000408,0.165683526291
ACH-000410,0.09427969010119999
ACH-000411,0.15936685849
ACH-000414,0.22944136208799998
ACH-000415,-0.145756008607
ACH-000416,0.014047469695899999
ACH-000420,0.0677036801214
ACH-000421,0.108341176237
ACH-000424,0.074663224865
ACH-000425,0.277064839382
ACH-000426,0.145746370141
ACH-000427,-0.027192103840999998
ACH-000433,-0.0600986605785
ACH-000436,0.205130213032
ACH-000444,0.13819397740999997
ACH-000445,0.079119112746
ACH-000448,-0.0008066075137080001
ACH-000450,0.414215793466
ACH-000452,-0.0823466032729
ACH-000454,0.0025331685627800003
ACH-000458,0.040568493618199995
ACH-000459,0.194590872487
ACH-000460,0.119325042914
ACH-000461,0.296417462595
ACH-000463,0.23268607921
ACH-000464,0.00180758266855
ACH-000466,0.0909799821927
ACH-000467,0.21199121708000002
ACH-000468,0.0905975353187
ACH-000469,0.160700120041
ACH-000470,0.16513430127
ACH-000471,-0.0597797645179
ACH-000472,0.118438438016
ACH-000473,0.243186973102
ACH-000475,0.0337551493899
ACH-000476,0.0392488961984
ACH-000477,0.023241495735999998
ACH-000480,0.102496076687
ACH-000481,0.0394754255923
ACH-000483,-0.038139657797
ACH-000484,0.022957997960599996
ACH-000485,0.07847385831619999
ACH-000486,-0.0198169603379
ACH-000487,0.101297609475
ACH-000488,0.07636681972369999
ACH-000490,0.034515602849900004
ACH-000491,0.0844047791373
ACH-000495,0.39272191169200005
ACH-000496,0.182187449153
ACH-000499,0.021489292033599998
ACH-000500,-0.564490671796
ACH-000502,-0.0553262915495
ACH-000503,0.339143107635
ACH-000505,0.214850994875
ACH-000507,0.251285916219
ACH-000510,0.0964123299646
ACH-000511,0.18467364636
ACH-000512,0.14953800523
ACH-000516,0.00889062344217
ACH-000517,0.07158157296630001
ACH-000518,0.0615874696514
ACH-000520,0.0775379897343
ACH-000521,0.254757801594
ACH-000522,0.0212923439535
ACH-000524,0.040083297245900006
ACH-000527,0.08871163940780001
ACH-000528,0.052577973516499996
ACH-000537,0.057463743504499995
ACH-000541,0.230971247841
ACH-000542,0.11330480573799999
ACH-000544,0.191647954588
ACH-000545,-0.0328465657874
ACH-000547,0.136698170379
ACH-000548,0.161757623033
ACH-000549,0.06952650057569999
ACH-000550,0.0637164084755
ACH-000552,0.266713733356
ACH-000556,0.0778491512829
ACH-000557,0.14228455293
ACH-000570,0.172621359558
ACH-000571,0.143916853669
ACH-000573,-0.0189101159036
ACH-000576,0.08888899938549999
ACH-000580,-0.19020314886300002
ACH-000584,0.114981057725
ACH-000585,0.044074698031199996
ACH-000588,0.121520146866
ACH-000589,0.0892025948561
ACH-000591,0.139009603049
ACH-000593,0.24815979989300002
ACH-000600,-0.10230846734099999
ACH-000601,0.09442125134610001
ACH-000604,0.344540185545
ACH-000605,0.349355711793
ACH-000606,0.104168305099
ACH-000608,0.042813876893899996
ACH-000614,0.155927249455
ACH-000616,-0.213003350915
ACH-000618,0.08073145238580001
ACH-000619,0.0145535189604
ACH-000620,0.129252792704
ACH-000621,0.12244594423
ACH-000622,0.053920223528500004
ACH-000623,0.18218549153900002
ACH-000624,0.011107743292200002
ACH-000627,0.0212856227755
ACH-000630,0.08072657137389999
ACH-000632,0.11226561814099999
ACH-000633,0.16618539325200002
ACH-000637,0.19872676253199997
ACH-000638,0.0339953009491
ACH-000646,0.189940079521
ACH-000647,0.0642182942765
ACH-000648,0.057898955663099994
ACH-000649,0.115482120542
ACH-000651,0.129549540493
ACH-000652,0.17746218296
ACH-000653,-0.0176282547469
ACH-000657,0.13335849667000002
ACH-000658,0.07796124075239999
ACH-000661,-0.0567801128839
ACH-000662,-0.288725916748
ACH-000663,-0.0138738920141
ACH-000665,0.051927846928900005
ACH-000671,0.197322056844
ACH-000673,0.0226702455205
ACH-000676,0.136006133682
ACH-000677,0.04631280047209999
ACH-000681,0.15784443897199998
ACH-000682,0.17508568709000003
ACH-000683,0.10830884299
ACH-000684,0.210255428715
ACH-000688,0.0284540267099
ACH-000693,0.128610857001
ACH-000694,0.0023917309210100004
ACH-000695,0.167224352127
ACH-000696,0.11073752719
ACH-000697,0.0410519365372
ACH-000699,0.0773864082036
ACH-000701,0.011412764648
ACH-000706,0.0727480897334
ACH-000711,0.122030491747
ACH-000713,-0.0289572836938
ACH-000714,-0.148652065787
ACH-000718,0.046092980864500005
ACH-000720,0.0602839482825
ACH-000721,0.17570267011
ACH-000724,0.07007457514689999
ACH-000725,-0.024983266697299996
ACH-000732,-0.06557672560689999
ACH-000734,0.09520795469440001
ACH-000735,-0.0626437214236
ACH-000736,0.120608241329
ACH-000738,0.0641254756986
ACH-000746,0.246596401953
ACH-000747,0.253167064894
ACH-000748,-0.0592753055332
ACH-000753,0.18287513131400002
ACH-000756,0.101985726965
ACH-000757,0.0644520657534
ACH-000758,0.149653107811
ACH-000760,0.174954668216
ACH-000763,-0.09482725003260002
ACH-000764,0.050372938991
ACH-000765,0.327335696362
ACH-000766,0.165179098367
ACH-000767,0.0353212138192
ACH-000768,0.225146358965
ACH-000769,0.21124492545899998
ACH-000770,0.0571275041136
ACH-000771,0.11918450158399999
ACH-000773,-0.15024975619300002
ACH-000776,0.115008121888
ACH-000777,0.0318864149091
ACH-000778,0.0210910805013
ACH-000781,0.164105132422
ACH-000782,0.236318739012
ACH-000783,-0.0272017771146
ACH-000784,0.145718564168
ACH-000785,0.0846050127715
ACH-000787,0.132955866536
ACH-000788,0.0954914377544
ACH-000791,0.07546835718669999
ACH-000792,0.10848642455900001
ACH-000794,0.049668923491199994
ACH-000796,0.09458282169919999
ACH-000799,0.0219779730644
ACH-000800,-0.0485515187406
ACH-000802,-0.08191192068969999
ACH-000804,0.19727893875799998
ACH-000805,0.22757149136500002
ACH-000809,0.15185312988900002
ACH-000810,0.594168187509
ACH-000811,0.0636674749669
ACH-000817,0.0812193772961
ACH-000819,0.0779187919359
ACH-000820,0.552478676624
ACH-000821,-0.13423457609699999
ACH-000822,0.0871490315733
ACH-000823,0.0591524607554
ACH-000824,0.103809899592
ACH-000827,-0.00689660021612
ACH-000829,-0.0715275730526
ACH-000831,0.0782208983092
ACH-000832,0.0747520884913
ACH-000833,-0.125683358618
ACH-000834,0.190321159911
ACH-000835,0.145489875179
ACH-000836,0.0368062141362
ACH-000837,0.205287287546
ACH-000838,0.29575252087
ACH-000839,0.0235605880306
ACH-000840,0.0604319605958
ACH-000841,0.246946346143
ACH-000843,0.17868934742800002
ACH-000846,0.22007990820999998
ACH-000847,0.138275042425
ACH-000848,0.280198473573
ACH-000849,0.0614379314369
ACH-000851,0.016316014410700002
ACH-000855,0.0194170811695
ACH-000856,0.0363914867001
ACH-000858,0.197559961473
ACH-000859,0.235737589342
ACH-000861,0.0757098141407
ACH-000862,0.0358692741494
ACH-000865,0.0240068949917
ACH-000866,0.07661383916799999
ACH-000867,0.0743821657851
ACH-000869,0.11908479266
ACH-000872,0.20619908116500002
ACH-000873,0.0705412042471
ACH-000876,0.124059080738
ACH-000878,0.16922162336399998
ACH-000880,0.050725959485
ACH-000881,0.186663336971
ACH-000882,0.046582413745900005
ACH-000884,0.250535445462
ACH-000885,0.016002854072200003
ACH-000887,0.0647990964945
ACH-000888,0.101962643302
ACH-000889,0.113610177403
ACH-000890,0.25517351489100004
ACH-000896,-0.071872837293
ACH-000898,0.0185067080897
ACH-000900,-0.03451152470819999
ACH-000901,0.049421325119099996
ACH-000905,-0.0208347490134
ACH-000906,0.150442788627
ACH-000907,0.132653567824
ACH-000910,0.166699898971
ACH-000911,0.011572577945299999
ACH-000912,0.0873825541087
ACH-000913,0.165992217376
ACH-000915,0.289631121594
ACH-000916,-0.046101045152900005
ACH-000917,0.17520757979600002
ACH-000921,0.188794426708
ACH-000924,0.025333202557099997
ACH-000926,0.11059666121400001
ACH-000928,0.297032272948
ACH-000929,0.0745579358834
ACH-000932,0.0751173101051
ACH-000935,0.152180848665
ACH-000936,0.186229329183
ACH-000937,-0.00414507101621
ACH-000938,0.124887401035
ACH-000939,-0.151050705198
ACH-000941,0.234998529593
ACH-000943,0.153888516394
ACH-000946,-0.009386292904329999
ACH-000947,0.153892461406
ACH-000948,0.0180787446316
ACH-000950,0.18938206066500002
ACH-000953,0.15753899247300002
ACH-000957,0.0299014759
ACH-000958,0.0727265805409
ACH-000960,0.07820461753539999
ACH-000963,-0.0014823429402800001
ACH-000968,0.149858858984
ACH-000969,0.133114328906
ACH-000973,0.15208399310100001
ACH-000974,0.125779796687
ACH-000975,0.204071399691
ACH-000976,-0.0627098351678
ACH-000978,0.203987738842
ACH-000980,0.0389504760446
ACH-000984,0.205160542757
ACH-000986,0.17717984386500002
ACH-000988,-0.026258450860099997
ACH-000993,0.12179365179099999
ACH-000994,0.228706020932
ACH-000996,0.0902046644892
ACH-001001,0.0803415041318
ACH-001020,0.00324125786
ACH-001028,0.17301027951900003
ACH-001031,0.112040359595
ACH-001038,0.19942255911600001
ACH-001048,0.201578614928
ACH-001050,0.00124283597202
ACH-001053,0.347420217339
ACH-001054,0.27335333048599997
ACH-001061,0.050332729747599995
ACH-001067,0.177090980097
ACH-001075,0.0690329014383
ACH-001096,0.00405011656448
ACH-001128,-0.0703834509502
ACH-001134,-0.113148877826
ACH-001151,0.0834992199609
ACH-001163,0.11684521760199999
ACH-001164,0.10820417327500001
ACH-001173,0.163456858877
ACH-001183,0.107839632721
ACH-001184,0.243722994104
ACH-001190,0.240519692958
ACH-001192,0.0964902596787
ACH-001193,-0.036617943178199996
ACH-001196,0.325118607269
ACH-001197,0.025495796780900002
ACH-001205,0.14900049141
ACH-001211,0.20302139377700001
ACH-001212,0.110454674056
ACH-001228,0.262985233283
ACH-001232,0.0699904020793
ACH-001239,0.214317141474
ACH-001274,0.18828713854499998
ACH-001275,0.09788559914179999
ACH-001277,0.0853794980585
ACH-001278,0.26904813263300004
ACH-001280,0.06563760112919999
ACH-001283,0.149565267032
ACH-001289,0.0267958029176
ACH-001295,0.0594793748795
ACH-001300,0.22399157813099999
ACH-001301,0.223539668364
ACH-001302,0.27368160589699997
ACH-001303,0.0991778807443
ACH-001306,-0.0861021384108
ACH-001318,0.172714112812
ACH-001322,-0.121372395085
ACH-001328,0.0168641126725
ACH-001332,-0.0395588804597
ACH-001333,0.162377059218
ACH-001336,0.0414811300929
ACH-001340,0.0957179076385
ACH-001346,0.161784705791
ACH-001353,0.08842857033289998
ACH-001354,0.297375986215
ACH-001367,0.273461652658
ACH-001368,0.0866750348776
ACH-001374,0.19706727541900002
ACH-001375,0.10573535377
ACH-001377,0.23804072312600003
ACH-001380,0.13270262187
ACH-001391,0.06684519749119999
ACH-001407,0.140692089035
ACH-001408,0.102706912119
ACH-001413,-0.0281154272057
ACH-001430,0.466461224948
ACH-001431,0.24726168451699998
ACH-001450,0.112032754146
ACH-001496,-0.0260056835628
ACH-001500,0.369512910898
ACH-001521,0.194147399239
ACH-001523,0.0464967851879
ACH-001532,0.20689328616500002
ACH-001536,-0.00502335202946
ACH-001550,0.109856485932
ACH-001552,0.134699132799
ACH-001554,0.188359326766
ACH-001645,0.0517221442749
ACH-001654,0.0672978139257
ACH-001715,0.0734868015747
ACH-001735,0.132767257588
ACH-001736,0.025416230564299997
ACH-001737,-0.0916729366567
ACH-001740,0.28781571056099997
ACH-001745,0.146724412601
ACH-001750,0.21295730422400003
ACH-001765,0.0244805864571
ACH-001956,0.043556490715699996
ACH-001957,0.158397926478
