,HSPA1A (3303)
ACH-000182,-0.192560537016
ACH-000183,-0.47431030199600005
ACH-000188,-0.48665669306000003
ACH-000189,-0.0963909384248
ACH-000190,-0.38511131372699997
ACH-000198,-0.330616218066
ACH-000204,-0.0453609864876
ACH-000206,-0.13683552698100002
ACH-000207,-0.7457675499590001
ACH-000211,-0.28826560911800003
ACH-000215,-0.316184486378
ACH-000221,-0.244404463909
ACH-000222,-0.0328660406316
ACH-000223,-0.472517500036
ACH-000226,0.0274609593646
ACH-000227,-0.375847701327
ACH-000228,-0.569491585631
ACH-000231,-0.24693800638099997
ACH-000232,-0.390392433887
ACH-000233,-0.282137138979
ACH-000234,-0.38045331522299997
ACH-000235,-0.413297583898
ACH-000237,-0.347467622042
ACH-000238,-0.201388139855
ACH-000243,-0.19420360463
ACH-000244,-0.6668442273899999
ACH-000246,-0.272814295845
ACH-000248,-0.316490465256
ACH-000250,-0.28365626048
ACH-000251,-0.337645775901
ACH-000253,-0.258015474851
ACH-000255,-0.470992943571
ACH-000256,-0.021983122764
ACH-000257,-0.347950777458
ACH-000258,-0.18161568761100003
ACH-000259,-0.274082387284
ACH-000260,-0.254533256725
ACH-000261,-0.193993535906
ACH-000262,-0.279300937226
ACH-000263,-0.532681185615
ACH-000264,-0.184193762612
ACH-000265,-0.321539539095
ACH-000266,-0.29424539687600004
ACH-000272,-0.33329433238
ACH-000273,-0.391366068159
ACH-000274,-0.21882428247900002
ACH-000277,-0.102053227056
ACH-000278,-0.16918691144200002
ACH-000279,-0.138232173604
ACH-000280,-0.179340628026
ACH-000281,-0.158722247228
ACH-000288,-0.27962051526099996
ACH-000291,-0.270268279661
ACH-000293,-0.21455261746100002
ACH-000294,0.05644270088409999
ACH-000295,-0.502802627973
ACH-000296,-0.126390149127
ACH-000302,-0.49867175961000004
ACH-000304,-0.281124836338
ACH-000307,-0.530752205478
ACH-000308,-0.213275715426
ACH-000310,-0.031681176039
ACH-000311,-0.121327338345
ACH-000312,-0.316280034934
ACH-000315,-0.204424448478
ACH-000316,-0.265391295957
ACH-000317,-0.148920513761
ACH-000318,-0.303509667099
ACH-000319,-0.332657881027
ACH-000320,-0.166357039661
ACH-000322,0.161614868045
ACH-000323,-0.40762909892399996
ACH-000324,-0.492414272307
ACH-000329,-0.36609079204000006
ACH-000330,-0.327816202296
ACH-000331,-0.42098855648500005
ACH-000332,-0.269424733662
ACH-000334,-0.10138674679
ACH-000335,-0.425832820507
ACH-000336,-0.377110539969
ACH-000337,-0.19524524914900002
ACH-000339,-0.10766842052200001
ACH-000341,-0.22580634902399999
ACH-000348,-0.17763127027199999
ACH-000350,-0.31580477077799995
ACH-000352,-0.322660792619
ACH-000356,-0.566400842465
ACH-000361,-0.34676742759499996
ACH-000362,-0.27494494111900003
ACH-000363,-0.202591190661
ACH-000364,-0.331319678417
ACH-000365,-0.252979206615
ACH-000366,-0.240845915523
ACH-000368,-0.397381573825
ACH-000374,-0.51600742499
ACH-000375,-0.289992877005
ACH-000376,-0.467296533392
ACH-000381,-0.321032887398
ACH-000383,-0.30739880444400003
ACH-000387,-0.38697097245800005
ACH-000389,-0.32707634095800003
ACH-000390,-0.20659937778700002
ACH-000393,-0.6145607094009999
ACH-000395,-0.44430875373400003
ACH-000397,-0.535183954466
ACH-000401,-0.279342595563
ACH-000402,0.211646886142
ACH-000403,-0.325979988038
ACH-000404,-0.615184172653
ACH-000406,-0.184111519679
ACH-000407,-0.439830632549
ACH-000408,-0.667037230097
ACH-000410,-0.29940733979600004
ACH-000411,-0.271868110706
ACH-000414,-0.167860157066
ACH-000415,-0.374384467922
ACH-000416,-0.30910973986400003
ACH-000420,-0.16307071394099998
ACH-000421,-0.341468735647
ACH-000424,-0.531795968863
ACH-000425,-0.271849074818
ACH-000426,-0.308944443398
ACH-000427,-0.21515478594700002
ACH-000433,-0.578087195525
ACH-000436,-0.44657180653000006
ACH-000444,-0.193130655316
ACH-000445,-0.164576163523
ACH-000448,-0.227665548409
ACH-000450,-0.430448962486
ACH-000452,-0.287478999679
ACH-000454,-0.311163377094
ACH-000458,-0.34974270988899997
ACH-000459,-0.0087573401801
ACH-000460,-0.42726852851999997
ACH-000461,-0.517848551318
ACH-000463,-0.21723170248399998
ACH-000464,-0.28319126314599996
ACH-000466,-0.411972325033
ACH-000467,-0.42338371085999993
ACH-000468,-0.240438799984
ACH-000469,-0.433262718441
ACH-000470,-0.345229035502
ACH-000471,-0.464737084014
ACH-000472,-0.19852683289999998
ACH-000473,-0.201755909943
ACH-000475,-0.276663925102
ACH-000476,-0.510306966496
ACH-000477,-0.229134249142
ACH-000480,-0.169676334787
ACH-000481,-0.444317058443
ACH-000483,-0.33984788085999995
ACH-000484,-0.39426680358499994
ACH-000485,-0.415050273627
ACH-000486,-0.282068858786
ACH-000487,-0.36050056312299994
ACH-000488,-0.18963606231400001
ACH-000490,-0.401713416798
ACH-000491,-0.338773832587
ACH-000495,-0.4477501101
ACH-000496,-0.323862178466
ACH-000499,-0.17808037523899997
ACH-000500,-0.578231882538
ACH-000502,-0.17666528746100002
ACH-000503,-0.604078499308
ACH-000505,-0.17265061546100002
ACH-000507,-0.224259614203
ACH-000510,-0.32831608376
ACH-000511,-0.28052104347600004
ACH-000512,-0.38730546652099995
ACH-000516,-0.288962230097
ACH-000517,-0.339021560913
ACH-000518,-0.361940833247
ACH-000520,-0.443960877167
ACH-000521,-0.26831044451200003
ACH-000522,-0.422540070471
ACH-000524,-0.300950047338
ACH-000527,-0.266212495999
ACH-000528,-0.438452575646
ACH-000537,-0.26029881608600003
ACH-000541,-0.521425456175
ACH-000542,-0.265374126525
ACH-000544,-0.516345566807
ACH-000545,-0.21457991254099998
ACH-000547,-0.396108077741
ACH-000548,-0.283600967536
ACH-000549,-0.507608301752
ACH-000550,-0.45270391093699996
ACH-000552,-0.425036830388
ACH-000556,-0.33885921757299997
ACH-000557,-0.31848306951600003
ACH-000570,-0.4405352176199999
ACH-000571,-0.440439118508
ACH-000573,-0.33105191377
ACH-000576,-0.480639900954
ACH-000580,0.00434948066505
ACH-000584,-0.300979854879
ACH-000585,-0.277894740647
ACH-000588,-0.0896422671225
ACH-000589,-0.30247467089499996
ACH-000591,-0.450040124094
ACH-000593,-0.25149492465100004
ACH-000600,-0.49194419942699996
ACH-000601,-0.262488432145
ACH-000604,-0.08613411471179999
ACH-000605,-0.284045360287
ACH-000606,-0.43014421901100003
ACH-000608,-0.36510514516500003
ACH-000614,-0.138652595189
ACH-000616,-0.252704875339
ACH-000618,-0.11349126067700001
ACH-000619,-0.411018988329
ACH-000620,-0.369993878784
ACH-000621,-0.399206013184
ACH-000622,-0.43190063219499997
ACH-000623,-0.290299003439
ACH-000624,-0.340703375538
ACH-000627,-0.21497952525800001
ACH-000630,-0.307440625517
ACH-000632,-0.0792085802697
ACH-000633,-0.252694025981
ACH-000637,-0.5126769518559999
ACH-000638,-0.343272407478
ACH-000646,-0.39266582636299996
ACH-000647,-0.38406205742
ACH-000648,-0.278575317955
ACH-000649,-0.27320846757899997
ACH-000651,-0.302499386359
ACH-000652,-0.5626437953310001
ACH-000653,-0.130312757405
ACH-000657,-0.43031176049099995
ACH-000658,-0.225505302484
ACH-000661,-0.23864753417100001
ACH-000662,-0.0314679755569
ACH-000663,-0.160568526964
ACH-000665,-0.509004109724
ACH-000671,-0.332843975695
ACH-000673,-0.289399175308
ACH-000676,-0.34002937656
ACH-000677,-0.189857484256
ACH-000681,-0.181365620647
ACH-000682,-0.291142351243
ACH-000683,-0.445816859469
ACH-000684,-0.37213550604199996
ACH-000688,-0.225041001371
ACH-000693,-0.36404131256
ACH-000694,-0.420610955606
ACH-000695,-0.313884328812
ACH-000696,-0.36351719597800003
ACH-000697,-0.426056148604
ACH-000699,-0.204646733023
ACH-000701,-0.167847149733
ACH-000706,-0.304344374694
ACH-000711,-0.446040667127
ACH-000713,-0.47984396024099996
ACH-000714,-0.435319045232
ACH-000718,-0.227921464924
ACH-000720,-0.43371813947
ACH-000721,-0.449676323315
ACH-000724,-0.587832472866
ACH-000725,-0.349012194559
ACH-000732,-0.267479480911
ACH-000734,-0.20730899352200002
ACH-000735,-0.53538495707
ACH-000736,-0.39157560766099997
ACH-000738,-0.22920183000799998
ACH-000746,-0.399154603776
ACH-000747,-0.369285049553
ACH-000748,-0.179086291954
ACH-000753,-0.37329570635
ACH-000756,-0.297363064419
ACH-000757,-0.218460136232
ACH-000758,-0.188543602656
ACH-000760,-0.32949986565699996
ACH-000763,-0.08258708720119999
ACH-000764,-0.44060389849200005
ACH-000765,-0.328444798848
ACH-000766,-0.281814397614
ACH-000767,-0.327162871618
ACH-000768,-0.296748863894
ACH-000769,-0.232549449055
ACH-000770,-0.439250158625
ACH-000771,-0.607767792559
ACH-000773,-0.456244458648
ACH-000776,-0.434608859883
ACH-000777,-0.375460722438
ACH-000778,-0.21694654441599998
ACH-000781,-0.26837314289
ACH-000782,-0.473167973934
ACH-000783,-0.46761112772299995
ACH-000784,-0.318040559684
ACH-000785,-0.489615751497
ACH-000787,-0.499217673355
ACH-000788,-0.304226845813
ACH-000791,-0.37217671978600003
ACH-000792,-0.16942190435899998
ACH-000794,-0.5684826150469999
ACH-000796,-0.198199190923
ACH-000799,-0.16360206711
ACH-000800,-0.44070904526199994
ACH-000802,-0.37822146549
ACH-000804,-0.164906253705
ACH-000805,-0.374183145248
ACH-000809,-0.409802252514
ACH-000810,-0.33693428920900004
ACH-000811,-0.173719154966
ACH-000817,-0.44035041715000006
ACH-000819,-0.34112109025799997
ACH-000820,-0.602780688548
ACH-000821,-0.40670006470299996
ACH-000822,-0.192295286768
ACH-000823,-0.26407487818000003
ACH-000824,-0.311210417856
ACH-000827,-0.24003381215999997
ACH-000829,-0.36867937956200003
ACH-000831,-0.270443118996
ACH-000832,-0.449420243988
ACH-000833,-0.35629040501500003
ACH-000834,-0.31252758006700004
ACH-000835,-0.248303511921
ACH-000836,-0.425950273705
ACH-000837,-0.25225019617
ACH-000838,-0.363950857478
ACH-000839,-0.234973224488
ACH-000840,-0.451837329032
ACH-000841,-0.283868932234
ACH-000843,-0.614725028014
ACH-000846,-0.442125910525
ACH-000847,-0.166307680057
ACH-000848,-0.41922732141400004
ACH-000849,-0.299111323497
ACH-000851,-0.08626518276910002
ACH-000855,-0.28072447071400003
ACH-000856,-0.238656876796
ACH-000858,-0.346708461438
ACH-000859,-0.42954521493500003
ACH-000861,-0.276182033462
ACH-000862,-0.14162361007000002
ACH-000865,-0.465976911725
ACH-000866,-0.239327547806
ACH-000867,-0.459156842136
ACH-000869,-0.32951510981
ACH-000872,-0.0857582591921
ACH-000873,-0.30691760643800003
ACH-000876,-0.447542987541
ACH-000878,-0.349717332438
ACH-000880,-0.48318516858599997
ACH-000881,-0.353314327594
ACH-000882,-0.20018392632399998
ACH-000884,-0.249374639548
ACH-000885,-0.21328302004799998
ACH-000887,-0.333800398172
ACH-000888,-0.35643427384000004
ACH-000889,-0.492882630108
ACH-000890,-0.13856782851399999
ACH-000896,-0.269918147548
ACH-000898,-0.534422683904
ACH-000900,-0.294872022613
ACH-000901,-0.299517816867
ACH-000905,-0.36176266694799997
ACH-000906,-0.299233334556
ACH-000907,-0.29190178067
ACH-000910,-0.294394718132
ACH-000911,-0.264695636735
ACH-000912,-0.2758703106
ACH-000913,-0.47328794456600004
ACH-000915,-0.146145246013
ACH-000916,-0.320918006553
ACH-000917,-0.18851461805599998
ACH-000921,-0.480124561727
ACH-000924,-0.396521557253
ACH-000926,-0.340277335215
ACH-000928,-0.40249015303499996
ACH-000929,-0.10872067340500001
ACH-000932,-0.383970585543
ACH-000935,0.0226599758808
ACH-000936,-0.224832286273
ACH-000937,-0.28124829345400004
ACH-000938,-0.44991959644199997
ACH-000939,-0.43416107598700004
ACH-000941,-0.533497294767
ACH-000943,-0.198405427568
ACH-000946,-0.2961811432
ACH-000947,-0.360190856216
ACH-000948,-0.371368129241
ACH-000950,-0.273674425578
ACH-000953,-0.355876503643
ACH-000957,-0.191778919262
ACH-000958,-0.0956203035548
ACH-000960,-0.49630241738499997
ACH-000963,-0.33199201725099997
ACH-000968,-0.291246275516
ACH-000969,-0.354381537478
ACH-000973,-0.159075565287
ACH-000974,-0.2974510837
ACH-000975,-0.147602388418
ACH-000976,-0.181183140935
ACH-000978,-0.26539030711899997
ACH-000980,-0.292952830507
ACH-000984,-0.421531140119
ACH-000986,-0.36532161773
ACH-000988,-0.29614872632
ACH-000993,-0.20972818623
ACH-000994,-0.236463937603
ACH-000996,-0.33089082995700003
ACH-001001,-0.478014462504
ACH-001020,-0.428058761695
ACH-001028,-0.31181655166
ACH-001031,-0.25813588043200003
ACH-001038,-0.396461595545
ACH-001048,-0.307286985169
ACH-001050,-0.226117470204
ACH-001053,-0.250296756657
ACH-001054,-0.190837501494
ACH-001061,-0.17829333995000002
ACH-001067,-0.223490777451
ACH-001075,-0.570319096418
ACH-001096,-0.2840526467
ACH-001128,-0.22628810116099998
ACH-001134,-0.22607483533599998
ACH-001151,-0.491630171147
ACH-001163,-0.35240458527900004
ACH-001164,-0.33807952116499995
ACH-001173,-0.20511383368299999
ACH-001183,-0.20597132607299998
ACH-001184,-0.22356355763799998
ACH-001190,-0.39890813780400003
ACH-001192,-0.296705251276
ACH-001193,-0.334523428276
ACH-001196,-0.24509838815999999
ACH-001197,-0.359727559882
ACH-001205,-0.7018837110430001
ACH-001211,-0.2283685904
ACH-001212,-0.133221175677
ACH-001228,-0.61980871962
ACH-001232,-0.328117587681
ACH-001239,-0.336537367401
ACH-001274,-0.277916715845
ACH-001275,-0.5051487217399999
ACH-001277,-0.240290544088
ACH-001278,-0.389924796467
ACH-001280,-0.179835437141
ACH-001283,-0.308327660063
ACH-001289,-0.10597434149599999
ACH-001295,-0.434700630075
ACH-001300,-0.434847378186
ACH-001301,-0.27929223392499997
ACH-001302,-0.0671692322123
ACH-001303,-0.275045421639
ACH-001306,-0.0864910285791
ACH-001318,-0.250475409072
ACH-001322,-0.203742140719
ACH-001328,-0.343728183055
ACH-001332,-0.314200043197
ACH-001333,-0.137517507798
ACH-001336,-0.392063626861
ACH-001340,-0.293726985511
ACH-001346,-0.292746480403
ACH-001353,-0.20559237160399998
ACH-001354,-0.32465762318700003
ACH-001367,-0.476273375983
ACH-001368,-0.35246145951499996
ACH-001374,-0.473281383257
ACH-001375,-0.585719494639
ACH-001377,-0.115621360996
ACH-001380,-0.519085966554
ACH-001391,-0.471929778658
ACH-001407,-0.452087218837
ACH-001408,0.0200012979513
ACH-001413,-0.241400941429
ACH-001430,-0.173113824054
ACH-001431,-0.511652540861
ACH-001450,-0.40373759164399997
ACH-001496,-0.16878433175500002
ACH-001500,-0.284748121512
ACH-001521,-0.4128037087
ACH-001523,-0.136351235528
ACH-001532,-0.26062645454
ACH-001536,-0.33302716462299997
ACH-001550,-0.450672659548
ACH-001552,-0.512134486446
ACH-001554,-0.42660424756
ACH-001645,-0.24992076711199998
ACH-001654,-0.385919508955
ACH-001715,-0.025647574366900003
ACH-001735,-0.365597261743
ACH-001736,-0.330792737801
ACH-001737,-1.03924693208
ACH-001740,-0.3274071165
ACH-001745,-0.49120081807899996
ACH-001750,-0.32956570582600003
ACH-001765,-0.599791945378
ACH-001956,-0.286132240745
ACH-001957,-0.401587072937
