,TESK1 (7016)
ACH-000329,-0.12982347639699998
ACH-000330,-0.500052733437
ACH-000331,-0.394546579872
ACH-000332,-0.338472566396
ACH-000334,-0.150680962518
ACH-000335,-0.29159707856999995
ACH-000336,-0.26303964029599997
ACH-000337,-0.683677293337
ACH-000339,-0.47548778663900004
ACH-000341,-0.124490977098
ACH-000348,-0.422161870288
ACH-000350,-0.222355150387
ACH-000352,-0.37121065061399994
ACH-000356,-0.201768980209
ACH-000361,-0.145618493783
ACH-000362,-0.550909879964
ACH-000363,-0.40398881466200004
ACH-000364,-0.418412570665
ACH-000365,-0.328028384522
ACH-000366,-0.35863465228299996
ACH-000368,-0.19858392680700002
ACH-000374,-0.5067678954529999
ACH-000375,-0.377854842593
ACH-000376,-0.223074505841
ACH-000381,-0.513079484186
ACH-000383,-0.249667305022
ACH-000387,-0.306449433713
ACH-000389,-0.318909569395
ACH-000390,-0.26885731228500004
ACH-000393,-0.346363763424
ACH-000395,0.0535235965962
ACH-000397,-0.311602089807
ACH-000401,-0.25839778097800004
ACH-000402,-0.258682210395
ACH-000403,-0.18641144008000002
ACH-000404,-0.380514773195
ACH-000406,-0.43708815418700003
ACH-000407,-0.365560403572
ACH-000408,-0.53460619711
ACH-000410,-0.274797061369
ACH-000411,-0.39452023730499997
ACH-000414,-0.401316504143
ACH-000415,-0.09372666933849999
ACH-000416,-0.34364133234300004
ACH-000420,-0.36016304563199997
ACH-000421,-0.277168617044
ACH-000424,-0.41426028148599997
ACH-000425,-0.231156047276
ACH-000426,-0.382124605379
ACH-000427,-0.187665135832
ACH-000433,-0.304477783371
ACH-000436,-0.34355153511299996
ACH-000444,-0.225309768635
ACH-000445,-0.556924454593
ACH-000448,-0.332860588922
ACH-000450,-0.121295956448
ACH-000452,-0.405961015074
ACH-000454,-0.18456878515099998
ACH-000458,-0.194322684796
ACH-000459,-0.142979672065
ACH-000460,-0.295361468253
ACH-000461,-0.047392055953500004
ACH-000463,-0.380096215729
ACH-000464,-0.46957730003700004
ACH-000466,-0.0686450919637
ACH-000467,-0.22259280895999997
ACH-000468,-0.43794065978600005
ACH-000469,-0.322619967064
ACH-000470,-0.35504146610299997
ACH-000471,-0.205154667519
ACH-000472,-0.348658240347
ACH-000473,-0.21717571804699998
ACH-000475,-0.22736239763
ACH-000476,-0.295325471454
ACH-000477,-0.238508909335
ACH-000480,-0.408565111434
ACH-000481,-0.37574694035499995
ACH-000483,-0.0011910649811400001
ACH-000484,-0.309488863435
ACH-000485,-0.269793146315
ACH-000486,-0.281595276289
ACH-000487,-0.298721495986
ACH-000488,-0.288160062404
ACH-000490,-0.35766276156800003
ACH-000491,-0.30693367617199996
ACH-000495,-0.40804859673199995
ACH-000496,-0.267568891642
ACH-000499,-0.374124570748
ACH-000500,-0.24936713047400003
ACH-000502,-0.312595565837
ACH-000503,-0.116798773725
ACH-000505,-0.27144511138599997
ACH-000507,-0.37472306545999995
ACH-000510,-0.45605462506300004
ACH-000511,-0.393214820116
ACH-000512,-0.932610072324
ACH-000516,-0.369289681662
ACH-000517,-0.285832451218
ACH-000518,-0.584181668235
ACH-000520,-0.256149740856
ACH-000521,-0.455010954869
ACH-000522,-0.21931252856199998
ACH-000524,-0.396429035632
ACH-000527,-0.27943849370900004
ACH-000528,-0.295607525108
ACH-000537,-0.37487397527500005
ACH-000541,-0.409124997322
ACH-000542,-0.428835287263
ACH-000544,-0.299076605729
ACH-000545,-0.167940382568
ACH-000547,-0.593704986425
ACH-000548,-0.155616330957
ACH-000549,-0.277588646132
ACH-000550,-0.259593475606
ACH-000552,-0.212637700248
ACH-000556,-0.28056867428599996
ACH-000557,-0.333581410693
ACH-000570,-0.304140000806
ACH-000571,-0.300574900861
ACH-000573,-0.300252646008
ACH-000576,-0.521211915961
ACH-000580,-0.29054002771299997
ACH-000584,-0.258326780125
ACH-000585,-0.0752940271573
ACH-000588,-0.362105653657
ACH-000589,-0.305899982068
ACH-000591,-0.425420097482
ACH-000593,-0.0640374631679
ACH-000600,-0.329440824711
ACH-000601,-0.26897827546799996
ACH-000604,-0.43849075706600005
ACH-000605,-0.381277009742
ACH-000606,-0.253315427549
ACH-000608,-0.38344334382899997
ACH-000614,-0.448103840509
ACH-000616,-0.341888544114
ACH-000618,-0.22325266988899997
ACH-000619,-0.319810287022
ACH-000620,-0.303576052286
ACH-000621,-0.392114899564
ACH-000622,-0.403607695005
ACH-000623,-0.343103736549
ACH-000624,-0.33966519678900003
ACH-000627,-0.196840314164
ACH-000630,-0.21767465369000003
ACH-000632,-0.264150424759
ACH-000633,-0.0861934997084
ACH-000637,-0.313375196998
ACH-000638,-0.590016882834
ACH-000646,-0.146990560735
ACH-000647,-0.48574642238000004
ACH-000648,-0.566708688609
ACH-000649,-0.37024401802
ACH-000651,-0.353844229367
ACH-000652,-0.217926215227
ACH-000653,-0.37601663388000006
ACH-000657,-0.311409570616
ACH-000658,-0.402214258687
ACH-000661,-0.381432102839
ACH-000662,-0.350720560308
ACH-000663,-0.292330835933
ACH-000665,-0.316124089748
ACH-000671,-0.39453247682400006
ACH-000673,-0.286520400271
ACH-000676,-0.451746920212
ACH-000677,-0.30229149396899996
ACH-000681,-0.39626230994999995
ACH-000682,-0.35108712900600003
ACH-000683,-0.259900245502
ACH-000684,-0.172218004439
ACH-000688,-0.400117547877
ACH-000693,-0.303061754689
ACH-000694,-0.323219299165
ACH-000695,-0.36206859598200003
ACH-000696,-0.49110141061000007
ACH-000697,-0.269110882881
ACH-000699,-0.461732687591
ACH-000701,-0.295377120599
ACH-000706,-0.382195851488
ACH-000711,-0.398817162047
ACH-000713,-0.378770228087
ACH-000714,-0.259284642005
ACH-000718,-0.23044580299400003
ACH-000720,-0.324596278306
ACH-000721,-0.38058016931599997
ACH-000724,-0.07939825865139999
ACH-000725,-0.19165175909899998
ACH-000732,-0.537940227232
ACH-000734,-0.290538389979
ACH-000735,-0.20560069547600002
ACH-000736,-0.270455710654
ACH-000738,-0.45500566399899994
ACH-000746,-0.38428363547399996
ACH-000747,-0.462137445779
ACH-000748,-0.301380637874
ACH-000753,-0.257784119939
ACH-000756,-0.241734281101
ACH-000757,-0.6156002587030001
ACH-000758,-0.445865315776
ACH-000760,-0.303113877001
ACH-000763,-0.5735693177800001
ACH-000764,-0.694891222158
ACH-000765,-0.7043946353499999
ACH-000766,-0.21635134027199998
ACH-000767,-0.30656959044599996
ACH-000768,-0.43529674877700003
ACH-000769,-0.304181410564
ACH-000770,-0.39534468564499997
ACH-000771,-0.248157642314
ACH-000773,-0.322418710567
ACH-000776,-0.289734154491
ACH-000777,-0.28339931504
ACH-000778,-0.13413492720200001
ACH-000781,-0.294248278395
ACH-000782,-0.650527704503
ACH-000783,-0.10864604790599999
ACH-000784,-0.42893633273299997
ACH-000785,-0.612076561563
ACH-000787,-0.269014868583
ACH-000788,-0.358680707231
ACH-000791,-0.370621927936
ACH-000792,-0.324270848129
ACH-000794,-0.20374144562399998
ACH-000796,-0.31966477333500004
ACH-000799,-0.5666335898439999
ACH-000800,0.17594974787700002
ACH-000802,-0.39315345431599996
ACH-000804,-0.559079862404
ACH-000805,-0.169463985523
ACH-000809,-0.28517692194
ACH-000810,-0.7261219651749999
ACH-000811,-0.773870906781
ACH-000817,-0.491019776982
ACH-000819,-0.35630732487800004
ACH-000820,-0.522665517945
ACH-000821,-0.405032967751
ACH-000822,-0.329984439626
ACH-000823,-0.392053910377
ACH-000824,-0.257391907659
ACH-000827,-0.350821765739
ACH-000829,-0.303491985662
ACH-000831,-0.41629720271
ACH-000832,-0.24772356894
ACH-000833,-0.0736975304383
ACH-000834,-0.420822520137
ACH-000835,-0.548514852497
ACH-000836,-0.396005867765
ACH-000837,-0.30336933635499996
ACH-000838,-0.469383831988
ACH-000839,-0.316738607779
ACH-000840,-0.478406726887
ACH-000841,-0.313839198095
ACH-000843,-0.57409174098
ACH-000846,-0.6011805505510001
ACH-000847,-0.389856051287
ACH-000848,-0.46791098737400005
ACH-000849,-0.6302935751950001
ACH-000851,-0.465370463981
ACH-000855,-0.369848646578
ACH-000856,-0.104864126887
ACH-000858,-0.351067391166
ACH-000859,-0.6078612571109999
ACH-000861,-0.45848460113300005
ACH-000862,-0.209678110768
ACH-000865,-0.32192993179400003
ACH-000866,-0.424905778921
ACH-000867,-0.37504391278300003
ACH-000869,-0.217452602286
ACH-000872,-0.285361348291
ACH-000873,-0.321583657025
ACH-000876,-0.14902180657199998
ACH-000878,-0.401267271095
ACH-000880,-0.20992485796100002
ACH-000881,-0.392321329687
ACH-000882,-0.253007658237
ACH-000884,-0.18883901019299998
ACH-000885,-0.36772343907099997
ACH-000887,-0.258444627263
ACH-000888,-0.314335688734
ACH-000889,-0.26223789936700004
ACH-000890,-0.400255186702
ACH-000896,-0.403268565056
ACH-000898,-0.23561894344
ACH-000900,-0.38976644528300003
ACH-000901,-0.359903852652
ACH-000905,-0.0899863147896
ACH-000906,-0.299986328458
ACH-000907,-0.329457110186
ACH-000910,-0.31833778690299996
ACH-000911,-0.316841880606
ACH-000912,-0.264736804059
ACH-000913,-0.430935317819
ACH-000915,-0.345804703521
ACH-000916,0.029085959956999998
ACH-000917,-0.375729038949
ACH-000921,-0.313926295538
ACH-000924,-0.166266249718
ACH-000926,-0.281408442219
ACH-000928,-0.5309121841059999
ACH-000929,-0.383922003691
ACH-000932,-0.373111422679
ACH-000935,-0.275926584962
ACH-000936,-0.457412582072
ACH-000937,-0.277644986273
ACH-000938,-0.311969178344
ACH-000939,0.0978641764789
ACH-000941,-0.26907311325800004
ACH-000943,-0.284147404273
ACH-000946,-0.32420892218
ACH-000947,-0.302014294683
ACH-000948,-0.128330353539
ACH-000950,-0.203228271299
ACH-000953,-0.116977704122
ACH-000957,-0.314978499588
ACH-000958,-0.635831887019
ACH-000960,-0.292006682795
ACH-000963,-0.761254664857
ACH-000968,-0.271026309576
ACH-000969,-0.252893193992
ACH-000973,-0.322086555714
ACH-000974,-0.37348947975
ACH-000975,-0.214698632762
ACH-000976,-0.242146091911
ACH-000978,-0.22001392055799998
ACH-000980,-0.265208103642
ACH-000984,-0.21495048827799998
ACH-000986,-0.407128048557
ACH-000988,-0.397659700043
ACH-000993,-0.21540473676199998
ACH-000994,-0.18632457576699998
ACH-000996,-0.219534695008
ACH-001001,-0.415030428209
ACH-001020,-0.6028517264600001
ACH-001028,-0.375983159261
ACH-001031,-0.199706699102
ACH-001038,-0.598145857099
ACH-001048,-0.435101961717
ACH-001050,-0.31645176336999997
ACH-001053,-0.219651864937
ACH-001054,-0.31355525533399997
ACH-001061,-0.28376603413
ACH-001067,-0.201041458767
ACH-001075,-0.35992846152900004
ACH-001096,-0.535187006357
ACH-001128,-0.330241692393
ACH-001134,-0.32282738195099997
ACH-001151,-0.288857046967
ACH-001163,-0.25656564551
ACH-001164,-0.36443287766000004
ACH-001173,-0.276550205658
ACH-001183,-0.126145173596
ACH-001184,-0.252036401869
ACH-001190,-0.504195178801
ACH-001192,-0.42168811836
ACH-001193,-0.501678267382
ACH-001196,-0.279482950257
ACH-001197,-0.20719654553599998
ACH-001205,-0.35762284808
ACH-001211,-0.48375448310099994
ACH-001212,-0.42490452444
ACH-001228,-0.370347794985
ACH-001232,-0.384851835121
ACH-001239,-0.380446761059
ACH-001274,-0.6153647391920001
ACH-001275,-0.227407397383
ACH-001277,-0.290483649671
ACH-001278,-0.292117378868
ACH-001280,-0.162400635255
ACH-001283,-0.565313323322
ACH-001289,-0.31681411061799997
ACH-001295,-0.358077530762
ACH-001300,-0.37521077491599997
ACH-001301,-0.362273693896
ACH-001302,-0.296819506999
ACH-001303,-0.392077528622
ACH-001306,-0.31781192269
ACH-001318,-0.507227722086
ACH-001322,-0.46131440929799994
ACH-001328,-0.223429579084
ACH-001332,-0.255046636073
ACH-001333,-0.403043221562
ACH-001336,-0.257321177549
ACH-001340,-0.432540515573
ACH-001346,-0.267438903494
ACH-001353,-0.301996109921
ACH-001354,-0.17888116350900002
ACH-001367,-0.333993643941
ACH-001368,-0.180166562657
ACH-001374,-0.35123095613000005
ACH-001375,-0.362655231951
ACH-001377,-0.320171037414
ACH-001380,-0.34039832711900003
ACH-001391,-0.24229858996800002
ACH-001407,-0.468411866489
ACH-001408,-0.358547591711
ACH-001413,-0.38383102656999996
ACH-001430,0.0704217792028
ACH-001431,-0.3094285881
ACH-001450,-0.172323260375
ACH-001496,-0.25437865104
ACH-001500,-0.384225787684
ACH-001521,0.0995688630267
ACH-001523,-0.25860869483000004
ACH-001532,-0.354831278885
ACH-001536,-0.303791196328
ACH-001550,-0.297000333741
ACH-001552,-0.17151643707800002
ACH-001554,-0.342490917661
ACH-001645,-0.321366505939
ACH-001654,-0.402657572789
ACH-001715,-0.23132646357500003
ACH-001735,-0.455235495691
ACH-001736,-0.16483089777899998
ACH-001737,0.17584860192200003
ACH-001740,-0.248228100595
ACH-001745,-0.334976685471
ACH-001750,-0.191269650348
ACH-001765,-0.406599712954
ACH-001956,-0.15931821564999998
ACH-001957,-0.41673564365099997
