,ABHD13 (84945)
ACH-000004,-0.35755978790700005
ACH-000007,-0.553954215679
ACH-000009,-0.329123523404
ACH-000011,-0.251243401095
ACH-000012,-0.14701788338400001
ACH-000013,-0.172796290214
ACH-000014,-0.17512487216400002
ACH-000015,-0.20819362440900002
ACH-000017,-0.460486523756
ACH-000018,-0.352446384696
ACH-000019,-0.431809526551
ACH-000021,-0.211604287618
ACH-000022,-0.290849457318
ACH-000025,-0.45674818325000005
ACH-000028,-0.362966474287
ACH-000030,-0.300305546098
ACH-000035,-0.330278579988
ACH-000036,-0.462077883526
ACH-000037,-0.381126484761
ACH-000039,-0.363098530439
ACH-000040,-0.20622198619100002
ACH-000041,-0.23574496535
ACH-000042,-0.20558468671799998
ACH-000045,-0.18852747734099998
ACH-000047,-0.332703786103
ACH-000052,-0.18089932578200002
ACH-000053,-0.228726294549
ACH-000054,-0.435853394129
ACH-000055,-0.329007127425
ACH-000060,-0.154841965739
ACH-000067,-0.386673234016
ACH-000070,-0.47853816937399996
ACH-000075,-0.41526338723000006
ACH-000078,-0.569158965672
ACH-000082,-0.35077816272600004
ACH-000085,-0.169027011201
ACH-000086,-0.36545070942
ACH-000087,-0.536630688285
ACH-000092,-0.263131362012
ACH-000095,-0.291651501635
ACH-000097,-0.21962467834899999
ACH-000098,-0.22971502479699998
ACH-000099,-0.454492891815
ACH-000108,-0.412440384444
ACH-000113,-0.40487195682599997
ACH-000115,-0.6651483742859999
ACH-000116,-0.259348049501
ACH-000118,-0.26297936268800004
ACH-000120,-0.314476903874
ACH-000123,-0.320754567489
ACH-000127,-0.32101763673
ACH-000128,-0.27365884606400004
ACH-000132,-0.263700815321
ACH-000133,-0.415538872096
ACH-000137,-0.055585648543699996
ACH-000138,-0.306676376508
ACH-000142,-0.225045090508
ACH-000143,-0.20555347336100002
ACH-000146,-0.45136420339199995
ACH-000148,-0.302915089835
ACH-000150,-0.2767124116
ACH-000152,-0.40187054742
ACH-000153,0.046686463304
ACH-000159,-0.201422558138
ACH-000160,-0.160037514524
ACH-000163,-0.248833258305
ACH-000167,-0.20166041838100002
ACH-000168,-0.279478516671
ACH-000169,-0.289149074316
ACH-000178,-0.36107150445200004
ACH-000182,-0.24063326816599998
ACH-000183,-0.210992306712
ACH-000188,-0.302157866285
ACH-000189,-0.214885232401
ACH-000190,-0.0217508192634
ACH-000198,-0.41661178677199995
ACH-000204,-0.20259008592799999
ACH-000206,-0.303639996174
ACH-000207,-0.105696170605
ACH-000211,-0.249376703616
ACH-000215,-0.32996108646600003
ACH-000221,-0.25256598323
ACH-000222,-0.33175675744399996
ACH-000223,-0.35371868944799995
ACH-000226,-0.261930204238
ACH-000227,-0.551463391602
ACH-000228,-0.369605326412
ACH-000231,-0.143837937896
ACH-000232,-0.30682407386599997
ACH-000233,-0.31596143463599996
ACH-000234,-0.39777793461499994
ACH-000235,-0.28833754669
ACH-000237,-0.297761560273
ACH-000238,-0.34467173433799997
ACH-000243,-0.233974397758
ACH-000244,-0.506581871177
ACH-000246,-0.27118740739999997
ACH-000248,-0.201332958576
ACH-000250,-0.196396731694
ACH-000251,-0.26115520546
ACH-000253,-0.39160243071500006
ACH-000255,-0.20446992366500003
ACH-000256,-0.138388076311
ACH-000257,-0.380396226601
ACH-000258,-0.302851579498
ACH-000259,-0.373419609315
ACH-000260,-0.384280575979
ACH-000261,-0.27756646074499997
ACH-000262,-0.22222527502599998
ACH-000263,-0.307038598146
ACH-000264,-0.27600017818000006
ACH-000265,-0.273384308997
ACH-000266,-0.325678861926
ACH-000272,-0.275261177222
ACH-000273,-0.36628404623300004
ACH-000274,-0.572680389972
ACH-000277,-0.191810457599
ACH-000278,-0.36139408699299996
ACH-000279,-0.291757343959
ACH-000280,-0.35846578865
ACH-000281,-0.39895948521200003
ACH-000288,-0.371875270802
ACH-000291,-0.104830899115
ACH-000293,-0.527868679989
ACH-000294,-0.19932046149500002
ACH-000295,-0.202875338589
ACH-000296,-0.0436930880148
ACH-000302,-0.259718014065
ACH-000304,-0.269935982646
ACH-000307,-0.20655677217500001
ACH-000308,-0.16442472060000002
ACH-000310,-0.681942232527
ACH-000311,-0.5055779671589999
ACH-000312,-0.3986651813
ACH-000315,-0.44374045531000006
ACH-000316,-0.37106865873499995
ACH-000317,-0.314894362366
ACH-000318,-0.24918729809
ACH-000319,-0.38867401733900003
ACH-000320,-0.331266502438
ACH-000322,-0.468893201714
ACH-000323,-0.399753632405
ACH-000324,-0.43945784185599995
ACH-000329,-0.24063123798500002
ACH-000330,-0.132147129119
ACH-000331,-0.18425528535799998
