,PHC2 (1912)
ACH-000004,-0.0330152300008
ACH-000007,-0.172477636557
ACH-000009,-0.176755533486
ACH-000011,-0.0319112777872
ACH-000012,-0.116925131703
ACH-000013,-0.15661633154000001
ACH-000014,-0.19123713179000001
ACH-000015,-0.0224111242115
ACH-000017,-0.0991749059972
ACH-000018,-0.0349064151384
ACH-000019,-0.012030739772399998
ACH-000021,-0.00395501169366
ACH-000022,-0.14003454013900002
ACH-000025,-0.128092557839
ACH-000028,-0.105816355111
ACH-000030,-0.0509938359684
ACH-000035,-0.17599375061900002
ACH-000036,0.0543075989384
ACH-000037,-0.032286838049599996
ACH-000039,-0.53153133471
ACH-000040,-0.199771936684
ACH-000041,-0.280263249206
ACH-000042,-0.0558156236441
ACH-000045,-0.277791818548
ACH-000047,0.0663570698788
ACH-000052,0.0194782789573
ACH-000053,-0.233675991538
ACH-000054,-0.278683321923
ACH-000055,-0.210007376922
ACH-000060,-0.29135489598000003
ACH-000067,-0.17917290882599998
ACH-000070,-0.07216757432149999
ACH-000075,-0.10927326994000001
ACH-000078,-0.266842788204
ACH-000082,-0.0315769025065
ACH-000085,0.102575353356
ACH-000086,-0.121030450889
ACH-000087,-0.062789828621
ACH-000092,-0.218464744637
ACH-000095,-0.9126902074269999
ACH-000097,-0.020946390433
ACH-000098,0.0685510785027
ACH-000099,-0.047894667686700004
ACH-000108,-0.17723294657299998
ACH-000113,-0.207632968107
ACH-000115,-0.11194655797599999
ACH-000116,-0.0711847821696
ACH-000118,-0.0206143525791
ACH-000120,-2.52136001345e-05
ACH-000123,-0.140017874336
ACH-000127,-0.127869749453
ACH-000128,-0.168407543833
ACH-000132,-0.0325667213605
ACH-000133,-0.206102249126
ACH-000137,-0.08940245159129999
ACH-000138,-0.090758272643
ACH-000142,-0.205979805794
ACH-000143,-0.225680567742
ACH-000146,-0.160612074216
ACH-000148,-0.137182982836
ACH-000150,-0.115411764574
ACH-000152,-0.131072303212
ACH-000153,-0.193153188309
ACH-000159,-0.103522508216
ACH-000160,0.0030569268286999994
ACH-000163,-0.000299310556167
ACH-000167,0.0775618744409
ACH-000168,-0.111551230199
ACH-000169,-0.191731770498
ACH-000178,-0.121871624562
ACH-000182,0.0750159134437
ACH-000183,-0.22752756348
ACH-000188,-0.167117816963
ACH-000189,-0.354053649543
ACH-000190,-0.0314333370403
ACH-000198,-0.08502583495829999
ACH-000204,0.11801727405500001
ACH-000206,-0.37468655477300006
ACH-000207,0.07966854369460001
ACH-000211,-0.00289914420057
ACH-000215,-0.230918563033
ACH-000221,-0.188229328726
ACH-000222,-0.19809167061000002
ACH-000223,-0.135526436367
ACH-000226,-0.266797810606
ACH-000227,-0.18027372380800002
ACH-000228,0.0572856401211
ACH-000231,-0.057036934893800004
ACH-000232,-0.137174502567
ACH-000233,0.0170144682262
ACH-000234,0.0808995171796
ACH-000235,-0.0471431004215
ACH-000237,-0.145953418729
ACH-000238,-0.346430673907
ACH-000243,0.0170019298019
ACH-000244,-0.143200902994
ACH-000246,0.010662396045399999
ACH-000248,0.0284266787643
ACH-000250,-0.0962323250423
ACH-000251,0.133272548881
ACH-000253,-0.107450778944
ACH-000255,-0.246279958212
ACH-000256,-0.09540840094010002
ACH-000257,-0.043437659351199996
ACH-000258,-0.202672350423
ACH-000259,0.029114752364099997
ACH-000260,-0.469366139631
ACH-000261,-0.0161319996522
