,SPNS1 (83985)
ACH-000402,-0.460458221044
ACH-000403,-0.310671065878
ACH-000404,-0.620686961149
ACH-000406,-0.18619451328899997
ACH-000407,-0.411236895126
ACH-000408,-0.511537643699
ACH-000410,-0.207139075462
ACH-000411,-0.148747098641
ACH-000414,-0.475269111397
ACH-000415,-0.5780924250689999
ACH-000416,-0.519927381577
ACH-000420,-0.462584660655
ACH-000421,-0.28777591715100004
ACH-000424,-0.453036134917
ACH-000425,-0.36979666108000003
ACH-000426,-0.381072066905
ACH-000427,-0.416329816735
ACH-000433,-0.373330156029
ACH-000436,-0.20481372131499997
ACH-000444,-0.42264011188199996
ACH-000445,-0.317540367291
ACH-000448,-0.530308563145
ACH-000450,-0.748462053563
ACH-000452,-0.665193135085
ACH-000454,-0.258825520526
ACH-000458,-0.50976938858
ACH-000459,-0.454168882077
ACH-000460,-0.328303035031
ACH-000461,-0.35154979078000004
ACH-000463,-0.443770503723
ACH-000464,-0.578711941759
ACH-000466,-0.184558503284
ACH-000467,-0.232803455055
ACH-000468,-0.14419852872400002
ACH-000469,-0.299077975025
ACH-000470,-0.144155388902
ACH-000471,-0.6448816531139999
ACH-000472,-0.514219559254
ACH-000473,-0.461274658586
ACH-000475,-0.421315629193
ACH-000476,-0.39118957859
ACH-000477,-0.0283381475912
ACH-000480,-0.333320770223
ACH-000481,-0.277702146558
ACH-000483,-0.336914936885
ACH-000484,-0.254063583675
ACH-000485,-0.34217360400700003
ACH-000486,-0.308343984499
ACH-000487,-0.17625130017299998
ACH-000488,-0.26165030525
ACH-000490,-0.7827925262630001
ACH-000491,-0.36196017351599996
ACH-000495,-0.428743161471
ACH-000496,-0.631928164392
ACH-000499,-0.15074500975299998
ACH-000500,0.17291902909600002
ACH-000502,-0.321841917166
ACH-000503,0.105331040132
ACH-000505,-0.340770845334
ACH-000507,-0.0792433385305
ACH-000510,-0.530764754004
ACH-000511,-0.264059334813
ACH-000512,-0.34206942687200004
ACH-000516,-0.420617292966
ACH-000517,-0.440834763878
ACH-000518,-0.339082540099
ACH-000520,-0.323201958083
ACH-000521,-0.401118427175
ACH-000522,-0.452270648263
ACH-000524,-0.193021763824
ACH-000527,-0.328090605089
ACH-000528,-0.257022644023
ACH-000537,-0.443040085344
ACH-000541,-0.46863256436899997
ACH-000542,-0.330741141908
ACH-000544,-0.135494277597
ACH-000545,-0.276058177182
ACH-000547,-0.15436044973500002
ACH-000548,-0.653558217465
ACH-000549,-0.397383271172
ACH-000550,-0.043644632936
ACH-000552,-0.250922848503
ACH-000556,-0.316293766957
ACH-000557,-0.32437896351
ACH-000570,0.00390029561546
ACH-000571,-0.118159688345
ACH-000573,-0.270497804951
ACH-000576,-0.10531663537699999
ACH-000580,-0.485729144844
ACH-000584,-0.299221187344
ACH-000585,-0.39307196772799996
ACH-000588,-0.306435695219
ACH-000589,-0.198050309011
ACH-000591,-0.273169246259
ACH-000593,-0.666121245519
ACH-000600,-0.255607033019
ACH-000601,-0.280677029872
ACH-000604,-0.676247304945
ACH-000605,-0.30552927529
ACH-000606,-0.29512460039
ACH-000608,-0.27490994102099997
ACH-000614,-0.683695281444
ACH-000616,-0.424337912723
ACH-000618,-0.225861085528
ACH-000619,-0.247884057773
ACH-000620,-0.673762650334
ACH-000621,-0.350151292134
ACH-000622,-0.0508565053135
ACH-000623,-0.218854973329
ACH-000624,-0.287574381507
ACH-000627,0.0018355237577499998
ACH-000630,-0.39982988690899995
ACH-000632,-0.036068923967199996
ACH-000633,-0.271007678789
ACH-000637,-0.391915404074
ACH-000638,-0.647162500233
ACH-000646,-0.694293857373
ACH-000647,-0.0522131412089
ACH-000648,0.09490877492139999
ACH-000649,-0.24884138237300002
ACH-000651,-0.20253763823100002
ACH-000652,-0.8359570093240001
ACH-000653,-0.29213424336800004
ACH-000657,-0.254147642275
ACH-000658,-0.38468719016900005
ACH-000661,-0.42262052907799996
ACH-000662,-0.595999616344
ACH-000663,-0.301323092745
ACH-000665,-0.114525229125
ACH-000671,-0.43747833449600004
ACH-000673,-0.372997486514
ACH-000676,-0.165096996179
ACH-000677,-0.267637346047
ACH-000681,-0.10197344505799999
ACH-000682,-0.347393362707
ACH-000683,-0.319082948336
ACH-000684,-0.42542519876400003
ACH-000688,-0.493321538485
ACH-000693,-0.21183799338
ACH-000694,-0.261407329318
ACH-000695,-0.253546557803
ACH-000696,-0.403354883869
ACH-000697,-0.533007872603
ACH-000699,-0.296108728605
ACH-000701,-0.108782668019
ACH-000706,-0.341502992567
ACH-000711,-0.21963198993799998
ACH-000713,-0.33593117524899996
ACH-000714,-0.16763222557399998
ACH-000718,-0.6729761308409999
ACH-000720,-0.24534764214000002
ACH-000721,-0.627092983671
ACH-000724,-0.423351270075
ACH-000725,-0.491237844225
ACH-000732,-0.394901441114
ACH-000734,-0.31431668943700003
ACH-000735,-0.510462569108
ACH-000736,-0.5396753838239999
ACH-000738,-0.207320321595
ACH-000746,-0.375617835921
ACH-000747,-0.149160407824
ACH-000748,-0.394979924159
ACH-000753,-0.449037309027
ACH-000756,-0.270845605127
ACH-000757,-0.760025927666
ACH-000758,-0.190565951149
ACH-000760,-0.292646914893
ACH-000763,-0.15594380436799998
ACH-000764,-0.5624265252130001
ACH-000765,-0.43877986961800003
ACH-000766,-0.37536623055
ACH-000767,-0.45059407066000007
ACH-000768,-0.274350557785
ACH-000769,-0.172191814251
ACH-000770,-0.334063692112
ACH-000771,-0.541809677289
ACH-000773,-0.0105319431213
ACH-000776,-0.112175475657
ACH-000777,-0.27587490560100003
ACH-000778,-0.440602594442
ACH-000781,-0.08396340973069999
ACH-000782,-0.39057990708000007
ACH-000783,-0.21859587411999998
ACH-000784,-0.21878192303000002
ACH-000785,-0.22699461786999997
ACH-000787,-0.24938960682300002
ACH-000788,-0.129180695724
ACH-000791,-0.231042510141
ACH-000792,-0.48645056143200005
ACH-000794,-0.261274691078
ACH-000796,-0.48241816211000005
ACH-000799,-0.206567093923
ACH-000800,-0.027959246319400003
ACH-000802,-0.17917089435699998
ACH-000804,0.0737395078687
ACH-000805,-0.185154976272
ACH-000809,-0.461507806871
ACH-000810,-0.40466214545
ACH-000811,-0.334317456547
ACH-000817,-0.301096514618
ACH-000819,-0.17233302923399998
ACH-000820,0.010418070232700001
ACH-000821,-0.510541758104
ACH-000822,-0.93950874456
ACH-000823,-0.28784476673799997
ACH-000824,-0.655289167426
ACH-000827,-0.347366239023
ACH-000829,-0.21214692964600002
ACH-000831,-0.07695699144399999
ACH-000832,-0.28763139841400004
ACH-000833,-0.00297634052134
ACH-000834,-0.47450992582199997
ACH-000835,-0.192032164571
ACH-000836,-0.5048843337619999
ACH-000837,-0.28227619249200003
ACH-000838,-0.648542218719
ACH-000839,-0.418822939877
ACH-000840,-0.571198109674
ACH-000841,-0.421374896965
ACH-000843,-0.411003971676
ACH-000846,-0.500818925878
ACH-000847,-0.287690057018
ACH-000848,-0.152484782477
ACH-000849,-0.0934619576862
ACH-000851,-0.324004958813
ACH-000855,-0.300496077423
ACH-000856,-0.09491312616830001
ACH-000858,-0.5198240841130001
ACH-000859,-0.033576068846299996
ACH-000861,-0.31007968422800003
ACH-000862,-0.17258533074299998
ACH-000865,-0.273976528723
ACH-000866,-0.176898266035
ACH-000867,-0.327195108985
ACH-000869,-0.558991193798
ACH-000872,-0.21123147604400003
ACH-000873,-0.450270935847
ACH-000876,-0.385973002474
ACH-000878,-0.07036720938180001
ACH-000880,-0.30489216060400004
ACH-000881,-0.292051441054
ACH-000882,-0.334731461778
ACH-000884,-0.0315164823829
ACH-000885,-0.417112270893
ACH-000887,-0.28943628415899997
ACH-000888,-0.705808608388
ACH-000889,-0.135541765506
ACH-000890,-0.676330221056
ACH-000896,-0.31024915891800003
ACH-000898,-0.148178576527
ACH-000900,-0.4387177919
ACH-000901,-0.39642410825400004
ACH-000905,-0.471464270921
ACH-000906,-0.233173280793
ACH-000907,-0.608976663996
ACH-000910,-0.103447771781
ACH-000911,-0.34884722166500004
ACH-000912,-0.288039532649
ACH-000913,-0.155180732919
ACH-000915,-0.161640732959
ACH-000916,-0.492758674445
ACH-000917,-0.570229115632
ACH-000921,-0.35423644964400003
ACH-000924,-0.23522133555
ACH-000926,-0.246541806226
ACH-000928,0.00340921351889
ACH-000929,-0.0581403500923
ACH-000932,-0.22601478004099998
ACH-000935,-0.137879276325
ACH-000936,-0.281360921122
ACH-000937,-0.361382443487
ACH-000938,-0.38576704442299997
ACH-000939,-0.29225165656700003
ACH-000941,-0.383883085962
ACH-000943,-0.17528918585099998
ACH-000946,-0.141333874843
ACH-000947,-0.128085693201
ACH-000948,-0.22062658253400003
ACH-000950,-0.409601337713
ACH-000953,-0.542125676622
ACH-000957,-0.240922737867
ACH-000958,-0.140229859913
ACH-000960,-0.536033806894
ACH-000963,-0.489534436056
ACH-000968,-0.655440863864
ACH-000969,-0.152870832685
ACH-000973,-0.47650188802500004
ACH-000974,-0.26078426683
ACH-000975,-0.42296176660499996
ACH-000976,-0.227915301992
ACH-000978,-0.346449140194
ACH-000980,-0.208296049303
ACH-000984,-0.17189444751
ACH-000986,-0.19817331908799998
ACH-000988,-0.379069980809
ACH-000993,-0.141055809862
ACH-000994,-0.49733014219
ACH-000996,-0.39945582218500003
ACH-001001,-0.324791807243
ACH-001020,-0.7196303892720001
ACH-001028,-0.271003528435
ACH-001031,0.014622194386499998
ACH-001038,-0.195844303656
ACH-001048,-0.264747564999
ACH-001050,-0.588082918386
ACH-001053,-0.0890715902352
ACH-001054,-0.17155481414299997
ACH-001061,-0.211814600059
ACH-001067,-0.5980710092220001
ACH-001075,-0.0871730270657
ACH-001096,-0.0702096421426
ACH-001128,-0.920145157176
ACH-001134,-0.17165337475499998
ACH-001151,-0.341579420934
ACH-001163,-0.27376235234499996
ACH-001164,-0.168058811558
ACH-001173,-0.361348135074
ACH-001183,-0.39806320226499997
ACH-001184,-0.318657515357
ACH-001190,-0.698987834922
ACH-001192,-0.126438088895
ACH-001193,-0.257580890706
ACH-001196,-0.14645140296599998
ACH-001197,-0.49445201105
ACH-001205,-0.058047281903
ACH-001211,-0.634165420476
ACH-001212,-0.995695219466
ACH-001228,-0.28598802649099997
ACH-001232,-0.34552046728200003
ACH-001239,-0.11926648701300001
ACH-001274,-0.48963761235299996
ACH-001275,-0.162843318679
ACH-001277,-0.30024295977800003
ACH-001278,-0.361331041527
ACH-001280,-0.243021419483
ACH-001283,-0.16420285623
ACH-001289,-0.276564751191
ACH-001295,-0.389678417962
ACH-001300,-0.149578948993
ACH-001301,-0.19357391606
ACH-001302,-0.360350635701
ACH-001303,0.0969512668235
ACH-001306,-0.174862766826
ACH-001318,-0.57464470463
ACH-001322,-0.00150528611822
ACH-001328,-0.523086856219
ACH-001332,-0.00533500311503
ACH-001333,-0.04295629522990001
ACH-001336,-0.516207549651
ACH-001340,-0.28539508831
ACH-001346,-0.390508524759
ACH-001353,-0.283503959994
ACH-001354,0.0907010090281
ACH-001367,0.0449576804376
ACH-001368,-0.356797352374
ACH-001374,-0.6637524873439999
ACH-001375,-0.163811990952
ACH-001377,-0.07616382527980001
ACH-001380,-0.164140457814
ACH-001391,-0.546773716549
ACH-001407,-0.373322139864
ACH-001408,-0.260793631601
ACH-001413,-0.303834235502
ACH-001430,-0.0183702140797
ACH-001431,-0.0660575149655
ACH-001450,-0.290478311383
ACH-001496,-0.270234447943
ACH-001500,-0.653893973336
ACH-001521,-0.375878028155
ACH-001523,-0.544731610107
ACH-001532,-0.270554810092
ACH-001536,-0.629754668558
ACH-001550,-0.280005231217
ACH-001552,-0.271915111038
ACH-001554,-0.46251321723000005
ACH-001645,-0.143140785416
ACH-001654,-0.33733393556599994
ACH-001715,-0.262365820641
ACH-001735,-0.31956422527
ACH-001736,-0.31556870179
ACH-001737,-0.965061184383
ACH-001740,-0.37788891622000004
ACH-001745,-0.460760730151
ACH-001750,-0.260709393924
ACH-001765,-0.21821302987799998
ACH-001956,-0.290608476178
ACH-001957,-0.352439959283
