,NHLRC1 (378884)
ACH-000004,-0.30589293402
ACH-000007,0.129844391211
ACH-000009,-0.0965691287913
ACH-000011,-0.29350718577
ACH-000012,-0.37162990068499996
ACH-000013,-0.219517180487
ACH-000014,-0.35281795872199995
ACH-000015,-0.166172160404
ACH-000017,-0.144069991193
ACH-000018,-0.287813131218
ACH-000019,-0.206464140262
ACH-000021,-0.0340655651418
ACH-000022,-0.336411455613
ACH-000025,-0.0533191687094
ACH-000028,-0.134969002928
ACH-000030,-0.169375396357
ACH-000035,-0.23168871902899998
ACH-000036,-0.17910240029399999
ACH-000037,-0.259851256278
ACH-000039,-0.157786412441
ACH-000040,-0.309268188156
ACH-000041,-0.136486111832
ACH-000042,-0.00463383283673
ACH-000045,-0.287412035934
ACH-000047,-0.277664782126
ACH-000052,-0.195464086986
ACH-000053,-0.0810342220448
ACH-000054,-0.157701725295
ACH-000055,-0.07128642847080001
ACH-000060,-0.169426415249
ACH-000067,-0.228157901488
ACH-000070,-0.11596469090099999
ACH-000075,-0.24530292230099998
ACH-000078,-0.301805448905
ACH-000082,-0.0913984562792
ACH-000085,-0.0356622519716
ACH-000086,-0.20537107767299997
ACH-000087,-0.403383047003
ACH-000092,-0.136530914148
ACH-000095,-0.22300809496
ACH-000097,-0.18461832803300002
ACH-000098,-0.213027911402
ACH-000099,-0.24893126285300002
ACH-000108,-0.019029666187
ACH-000113,-0.0297277131648
ACH-000115,-0.137982018815
ACH-000116,-0.196811333255
ACH-000118,-0.0909257395511
ACH-000120,0.0212739982992
ACH-000123,-0.155445422592
ACH-000127,-0.276734415392
ACH-000128,-0.299794186842
ACH-000132,-0.213701115092
ACH-000133,-0.187249253779
ACH-000137,-0.29159244842500004
ACH-000138,-0.0862416341952
ACH-000142,-0.226141483557
ACH-000143,-0.22365277266300002
ACH-000146,-0.228394876315
ACH-000148,-0.152090062085
ACH-000150,-0.366360475603
ACH-000152,-0.162114958465
ACH-000153,-0.300493182119
ACH-000159,-0.0683013199311
ACH-000160,-0.176644351615
ACH-000163,-0.135637384454
ACH-000167,-0.000750119181447
ACH-000168,-0.2279823274
ACH-000169,-0.184684494564
ACH-000178,-0.09674516563539999
ACH-000182,-0.36311220970700003
ACH-000183,-0.15277201742799998
ACH-000188,-0.191945745012
ACH-000189,-0.101806738557
ACH-000190,-0.157076775043
ACH-000198,-0.194815922033
ACH-000204,0.11586490922800001
ACH-000206,-0.0657562472966
ACH-000207,-0.702493589901
ACH-000211,-0.235406372415
ACH-000215,-0.181704187667
ACH-000221,-0.238167484697
ACH-000222,0.10868675922700001
ACH-000223,-0.34002964036300004
ACH-000226,-0.0005056052517619999
ACH-000227,-0.201134934335
ACH-000228,-0.179579772354
ACH-000231,-0.279264880926
ACH-000232,-0.293782095869
ACH-000233,-0.22548169232700002
ACH-000234,-0.0574755286611
ACH-000235,-0.0595554187096
ACH-000237,-0.12566213130200002
ACH-000238,-0.23839740778000001
ACH-000243,-0.131147872028
ACH-000244,-0.316824119445
ACH-000246,-0.285691723413
ACH-000248,-0.583720707371
ACH-000250,-0.292163471288
ACH-000251,-0.17393455050099998
ACH-000253,-0.137606192066
ACH-000255,-0.0817316826317
ACH-000256,-0.0491007847377
ACH-000257,-0.0183346299696
ACH-000258,0.0127528076252
ACH-000259,-0.153400704621
ACH-000260,-0.0907064151674
ACH-000261,-0.240676265116
ACH-000262,-0.20401838403
ACH-000263,-0.178718928816
ACH-000264,-0.106275273145
ACH-000265,-0.176258325478
ACH-000266,-0.158415304666
ACH-000272,-0.14941311781199998
ACH-000273,-0.24611471601100002
ACH-000274,-0.175374346076
ACH-000277,-0.23939227159
ACH-000278,-0.0445674132556
ACH-000279,-0.143307652194
ACH-000280,-0.190372489265
ACH-000281,-0.23064257451900003
ACH-000288,-0.0838381271715
ACH-000291,-0.158960544987
ACH-000293,-0.158677922741
ACH-000294,-0.146714992391
ACH-000295,-0.390342287174
ACH-000296,-0.04013750076619999
ACH-000302,-0.164648266766
ACH-000304,0.133362599066
ACH-000307,-0.276612472688
ACH-000308,-0.292860935554
ACH-000310,-0.167042566493
ACH-000311,-0.145681507995
ACH-000312,-0.117119119346
ACH-000315,-0.194757958557
ACH-000316,-0.268985454194
ACH-000317,0.011396675023
ACH-000318,-0.09449776494899999
ACH-000319,-0.0160455872316
ACH-000320,-0.0404851161188
ACH-000322,0.110381216676
ACH-000323,-0.232080924919
ACH-000324,-0.156507783465
ACH-000329,-0.235859058018
ACH-000330,-0.0130712154791
ACH-000331,-0.116285047558
ACH-000332,-0.15440405858
ACH-000334,-0.189682541882
ACH-000335,-0.0545965528787
ACH-000336,0.135742569739
ACH-000337,-0.132519496643
ACH-000339,-0.154594856945
ACH-000341,0.0271975328223
ACH-000348,-0.189689850783
ACH-000350,-0.0390093384043
ACH-000352,-0.183108943213
ACH-000356,-0.16958872561000002
ACH-000361,-0.342260026224
ACH-000362,-0.00234719776107
ACH-000363,-0.09955952593900001
ACH-000364,-0.174849252693
ACH-000365,-0.23603265012699998
ACH-000366,-0.167242545159
ACH-000368,0.0667818532542
ACH-000374,-0.198111018735
ACH-000375,-0.22631584178300002
ACH-000376,-0.159168835846
ACH-000381,-0.122966205095
ACH-000383,-0.106191297228
ACH-000387,-0.191517407872
ACH-000389,0.0648346366518
ACH-000390,-0.141160472932
