,PFKFB4 (5210)
ACH-000256,-0.158302527374
ACH-000257,-0.279591209291
ACH-000258,-0.446657223966
ACH-000259,-0.326527360391
ACH-000260,-0.289233464828
ACH-000261,-0.391938131696
ACH-000262,-0.364382900091
ACH-000263,-0.543013275714
ACH-000264,-0.358846261585
ACH-000265,-0.492494079186
ACH-000266,-0.394803280095
ACH-000272,-0.392945300313
ACH-000273,-0.188011141773
ACH-000274,-0.34792489938
ACH-000277,-0.250244032983
ACH-000278,-0.308072083558
ACH-000279,-0.38165089048600004
ACH-000280,-0.34102104525300003
ACH-000281,-0.44200924226899996
ACH-000288,-0.279205810741
ACH-000291,-0.176752364659
ACH-000293,-0.156693848121
ACH-000294,-0.327941206165
ACH-000295,-0.6042018063660001
ACH-000296,-0.221938920129
ACH-000302,-0.0593535653285
ACH-000304,-0.306928546189
ACH-000307,-0.34631707018799995
ACH-000308,-0.251043408915
ACH-000310,-0.41700752673299996
ACH-000311,-0.522426945901
ACH-000312,-0.312694156139
ACH-000315,-0.0610762937854
ACH-000316,-0.370123200254
ACH-000317,-0.481113680005
ACH-000318,-0.171569085146
ACH-000319,-0.294851945591
ACH-000320,-0.474989802611
ACH-000322,-0.293022329793
ACH-000323,-0.377264391359
ACH-000324,-0.155149627506
ACH-000329,-0.272992054472
ACH-000330,-0.194801562057
ACH-000331,-0.156475052516
ACH-000332,-0.375888995352
ACH-000334,0.126352198212
ACH-000335,0.0251655281213
ACH-000336,-0.300635766814
ACH-000337,-0.350404016373
ACH-000339,-0.284618182874
ACH-000341,-0.466980930994
ACH-000348,-0.313210294737
ACH-000350,-0.33240140552499997
ACH-000352,-0.200456471269
ACH-000356,-0.146313285769
ACH-000361,-0.87849359259
ACH-000362,-0.515186202406
ACH-000363,-0.214630659936
ACH-000364,-0.403738810389
ACH-000365,-0.37280227111
ACH-000366,-0.360699539984
ACH-000368,-0.140510372298
ACH-000374,-0.343452827273
ACH-000375,-0.129684242457
ACH-000376,-0.274290761808
ACH-000381,-0.471577351308
ACH-000383,-0.342028328574
ACH-000387,-0.324202986668
ACH-000389,-0.31952950284299997
ACH-000390,-0.293841106313
ACH-000393,-0.570762131057
ACH-000395,-0.658553138506
ACH-000397,-0.19926104488899998
ACH-000401,-0.36124394651999997
ACH-000402,0.0540709559135
ACH-000403,-0.33674729493
ACH-000404,-0.26795017413899996
ACH-000406,-0.406487085546
ACH-000407,-0.315794404575
ACH-000408,-0.460076880348
ACH-000410,-0.261274477425
ACH-000411,-0.242520645317
ACH-000414,-0.402876887558
ACH-000415,-0.417523636012
ACH-000416,-0.275508103577
ACH-000420,-0.360561510047
ACH-000421,-0.21567389219900002
ACH-000424,-0.226318278291
ACH-000425,-0.31782643129
ACH-000426,-0.07629297045969999
ACH-000427,-0.0546109613069
ACH-000433,-0.49384986788900004
ACH-000436,-0.300829646497
ACH-000444,-0.323035108547
ACH-000445,-0.31563876503800004
ACH-000448,-0.233115493176
ACH-000450,-0.160734973923
ACH-000452,-0.253027579872
ACH-000454,-0.275677395222
ACH-000458,-0.18632575767200002
ACH-000459,0.0188204625166
ACH-000460,-0.257868275642
ACH-000461,-0.154184390396
ACH-000463,-0.24495284646499998
ACH-000464,-0.44745362418799994
ACH-000466,-0.252883695912
ACH-000467,-0.332876718089
ACH-000468,-0.22032330697799998
ACH-000469,-0.234650611389
ACH-000470,-0.241096000335
ACH-000471,-0.352764001605
ACH-000472,-0.23797113998599997
ACH-000473,0.06988566892739999
ACH-000475,-0.317815380774
ACH-000476,-0.117917169474
ACH-000477,-0.0861395278957
ACH-000480,-0.13960082302100002
ACH-000481,-0.270206766704
ACH-000483,-0.0634229884205
ACH-000484,-0.40426322751000004
ACH-000485,-0.149274512047
ACH-000486,-0.706298252794
ACH-000487,-0.04213640061369999
ACH-000488,-0.118086875345
ACH-000490,-0.35281522353600003
ACH-000491,-0.24226376638500002
ACH-000495,-0.371043475945
ACH-000496,-0.46078868023100006
ACH-000499,-0.162073043412
ACH-000500,-0.0918281548841
ACH-000502,-0.328576946989
ACH-000503,0.246356978207
ACH-000505,-0.266130785655
ACH-000507,-0.0940126483227
ACH-000510,-0.48826792498099997
ACH-000511,-0.174224681822
ACH-000512,-0.035910239846
ACH-000516,-0.196080779007
ACH-000517,-0.256535994828
ACH-000518,-0.0121170899923
ACH-000520,-0.338948978533
ACH-000521,-0.28066899544199997
ACH-000522,-0.325507838369
ACH-000524,-0.26329518025299997
ACH-000527,-0.281543542392
ACH-000528,-0.359590110912
ACH-000537,-0.150825880549
ACH-000541,-0.332445106241
ACH-000542,-0.252850147756
ACH-000544,-0.234940470003
ACH-000545,-0.27297248102
ACH-000547,-0.367036572139
ACH-000548,-0.323815552732
ACH-000549,-0.354471981803
ACH-000550,-0.479427987905
ACH-000552,-0.176639220493
ACH-000556,-0.205296367475
ACH-000557,0.238955188661
ACH-000570,-0.263666566652
ACH-000571,-0.35810807157700003
ACH-000573,-0.202680592573
ACH-000576,-0.248877731237
ACH-000580,-0.28793426888
ACH-000584,-0.284506104795
ACH-000585,-0.160725594901
ACH-000588,-0.20139754120099998
ACH-000589,-0.29454424558200004
ACH-000591,-0.159947335384
ACH-000593,-0.150026492279
ACH-000600,-0.15312650910599998
ACH-000601,-0.35956200557400003
ACH-000604,-0.693815515793
ACH-000605,-0.24993313984700002
ACH-000606,-0.129318414783
ACH-000608,-0.31591427712
ACH-000614,-0.324108893017
ACH-000616,-0.194206067901
ACH-000618,-0.265974716708
ACH-000619,-0.363930660528
ACH-000620,-0.38300123811
ACH-000621,-0.193119144908
ACH-000622,-0.273819079807
ACH-000623,-0.0185168268925
ACH-000624,-0.254658191184
ACH-000627,-0.32997078706
ACH-000630,-0.363463564221
ACH-000632,-0.351411113824
ACH-000633,-0.5096996090779999
ACH-000637,-0.273904163229
ACH-000638,-0.353403585595
ACH-000646,-0.21880163129299998
ACH-000647,-0.186087005788
ACH-000648,-0.532033810899
ACH-000649,-0.302207906706
ACH-000651,-0.27837805789500003
ACH-000652,-0.639786168177
ACH-000653,-0.157319760891
ACH-000657,-0.413974818151
ACH-000658,-0.22207080495700002
ACH-000661,-0.5022758651470001
ACH-000662,-0.685166933738
ACH-000663,-0.147180053177
ACH-000665,-0.28008845669300003
ACH-000671,-0.306496629106
ACH-000673,-0.400754727318
ACH-000676,-0.189357254221
ACH-000677,-0.379318124403
ACH-000681,-0.312763474522
ACH-000682,-0.192025812027
ACH-000683,-0.29399312891999996
ACH-000684,-0.15328570659000001
ACH-000688,-0.24295573009399998
ACH-000693,-0.23474154250999998
ACH-000694,-0.266445984458
ACH-000695,0.017600216942599996
ACH-000696,-0.325720239217
ACH-000697,-0.349322687671
ACH-000699,-0.521844948645
ACH-000701,-0.446900504661
ACH-000706,-0.285565157248
ACH-000711,-0.27726564708
ACH-000713,-0.22040117879999999
ACH-000714,-0.115145904375
ACH-000718,-0.42096347756999997
ACH-000720,-0.301402855309
ACH-000721,-0.30003292096
ACH-000724,-0.486274608566
ACH-000725,-0.0843537795445
ACH-000732,-0.176729469978
ACH-000734,-0.305061533861
ACH-000735,-0.220408339797
ACH-000736,-0.290360106097
ACH-000738,-0.35235125192
ACH-000746,-0.242133031035
ACH-000747,-0.273066828577
ACH-000748,-0.247600572787
ACH-000753,-0.19332175294
ACH-000756,-0.13735739175699999
ACH-000757,-0.323576512705
ACH-000758,-0.129337792292
ACH-000760,-0.23087502167399998
ACH-000763,-0.20711605725999999
ACH-000764,-0.14062523096100002
ACH-000765,-0.35636790199
ACH-000766,-0.33210686869399997
ACH-000767,-0.149707255447
ACH-000768,-0.415423278205
ACH-000769,-0.39366984117700005
ACH-000770,-0.339765945341
ACH-000771,-0.201367354064
ACH-000773,-0.363042584013
ACH-000776,-0.367961449833
ACH-000777,-0.19706635625900001
ACH-000778,-0.45416940808600004
ACH-000781,-0.28363554262699997
ACH-000782,-0.33947808433
ACH-000783,-0.228745785601
ACH-000784,-0.281944408223
ACH-000785,-0.414571354986
ACH-000787,-0.379714949971
ACH-000788,-0.305631078364
ACH-000791,-0.463263981367
ACH-000792,-0.169531072046
ACH-000794,-0.306526694072
ACH-000796,-0.45338223658
ACH-000799,-0.43123464373099996
ACH-000800,-0.0463175069521
ACH-000802,-0.28732417217399997
ACH-000804,-0.626848143186
ACH-000805,-0.611187491876
ACH-000809,-0.12571993142500001
ACH-000810,-0.546593522803
ACH-000811,-0.340030423938
ACH-000817,-0.32214706490600004
ACH-000819,-0.22744287074900002
ACH-000820,0.22128814201299998
ACH-000821,-0.27382940850299997
ACH-000822,-0.6258273258
ACH-000823,-0.33116265416900004
ACH-000824,-0.22184459213799998
ACH-000827,-0.26830043565
ACH-000829,-0.37306743640699996
ACH-000831,-0.217924364938
ACH-000832,-0.254563070487
ACH-000833,-0.28375576349
ACH-000834,-0.21342718812800002
ACH-000835,-0.206023937456
ACH-000836,-0.282085440021
ACH-000837,-0.359425444956
ACH-000838,-0.156641102866
ACH-000839,-0.374641996396
ACH-000840,-0.176635821146
ACH-000841,-0.593130969022
ACH-000843,-0.35563475474399997
ACH-000846,-0.124236808219
ACH-000847,-0.0239001330455
ACH-000848,-0.2418730009
ACH-000849,-0.266236221449
ACH-000851,-0.409442730843
ACH-000855,-0.117392845427
ACH-000856,-0.360668949578
ACH-000858,-0.281779290935
ACH-000859,-0.232745446943
ACH-000861,-0.347024577698
ACH-000862,-0.24403301598299998
ACH-000865,-0.19383019091200002
ACH-000866,-0.178808921903
ACH-000867,-0.188320859833
ACH-000869,-0.5206959925810001
ACH-000872,-0.308395735562
ACH-000873,-0.436975190507
ACH-000876,-0.250103001243
ACH-000878,-0.425151986373
ACH-000880,-0.215745262797
ACH-000881,-0.55993101993
ACH-000882,-0.151677413514
ACH-000884,-0.146661158032
ACH-000885,-0.420675489495
ACH-000887,-0.28556781888099997
ACH-000888,-0.335806937609
ACH-000889,-0.128531831395
ACH-000890,-0.067326019773
ACH-000896,-0.249585059244
ACH-000898,-0.272120588504
ACH-000900,-0.414658862767
ACH-000901,-0.422417451088
ACH-000905,-0.320031701804
ACH-000906,-0.322022820857
ACH-000907,-0.210664676496
ACH-000910,-0.35092913744599996
ACH-000911,-0.23660844156
ACH-000912,-0.18430361778700002
ACH-000913,-0.290232545243
ACH-000915,-0.219501874045
ACH-000916,0.294328348083
ACH-000917,-0.32281152349500003
ACH-000921,-0.352110222189
ACH-000924,-0.362519588865
ACH-000926,-0.355302571208
ACH-000928,0.160928724701
ACH-000929,-0.143283246755
ACH-000932,-0.373566929538
ACH-000935,-0.458911603387
ACH-000936,-0.259234986951
ACH-000937,-0.307743607804
ACH-000938,-0.07940833785130001
ACH-000939,-0.232562466933
ACH-000941,-0.390973050824
ACH-000943,-0.309875049432
ACH-000946,-0.320130923785
ACH-000947,-0.271827201919
ACH-000948,-0.10076030965600001
ACH-000950,-0.258312810797
ACH-000953,-0.282963455769
ACH-000957,-0.258533599317
ACH-000958,-0.194151609423
ACH-000960,-0.21974598751200003
ACH-000963,-0.552109970535
ACH-000968,-0.42018248581100004
ACH-000969,-0.251698562033
ACH-000973,-0.30663626991799997
ACH-000974,-0.319133181634
ACH-000975,-0.389173620363
ACH-000976,-0.17548452639000003
ACH-000978,-0.6134144846630001
ACH-000980,-0.251390097917
ACH-000984,-0.289370758348
ACH-000986,-0.416334605995
ACH-000988,-0.32398062941100003
ACH-000993,-0.325528420744
ACH-000994,-0.217959656274
ACH-000996,-0.29924893727699997
ACH-001001,-0.233884834361
ACH-001020,-0.373343163021
ACH-001028,-0.20762938427400002
ACH-001031,-0.413949261045
ACH-001038,-0.311502622559
ACH-001048,-0.208233974003
ACH-001050,-0.153559606726
ACH-001053,-0.121855556768
ACH-001054,-0.226572304441
ACH-001061,-0.266176298582
ACH-001067,-0.180193385189
ACH-001075,-0.158777922215
ACH-001096,-0.380397634775
ACH-001128,-0.550236805794
ACH-001134,-0.133160785974
ACH-001151,-0.278864076904
ACH-001163,-0.38186903453000004
ACH-001164,-0.09332696825539999
ACH-001173,-0.260375886471
ACH-001183,-0.00756346910424
ACH-001184,-0.323488521417
ACH-001190,-0.374917127206
ACH-001192,-0.131505102937
ACH-001193,-0.203112598875
ACH-001196,-0.272822234589
ACH-001197,-0.201913696365
ACH-001205,-0.33661167948
ACH-001211,-0.116873673443
ACH-001212,-0.254713926694
ACH-001228,-0.150365536938
ACH-001232,-0.23516524459000002
ACH-001239,-0.318629585471
ACH-001274,-0.542568227798
ACH-001275,-0.0141849507754
ACH-001277,-0.027798309577200003
ACH-001278,-0.18910892758900003
ACH-001280,0.17178277118700003
ACH-001283,-0.19533898987300002
ACH-001289,-0.449662424191
ACH-001295,-0.329382727594
ACH-001300,-0.29146324711599997
ACH-001301,-0.34102970473300004
ACH-001302,-0.271955633756
ACH-001303,-0.09708566535879999
ACH-001306,-0.193848826806
ACH-001318,-0.152911904676
ACH-001322,-0.346423050139
ACH-001328,-0.298459504087
ACH-001332,-0.245943180037
ACH-001333,-0.240863480484
ACH-001336,-0.308078179766
ACH-001340,-0.324397265559
ACH-001346,-0.21700651293499998
ACH-001353,-0.43893441098200003
ACH-001354,-0.108361617347
ACH-001367,-0.29922501465100004
ACH-001368,-0.379096146165
ACH-001374,-0.312634220024
ACH-001375,-0.299277903811
ACH-001377,-0.21362844765099998
ACH-001380,-0.319212969463
ACH-001391,-0.288166731286
ACH-001407,-0.28668946200199996
ACH-001408,-0.376132379023
ACH-001413,-0.26918425518800004
ACH-001430,-0.146434771115
ACH-001431,-0.34014146773299997
ACH-001450,-0.39641884960600005
ACH-001496,-0.28007250093
ACH-001500,-0.328459060722
ACH-001521,-0.0069140901523
ACH-001523,-0.18635257544
ACH-001532,-0.24038674306299998
ACH-001536,-0.29463588193100004
ACH-001550,-0.34871734643
ACH-001552,-0.270414746385
ACH-001554,-0.34206507161300004
ACH-001645,-0.285722148813
ACH-001654,-0.180491790843
ACH-001715,-0.288248719729
ACH-001735,-0.250515948605
ACH-001736,-0.21936607309599998
ACH-001737,0.0172983016166
ACH-001740,-0.296667566198
ACH-001745,-0.296296348289
ACH-001750,-0.35357715340400003
ACH-001765,-0.107433205253
ACH-001956,-0.196863942137
ACH-001957,-0.277124919617
