,BRPF1 (7862)
ACH-000004,-0.398142046195
ACH-000007,-0.30107849409299997
ACH-000009,-0.273562670671
ACH-000011,0.260097877782
ACH-000012,-0.07770741515980001
ACH-000013,-0.7979298455249999
ACH-000014,-0.405362435007
ACH-000015,-0.545469830287
ACH-000017,-0.44593020577
ACH-000018,-0.925360602634
ACH-000019,-0.719887001188
ACH-000021,-0.195315020483
ACH-000022,-0.549344400299
ACH-000025,-0.5101180131490001
ACH-000028,-0.322125340332
ACH-000030,-0.187250529458
ACH-000035,-0.163481828432
ACH-000036,-0.521189365358
ACH-000037,-0.0921714189951
ACH-000039,-0.20446929732000002
ACH-000040,-0.179641404855
ACH-000041,-0.820056273249
ACH-000042,-0.8371079518790001
ACH-000045,-0.5900977626839999
ACH-000047,-0.552951369182
ACH-000052,-0.56631471681
ACH-000053,-0.588569540978
ACH-000054,-0.225880994383
ACH-000055,-0.658008061204
ACH-000060,-0.38303603636100003
ACH-000067,0.20499002046700002
ACH-000070,-0.32403080946
ACH-000075,-0.175713797615
ACH-000078,-0.419105382712
ACH-000082,-0.742122898071
ACH-000085,-0.268745332894
ACH-000086,-0.0186097945785
ACH-000087,-0.46687414617299994
ACH-000092,-0.0578875757441
ACH-000095,-0.633241679409
ACH-000097,-1.44877297103
ACH-000098,-0.40181986268200004
ACH-000099,-0.553568195432
ACH-000108,-0.240547027517
ACH-000113,-0.8416442091130001
ACH-000115,-0.8150123921860001
ACH-000116,-0.8661486746170001
ACH-000118,-0.491238640831
ACH-000120,-0.689205735254
ACH-000123,-0.20235299815299998
ACH-000127,-0.410686108932
ACH-000128,-0.44610163212
ACH-000132,-0.250951130601
ACH-000133,-0.46879576816699997
ACH-000137,-0.26271483781599997
ACH-000138,-0.625642354858
ACH-000142,-0.08697746376869998
ACH-000143,-0.296309822815
ACH-000146,-0.697203562559
ACH-000148,-0.382826585424
ACH-000150,-0.57558387819
ACH-000152,-0.535716069064
ACH-000153,-0.520374968521
ACH-000159,-0.233496683421
ACH-000160,-0.13887980657500001
ACH-000163,-0.7798295233329999
ACH-000167,0.0830723510608
ACH-000168,-0.44356961659599997
ACH-000169,-0.511511881294
ACH-000178,-0.254428316785
ACH-000182,-0.190603751463
ACH-000183,-0.523859813326
ACH-000188,-0.0992641891376
ACH-000189,-0.33730764695
ACH-000190,0.0074757469063900005
ACH-000198,-0.9321295781110001
ACH-000204,-0.612198355392
ACH-000206,-0.141588350822
ACH-000207,-0.739834784692
ACH-000211,-0.609697839544
ACH-000215,-0.25981170773699996
ACH-000221,-0.547645369674
ACH-000222,-0.21300961442400002
ACH-000223,-0.39505102393799996
ACH-000226,-0.10614255920499999
ACH-000227,-0.6226289197529999
ACH-000228,-0.29178433183499997
ACH-000231,-0.352222406854
ACH-000232,-0.6927790518350001
ACH-000233,-0.495000155867
ACH-000234,-0.0754555808311
ACH-000235,-0.674455871114
ACH-000237,-0.511773600775
ACH-000238,-0.538080249334
ACH-000243,-0.435946220176
ACH-000244,-0.1543752881
ACH-000246,-0.32830506466299997
ACH-000248,-0.193864737655
ACH-000250,-0.22402826762800002
ACH-000251,-0.132050008305
ACH-000253,-0.128121826411
ACH-000255,-0.7218534317470001
ACH-000256,-0.592974046998
ACH-000257,-0.6303332518720001
ACH-000258,-0.446311858993
ACH-000259,-0.36007928655500004
ACH-000260,-0.877204182272
ACH-000261,-0.26589562758499996
ACH-000262,-0.102180634694
ACH-000263,-0.347154151262
ACH-000264,-0.111031698945
ACH-000265,-0.31208932412900003
ACH-000266,-0.668239339223
ACH-000272,-0.323973108089
ACH-000273,-0.422938421342
ACH-000274,-0.319509512152
ACH-000277,-0.47336696016
ACH-000278,-0.339774488298
ACH-000279,-0.23799843427499998
ACH-000280,-0.0528400962273
ACH-000281,-0.7290447583499999
ACH-000288,0.191800120165
ACH-000291,-0.36574265471999995
ACH-000293,-0.439798470559
ACH-000294,-0.25638777654
ACH-000295,-0.531903905561
ACH-000296,-0.0693140826804
ACH-000302,-0.371889794797
ACH-000304,-0.636247900126
ACH-000307,-0.167396561803
ACH-000308,-0.509074132012
ACH-000310,-0.349228564498
ACH-000311,-0.344483849721
ACH-000312,-0.583170484019
ACH-000315,-0.606018426269
ACH-000316,-0.589744494116
ACH-000317,-0.279926612573
ACH-000318,-0.12363890668500001
ACH-000319,-0.317920501498
ACH-000320,-0.586322370448
ACH-000322,-0.305563087617
ACH-000323,-0.716016970936
ACH-000324,-0.30731249045200004
ACH-000329,-0.181720934219
ACH-000330,-0.9786661896430001
ACH-000331,-0.365057498396
ACH-000332,-0.36025364099699997
ACH-000334,-0.15974184494899998
ACH-000335,0.0784072695545
ACH-000336,-0.245414236842
ACH-000337,-0.718784603331
ACH-000339,-0.577699193009
ACH-000341,-0.514313044898
ACH-000348,-0.318523960336
ACH-000350,-0.38448792183799996
ACH-000352,-0.7216630704970001
ACH-000356,0.0386497311026
ACH-000361,-0.27966095926
ACH-000362,-0.800490569486
ACH-000363,-0.44854716788800003
ACH-000364,-0.49052553942599997
ACH-000365,-0.7995270803650001
ACH-000366,-0.49279998029
ACH-000368,-0.23387732513599999
ACH-000374,-0.565157830761
ACH-000375,-0.23075884316999998
ACH-000376,-0.46683056237099996
ACH-000381,-0.22560350816799998
ACH-000383,-0.38555054194
ACH-000387,-0.376990204063
ACH-000389,0.0905819943278
ACH-000390,-0.35144643029100003
ACH-000393,-0.439904616492
ACH-000395,-0.894568416197
ACH-000397,-0.7587671087119999
ACH-000401,-0.300644651324
ACH-000402,-0.44940035269100004
ACH-000403,-0.336904034991
ACH-000404,-0.183245148918
ACH-000406,-0.20282466202799998
ACH-000407,-0.376833413356
ACH-000408,-0.346744432045
ACH-000410,-0.303210599814
ACH-000411,-0.006436633982279999
ACH-000414,-0.671727202604
ACH-000415,-0.36540228200400005
ACH-000416,-0.0718895040497
ACH-000420,-0.274684080674
ACH-000421,-0.711090826111
ACH-000424,-0.522419055133
ACH-000425,-0.501780752702
ACH-000426,-0.31355252960200003
ACH-000427,-0.381473292284
ACH-000433,-0.580925432709
ACH-000436,-0.483117152399
ACH-000444,-0.487880553764
ACH-000445,-0.276803412599
ACH-000448,-0.364922664581
ACH-000450,-0.46692954897
ACH-000452,-0.203967262161
ACH-000454,-0.370762740309
ACH-000458,-0.36248317407799996
ACH-000459,-0.668152456682
ACH-000460,-0.7357073459569999
ACH-000461,-0.39843714475
ACH-000463,-0.137997872835
ACH-000464,-0.7127809920139999
ACH-000466,-0.42696213490900004
ACH-000467,-0.685663970044
ACH-000468,-0.443199872954
ACH-000469,-0.551058917969
ACH-000470,-0.11825167199200001
ACH-000471,-0.178082618915
ACH-000472,-0.23223661720600003
ACH-000473,-0.17983641712200002
ACH-000475,-0.28511466091800003
ACH-000476,-0.585290066854
ACH-000477,-0.38258923845799997
ACH-000480,-0.189291508863
ACH-000481,-0.17718253455
ACH-000483,-0.39365599235699994
ACH-000484,0.010648392575700001
ACH-000485,-0.442051246976
ACH-000486,-0.0721617589661
ACH-000487,-0.493127576754
ACH-000488,-0.522876921244
ACH-000490,-0.301934517945
ACH-000491,-0.45489951680600005
ACH-000495,-0.498876364982
ACH-000496,-0.515211292177
ACH-000499,-0.54432002874
ACH-000500,-0.109151618465
ACH-000502,-0.597117783385
ACH-000503,-0.09874591207399999
ACH-000505,-0.510733763149
ACH-000507,-0.382078961476
ACH-000510,-0.40242004271399995
ACH-000511,-0.405825704534
ACH-000512,-0.224316629684
ACH-000516,-0.196987730902
ACH-000517,-0.240272410913
ACH-000518,0.036815738245699996
ACH-000520,-0.23173319903700001
ACH-000521,-0.215579467223
ACH-000522,-0.0638478161334
ACH-000524,-0.798519931119
ACH-000527,-0.379510268325
ACH-000528,-0.436736024352
ACH-000537,-0.6280925471850001
ACH-000541,-0.9145445296979999
ACH-000542,-0.405445017469
ACH-000544,-0.459798919384
ACH-000545,-0.314399886108
ACH-000547,-0.252134890852
ACH-000548,-0.473452611509
ACH-000549,-0.328913016663
ACH-000550,-0.42526971185900003
ACH-000552,-0.417706479172
ACH-000556,-0.205564157934
ACH-000557,-0.859206987744
ACH-000570,-0.414152139027
ACH-000571,-0.368312483294
ACH-000573,-0.29957743088399996
ACH-000576,-0.6986501683059999
