,GMEB2 (26205)
ACH-000320,-0.341792667746
ACH-000322,-0.421545313505
ACH-000323,-0.129356730904
ACH-000324,0.0597220277441
ACH-000329,-0.142240005692
ACH-000330,-0.18621003132199998
ACH-000331,-0.277154350848
ACH-000332,-0.27561860760699997
ACH-000334,-0.195351050819
ACH-000335,-0.18508503422400002
ACH-000336,-0.116182449424
ACH-000337,-0.37984994310000003
ACH-000339,-0.119484292632
ACH-000341,-0.301411415513
ACH-000348,-0.107349002731
ACH-000350,-0.17686375428
ACH-000352,-0.42185511863499997
ACH-000356,-0.140468708995
ACH-000361,-0.367204256254
ACH-000362,0.0448264460795
ACH-000363,-0.331192739926
ACH-000364,-0.204997109654
ACH-000365,-0.415926902755
ACH-000366,-0.533089068015
ACH-000368,-0.310537778554
ACH-000374,-0.0833885438332
ACH-000375,-0.265604624261
ACH-000376,-0.120034657119
ACH-000381,-0.41742739183300004
ACH-000383,-0.165587205724
ACH-000387,-0.093870353912
ACH-000389,-0.36688965571500004
ACH-000390,-0.108921873956
ACH-000393,-0.253645595861
ACH-000395,-0.315918089864
ACH-000397,-0.400286247886
ACH-000401,-0.570530534038
ACH-000402,0.128669222423
ACH-000403,-0.411387256079
ACH-000404,-0.255015434995
ACH-000406,-0.258155967923
ACH-000407,-0.38198159322999997
ACH-000408,-0.022519673443400005
ACH-000410,-0.396226069789
ACH-000411,-0.156601116638
ACH-000414,-0.171274488648
ACH-000415,-0.190656191514
ACH-000416,-0.26113381317
ACH-000420,-0.167895756197
ACH-000421,-0.35049823396700003
ACH-000424,-0.398254477956
ACH-000425,-0.29370411323
ACH-000426,-0.294774182298
ACH-000427,-0.15762606412
ACH-000433,-0.250768509254
ACH-000436,-0.287870172596
ACH-000444,-0.15165505153
ACH-000445,-0.15066992008
ACH-000448,-0.18443398737
ACH-000450,-0.302467418956
ACH-000452,-0.456076675444
ACH-000454,-0.118779072444
ACH-000458,-0.111341087885
ACH-000459,-0.11656457465600001
ACH-000460,-0.173571604064
ACH-000461,-0.0667192267704
ACH-000463,-0.28716150547200003
ACH-000464,-0.333480165625
ACH-000466,-0.138443933779
ACH-000467,-0.34894286519
ACH-000468,-0.170074653372
ACH-000469,-0.176092707696
ACH-000470,0.162807193667
ACH-000471,-0.254810681877
ACH-000472,-0.180208589723
ACH-000473,-0.26743327557700003
ACH-000475,-0.218312849988
ACH-000476,-0.310912357535
ACH-000477,-0.120930683596
ACH-000480,-0.342947866629
ACH-000481,-0.318464237074
ACH-000483,-0.259267891727
ACH-000484,-0.514575675226
ACH-000485,-0.16877348678399998
ACH-000486,-0.14038010819900001
ACH-000487,-0.20751685213100002
ACH-000488,-0.419863390374
ACH-000490,-0.13194678158
ACH-000491,-0.25401583191
ACH-000495,-0.211518984864
ACH-000496,-0.10069782907199999
ACH-000499,-0.150378774781
ACH-000500,-0.72443664485
ACH-000502,-0.225076670895
ACH-000503,-0.339729794146
ACH-000505,-0.0442105260996
ACH-000507,-0.244375240541
ACH-000510,-0.224846067073
ACH-000511,-0.137862277359
ACH-000512,-0.187326423759
ACH-000516,-0.102769297372
ACH-000517,-0.242034918935
ACH-000518,-0.311811645128
ACH-000520,-0.403421314286
ACH-000521,-0.0752295226621
ACH-000522,-0.35116059940899996
ACH-000524,-0.23443513671100003
ACH-000527,-0.37495114761799997
ACH-000528,-0.0238665007798
ACH-000537,-0.214500418094
ACH-000541,-0.45212697663400003
ACH-000542,-0.391735192674
ACH-000544,-0.40704502296899997
ACH-000545,-0.0900326441023
ACH-000547,-0.09448197303410001
ACH-000548,0.194716322473
ACH-000549,-0.156379248875
ACH-000550,-0.439736919066
ACH-000552,-0.165407477944
ACH-000556,-0.189492355073
ACH-000557,-0.302748812307
ACH-000570,-0.246682717103
ACH-000571,-0.366549674676
ACH-000573,-0.00646106535671
ACH-000576,-0.33886771174
ACH-000580,-0.315829483955
ACH-000584,-0.282756723426
ACH-000585,-0.267659010324
ACH-000588,-0.04653149193390001
ACH-000589,-0.137341943419
ACH-000591,-0.436581557134
ACH-000593,-0.151846291331
ACH-000600,-0.404076602935
ACH-000601,-0.198738140181
ACH-000604,-0.08838917299339999
ACH-000605,-0.142949410931
ACH-000606,-0.24061803845
ACH-000608,-0.17306337691799997
ACH-000614,-0.535264702075
ACH-000616,-0.393707500494
ACH-000618,-0.234420623944
ACH-000619,-0.147311690228
ACH-000620,-0.190778435321
ACH-000621,-0.282665318909
ACH-000622,-0.278940137258
ACH-000623,-0.218990520873
ACH-000624,-0.0813550561906
ACH-000627,-0.235400661807
ACH-000630,-0.102404236406
ACH-000632,-0.405632758421
ACH-000633,-0.39555377752400006
ACH-000637,-0.17238554809999998
ACH-000638,-0.278016127266
ACH-000646,-0.31041651024
ACH-000647,-0.174671717667
ACH-000648,-0.212176778156
ACH-000649,-0.431516299094
ACH-000651,-0.259414157328
ACH-000652,-0.33717104092100003
ACH-000653,-0.13913909872400002
ACH-000657,-0.324854565411
ACH-000658,-0.375181303262
ACH-000661,-0.22044081651500003
ACH-000662,-0.376419016425
ACH-000663,-0.0021768709218600002
ACH-000665,-0.114150324279
ACH-000671,-0.437859459789
ACH-000673,-0.287308190033
ACH-000676,-0.261381810589
ACH-000677,-0.19333141884399999
ACH-000681,-0.0984403609309
ACH-000682,-0.42294647783600003
ACH-000683,-0.147939777791
ACH-000684,-0.279247650351
ACH-000688,-0.22343014670000003
ACH-000693,-0.42563594047200004
ACH-000694,-0.272335275835
ACH-000695,-0.583218174737
ACH-000696,-0.18160225836399999
ACH-000697,-0.437257957961
ACH-000699,-0.203575250934
ACH-000701,-0.336736523841
ACH-000706,-0.19584696665600002
ACH-000711,-0.177147685687
ACH-000713,-0.0809813830402
ACH-000714,-0.248651161934
ACH-000718,-0.23714130719999998
ACH-000720,-0.41107752963699995
ACH-000721,-0.396554487008
ACH-000724,-0.100749430366
ACH-000725,-0.22102006452599998
ACH-000732,-0.102109234575
ACH-000734,-0.19877911092300002
ACH-000735,-0.11073115165200001
ACH-000736,-0.372599496435
ACH-000738,-0.237728500708
ACH-000746,-0.37779136344700004
ACH-000747,-0.275812590011
ACH-000748,-0.270783464993
ACH-000753,-0.221859803594
ACH-000756,-0.27964295708799997
ACH-000757,-0.146929428819
ACH-000758,-0.208148399813
ACH-000760,-0.22944588418200002
ACH-000763,-0.24232336554900002
ACH-000764,-0.0376660965829
ACH-000765,-0.290046984779
ACH-000766,-0.365803855449
ACH-000767,-0.284374298946
ACH-000768,0.019817944073599998
ACH-000769,-0.24236059866300003
ACH-000770,-0.239104169498
ACH-000771,-0.32648695314
ACH-000773,0.023004347233500002
ACH-000776,-0.428765575344
ACH-000777,-0.239201059676
ACH-000778,-0.387629526704
ACH-000781,-0.288820535655
ACH-000782,-0.292606040448
ACH-000783,-0.33125391089699996
ACH-000784,-0.234868677612
ACH-000785,-0.028351105134700003
ACH-000787,-0.12286924958699999
ACH-000788,-0.298099509459
ACH-000791,-0.280766912197
ACH-000792,-0.13074947338600001
ACH-000794,-0.130678834855
ACH-000796,-0.22609840689
ACH-000799,-0.25736957519299997
ACH-000800,-0.30073697735300003
ACH-000802,-0.13979201357
ACH-000804,0.10417859389699999
ACH-000805,-0.359969435254
ACH-000809,-0.0846527231744
ACH-000810,-0.304021698719
ACH-000811,-0.369907372578
ACH-000817,-0.08655926192019998
ACH-000819,-0.304915861165
ACH-000820,0.0821148516604
ACH-000821,-0.0983989512831
ACH-000822,-0.18717821487
ACH-000823,-0.38923798929
ACH-000824,-0.15433280955700002
ACH-000827,-0.31229003993099996
ACH-000829,-0.248412889441
ACH-000831,-0.137498615217
ACH-000832,-0.18791030994600003
ACH-000833,-0.219857989644
ACH-000834,-0.315648705661
ACH-000835,-0.19122911683
ACH-000836,-0.051924977741199994
ACH-000837,-0.0840068766361
ACH-000838,-0.340134010225
ACH-000839,-0.405105057331
ACH-000840,-0.234911899501
ACH-000841,-0.415736753592
ACH-000843,-0.355577800195
ACH-000846,-0.13870935209899998
ACH-000847,-0.407805593648
ACH-000848,-0.359707056404
ACH-000849,-0.185536189296
ACH-000851,-0.576111987086
ACH-000855,0.0101666639775
ACH-000856,-0.300240618808
ACH-000858,-0.330992906434
ACH-000859,-0.09738889602610001
ACH-000861,-0.0791148049202
ACH-000862,-0.383089825873
ACH-000865,-0.197010712434
ACH-000866,-0.275659725846
ACH-000867,-0.10847628969699999
ACH-000869,-0.213643863032
ACH-000872,-0.26629947544599997
ACH-000873,-0.573648803793
ACH-000876,-0.258572679591
ACH-000878,-0.33822083458999996
ACH-000880,0.028180818885400003
ACH-000881,0.0740175951546
ACH-000882,-0.18631740445999997
ACH-000884,-0.365895828321
ACH-000885,-0.368743395963
ACH-000887,-0.130580826293
ACH-000888,-0.281292525305
ACH-000889,-0.139663075891
ACH-000890,-0.269125648827
ACH-000896,-0.0727812373002
ACH-000898,-0.126175665701
ACH-000900,-0.21772324544500002
ACH-000901,-0.020658033896000003
ACH-000905,-0.23566044824299998
ACH-000906,-0.15033474635
ACH-000907,-0.254062059773
ACH-000910,-0.0192193212052
ACH-000911,-0.185519623115
ACH-000912,-0.44475260222400004
ACH-000913,-0.1486370155
ACH-000915,-0.303638453946
ACH-000916,-0.217333952133
ACH-000917,-0.213048215071
ACH-000921,-0.38437060819799995
ACH-000924,-0.206588853675
ACH-000926,-0.286409657823
ACH-000928,-0.10114448097
ACH-000929,-0.19495612853799998
ACH-000932,-0.24951752875500002
ACH-000935,-0.40886276337
ACH-000936,-0.20668550771400002
ACH-000937,-0.246948528836
ACH-000938,-0.0503592421439
ACH-000939,0.05989318486169999
ACH-000941,-0.365225523202
ACH-000943,-0.12097683583300001
ACH-000946,-0.38672860305600004
ACH-000947,-0.40155082581
ACH-000948,-0.08537887671060002
ACH-000950,-0.118245890945
ACH-000953,-0.207347853398
ACH-000957,-0.049142677889199994
ACH-000958,-0.171789801224
ACH-000960,-0.039437119171
ACH-000963,-0.429434339646
ACH-000968,-0.28620072089299997
ACH-000969,0.040274660263699996
ACH-000973,-0.18160695464499998
ACH-000974,-0.09154971448039999
ACH-000975,-0.0821827384512
ACH-000976,-0.127100183337
ACH-000978,-0.447140768988
ACH-000980,-0.248759461338
ACH-000984,-0.274761171241
ACH-000986,-0.164947910837
ACH-000988,-0.172445363582
ACH-000993,-0.44328118663500005
ACH-000994,-0.426191053676
ACH-000996,-0.463713728606
ACH-001001,-0.293284541635
ACH-001020,-0.08695331343360001
ACH-001028,-0.297218233412
ACH-001031,-0.157320527982
ACH-001038,-0.220652815381
ACH-001048,-0.252024858593
ACH-001050,-0.44747400966399997
ACH-001053,-0.33600806659500004
ACH-001054,-0.444104584142
ACH-001061,-0.20413512530699998
ACH-001067,-0.669245243826
ACH-001075,-0.28764653179099997
ACH-001096,-0.336680014114
ACH-001128,0.688236392722
ACH-001134,-0.127612781587
ACH-001151,-0.38368123242299995
ACH-001163,-0.20882321329700002
ACH-001164,-0.261594522893
ACH-001173,-0.294245840567
ACH-001183,-0.358238665887
ACH-001184,-0.266676814542
ACH-001190,-0.09625314344350001
ACH-001192,-0.294798324485
ACH-001193,-0.133289623019
ACH-001196,-0.155584408689
ACH-001197,-0.34987712375200003
ACH-001205,-0.04439322083240001
ACH-001211,-0.24233242601
ACH-001212,-0.296050396365
ACH-001228,-0.029194669637599997
ACH-001232,-0.255345629502
ACH-001239,-0.38730249033200004
ACH-001274,-0.117081517537
ACH-001275,-0.397552677484
ACH-001277,-0.0427456670609
ACH-001278,-0.445013165919
ACH-001280,-0.32967191342700003
ACH-001283,-0.189249549826
ACH-001289,-0.234123993758
ACH-001295,-0.493016218153
ACH-001300,-0.413522219787
ACH-001301,-0.410889058728
ACH-001302,-0.380340329559
ACH-001303,-0.347180458816
ACH-001306,-0.09886447186280001
ACH-001318,0.0647846301033
ACH-001322,-0.416133998657
ACH-001328,-0.330077185723
ACH-001332,-0.213333012421
ACH-001333,-0.196044726393
ACH-001336,-0.0189088461515
ACH-001340,-0.218426870246
ACH-001346,-0.0730083336492
ACH-001353,-0.242064548997
ACH-001354,-0.260484758966
ACH-001367,-0.26071821783000004
ACH-001368,-0.280668186175
ACH-001374,-0.270661442845
ACH-001375,-0.252464920777
ACH-001377,-0.305855733696
ACH-001380,-0.48745234173
ACH-001391,-0.49877753125
ACH-001407,-0.133835831115
ACH-001408,-0.287772105047
ACH-001413,-0.254519594679
ACH-001430,-0.19151533377
ACH-001431,-0.449989486673
ACH-001450,-0.32518061154800004
ACH-001496,-0.078136520132
ACH-001500,-0.32526801044500003
ACH-001521,-0.45493218171800004
ACH-001523,-0.0861306209596
ACH-001532,-0.274716668577
ACH-001536,-0.342409353118
ACH-001550,-0.130745673437
ACH-001552,-0.41943904576499996
ACH-001554,-0.227240482745
ACH-001645,-0.17663349990600002
ACH-001654,-0.20897150302499998
ACH-001715,-0.47678651501999997
ACH-001735,-0.133099027211
ACH-001736,-0.31849339991799996
ACH-001737,-0.0771193071757
ACH-001740,-0.26127734683000003
ACH-001745,-0.27770666519000003
ACH-001750,-0.391534888648
ACH-001765,-0.230075711479
ACH-001956,-0.322003837668
ACH-001957,-0.266789209739
