,MKLN1 (4289)
ACH-000796,-0.026170367168200002
ACH-000799,-0.383363140656
ACH-000800,-0.547578373152
ACH-000802,-0.0657895891375
ACH-000804,-0.294707776184
ACH-000805,-0.337665717237
ACH-000809,-0.0397790307638
ACH-000810,-0.38664458316
ACH-000811,-0.18325381264
ACH-000817,-0.0929070802275
ACH-000819,-0.14917482446900002
ACH-000820,-0.568661705374
ACH-000821,-0.5030378950509999
ACH-000822,-0.23302168731999998
ACH-000823,-0.136154763031
ACH-000824,-0.156844342863
ACH-000827,-0.40737330766
ACH-000829,-0.10303599167000001
ACH-000831,-0.0844040551364
ACH-000832,-0.0669366804054
ACH-000833,-0.114791296205
ACH-000834,-0.35220665716899996
ACH-000835,-0.262097034896
ACH-000836,0.21846676583900002
ACH-000837,-0.282189809573
ACH-000838,-0.142385008483
ACH-000839,-0.12052461914200001
ACH-000840,-0.361558392883
ACH-000841,-0.239752756723
ACH-000843,-0.188750495293
ACH-000846,-0.04552353587500001
ACH-000847,0.06969191914530001
ACH-000848,-0.201097076547
ACH-000849,-0.22849114837499998
ACH-000851,-0.481293810936
ACH-000855,-0.188768650491
ACH-000856,-0.18826156471
ACH-000858,0.125257171703
ACH-000859,-0.0163925598546
ACH-000861,-0.193289417023
ACH-000862,-0.208409004996
ACH-000865,-0.059686831239300006
ACH-000866,-0.339639500556
ACH-000867,-0.114954933703
ACH-000869,-0.103590885644
ACH-000872,-0.0412046995319
ACH-000873,-0.265628172905
ACH-000876,0.09823559334939999
ACH-000878,0.0457348701826
ACH-000880,-0.261254783451
ACH-000881,-0.226341745125
ACH-000882,-0.270561090135
ACH-000884,-0.217668471818
ACH-000885,0.0915682984911
ACH-000887,-0.16579137035900002
ACH-000888,-0.0702804046765
ACH-000889,-0.46370163192599995
ACH-000890,-0.324090003526
ACH-000896,-0.38675575351400004
ACH-000898,-0.21181190661
ACH-000900,-0.230428102337
ACH-000901,-0.128338410265
ACH-000905,-0.164649074058
ACH-000906,-0.20549215959000003
ACH-000907,-0.103605924436
ACH-000910,-0.205425510181
ACH-000911,-0.15882888445
ACH-000912,0.132264231938
ACH-000913,-0.38161392315700005
ACH-000915,-0.112368094913
ACH-000916,-0.109292050418
ACH-000917,-0.108974194583
ACH-000921,-0.221432070216
ACH-000924,-0.233978488521
ACH-000926,-0.472126169573
ACH-000928,-0.213445763771
ACH-000929,-0.271127839243
ACH-000932,-0.0196309989863
ACH-000935,-0.37864386909599995
ACH-000936,0.0318581761421
ACH-000937,-0.127532484168
ACH-000938,0.134413385
ACH-000939,-0.286675987077
ACH-000941,-0.188028655504
ACH-000943,-0.183362097839
ACH-000946,-0.328669139528
ACH-000947,-0.08989300408749999
ACH-000948,-0.223503835265
ACH-000950,-0.37286260633100005
ACH-000953,0.090694017152
ACH-000957,-0.5719418941
ACH-000958,-0.344005537227
ACH-000960,-0.176693658294
ACH-000963,-0.337902273834
ACH-000968,-0.044708171701
ACH-000969,-0.296031596857
ACH-000973,-0.25154569817899997
ACH-000974,-0.296144542144
ACH-000975,-0.0461701375586
ACH-000976,-0.247161484223
ACH-000978,0.0251171084768
ACH-000980,-0.07688467886530001
ACH-000984,-0.018176287998299998
ACH-000986,-0.19862333903
ACH-000988,-0.145376956438
ACH-000993,-0.210959042369
ACH-000994,-0.00197031378076
ACH-000996,-0.0278451266879
ACH-001001,-0.0925315704558
ACH-001020,0.0219470102608
ACH-001028,-0.016920689978200003
ACH-001031,-0.250075748133
ACH-001038,-0.17825894574999998
ACH-001048,-0.245082233501
ACH-001050,-0.183256905818
ACH-001053,-0.390724296176
ACH-001054,-0.145496823911
ACH-001061,-0.102476290173
ACH-001067,-0.16826734853300002
ACH-001075,-0.254669305533
ACH-001096,-0.332538741654
ACH-001128,-0.509205203902
ACH-001134,-0.174186178245
ACH-001151,-0.243340343249
ACH-001163,-0.22851930190699998
ACH-001164,-0.045770665042900005
ACH-001173,-0.191704498174
ACH-001183,-0.0515195733303
ACH-001184,-0.232086115379
ACH-001190,-0.07409401153339999
ACH-001192,-0.370122932473
ACH-001193,-0.29939054480599997
ACH-001196,-0.214889500028
ACH-001197,-0.5730864460689999
ACH-001205,-0.00420205153542
ACH-001211,-0.275737654865
ACH-001212,0.0945465143298
ACH-001228,-0.18541395461100002
ACH-001232,-0.18299733340100002
ACH-001239,-0.202686606999
ACH-001274,-0.17622858373199998
ACH-001275,-0.261217886821
ACH-001277,-0.09860840838120001
ACH-001278,0.148285455413
ACH-001280,-0.205085878519
ACH-001283,-0.031109034287900003
ACH-001289,-0.06809301258969999
ACH-001295,-0.343865422545
ACH-001300,0.049361963914
ACH-001301,-0.286855323203
ACH-001302,-0.12504102000999998
ACH-001303,-0.39124154905599995
ACH-001306,-0.295637772101
ACH-001318,-0.34391973547300003
ACH-001322,-0.120780143519
ACH-001328,-0.0809167585643
ACH-001332,-0.0402431926007
ACH-001333,-0.138500445583
ACH-001336,-0.150515033192
ACH-001340,-0.287022193142
ACH-001346,-0.275824449184
ACH-001353,-0.0587983178405
ACH-001354,-0.145106394261
ACH-001367,-0.195271181845
ACH-001368,-0.200309718547
ACH-001374,-0.21287611537300002
ACH-001375,-0.23041995328899997
ACH-001377,-0.048442342707099996
ACH-001380,-0.357767367408
ACH-001391,-0.12608890676200002
ACH-001407,-0.35558304126
ACH-001408,-0.428444140218
ACH-001413,-0.20897180641199997
ACH-001430,-0.298983713411
ACH-001431,-0.421400505218
ACH-001450,0.006770935681149999
ACH-001496,-0.289519002186
ACH-001500,-0.114659530814
ACH-001521,-0.264680706185
ACH-001523,-0.42461460037500004
ACH-001532,-0.0565209755778
ACH-001536,-0.28725203512200004
ACH-001550,-0.132451242858
ACH-001552,-0.19471271610100002
ACH-001554,-0.235958694805
ACH-001645,-0.28568549666299997
ACH-001654,-0.128977767053
ACH-001715,0.09223841998719999
ACH-001735,-0.266678860335
ACH-001736,-0.128917999404
ACH-001737,-0.23755281335
ACH-001740,-0.147637018564
ACH-001745,-0.16784677807
ACH-001750,-0.021127504259900003
ACH-001765,-0.116958561848
ACH-001956,-0.057255882036199995
ACH-001957,-0.32488412667
