,DepMap_ID
31045,ACH-000085
41615,ACH-000129
44479,ACH-000141
47923,ACH-000154
51463,ACH-000167
68694,ACH-000225
71475,ACH-000235
85858,ACH-000280
86205,ACH-000281
92167,ACH-000299
93230,ACH-000303
100799,ACH-000321
111805,ACH-000353
115433,ACH-000363
117564,ACH-000369
122106,ACH-000381
124307,ACH-000387
131779,ACH-000407
132214,ACH-000408
133816,ACH-000412
137574,ACH-000422
145622,ACH-000442
157211,ACH-000471
161991,ACH-000483
181383,ACH-000532
184421,ACH-000541
189519,ACH-000552
221794,ACH-000622
225128,ACH-000630
233224,ACH-000646
244120,ACH-000666
251244,ACH-000679
264184,ACH-000703
285117,ACH-000744
292290,ACH-000756
302458,ACH-000773
380413,ACH-000828
398642,ACH-000852
409667,ACH-000865
440323,ACH-000891
457780,ACH-000908
509247,ACH-000936
625265,ACH-000972
641042,ACH-000977
641043,ACH-000977
818471,ACH-000994
836820,ACH-000996
858313,ACH-000998
875183,ACH-000999
875184,ACH-000999
875185,ACH-000999
958792,ACH-001318
