,REG3A (5068)
ACH-000004,0.297768486024
ACH-000007,0.219292247506
ACH-000009,0.16134860571100001
ACH-000011,0.150984738174
ACH-000012,0.190247115748
ACH-000013,0.172363602964
ACH-000014,0.0896944762795
ACH-000015,0.13355388543
ACH-000017,0.203127401036
ACH-000018,-0.184503587115
ACH-000019,0.0261124025231
ACH-000021,0.086752962807
ACH-000022,0.206395139348
ACH-000025,0.100135109039
ACH-000028,0.0999424245388
ACH-000030,0.122809887264
ACH-000035,0.226224409229
ACH-000036,0.130746638348
ACH-000037,0.0240773099955
ACH-000039,0.400086466327
ACH-000040,0.138734955804
ACH-000041,0.399301064587
ACH-000042,0.144065879399
ACH-000045,0.275919624146
ACH-000047,0.21911328759100002
ACH-000052,-0.151821665716
ACH-000053,0.236006163942
ACH-000054,0.105860668949
ACH-000055,0.220531259226
ACH-000060,0.233584929132
ACH-000067,0.00565648585736
ACH-000070,0.17349659209499999
ACH-000075,0.167495131941
ACH-000078,0.216410496692
ACH-000082,0.181741715895
ACH-000085,0.28162058489999997
ACH-000086,0.0475987191108
ACH-000087,0.379997880213
ACH-000092,0.0254247472825
ACH-000095,0.13516873068600002
ACH-000097,0.109181049561
ACH-000098,0.213965202354
ACH-000099,0.190935689992
ACH-000108,0.0974765522462
ACH-000113,0.166959485551
ACH-000115,0.131068944907
ACH-000116,0.0425864211819
ACH-000118,0.0808654717138
ACH-000120,0.18736061080699998
ACH-000123,-0.00995875045171
ACH-000127,0.06605809838980001
ACH-000128,0.145774856659
ACH-000132,0.0482857525344
ACH-000133,0.269935807541
ACH-000137,0.0500749790974
ACH-000138,0.209767525945
ACH-000142,0.145361002448
ACH-000143,0.175779890786
ACH-000146,0.26169286419
ACH-000148,0.165967266744
ACH-000150,0.203994840057
ACH-000152,0.0322389702616
ACH-000153,0.19854326582100001
ACH-000159,0.098413336062
ACH-000160,0.0774754491732
ACH-000163,0.146630393813
ACH-000167,0.0766536465553
ACH-000168,0.286193920819
ACH-000169,0.058543193004700005
ACH-000178,0.17325756708299997
ACH-000182,0.0431303744075
ACH-000183,0.13723315814
ACH-000188,0.00125271987965
ACH-000189,0.37676506399099996
ACH-000190,-0.10840956630899999
ACH-000198,0.18067249214899997
ACH-000204,0.10335888756000002
ACH-000206,0.10124919136600001
ACH-000207,0.144930750648
ACH-000211,0.139598105791
ACH-000215,0.10124842220699999
ACH-000221,0.17344012638700002
ACH-000222,0.399689413936
ACH-000223,0.118642302194
ACH-000226,0.0694369731833
ACH-000227,0.10783752562000001
ACH-000228,0.027625739597400004
ACH-000231,0.132948998297
ACH-000232,0.273759849121
ACH-000233,0.21610834729800002
ACH-000234,0.236106791635
ACH-000235,0.0487205737851
ACH-000237,0.23510022842300002
ACH-000238,0.0019305380817
ACH-000243,0.050631953291999994
ACH-000244,0.15421625701799999
ACH-000246,0.140769539153
ACH-000248,0.047014838433699996
ACH-000250,0.105433217748
ACH-000251,0.421677998073
ACH-000253,0.075402637101
ACH-000255,0.014449350443799998
ACH-000256,0.0806149105931
ACH-000257,0.528919016009
ACH-000258,-0.0238218945742
ACH-000259,0.09394081743450002
ACH-000260,0.0126045501694
ACH-000261,0.11451063589600001
ACH-000262,-0.114041842139
ACH-000263,0.148752916409
ACH-000264,0.0499632900826
ACH-000265,0.20260964491500003
ACH-000266,-0.010619089937
ACH-000272,0.10805188010299999
ACH-000273,0.19811672697500002
ACH-000274,0.125434245713
ACH-000277,0.0499584018055
ACH-000278,0.050093762373
ACH-000279,0.0714058992153
ACH-000280,0.111528503956
ACH-000281,0.12488816189400001
ACH-000288,0.128538503195
ACH-000291,0.057780045514400004
ACH-000293,-0.07413699801810002
ACH-000294,0.160920780935
ACH-000295,0.358460065594
ACH-000296,0.17844586522599998
ACH-000302,0.144344874741
ACH-000304,0.09355038693980001
ACH-000307,0.1069697183
ACH-000308,0.09308362212719999
ACH-000310,0.381630359716
ACH-000311,0.152421325058
ACH-000312,0.022279026260099997
ACH-000315,0.231783667847
ACH-000316,0.270644977403
ACH-000317,0.17238495825
ACH-000318,0.07452264274239999
ACH-000319,0.0808646965455
ACH-000320,0.282182757909
ACH-000322,0.31118933887899997
ACH-000323,0.259722929981
ACH-000324,-0.0611424463172
ACH-000329,0.170387242397
ACH-000330,0.0326378418249
ACH-000331,-0.008804504576559999
ACH-000332,0.0677002335017
ACH-000334,-0.0371759305412
ACH-000335,0.21080118238499998
ACH-000336,-0.081301378653
ACH-000337,0.006690501311270001
ACH-000339,0.12734189883400002
ACH-000341,0.136472897283
ACH-000348,0.0652200724551
ACH-000350,0.136427146753
ACH-000352,0.0671507313511
