,TUBB2A (7280)
ACH-000261,-0.171607950125
ACH-000262,-0.265854993643
ACH-000263,-0.250007266625
ACH-000264,-0.16134355303300002
ACH-000265,-0.0660572496019
ACH-000266,-0.154459801867
ACH-000272,-0.07224945176860001
ACH-000273,-0.278125922529
ACH-000274,-0.31969860638799996
ACH-000277,-0.240138283952
ACH-000278,-0.173984049301
ACH-000279,-0.26803474302200003
ACH-000280,-0.13187831716499998
ACH-000281,-0.302993626164
ACH-000288,-0.327603186818
ACH-000291,-0.0401121081251
ACH-000293,-0.0850419604648
ACH-000294,0.08547408948589999
ACH-000295,-0.16830992654399998
ACH-000296,-0.040689691743900004
ACH-000302,0.0242591852071
ACH-000304,-0.218334132632
ACH-000307,-0.131230642562
ACH-000308,-0.267070623021
ACH-000310,-0.403711791463
ACH-000311,-0.176438285933
ACH-000312,-0.0586716690167
ACH-000315,0.0342590429372
ACH-000316,-0.329910454329
ACH-000317,-0.261296382694
ACH-000318,-0.0956280892642
ACH-000319,-0.00018321843086099997
ACH-000320,-0.30112256243200003
ACH-000322,-0.359661803446
ACH-000323,-0.181283597124
ACH-000324,-0.245865062242
ACH-000329,-0.280735313143
ACH-000330,-0.145636604668
ACH-000331,-0.29806145105
ACH-000332,-0.061428723350099995
ACH-000334,-0.511062544074
ACH-000335,-0.401603475287
ACH-000336,-0.16156229490000001
ACH-000337,-0.130890549592
ACH-000339,-0.106266651564
ACH-000341,-0.11758250690300001
ACH-000348,-0.21746861481899998
ACH-000350,-0.048731084249900004
ACH-000352,-0.203659910075
ACH-000356,-0.115666494158
ACH-000361,-0.355906312773
ACH-000362,-0.223256658329
ACH-000363,-0.156428248021
ACH-000364,-0.108326811436
ACH-000365,-0.14560297148600002
ACH-000366,-0.242611541751
ACH-000368,-0.25313507582
ACH-000374,-0.395298272017
ACH-000375,-0.0448935809686
ACH-000376,-0.18651432377500002
ACH-000381,-0.141749166776
ACH-000383,-0.24146757880800002
ACH-000387,-0.24505167901099997
ACH-000389,-0.49272861053800004
ACH-000390,-0.121093146589
ACH-000393,-0.183372238858
ACH-000395,-0.127124903908
ACH-000397,-0.09960905803230001
ACH-000401,-0.0979180075619
ACH-000402,-0.0885507180692
ACH-000403,-0.396328309715
ACH-000404,-0.392120244969
ACH-000406,-0.11856960722000001
ACH-000407,-0.31902027382
ACH-000408,0.0714463695642
ACH-000410,-0.183079822817
ACH-000411,-0.369720470968
ACH-000414,-0.271565761286
ACH-000415,0.055472382429999995
ACH-000416,-0.17373307596999998
ACH-000420,-0.223020385323
ACH-000421,0.057443727209099994
ACH-000424,-0.162470948325
ACH-000425,-0.048734208799
ACH-000426,-0.330337525977
ACH-000427,-0.23716385722
ACH-000433,-0.095048428801
ACH-000436,-0.352561926859
ACH-000444,-0.347473096184
ACH-000445,-0.252936762736
ACH-000448,-0.126319133873
ACH-000450,-0.288362267762
ACH-000452,-0.228500168596
ACH-000454,0.173579122128
ACH-000458,-0.11121827303500001
ACH-000459,-0.20114573707199998
ACH-000460,-0.09052589884610002
ACH-000461,-0.22697548520999997
ACH-000463,-0.161479262109
ACH-000464,-0.044977117163699995
ACH-000466,-0.030453427271
ACH-000467,-0.0531037137725
ACH-000468,0.0347054552349
ACH-000469,-0.557094811161
ACH-000470,-0.236498234909
ACH-000471,-0.174042173576
ACH-000472,-0.14091554464000003
ACH-000473,-0.27038346698800003
ACH-000475,-0.122052377499
ACH-000476,-0.284450685614
ACH-000477,-0.0601574122146
ACH-000480,-0.14685624435699998
ACH-000481,-0.14333481810999998
ACH-000483,0.00342184295786
ACH-000484,-0.197308013107
ACH-000485,-0.13442014909299999
ACH-000486,0.004449517542460001
ACH-000487,-0.295813635865
ACH-000488,-0.15560743747000003
ACH-000490,-0.272209559562
ACH-000491,-0.182322227638
ACH-000495,-0.333503859348
ACH-000496,-0.31491175308499997
ACH-000499,-0.21885878498300002
ACH-000500,0.47762952025899996
ACH-000502,-0.0878054170738
ACH-000503,-0.226262016404
ACH-000505,-0.164827113546
ACH-000507,-0.134334031601
ACH-000510,-0.11715707304000002
ACH-000511,-0.16816190693
ACH-000512,-0.406094487838
ACH-000516,-0.436267030179
ACH-000517,-0.268389721812
ACH-000518,-0.21857764824
ACH-000520,-0.36882864340300003
ACH-000521,-0.311728229592
ACH-000522,-0.300043482107
ACH-000524,-0.189150089533
ACH-000527,-0.0332316892675
ACH-000528,-0.0384999962171
ACH-000537,-0.178491723556
ACH-000541,-0.32057061027
ACH-000542,-0.281237584573
ACH-000544,-0.24204784368299997
ACH-000545,-0.166731493244
ACH-000547,-0.412780933794
ACH-000548,-0.238223677585
ACH-000549,-0.163565243467
ACH-000550,-0.31855889006099997
ACH-000552,-0.241151148598
ACH-000556,-0.038715451072
ACH-000557,-0.222914501041
ACH-000570,-0.317012313983
ACH-000571,-0.340925501452
ACH-000573,-0.22391865984
ACH-000576,-0.244912620182
ACH-000580,-0.0979321403576
ACH-000584,-0.263592687888
ACH-000585,-0.37766055891999994
ACH-000588,-0.0579478199213
ACH-000589,-0.170693136209
ACH-000591,-0.324128061674
ACH-000593,-0.1007219001
ACH-000600,-0.213574366132
ACH-000601,-0.174170806266
ACH-000604,-0.8233854694059999
ACH-000605,-0.37674367914499995
ACH-000606,-0.10801496504899999
ACH-000608,-0.325111359396
ACH-000614,-0.12915099073300002
ACH-000616,-0.159058385531
ACH-000618,-0.108204484758
ACH-000619,-0.0678050744876
ACH-000620,-0.146639454718
ACH-000621,-0.22495060984499998
ACH-000622,-0.32441509982
ACH-000623,-0.318432426494
ACH-000624,-0.010759592359200001
ACH-000627,-0.0304836074174
ACH-000630,-0.265189109316
ACH-000632,-0.0546320320817
ACH-000633,-0.0594617517444
ACH-000637,-0.39102368198
ACH-000638,-0.0814862793792
ACH-000646,-0.24013171010499998
ACH-000647,-0.0397835386459
ACH-000648,-0.08280656695619999
ACH-000649,-0.314320650531
ACH-000651,-0.12190246535299999
ACH-000652,-0.120746954773
ACH-000653,-0.240593374162
ACH-000657,-0.121618182857
ACH-000658,-0.373015329505
ACH-000661,-0.325109507105
ACH-000662,0.0514500688701
ACH-000663,-0.22237255929299998
ACH-000665,-0.13062577344100001
ACH-000671,-0.0632293892506
ACH-000673,-0.224464504895
ACH-000676,-0.10111148451400001
ACH-000677,0.00644840270036
ACH-000681,-0.303897578355
ACH-000682,-0.377245055286
ACH-000683,-0.153355403975
ACH-000684,-0.137156215362
ACH-000688,-0.442805791835
ACH-000693,-0.0319884704639
ACH-000694,-0.0514709774089
ACH-000695,-0.538246105535
ACH-000696,-0.150393478314
ACH-000697,-0.141223036943
ACH-000699,-0.163432703139
ACH-000701,-0.34125948694200003
ACH-000706,-0.06439435655419999
ACH-000711,-0.179366445214
ACH-000713,-0.0113807382291
ACH-000714,-0.157703582085
ACH-000718,-0.24758011456300003
ACH-000720,-0.128638669965
ACH-000721,-0.42646214755199996
ACH-000724,-0.40662472206100003
ACH-000725,0.0858871349054
ACH-000732,-0.18748884301600002
ACH-000734,-0.139174318645
ACH-000735,-0.03528735540169999
ACH-000736,0.101020209506
ACH-000738,-0.13336493791200002
ACH-000746,0.35033833637100004
ACH-000747,-0.14879341019300002
ACH-000748,-0.277636381529
ACH-000753,-0.16489448111
ACH-000756,-0.21761243671799999
ACH-000757,-0.006492843940439999
ACH-000758,0.0471174426585
ACH-000760,-0.147890476709
ACH-000763,-0.400845222006
ACH-000764,-0.23457557309799998
ACH-000765,-0.22836585230999998
ACH-000766,-0.133229094631
ACH-000767,-0.18241771361200002
ACH-000768,-0.196289825919
ACH-000769,-0.101914517201
ACH-000770,-0.289681966546
ACH-000771,-0.0975500020586
ACH-000773,-0.118751955759
ACH-000776,-0.0662689647498
ACH-000777,-0.205442384197
ACH-000778,-0.09194167522579999
ACH-000781,-0.18019860745000002
ACH-000782,-0.103929240701
ACH-000783,-0.198849212494
ACH-000784,-0.0537173202933
ACH-000785,-0.25844674011
ACH-000787,-0.20192182513
ACH-000788,-0.26617829784499997
ACH-000791,-0.296945930415
ACH-000792,-0.32454400846299997
ACH-000794,-0.20775203285500002
ACH-000796,-0.180213190485
ACH-000799,-0.205274690399
ACH-000800,-0.028276714596700003
ACH-000802,-0.18337008007800001
ACH-000804,-0.09157340039449999
ACH-000805,-0.39677285224
ACH-000809,-0.08728173754280001
ACH-000810,-0.499655709972
ACH-000811,-0.216952299903
ACH-000817,-0.399184556344
ACH-000819,-0.0431089989851
ACH-000820,0.0462402142892
ACH-000821,-0.131400034754
ACH-000822,-0.09008050195710002
ACH-000823,-0.189160650259
ACH-000824,-0.16462282674
ACH-000827,-0.27206323665
ACH-000829,-0.07675074560169999
ACH-000831,0.00278791543221
ACH-000832,0.00877809002674
ACH-000833,-0.30491088950899997
ACH-000834,-0.230352163125
ACH-000835,-0.266073755415
ACH-000836,-0.263917199205
ACH-000837,-0.030622133898099996
ACH-000838,-0.256349136091
ACH-000839,-0.10873533912599999
ACH-000840,-0.021402081089499998
ACH-000841,-0.0897650181626
ACH-000843,-0.027813237577
ACH-000846,0.0408721703704
ACH-000847,-0.20665628844300002
ACH-000848,0.0813885620255
ACH-000849,-0.37407632195
ACH-000851,-0.0338463369669
ACH-000855,-0.302053379746
ACH-000856,-0.0652899302977
ACH-000858,-0.15492168334200002
ACH-000859,-0.184605563408
ACH-000861,-0.108542390009
ACH-000862,-0.283637907339
ACH-000865,-0.055821141739400004
ACH-000866,-0.154461096335
ACH-000867,-0.164821656938
ACH-000869,-0.0544528787793
ACH-000872,0.0131753840454
ACH-000873,-0.19623264939500001
ACH-000876,-0.0303471117333
ACH-000878,-0.321919940875
ACH-000880,0.052191078793500004
ACH-000881,-0.121940177255
ACH-000882,-0.28681559475900004
ACH-000884,-0.37747314650499997
ACH-000885,-0.22960948461599998
ACH-000887,-0.0550354882694
ACH-000888,-0.264192799596
ACH-000889,-0.5535728972439999
ACH-000890,-0.213950814616
ACH-000896,-0.28200329999699997
ACH-000898,-0.0470962156002
ACH-000900,-0.108891784713
ACH-000901,-0.08186184449860001
ACH-000905,-0.11532832261
ACH-000906,-0.140266608406
ACH-000907,-0.361238368545
ACH-000910,-0.186232052296
ACH-000911,-0.146050127475
ACH-000912,-0.158004104311
ACH-000913,-0.36316827105599997
ACH-000915,-0.0300369283801
ACH-000916,0.269302442464
ACH-000917,-0.0895359111974
ACH-000921,-0.0683918489112
ACH-000924,-0.09216621608339999
ACH-000926,-0.17814933843
ACH-000928,0.15644115250399998
ACH-000929,-0.374244024681
ACH-000932,-0.229545631285
ACH-000935,-0.0810695501915
ACH-000936,0.14381258210200001
ACH-000937,-0.128648808826
ACH-000938,-0.236021936465
ACH-000939,-0.03965307704630001
ACH-000941,-0.104152611757
ACH-000943,-0.038904780970999996
ACH-000946,-0.06853973719630001
ACH-000947,-0.0720921144083
ACH-000948,-0.029353618286200003
ACH-000950,-0.124071552003
ACH-000953,-0.153031060042
ACH-000957,-0.295187079181
ACH-000958,-0.33562518987400003
ACH-000960,-0.407641169536
ACH-000963,0.033837080559099994
ACH-000968,-0.301709873207
ACH-000969,0.146621958513
ACH-000973,-0.240488301288
ACH-000974,-0.110494139339
ACH-000975,-0.185571243842
ACH-000976,-0.10265348753100001
ACH-000978,0.12050583918600001
ACH-000980,-0.221175976597
ACH-000984,0.0143333544939
ACH-000986,-0.153005085286
ACH-000988,-0.012872336524399999
ACH-000993,-0.309234229022
ACH-000994,-0.114599083203
ACH-000996,-0.021884807525299997
ACH-001001,-0.103186652159
ACH-001020,-0.409927088891
ACH-001028,-0.25982854527
ACH-001031,-0.241872936059
ACH-001038,0.0062670729306299995
ACH-001048,-0.17501704500100002
ACH-001050,-0.221738815601
ACH-001053,-0.418423210427
ACH-001054,-0.0994903762422
ACH-001061,0.023337763010999997
ACH-001067,-0.0614702577765
ACH-001075,-0.161344212199
ACH-001096,-0.142600259161
ACH-001128,-0.169540778261
ACH-001134,-0.40263686212800004
ACH-001151,-0.28631220892
ACH-001163,-0.21459069834199998
ACH-001164,-0.220023191318
ACH-001173,-0.287030889164
ACH-001183,-0.494009979331
ACH-001184,-0.21833113714699998
ACH-001190,-0.132000082303
ACH-001192,0.0120740695163
ACH-001193,-0.320942537413
ACH-001196,-0.285965984909
ACH-001197,-0.20242224106400003
ACH-001205,-0.16231812204399998
ACH-001211,-0.20483052299
ACH-001212,-0.23607576441300002
ACH-001228,0.062282913834199996
ACH-001232,-0.32164886674300003
ACH-001239,-0.15783598922800002
ACH-001274,-0.310312938099
ACH-001275,-0.563778832367
ACH-001277,-0.26622427608800003
ACH-001278,-0.018908531237000002
ACH-001280,-0.198858073895
ACH-001283,-0.181855228322
ACH-001289,-0.194048615994
ACH-001295,-0.291045288982
ACH-001300,-0.346653337484
ACH-001301,-0.466729677129
ACH-001302,-0.22086783716999997
ACH-001303,-0.13282167089299998
ACH-001306,-0.155467862973
ACH-001318,-0.18197716481600001
ACH-001322,-0.204774178369
ACH-001328,-0.169392062697
ACH-001332,0.130390375473
ACH-001333,-0.191123527616
ACH-001336,-0.27046813398
ACH-001340,-0.11638883203299999
ACH-001346,-0.213639810544
ACH-001353,-0.088480284827
ACH-001354,-0.0809838370609
ACH-001367,0.332869603428
ACH-001368,-0.229880733893
ACH-001374,-0.251777103564
ACH-001375,-0.189580278666
ACH-001377,-0.209918600546
ACH-001380,-0.165937330424
ACH-001391,0.0499781326989
ACH-001407,-0.22489543688299998
ACH-001408,0.031102940441700002
ACH-001413,-0.154993176539
ACH-001430,-0.5339129851250001
ACH-001431,-0.229254233775
ACH-001450,-0.341950594504
ACH-001496,0.031300590274299996
ACH-001500,-0.0467074331138
ACH-001521,-0.386255373116
ACH-001523,-0.109755249113
ACH-001532,-0.320281209549
ACH-001536,-0.196951918466
ACH-001550,-0.111959968738
ACH-001552,-0.291814320689
ACH-001554,0.036802624990800004
ACH-001645,-0.120683239713
ACH-001654,-0.170020514096
ACH-001715,0.0989663040858
ACH-001735,-0.147471470392
ACH-001736,-0.433024719842
ACH-001737,-0.461143908897
ACH-001740,-0.185405433335
ACH-001745,0.0987173701465
ACH-001750,-0.200055808814
ACH-001765,-0.0644252563725
ACH-001956,-0.306812411055
ACH-001957,-0.139977385687
