,IQCG (84223)
ACH-000004,0.12347443231899999
ACH-000007,0.07033138784239999
ACH-000009,-0.0670164760282
ACH-000011,0.0436254142841
ACH-000012,-0.109440557109
ACH-000013,0.14068324165100002
ACH-000014,0.228775891175
ACH-000015,0.0350661777398
ACH-000017,0.0883480990152
ACH-000018,-0.10442070305
ACH-000019,-0.12450392942199999
ACH-000021,-0.125956838815
ACH-000022,-0.127762978607
ACH-000025,-0.0770512497767
ACH-000028,-0.026219131968400002
ACH-000030,-0.0415003312202
ACH-000035,-0.08755563324650001
ACH-000036,0.019803927885200003
ACH-000037,0.170940356917
ACH-000039,-0.0472993675628
ACH-000040,-0.190460740823
ACH-000041,0.200637564385
ACH-000042,-0.229150401527
ACH-000045,-0.131844378066
ACH-000047,-0.145508892247
ACH-000052,-0.0493578456001
ACH-000053,-0.0230822288326
ACH-000054,0.006619268109369999
ACH-000055,-0.046380382572300004
ACH-000060,0.0193851690314
ACH-000067,0.115616399354
ACH-000070,0.0670709257658
ACH-000075,-0.04610826319019999
ACH-000078,-0.024468914539000002
ACH-000082,0.00295885658068
ACH-000085,-0.211054542297
ACH-000086,0.188234793347
ACH-000087,0.20424367789200001
ACH-000092,0.0139325308217
ACH-000095,-0.021734498914000002
ACH-000097,-0.0434702944647
ACH-000098,0.0111180167076
ACH-000099,-0.0439079319664
ACH-000108,-0.225825060264
ACH-000113,-0.006620140993200001
ACH-000115,-0.115727834933
ACH-000116,0.0773616485413
ACH-000118,-0.034388221709300004
ACH-000120,-0.0823301326102
ACH-000123,-0.0282675362151
ACH-000127,0.0500607593023
ACH-000128,-0.189642430709
ACH-000132,-0.0153094757121
ACH-000133,0.0191265298165
ACH-000137,0.118225624648
ACH-000138,-0.213226037192
ACH-000142,0.0140915202041
ACH-000143,0.07759603150700001
ACH-000146,-0.13678268791099998
ACH-000148,0.029197038223799997
ACH-000150,-0.0285427029177
ACH-000152,0.126619157388
ACH-000153,-0.198106472483
ACH-000159,0.07529071136
ACH-000160,0.000334770756156
ACH-000163,-0.00414880025557
ACH-000167,0.0135514189661
ACH-000168,-0.13582554003900002
ACH-000169,0.0564684691201
ACH-000178,0.020578559165900002
ACH-000182,-0.07254021514810001
ACH-000183,-0.225787243066
ACH-000188,0.0051175244793
ACH-000189,0.128013576088
ACH-000190,0.173136216099
ACH-000198,0.0016309055153199998
ACH-000204,-0.19459098637000002
ACH-000206,0.108057626727
ACH-000207,-0.35039764104800003
ACH-000211,-0.0705836660019
ACH-000215,-0.142223593668
ACH-000221,0.110350286685
ACH-000222,-0.178177988026
ACH-000223,-0.0958687010396
ACH-000226,0.0834506990213
ACH-000227,0.013444536088100001
ACH-000228,-0.0933476213536
ACH-000231,0.08820222268729999
ACH-000232,-0.13667374801100002
ACH-000233,0.0346679788485
ACH-000234,0.0417814029212
ACH-000235,-0.034454309735199994
ACH-000237,-0.05681881773630001
ACH-000238,-0.0307600054735
ACH-000243,0.0420384441483
ACH-000244,0.23021370955200002
ACH-000246,-0.010621783224200002
ACH-000248,-0.0562403862067
ACH-000250,-0.0457281435926
ACH-000251,0.170719864458
ACH-000253,0.102976904923
ACH-000255,0.052033768868899995
ACH-000256,-0.0158868857099
ACH-000257,0.0843477604916
ACH-000258,0.0988629155398
ACH-000259,-0.0557567863884
ACH-000260,0.0297400292593
ACH-000261,0.0868586234836
ACH-000262,-0.042059668822400004
ACH-000263,-0.260104922739
ACH-000264,-0.0882606234567
ACH-000265,0.004883819866229999
ACH-000266,-0.06718323784699999
ACH-000272,-0.119676176302
ACH-000273,-0.17122060392000002
ACH-000274,-0.0960070615943
ACH-000277,0.0789996135332
ACH-000278,0.019320760720400003
ACH-000279,-0.023518402087099998
ACH-000280,-0.0869012523663
ACH-000281,-0.0389798077759
ACH-000288,-0.07434734147810002
ACH-000291,-0.07987282645039999
ACH-000293,-0.0991767577369
ACH-000294,-0.0632804354373
ACH-000295,0.182758439346
ACH-000296,-0.146060167388
ACH-000302,0.0944798633866
ACH-000304,-0.11737119265399999
ACH-000307,-0.048036079874
ACH-000308,-0.194429148992
ACH-000310,-0.127697837733
ACH-000311,-0.167165793537
ACH-000312,-0.222070237492
ACH-000315,-0.1449377941
ACH-000316,0.314849171548
ACH-000317,-0.147453982423
ACH-000318,0.07803268797410001
ACH-000319,0.0397647892834
ACH-000320,-0.139416037997
ACH-000322,-0.058853360872800006
ACH-000323,-0.0786437946074
ACH-000324,-0.149957897513
ACH-000329,0.00260282454464
ACH-000330,0.00509066663477
ACH-000331,0.0451897186216
ACH-000332,-0.0102586699566
ACH-000334,-0.34645929704800005
ACH-000335,0.263789089174
ACH-000336,0.43129548397600004
ACH-000337,-0.017347975596099997
ACH-000339,-0.0280171854738
ACH-000341,0.0133658275567
ACH-000348,0.0183629985882
ACH-000350,-0.029213236221900002
ACH-000352,0.0167053698101
ACH-000356,0.125330647265
ACH-000361,-0.258421457647
ACH-000362,0.00776786685237
ACH-000363,-0.147538519836
ACH-000364,-0.00176523454318
ACH-000365,-0.131011342177
ACH-000366,-0.0667144176184
ACH-000368,0.0307376210693
ACH-000374,0.0697413703302
ACH-000375,-0.14469149427
ACH-000376,0.009479554264059999
ACH-000381,-0.0059291083597999995
ACH-000383,-0.023070182483700002
ACH-000387,-0.13031757619200002
ACH-000389,-0.104420923311
ACH-000390,-0.0649730242962
ACH-000393,-0.10556203789999999
ACH-000395,0.028531359118499997
ACH-000397,-0.00877372055488
ACH-000401,0.10444758877699999
ACH-000402,0.028556499484599995
ACH-000403,0.100707650002
ACH-000404,0.23162227459600002
ACH-000406,0.0166851470466
ACH-000407,-0.0778064932216
ACH-000408,0.08259142855689999
ACH-000410,0.042431352501999996
ACH-000411,-0.0970665888283
ACH-000414,-0.23644022341200002
ACH-000415,0.176062865295
ACH-000416,-0.105924587852
ACH-000420,0.04262431076090001
ACH-000421,-0.019332760400700002
ACH-000424,-0.0371967429684
ACH-000425,-0.047116451956400004
ACH-000426,0.244991658015
ACH-000427,0.153813606187
ACH-000433,-0.22141620346700003
ACH-000436,-0.053562279560500005
ACH-000444,0.0006351226215129999
ACH-000445,-0.266029701145
ACH-000448,-0.00283241032754
ACH-000450,-0.28101140114100004
ACH-000452,0.052771840045099994
ACH-000454,-0.281795927954
ACH-000458,-0.0161829373696
ACH-000459,0.17449257750799999
ACH-000460,-0.136746052422
ACH-000461,-0.0399961959205
ACH-000463,-0.0627116538521
ACH-000464,-0.208821534325
ACH-000466,0.09145678898219999
ACH-000467,-0.0781413051864
ACH-000468,-0.161973218315
ACH-000469,-0.0281909063333
ACH-000470,-0.17531827753600002
ACH-000471,0.00258312322652
ACH-000472,-0.0455781006886
ACH-000473,0.0633924886481
ACH-000475,-0.117173246294
ACH-000476,-0.06313941799650001
ACH-000477,-0.11871730133
ACH-000480,0.00993369603752
ACH-000481,0.0893554629887
ACH-000483,0.03993750543730001
ACH-000484,0.107660030122
ACH-000485,-0.0070986040840399995
ACH-000486,-0.0141822697268
ACH-000487,0.121276792787
ACH-000488,-0.0610009468487
ACH-000490,-0.0306664786521
ACH-000491,-0.193253631394
ACH-000495,-0.153130250829
ACH-000496,-0.15732233790300001
ACH-000499,0.17349601552700003
ACH-000500,-0.24712736116
ACH-000502,-0.142493814935
ACH-000503,0.33958791312299996
ACH-000505,0.0247326165381
ACH-000507,-0.059771768020999996
ACH-000510,0.023896913327900005
ACH-000511,0.03861074832480001
ACH-000512,-0.395773703623
ACH-000516,0.072327176954
ACH-000517,-0.10025245371300001
ACH-000518,-0.14963154111
ACH-000520,-0.049471871783600005
ACH-000521,-0.148761971135
ACH-000522,0.0505806915348
ACH-000524,-0.00483233889913
ACH-000527,-0.0541249801782
ACH-000528,-0.0825183149489
ACH-000537,0.117305190066
ACH-000541,0.14531608108
ACH-000542,-0.02222861675
ACH-000544,-0.0040568435843
ACH-000545,0.031325150197
ACH-000547,0.09482216209519999
ACH-000548,-0.00998404660021
ACH-000549,-0.144376150314
ACH-000550,-0.19593011961100001
ACH-000552,0.0129992008911
ACH-000556,0.05683622916159999
