,NR2C2 (7182)
ACH-000004,-0.209668475354
ACH-000007,-0.369490664126
ACH-000009,-0.146096542706
ACH-000011,0.037369898721900004
ACH-000012,-0.214004479566
ACH-000013,-0.11584060113
ACH-000014,0.005956445229689999
ACH-000015,-0.102702096612
ACH-000017,-0.191574788492
ACH-000018,-0.133554546372
ACH-000019,-0.149813036491
ACH-000021,-0.112679715089
ACH-000022,-0.09875934776419999
ACH-000025,-0.295181661961
ACH-000028,-0.258721016049
ACH-000030,-0.158525310369
ACH-000035,-0.208201996639
ACH-000036,-0.331576227983
ACH-000037,-0.134165136686
ACH-000039,-0.27728122018199997
ACH-000040,-0.241912163994
ACH-000041,-0.39092832225199997
ACH-000042,-0.205162307389
ACH-000045,0.220361216405
ACH-000047,0.0159738282996
ACH-000052,-0.62728524317
ACH-000053,-0.11004481342900001
ACH-000054,-0.0500075689489
ACH-000055,-0.175017604311
ACH-000060,0.0475296754683
ACH-000067,-0.177525746211
ACH-000070,0.09851102124870001
ACH-000075,-0.751685538814
ACH-000078,-0.004909251395770001
ACH-000082,0.0154145322566
ACH-000085,-0.153672094435
ACH-000086,-0.208653011287
ACH-000087,-0.231441750317
ACH-000092,-0.214425186101
ACH-000095,-0.248921021721
ACH-000097,-0.33362513449000003
ACH-000098,-0.05179174898709999
ACH-000099,-0.044500396276699994
ACH-000108,0.10537952780099999
ACH-000113,-0.148806330727
ACH-000115,-0.0896788431361
ACH-000116,-0.227395654726
ACH-000118,-0.19970009572900002
ACH-000120,0.026185466693799998
ACH-000123,-0.0642791889138
ACH-000127,-0.0146239556849
ACH-000128,-0.00690831715265
ACH-000132,0.23549591103
ACH-000133,-0.173333094172
ACH-000137,0.188045296677
ACH-000138,-0.1073902628
ACH-000142,-0.316895962984
ACH-000143,-0.032413569757
ACH-000146,-0.10745441000999999
ACH-000148,-0.267475294485
ACH-000150,-0.342868121807
ACH-000152,-0.172895741454
ACH-000153,0.408796470021
ACH-000159,-0.135471880705
ACH-000160,-0.07019364651339999
ACH-000163,-0.33515049885000003
ACH-000167,-0.403659247336
