,HIATL1 (84641)
ACH-000312,-0.168845150349
ACH-000315,0.160942874491
ACH-000316,-0.06999315332889999
ACH-000317,-0.227825734248
ACH-000318,-0.23640317887200002
ACH-000319,0.00436840741198
ACH-000320,-0.19993463292599997
ACH-000322,-0.106936579531
ACH-000323,-0.207382276461
ACH-000324,-0.469137543785
ACH-000329,-0.219415976336
ACH-000330,-0.018274988291099997
ACH-000331,-0.145914975219
ACH-000332,-0.12031016174900001
ACH-000334,-0.115534722514
ACH-000335,-0.4047467686
ACH-000336,0.15835894468800002
ACH-000337,-0.13893449368799998
ACH-000339,-0.21557372644499997
ACH-000341,-0.22717338288400002
ACH-000348,0.00543849975293
ACH-000350,-0.0687718250933
ACH-000352,-0.0114840614353
ACH-000356,-0.413165601102
ACH-000361,-0.578110526234
ACH-000362,-0.0875820748071
ACH-000363,-0.461116131985
ACH-000364,-0.19030675769400002
ACH-000365,-0.23800989302099998
ACH-000366,-0.24132173171399998
ACH-000368,-0.250221139391
ACH-000374,-0.308215978427
ACH-000375,-0.0555082831649
ACH-000376,-0.14441617839600002
ACH-000381,-0.298993134595
ACH-000383,-0.158226503666
ACH-000387,-0.215210396851
ACH-000389,-0.244669505687
ACH-000390,-0.261091732332
ACH-000393,-0.23406805997400001
ACH-000395,-0.505835493014
ACH-000397,-0.175786252041
ACH-000401,0.0466188769155
ACH-000402,0.195032422131
ACH-000403,-0.176728682585
ACH-000404,-0.4655746989399999
ACH-000406,-0.120059686447
ACH-000407,-0.270550659912
ACH-000408,-0.125831687877
ACH-000410,-0.10064045497400001
ACH-000411,-0.125534751251
ACH-000414,-0.230889999133
ACH-000415,-0.027480272961099998
ACH-000416,-0.0325892541041
ACH-000420,-0.11261001755000001
ACH-000421,-0.25347115680599996
ACH-000424,-0.40526854352200004
ACH-000425,-0.158444950285
ACH-000426,0.006734116683379999
ACH-000427,0.0583466557085
ACH-000433,-0.111744313128
ACH-000436,-0.456719118988
ACH-000444,-0.35767733125100004
ACH-000445,-0.30657102891399995
ACH-000448,0.0569551116663
ACH-000450,-0.22963232806699999
ACH-000452,-0.26047323881400003
ACH-000454,-0.38218143062
ACH-000458,-0.333320046831
ACH-000459,-0.22948901392499998
ACH-000460,-0.208933182379
ACH-000461,-0.0360465800592
ACH-000463,-0.273478870119
ACH-000464,-0.06675996055580001
ACH-000466,-0.299983069525
ACH-000467,-0.167601967431
ACH-000468,-0.264749570251
ACH-000469,-0.128523146949
ACH-000470,-0.284485121647
ACH-000471,-0.177047700433
ACH-000472,-0.153031209999
ACH-000473,-0.235772554006
ACH-000475,-0.147406223541
ACH-000476,-0.007505489014310001
ACH-000477,-0.672729877439
ACH-000480,-0.217810346821
ACH-000481,-0.26446046926600003
ACH-000483,-0.0957690248168
ACH-000484,-0.131447504354
ACH-000485,-0.275135482244
ACH-000486,-0.0536047160539
ACH-000487,-0.172487738385
ACH-000488,-0.24423931791099998
ACH-000490,-0.168768910436
ACH-000491,-0.240246597602
ACH-000495,-0.36864230026
ACH-000496,-0.275767351845
ACH-000499,0.0515289882883
ACH-000500,-0.0202121460499
ACH-000502,-0.21724127449900002
ACH-000503,-0.41711139237800005
ACH-000505,-0.18800504086599998
ACH-000507,-0.241462126921
ACH-000510,0.0074051703069300005
ACH-000511,-0.0402632661224
ACH-000512,-0.285599586091
ACH-000516,-0.23728075254900002
ACH-000517,-0.18634813683600002
ACH-000518,-0.271390802346
ACH-000520,-0.455398435431
ACH-000521,-0.28591217287099996
ACH-000522,-0.15733435277000002
ACH-000524,-0.28726520617400003
ACH-000527,-0.13122541648
ACH-000528,-0.232395634516
ACH-000537,0.07920708768889999
ACH-000541,0.16971606996199998
ACH-000542,-0.118010766909
ACH-000544,-0.27824683043299997
ACH-000545,-0.170340900674
ACH-000547,-0.10639403633300001
ACH-000548,-0.295020268869
ACH-000549,-0.0532838433529
ACH-000550,-0.06509154866019999
ACH-000552,-0.0448556227933
ACH-000556,-0.263754079302
ACH-000557,-0.25967684931699997
ACH-000570,-0.262282841854
ACH-000571,-0.125185162962
ACH-000573,-0.144169042573
ACH-000576,-0.270132923214
ACH-000580,-0.176456566204
ACH-000584,-0.268610701094
ACH-000585,-0.20067799768800001
ACH-000588,-0.191858882146
ACH-000589,-0.24169365659000003
ACH-000591,-0.32200997037900003
ACH-000593,-0.103670712873
ACH-000600,-0.0286984903043
ACH-000601,-0.118025313867
ACH-000604,-0.39784800372
ACH-000605,-0.267801402082
ACH-000606,-0.23220829067499998
ACH-000608,-0.35129121494800003
ACH-000614,-0.22880698178199999
ACH-000616,-0.284668001889
ACH-000618,-0.324352526498
ACH-000619,-0.563494979501
ACH-000620,0.0442755710304
ACH-000621,-0.30662628200500003
ACH-000622,-0.206850504616
ACH-000623,-0.28912101502
ACH-000624,-0.245297435249
ACH-000627,-0.222698124798
ACH-000630,0.056035820532
ACH-000632,-0.121560663395
ACH-000633,0.00817550734018
ACH-000637,-0.162776251272
ACH-000638,-0.138287018919
ACH-000646,0.0223912226474
ACH-000647,-0.08347713636199999
ACH-000648,-0.30553905823800004
ACH-000649,-0.11699000476299999
ACH-000651,-0.0816659714903
ACH-000652,-0.07558314224860001
ACH-000653,-0.39809500196000003
ACH-000657,-0.17799390354400002
ACH-000658,-0.144559678636
ACH-000661,-0.0673497617096
ACH-000662,0.38254487343500004
ACH-000663,-0.12136218068299999
ACH-000665,-0.131996536501
ACH-000671,-0.34188509478
ACH-000673,-0.040479373076599996
ACH-000676,-0.276356631796
ACH-000677,-0.11088054270400001
ACH-000681,-0.298649459974
ACH-000682,-0.10407223466900001
ACH-000683,-0.317302062519
ACH-000684,-0.0672182255511
ACH-000688,-0.37310237562
ACH-000693,-0.112307120459
ACH-000694,-0.0819216417042
ACH-000695,-0.1876810521
ACH-000696,-0.317050724417
ACH-000697,-0.603461365002
ACH-000699,-0.20743050178800002
ACH-000701,0.040659280279599995
ACH-000706,-0.121032277519
ACH-000711,-0.23202253357900002
ACH-000713,-0.249068127669
ACH-000714,-0.181437791223
ACH-000718,-0.224861537141
ACH-000720,-0.11220716839000001
ACH-000721,-0.20583621072
ACH-000724,-0.438423755189
ACH-000725,-0.120861850982
ACH-000732,-0.0843583981865
ACH-000734,-0.203309601202
ACH-000735,-0.00226765763637
ACH-000736,-0.191647439447
ACH-000738,-0.0652634572216
ACH-000746,-0.41504191001999996
ACH-000747,-0.35343713654
ACH-000748,-0.21630962508999999
ACH-000753,-0.0844977661992
ACH-000756,-0.24693296825199998
ACH-000757,-0.182166586573
ACH-000758,-0.32509539507
ACH-000760,-0.235391550282
ACH-000763,-0.06984484496160001
ACH-000764,0.225605423425
ACH-000765,-0.291126953421
ACH-000766,-0.27609278268599996
ACH-000767,-0.286409025476
ACH-000768,-0.225443612614
ACH-000769,-0.450713014148
ACH-000770,-0.221995094359
ACH-000771,-0.119972068117
ACH-000773,-0.092663000824
ACH-000776,-0.130015629749
ACH-000777,-0.394343006305
ACH-000778,-0.105581334186
ACH-000781,-0.253318872771
ACH-000782,0.0644188196396
ACH-000783,-0.206385367159
ACH-000784,-0.151607882284
ACH-000785,-0.283544446404
ACH-000787,-0.128408928816
ACH-000788,-0.25072039591899997
ACH-000791,-0.316903580752
ACH-000792,-0.081382257326
ACH-000794,-0.20905230187600002
ACH-000796,-0.318069041131
ACH-000799,-0.234126957188
ACH-000800,-0.0647269046181
ACH-000802,-0.149645042375
ACH-000804,-0.22750634424199997
ACH-000805,-0.265950049784
ACH-000809,-0.08621413501189999
ACH-000810,-0.360174756519
ACH-000811,-0.325047806604
ACH-000817,-0.134141221039
ACH-000819,-0.310785694715
ACH-000820,-0.36908388640900003
ACH-000821,-0.332273028864
ACH-000822,-0.26214519841
ACH-000823,-0.187496674916
ACH-000824,-0.247874645694
ACH-000827,-0.192120761028
ACH-000829,-0.33318606994399996
ACH-000831,-0.361686568918
ACH-000832,-0.202555908147
ACH-000833,-0.362069502669
ACH-000834,-0.512846691656
ACH-000835,-0.216494945098
ACH-000836,-0.25230724604000004
ACH-000837,-0.230077083229
ACH-000838,-0.16747656123500002
ACH-000839,-0.157897160683
ACH-000840,-0.301834934453
ACH-000841,-0.276138275672
ACH-000843,-0.019031671240999998
ACH-000846,-0.254714575489
ACH-000847,-0.26206105622299997
ACH-000848,-0.0645083994823
ACH-000849,-0.358238249234
ACH-000851,-0.103676320196
ACH-000855,-0.329691860786
ACH-000856,-0.141072014428
ACH-000858,-0.258270542944
ACH-000859,-0.372154443653
ACH-000861,-0.38392248685999997
ACH-000862,-0.186073815526
ACH-000865,-0.174455081879
ACH-000866,-0.0714669144625
ACH-000867,-0.234932310247
ACH-000869,-0.212691293699
ACH-000872,-0.194594048433
ACH-000873,-0.203097315469
ACH-000876,-0.301600327284
ACH-000878,-0.23143681114599998
ACH-000880,0.195279008528
ACH-000881,-0.234841076696
ACH-000882,-0.196013203257
ACH-000884,-0.0538064413806
ACH-000885,-0.254725815204
ACH-000887,-0.16812232136
ACH-000888,-0.324420898285
ACH-000889,-0.117789676044
ACH-000890,-0.184539734749
ACH-000896,-0.263468618713
ACH-000898,-0.362207546346
ACH-000900,-0.17953321102800002
ACH-000901,-0.0368347889389
ACH-000905,-0.161416384675
ACH-000906,-0.200141664438
ACH-000907,-0.440009742657
ACH-000910,-0.161767993062
ACH-000911,-0.334315228463
ACH-000912,-0.22328081645300002
ACH-000913,-0.34732612311399996
ACH-000915,-0.274132316884
ACH-000916,-0.437500778244
ACH-000917,-0.107201937299
ACH-000921,-0.230889213362
ACH-000924,-0.041303685175
ACH-000926,-0.22038914495
ACH-000928,-0.350499725938
ACH-000929,-0.543410991217
ACH-000932,-0.391857313045
ACH-000935,-0.196259287351
ACH-000936,-0.26255346198699997
ACH-000937,-0.166522928061
ACH-000938,-0.213189314154
ACH-000939,-0.429789568452
ACH-000941,-0.359673086172
ACH-000943,-0.177762006131
ACH-000946,-0.251525088382
ACH-000947,-0.245326809094
ACH-000948,-0.170953155473
ACH-000950,-0.0997749330876
ACH-000953,-0.251259050833
ACH-000957,-0.279551020644
ACH-000958,-0.15596031459
ACH-000960,-0.18860801381700001
ACH-000963,-0.35075894185500006
ACH-000968,-0.479389813316
ACH-000969,-0.12232010693499999
ACH-000973,-0.256127349461
ACH-000974,-0.103652435183
ACH-000975,0.0455713738375
ACH-000976,-0.120336170007
ACH-000978,-0.7027555474889999
ACH-000980,-0.30311682209699997
ACH-000984,-0.30105665342099996
ACH-000986,-0.27507941344500003
ACH-000988,-0.181540693266
ACH-000993,-0.0164313272417
ACH-000994,-0.22399023569600002
ACH-000996,-0.21942335561299997
ACH-001001,-0.23520516401500002
ACH-001020,-0.21812501519699998
ACH-001028,-0.181889550164
ACH-001031,-0.224480954593
ACH-001038,-0.218773506551
ACH-001048,-0.339273520078
ACH-001050,-0.172937123202
ACH-001053,-0.26098145529800004
ACH-001054,-0.35803608575999996
ACH-001061,-0.14491991015300001
ACH-001067,-0.218893663223
ACH-001075,-0.427334076612
ACH-001096,-0.11721011490800001
ACH-001128,-0.12660702486300002
ACH-001134,-0.211489608069
ACH-001151,-0.306065409334
ACH-001163,-0.3005988395
ACH-001164,-0.24699236577
ACH-001173,-0.136161329661
ACH-001183,-0.279929113757
ACH-001184,-0.12044346181900001
ACH-001190,-0.23417617151099998
ACH-001192,-0.325885578065
ACH-001193,-0.26046849478100004
ACH-001196,-0.315260668284
ACH-001197,-0.133696028453
ACH-001205,-0.300889754577
ACH-001211,-0.199569899128
ACH-001212,-0.330313733248
ACH-001228,-0.27683214774799997
ACH-001232,-0.0165994733355
ACH-001239,-0.113283371793
ACH-001274,-0.21923998886999999
ACH-001275,-0.34663781553999995
ACH-001277,-0.333449520496
ACH-001278,-0.42136666478600004
ACH-001280,-0.132722305028
ACH-001283,-0.0277154698011
ACH-001289,0.07946354917449999
ACH-001295,-0.191891105245
ACH-001300,-0.00832845623865
ACH-001301,-0.024272642217299998
ACH-001302,-0.11377124822899999
ACH-001303,0.128375120782
ACH-001306,-0.122493413333
ACH-001318,-0.19520071348200002
ACH-001322,-0.356564670276
ACH-001328,-0.139648537911
ACH-001332,-0.293399025385
ACH-001333,-0.350205634187
ACH-001336,-0.16089445122
ACH-001340,-0.162529793932
ACH-001346,-0.25371281282499997
ACH-001353,-0.306591260519
ACH-001354,-0.40440264648199997
ACH-001367,-0.20093228618099998
ACH-001368,-0.207898152161
ACH-001374,-0.23169935720899998
ACH-001375,-0.219978262288
ACH-001377,-0.30413759862100004
ACH-001380,-0.267780393026
ACH-001391,-0.167864155853
ACH-001407,-0.05367188808349999
ACH-001408,-0.34558271545999997
ACH-001413,-0.143660216554
ACH-001430,-0.156742251741
ACH-001431,0.014212434443399998
ACH-001450,-0.173023606893
ACH-001496,-0.20267130433
ACH-001500,-0.34968762250200003
ACH-001521,-0.0121180891438
ACH-001523,-0.0942973281746
ACH-001532,-0.21071636794399998
ACH-001536,-0.276588191719
ACH-001550,-0.187380298462
ACH-001552,0.0629634087327
ACH-001554,-0.16787514696400002
ACH-001645,-0.305902499586
ACH-001654,-0.0839553146906
ACH-001715,-0.625512003714
ACH-001735,-0.24651881579100002
ACH-001736,-0.176589739315
ACH-001737,-0.21558436446899998
ACH-001740,-0.096300742676
ACH-001745,-0.308191728933
ACH-001750,-0.189814052042
ACH-001765,-0.08897798828939998
ACH-001956,-0.16930553866999998
ACH-001957,-0.274291687902
