,SCARA5 (286133)
ACH-000004,0.0977214262587
ACH-000007,-0.0211350661905
ACH-000009,0.160371438273
ACH-000011,0.282598639848
ACH-000012,0.0829560300461
ACH-000013,0.146995431321
ACH-000014,0.11450143213500001
ACH-000015,0.14833858165
ACH-000017,0.352900155928
ACH-000018,0.761561700773
ACH-000019,0.0703765293397
ACH-000021,0.281886486334
ACH-000022,0.126837618702
ACH-000025,0.126407542708
ACH-000028,0.152612354671
ACH-000030,0.193170871753
ACH-000035,0.0121411153966
ACH-000036,0.197678185997
ACH-000037,0.10515353774700001
ACH-000039,0.00856315171014
ACH-000040,0.134960388964
ACH-000041,-0.0463898819422
ACH-000042,0.211232561682
ACH-000045,0.07751560760439999
ACH-000047,0.0355063493036
ACH-000052,-0.15801865470899998
ACH-000053,-0.005395431813930001
ACH-000054,0.28894230751899996
ACH-000055,-0.08874465445530001
ACH-000060,0.07871583799380001
ACH-000067,0.188501966941
ACH-000070,0.09637009675930001
ACH-000075,0.513430094435
ACH-000078,0.244794974679
ACH-000082,0.112625910185
ACH-000085,-0.293229413307
ACH-000086,0.0969896308347
ACH-000087,0.194338357529
ACH-000092,0.11770350745100001
ACH-000095,0.203609642434
ACH-000097,0.08105128441489999
ACH-000098,0.199157673118
ACH-000099,0.0884458048972
ACH-000108,0.0647225495111
ACH-000113,0.09182988928069999
ACH-000115,0.28755994202
ACH-000116,0.133434964026
ACH-000118,0.11100684494000002
ACH-000120,0.00376073146436
ACH-000123,0.19507202557599998
ACH-000127,0.039237296608300005
ACH-000128,0.0364501188973
ACH-000132,0.223489680071
ACH-000133,0.140675946033
ACH-000137,0.237440896316
ACH-000138,0.141657383022
ACH-000142,0.213696774059
ACH-000143,0.08816210937100001
ACH-000146,0.10332036672599999
ACH-000148,0.13778265932199998
ACH-000150,0.16953860149
ACH-000152,0.2235099435
ACH-000153,-0.0635150100457
ACH-000159,0.0905766163479
ACH-000160,0.147701537391
ACH-000163,-0.054325744309199994
ACH-000167,0.374528731754
ACH-000168,0.31276317552
ACH-000169,0.282164666446
ACH-000178,0.035833985363599996
ACH-000182,0.223120332355
ACH-000183,0.00209659072478
ACH-000188,0.08994195780269999
ACH-000189,0.0804958645342
ACH-000190,0.00730643551496
ACH-000198,0.11665594379899999
ACH-000204,-0.12445486798800001
ACH-000206,-0.114755793587
ACH-000207,0.038144832088800006
ACH-000211,0.06783474724619999
ACH-000215,0.013087916416200001
ACH-000221,-0.023914113501
ACH-000222,0.0493657218843
ACH-000223,0.187046459892
ACH-000226,0.23408602790199998
ACH-000227,0.10987571830199999
ACH-000228,0.045334963074400006
ACH-000231,0.144253201077
ACH-000232,0.0821914407835
ACH-000233,0.263516633858
ACH-000234,0.415394099121
ACH-000235,0.064243031125
ACH-000237,0.00073395817203
ACH-000238,0.168633737581
ACH-000243,0.110577456731
ACH-000244,0.168670822137
ACH-000246,0.151227346022
ACH-000248,0.0913751281168
ACH-000250,0.049078386524099994
ACH-000251,-0.094750950332
ACH-000253,0.197209760164
ACH-000255,0.0576240715171
ACH-000256,0.10657406813999999
ACH-000257,-0.0803043266493
ACH-000258,-0.132876110382
ACH-000259,0.10662653281500001
ACH-000260,0.08135906525169999
ACH-000261,0.0574517347003
ACH-000262,0.029613550107400004
ACH-000263,-0.119079856223
ACH-000264,0.0469550672987
ACH-000265,0.177346796473
ACH-000266,0.121323791325
ACH-000272,0.205227571567
ACH-000273,0.132626533723
ACH-000274,0.013945854239000001
ACH-000277,0.164254384062
ACH-000278,-0.193999718926
ACH-000279,0.34211601825599997
ACH-000280,0.0696790245497
ACH-000281,0.182892949617
ACH-000288,0.109400592974
ACH-000291,0.236583068493
ACH-000293,0.00766618710176
ACH-000294,0.09595364841
ACH-000295,0.26202677778
ACH-000296,0.0438226672336
ACH-000302,0.165056214919
ACH-000304,0.0274155881457
ACH-000307,0.14524222404200002
ACH-000308,0.07951223125910001
ACH-000310,0.2257872626
ACH-000311,0.131122588639
ACH-000312,-0.00257070674891
ACH-000315,0.01580096257
ACH-000316,0.025092721560299996
ACH-000317,0.141455237343
ACH-000318,0.101633855676
ACH-000319,0.0935766999297
ACH-000320,0.036121513808
ACH-000322,0.186537119601
ACH-000323,0.0734681010874
ACH-000324,0.12957800048499998
ACH-000329,0.15532129893
ACH-000330,-0.123683638445
ACH-000331,-0.0320158918147
ACH-000332,0.147576313688
ACH-000334,0.14345265852800002
ACH-000335,0.0112908685895
ACH-000336,-0.0290989713594
ACH-000337,0.248124794954
ACH-000339,0.09313647867730002
ACH-000341,0.0154008580382
ACH-000348,-0.08958464857010001
ACH-000350,-0.049803250769999995
ACH-000352,-0.0314432857534
ACH-000356,0.0344247893777
ACH-000361,0.17944340101700001
ACH-000362,0.152558826897
ACH-000363,0.10965641599199999
ACH-000364,0.232722366044
ACH-000365,0.0240347640751
ACH-000366,0.19390085267
ACH-000368,0.391861204604
ACH-000374,0.040723362503300005
ACH-000375,0.198442521226
ACH-000376,0.127487883078
ACH-000381,0.18549206229
ACH-000383,0.14509883479
ACH-000387,0.102280988375
ACH-000389,0.14477135408199998
ACH-000390,0.16892932935600002
ACH-000393,0.08192493985
ACH-000395,0.33468628921
ACH-000397,0.129233400299
ACH-000401,-0.00791796904906
ACH-000402,-0.00442886391195
ACH-000403,0.335703312902
