,F13B (2165)
ACH-000004,0.137528798377
ACH-000007,-0.021364533742900003
ACH-000009,-0.18203883618099997
ACH-000011,0.061893904913900004
ACH-000012,-0.0691552750164
ACH-000013,-0.0074251917622499995
ACH-000014,0.137806131971
ACH-000015,-0.026617648344999998
ACH-000017,-0.006006139218270001
ACH-000018,-0.151798009322
ACH-000019,0.166483711202
ACH-000021,0.17481863780499998
ACH-000022,-0.159828893108
ACH-000025,-0.16880932462900003
ACH-000028,-0.0583908400648
ACH-000030,0.0677231064012
ACH-000035,-0.0280647442281
ACH-000036,-0.0623134076491
ACH-000037,-0.213373166817
ACH-000039,0.0478573745424
ACH-000040,-0.023862908545599998
ACH-000041,0.027299972586500004
ACH-000042,0.0533928338772
ACH-000045,0.00428461271166
ACH-000047,0.0148185277466
ACH-000052,-0.0809614313576
ACH-000053,-0.17296808782900003
ACH-000054,0.124241610007
ACH-000055,0.00457980850912
ACH-000060,0.16022217010700002
ACH-000067,0.124843651543
ACH-000070,-0.06079317435190001
ACH-000075,0.0839073557209
ACH-000078,0.164728867286
ACH-000082,-0.10314996014599999
ACH-000085,-0.22816346921999997
ACH-000086,-0.23639097696999997
ACH-000087,-0.095216072804
ACH-000092,0.037709817788400005
ACH-000095,0.059930090339
ACH-000097,0.117770001533
ACH-000098,0.045456247879599995
ACH-000099,0.135987443357
ACH-000108,0.0652370562228
ACH-000113,0.089911034352
ACH-000115,-0.0429956411368
ACH-000116,-0.05779975149450001
ACH-000118,0.0952584525342
ACH-000120,0.0621522032255
ACH-000123,-0.12105474123099999
ACH-000127,0.018723504300400002
ACH-000128,0.041361332980800004
ACH-000132,-0.23396859979
ACH-000133,-0.08405358541130001
ACH-000137,0.135589958145
ACH-000138,0.016435175796299998
ACH-000142,0.0538371400698
ACH-000143,-0.08881506292710001
ACH-000146,0.0011540318141
ACH-000148,-0.14141174783
ACH-000150,0.13038948540200002
ACH-000152,-0.0624491672839
ACH-000153,0.25924987620900003
ACH-000159,0.0568273976182
ACH-000160,-0.21623177192600002
ACH-000163,0.166136665171
ACH-000167,0.143818283426
ACH-000168,0.08431754032239999
ACH-000169,0.00758097767901
ACH-000178,-0.0527305638955
ACH-000182,0.028526259343099998
ACH-000183,-0.0354958206685
ACH-000188,0.108246345657
ACH-000189,0.024616497338
ACH-000190,0.0566076970871
ACH-000198,0.0864005297359
ACH-000204,-0.17493092671
ACH-000206,0.15080881626599998
ACH-000207,0.20186460880899998
ACH-000211,0.0113652627446
ACH-000215,-0.09334885109510001
ACH-000221,0.14930421723099999
ACH-000222,0.00612940703924
ACH-000223,-0.0673687810261
ACH-000226,-0.107132875822
ACH-000227,-0.0453003915221
ACH-000228,-0.056013122388699994
ACH-000231,-0.0331820009533
ACH-000232,0.0882007515588
ACH-000233,0.12443852100299999
ACH-000234,0.0351823767121
ACH-000235,-0.07427395748230001
ACH-000237,0.0173479039787
ACH-000238,0.137375396158
ACH-000243,0.12633576567500002
ACH-000244,-0.0652887943355
ACH-000246,-0.0224377835121
ACH-000248,0.131794667256
ACH-000250,0.0619124200366
ACH-000251,0.0439692402409
ACH-000253,-0.050709530480500004
ACH-000255,0.14146960182499999
ACH-000256,0.142306502062
ACH-000257,-0.0789035322202
ACH-000258,-0.374323725752
ACH-000259,0.0049889678485
ACH-000260,0.09696416369750001
ACH-000261,-0.0253740635736
ACH-000262,0.105866108405
ACH-000263,0.036769190058300004
ACH-000264,0.08598411194589999
ACH-000265,-0.018091982464099998
ACH-000266,-0.0089897083195
ACH-000272,-0.0353665565975
ACH-000273,-0.0903577787514
ACH-000274,0.074802869703
ACH-000277,-0.0686229257506
ACH-000278,0.010751381743399999
ACH-000279,0.11144742164999999
ACH-000280,0.0237862983686
ACH-000281,0.180555873641
ACH-000288,-0.078121601827
ACH-000291,0.021762295624299998
ACH-000293,0.11659231521199999
ACH-000294,-0.0022209447419899997
ACH-000295,-0.233238394005
ACH-000296,0.311067054934
ACH-000302,0.027287233099700003
ACH-000304,-0.11801375201400001
ACH-000307,0.0779394966764
ACH-000308,0.103333661833
ACH-000310,0.007814631988939998
ACH-000311,0.239632894449
ACH-000312,0.279116762741
ACH-000315,0.10321624752999999
ACH-000316,-0.041908083914099996
ACH-000317,-0.0688072756067
ACH-000318,0.05695435732319999
ACH-000319,0.028378734236900002
ACH-000320,-0.032941114983900004
ACH-000322,0.058208927027400006
ACH-000323,-0.0334691111741
ACH-000324,0.0377102359245
ACH-000329,0.0351978386905
ACH-000330,-0.125091185793
ACH-000331,-0.0581331887316
ACH-000332,0.0310284959575
ACH-000334,0.12895612303600001
ACH-000335,0.0006546686280340001
ACH-000336,0.125469815185
ACH-000337,-0.177690705484
ACH-000339,0.017244809643400003
ACH-000341,0.09718738989360001
ACH-000348,0.07343412568850001
ACH-000350,0.115785657412
ACH-000352,-0.09398448514
ACH-000356,0.298496688994
ACH-000361,-0.103433888556
ACH-000362,0.16968143397399998
ACH-000363,-0.157762787117
ACH-000364,-0.0518324585485
ACH-000365,0.0950255563068
ACH-000366,0.11103441965500001
ACH-000368,-0.115082090316
ACH-000374,0.07820091223839999
ACH-000375,0.224771481308
ACH-000376,0.06978117232389999
ACH-000381,-0.0545670969931
ACH-000383,-0.042459062706699996
ACH-000387,0.010592749029
ACH-000389,-0.05114073203319999
ACH-000390,0.0683686296478
ACH-000393,0.009394369362540001
ACH-000395,-0.00328919797774
ACH-000397,-0.057960256673400004
ACH-000401,0.215764919494
ACH-000402,0.052906844103499995
ACH-000403,0.0852390717777
ACH-000404,-0.12495363366699999
ACH-000406,0.0217184699425
ACH-000407,0.110506620735
ACH-000408,-0.006871508319210001
ACH-000410,0.0197044458874
ACH-000411,-0.17810156807900002
ACH-000414,0.119934190654
ACH-000415,0.16811310066
ACH-000416,0.0232479019585
ACH-000420,-0.048931495964
ACH-000421,-0.017651463535
ACH-000424,-0.128089061919
ACH-000425,-0.0020554941311300002
ACH-000426,-0.182746615679
ACH-000427,0.00661445847877
ACH-000433,0.017773215592
ACH-000436,-0.00453010535087
ACH-000444,0.18044408133099998
ACH-000445,0.135848169008
ACH-000448,-0.019607139772299997
ACH-000450,0.08466319043680001
ACH-000452,0.06356145635180001
ACH-000454,-0.07052927581410001
ACH-000458,0.0481024698122
ACH-000459,-0.0256580856418
ACH-000460,0.026680847769900002
ACH-000461,0.0784454660561
ACH-000463,-0.0987667441519
ACH-000464,-0.111544785384
ACH-000466,-0.0352835941575
ACH-000467,0.036178458756199995
ACH-000468,0.025047216406799997
ACH-000469,0.201206027797
ACH-000470,-0.0689695531513
ACH-000471,0.046011248799
ACH-000472,0.122961349103
ACH-000473,0.154835832795
ACH-000475,-0.0113531451065
ACH-000476,0.106161730015
ACH-000477,-0.133407883965
ACH-000480,0.109773881172
ACH-000481,0.050041020459199996
ACH-000483,-0.0699872286643
ACH-000484,-0.031093468486900002
ACH-000485,-0.0359733216085
ACH-000486,-0.00425654716403
ACH-000487,-0.012906462724899998
ACH-000488,0.0253610232086
ACH-000490,0.11395448569800001
ACH-000491,-0.08226315715860001
ACH-000495,0.010465210156
ACH-000496,0.215154006194
ACH-000499,0.19716359346
ACH-000500,0.9040689326620001
ACH-000502,0.0564804003658
ACH-000503,0.148391442191
ACH-000505,0.0343220996818
ACH-000507,0.134131294511
ACH-000510,-0.09427876628410001
ACH-000511,0.0343358029862
ACH-000512,-0.061998551257
ACH-000516,-0.014081194047299999
ACH-000517,0.012198113834
ACH-000518,-0.0474651026352
ACH-000520,0.0454258750426
ACH-000521,0.176252448004
ACH-000522,-0.0017346105645499998
ACH-000524,-0.109820776084
ACH-000527,0.08473551883639999
ACH-000528,0.0072305745921700006
ACH-000537,-0.032732459636
ACH-000541,0.0383412079426
ACH-000542,0.00592275188667
ACH-000544,0.137898376763
ACH-000545,-0.08990307203839999
ACH-000547,0.140351538151
ACH-000548,0.0315322457393
ACH-000549,0.022993865025299997
ACH-000550,0.07571577521860001
ACH-000552,-0.213745076417
ACH-000556,0.036031917425599996
ACH-000557,0.038928643024
ACH-000570,0.0204536907553
ACH-000571,-0.00684332155683
ACH-000573,-0.105877436312
ACH-000576,-0.0967916210268
ACH-000580,0.129007101287
ACH-000584,0.025166539980900005
ACH-000585,0.08872579758810001
ACH-000588,-0.103670566875
ACH-000589,0.10628749408299999
ACH-000591,0.0580959762737
ACH-000593,-0.122741676119
ACH-000600,-0.033889214035
ACH-000601,0.09184291870160001
ACH-000604,0.0150119091909
ACH-000605,-0.119924051293
ACH-000606,0.10990136574
ACH-000608,-0.061395518950699994
ACH-000614,0.161950432892
ACH-000616,0.013535762952399999
ACH-000618,0.10152460851600001
ACH-000619,0.0676342199508
ACH-000620,0.0796070393057
ACH-000621,0.0457376165424
ACH-000622,-0.130931652679
ACH-000623,0.000944059606339
ACH-000624,-0.113228998725
ACH-000627,-0.0671751528371
ACH-000630,-0.114896088685
ACH-000632,0.151842478669
ACH-000633,0.0565492760815
ACH-000637,-0.023514877214799997
ACH-000638,0.0565057808605
ACH-000646,0.0513502747363
ACH-000647,-0.0861811866876
ACH-000648,-0.268152103513
ACH-000649,-0.111297793612
ACH-000651,0.031027660365400004
ACH-000652,0.08754756381869999
ACH-000653,0.301827303072
ACH-000657,0.0746472244604
ACH-000658,-0.0489923244295
ACH-000661,0.129647513558
ACH-000662,0.298463798007
ACH-000663,-0.00953433495546
ACH-000665,0.10388215930400001
ACH-000671,-0.14508644799
ACH-000673,-0.00801981523972
ACH-000676,-0.0399360683579
ACH-000677,0.048356365390999995
ACH-000681,0.00387999156273
ACH-000682,-0.0170778846705
ACH-000683,-0.00462814685189
ACH-000684,7.36998245454e-05
ACH-000688,0.09465902564269998
ACH-000693,-0.0459066699118
ACH-000694,0.00822980427396
ACH-000695,-0.133247111355
ACH-000696,-0.0678223553862
ACH-000697,-0.21209978866999998
ACH-000699,0.11267944137599999
ACH-000701,0.00931972503481
ACH-000706,0.018462379353599997
ACH-000711,-0.061894618414400006
ACH-000713,0.00175865999124
ACH-000714,0.19802594582000002
ACH-000718,0.08711337160970001
ACH-000720,-0.0935342010875
ACH-000721,0.0049888106255500005
ACH-000724,0.23009242049800002
ACH-000725,-0.0813325676331
ACH-000732,-0.318426387361
ACH-000734,0.182585635383
ACH-000735,-0.141286584219
ACH-000736,0.00813592533076
ACH-000738,0.143217694763
ACH-000746,-0.0031020309853200005
ACH-000747,0.09651316852019999
ACH-000748,0.04276487747769999
ACH-000753,0.0215259954311
ACH-000756,-0.08443765066289999
ACH-000757,-0.05897485331680001
ACH-000758,0.07360275228089999
ACH-000760,0.104052060062
ACH-000763,0.245063676321
ACH-000764,-0.15959101921399999
ACH-000765,-0.014573370436200002
ACH-000766,0.13410547037599999
ACH-000767,-0.117229280128
ACH-000768,-0.0415080638346
ACH-000769,-0.111212446228
ACH-000770,0.109731163979
ACH-000771,-0.0482204728979
ACH-000773,-0.15776391825
ACH-000776,0.0958059463005
ACH-000777,-0.07483513595260001
ACH-000778,0.10251076283399999
ACH-000781,0.0577338333886
ACH-000782,0.296258642293
ACH-000783,0.187784376532
ACH-000784,0.13360475647700001
ACH-000785,0.0483814413363
ACH-000787,0.00445889161838
ACH-000788,-0.0184643055955
ACH-000791,-0.10285312017899999
ACH-000792,0.06620944620069999
ACH-000794,0.07669776401219999
ACH-000796,0.0456669765152
ACH-000799,-0.0006796707182949999
ACH-000800,0.000190479186671
ACH-000802,0.0764661875888
ACH-000804,0.05229291505749999
ACH-000805,-0.0565944594621
ACH-000809,-0.057955466523
ACH-000810,0.0028517356484899998
ACH-000811,-0.045127564686
ACH-000817,0.0201392429524
ACH-000819,-0.16616790150900002
ACH-000820,-0.359349614176
ACH-000821,-0.06309427319000001
ACH-000822,-0.0390323107163
ACH-000823,0.0
ACH-000824,0.030486612606
ACH-000827,0.0983716342803
ACH-000829,-0.2898946845
ACH-000831,0.06981357848349999
ACH-000832,0.102959073057
ACH-000833,0.172611392419
ACH-000834,0.0791248864778
ACH-000835,0.07942428461689999
ACH-000836,0.0056386552213399995
ACH-000837,0.0397472402171
ACH-000838,-0.00612530949456
ACH-000839,0.11214867508500001
ACH-000840,0.038857105487
ACH-000841,0.09701678967150001
ACH-000843,-0.011273581744899999
ACH-000846,-0.143365816767
ACH-000847,-0.0787560752198
ACH-000848,0.0260158233896
ACH-000849,0.0496522502708
ACH-000851,-0.014947134690700001
ACH-000855,-0.11447589689000001
ACH-000856,0.121188687562
ACH-000858,-0.0626578857677
ACH-000859,0.101572293246
ACH-000861,-0.124089577026
ACH-000862,-0.04230819198750001
ACH-000865,0.044946073926300005
ACH-000866,-0.0158226926516
ACH-000867,0.031394368598599995
ACH-000869,0.139368765605
ACH-000872,0.116201667223
ACH-000873,-0.11425870414599999
ACH-000876,-0.108776110505
ACH-000878,0.115129927002
ACH-000880,-0.0114046934295
ACH-000881,-0.0574454260574
ACH-000882,0.0438749629672
ACH-000884,0.107597350228
ACH-000885,-0.0652735045954
ACH-000887,-0.0413547615445
ACH-000888,-0.008429208616180002
ACH-000889,0.11470933080600001
ACH-000890,0.15745958635500001
ACH-000896,-0.0706196287286
ACH-000898,-0.061499227138599996
ACH-000900,0.132142487318
ACH-000901,-0.0208465426528
ACH-000905,0.0007518425556919999
ACH-000906,0.0320741660265
ACH-000907,0.21211645758
ACH-000910,-0.008840926511489999
ACH-000911,-0.05952881854719999
ACH-000912,0.0155607456412
ACH-000913,0.150744211469
