,MARCKSL1 (65108)
ACH-000381,-0.135202326878
ACH-000383,-0.258799020741
ACH-000387,-0.07592508792500001
ACH-000389,-0.375239275255
ACH-000390,-0.10879788834000001
ACH-000393,-0.179072080196
ACH-000395,-0.27317507963300003
ACH-000397,-0.221306790561
ACH-000401,-0.268316662791
ACH-000402,-0.151751808595
ACH-000403,-0.190256981155
ACH-000404,-0.273509159888
ACH-000406,-0.151304727232
ACH-000407,-0.302267718573
ACH-000408,-0.164145907797
ACH-000410,-0.17250962006999998
ACH-000411,-0.269645432819
ACH-000414,-0.166766409925
ACH-000415,-0.239097583647
ACH-000416,-0.15617350085999998
ACH-000420,-0.309210863655
ACH-000421,-0.2591881753
ACH-000424,-0.0534290362048
ACH-000425,-0.287201137645
ACH-000426,-0.295574488511
ACH-000427,-0.146673069751
ACH-000433,-0.113894870464
ACH-000436,-0.110225562401
ACH-000444,-0.110743662163
ACH-000445,-0.366495320049
ACH-000448,-0.35640485676100003
ACH-000450,-0.371177758996
ACH-000452,-0.209194004394
ACH-000454,-0.32217310758
ACH-000458,-0.078329180634
ACH-000459,-0.29239468133499996
ACH-000460,-0.13822436621200002
ACH-000461,-0.305481278571
ACH-000463,-0.20674809199900002
ACH-000464,-0.396751646449
ACH-000466,-0.0731675993425
ACH-000467,-0.157254338652
ACH-000468,-0.25750032153
ACH-000469,-0.29322720505100003
ACH-000470,-0.158466643567
ACH-000471,-0.235405244126
ACH-000472,-0.0906799375463
ACH-000473,-0.136829373188
ACH-000475,-0.276482718615
ACH-000476,-0.291871862086
ACH-000477,-0.321051045827
ACH-000480,-0.00822533368774
ACH-000481,-0.12413055228499999
ACH-000483,-0.274683689067
ACH-000484,-0.387007559339
ACH-000485,-0.179168209261
ACH-000486,-0.181423856542
ACH-000487,-0.22440420769299999
ACH-000488,-0.21433173397799998
ACH-000490,-0.25113373186500004
ACH-000491,-0.18441388732
ACH-000495,-0.369598011975
ACH-000496,-0.289324481711
ACH-000499,-0.317453678621
ACH-000500,0.434652384048
ACH-000502,-0.19056146569600002
ACH-000503,-0.09330455073860001
ACH-000505,-0.145170572139
ACH-000507,-0.230327446087
ACH-000510,-0.109451602849
ACH-000511,-0.227703637766
ACH-000512,-0.0967867896674
ACH-000516,-0.0717179506284
ACH-000517,-0.277794440852
ACH-000518,-0.147143248741
ACH-000520,-0.255335436208
ACH-000521,-0.096328585874
ACH-000522,-0.19099541873300002
ACH-000524,-0.215069764737
ACH-000527,-0.182661188521
ACH-000528,-0.235604742733
ACH-000537,-0.24801124894999999
ACH-000541,-0.0433821992311
ACH-000542,-0.185662036978
ACH-000544,-0.120822018268
ACH-000545,-0.35372122219400004
ACH-000547,-0.337420022758
ACH-000548,-0.18786462055300002
ACH-000549,-0.108162144119
ACH-000550,-0.551012455743
ACH-000552,-0.028344035001
ACH-000556,-0.34965052863799995
ACH-000557,0.0927770181231
ACH-000570,-0.29349596003600004
ACH-000571,-0.07634132663889999
ACH-000573,-0.07284864435119999
ACH-000576,-0.11256672712999999
ACH-000580,-0.302307395686
ACH-000584,-0.052031330376
ACH-000585,-0.302071457815
ACH-000588,-0.07752145458
ACH-000589,-0.3193629562
ACH-000591,-0.446226813125
ACH-000593,-0.30415486149099996
ACH-000600,-0.411326603209
ACH-000601,-0.285991679692
ACH-000604,-0.268985840448
ACH-000605,-0.103855074546
ACH-000606,-0.358400584798
ACH-000608,-0.20394934668900003
ACH-000614,-0.0652109033328
ACH-000616,-0.21551710447099998
ACH-000618,-0.0948584073666
ACH-000619,-0.260066357881
ACH-000620,-0.18262622758299998
ACH-000621,-0.125108573803
ACH-000622,-0.39805106101800003
ACH-000623,-0.309807168534
ACH-000624,-0.24112074266800002
ACH-000627,-0.225284772135
ACH-000630,-0.373571302337
ACH-000632,-0.255775213105
ACH-000633,-0.35968161760300005
ACH-000637,-0.250145590967
ACH-000638,-0.38857385001
ACH-000646,-0.314797085234
ACH-000647,-0.0652197466628
ACH-000648,-0.266948293842
ACH-000649,-0.15369468089500002
ACH-000651,-0.219093842608
ACH-000652,-0.461374684946
ACH-000653,-0.194182501888
ACH-000657,-0.282179192305
ACH-000658,-0.0745554621034
ACH-000661,-0.160826673357
ACH-000662,-0.6578546272770001
ACH-000663,0.023961142042499998
ACH-000665,-0.257044944001
ACH-000671,-0.217164566547
ACH-000673,-0.229284799863
ACH-000676,-0.222178898736
ACH-000677,-0.136396892538
ACH-000681,-0.217372208112
ACH-000682,-0.275490854482
ACH-000683,-0.465125335079
ACH-000684,-0.23512423898200002
ACH-000688,-0.486070125816
ACH-000693,-0.340425965251
ACH-000694,-0.11150359144300001
ACH-000695,-0.787883329665
ACH-000696,-0.241792766475
ACH-000697,-0.645626772972
ACH-000699,-0.0885569043507
ACH-000701,-0.347486818997
ACH-000706,-0.022023570674900003
ACH-000711,-0.363166590492
ACH-000713,-0.13607450214199998
ACH-000714,-0.28216939461999996
ACH-000718,-0.184882144849
ACH-000720,-0.330203466095
ACH-000721,-0.2735321139
ACH-000724,-0.0791538192628
ACH-000725,-0.256876725874
ACH-000732,-0.0831606632636
ACH-000734,-0.21791830360800002
ACH-000735,-0.23126022084800002
ACH-000736,-0.405863601826
ACH-000738,-0.142397954591
ACH-000746,-0.470937417733
ACH-000747,-0.25644825073800004
ACH-000748,-0.348897795476
ACH-000753,-0.18547842909
ACH-000756,-0.35406749213100003
ACH-000757,-0.396261334114
ACH-000758,-0.22427750020599999
ACH-000760,-0.277523540683
ACH-000763,-0.0893963037317
ACH-000764,-0.188021281829
ACH-000765,-0.220744736172
ACH-000766,-0.18362882847399997
ACH-000767,-0.007703289389609999
ACH-000768,-0.110685184166
ACH-000769,-0.218380468337
ACH-000770,-0.116588096778
ACH-000771,-0.21688572648499999
ACH-000773,-0.167740452529
ACH-000776,-0.18280847501800002
ACH-000777,-0.194925244507
ACH-000778,-0.0971675442183
ACH-000781,-0.11942220495200001
ACH-000782,-0.319461879901
ACH-000783,-0.420039178465
ACH-000784,-0.34725193559
ACH-000785,-0.11317106116499999
ACH-000787,-0.192532193857
ACH-000788,-0.07064132753289999
ACH-000791,-0.246142968196
ACH-000792,-0.0952073523532
ACH-000794,-0.21799880018599999
ACH-000796,-0.23113469835499997
ACH-000799,-0.31872035476300004
ACH-000800,-0.0626098408179
ACH-000802,-0.130495521877
ACH-000804,-0.247303933146
ACH-000805,-0.238084703481
ACH-000809,-0.125486547947
ACH-000810,-0.30231366311200003
ACH-000811,-0.128969029696
ACH-000817,0.0574828913678
ACH-000819,-0.348907046541
ACH-000820,-0.5459710604219999
ACH-000821,-0.231146496133
ACH-000822,-0.195316857057
ACH-000823,-0.18126826301899998
ACH-000824,-0.11722926572799999
ACH-000827,-0.1496943419
ACH-000829,-0.176503628384
ACH-000831,-0.187757710356
ACH-000832,-0.395292482236
ACH-000833,-0.34470666237400005
ACH-000834,-0.35535650220799997
ACH-000835,-0.139957331474
ACH-000836,-0.0806325122962
ACH-000837,0.037812331379199995
ACH-000838,0.00591806007937
ACH-000839,-0.436280401703
ACH-000840,-0.31264070186500004
ACH-000841,-0.13370114135299999
ACH-000843,-0.238748539875
ACH-000846,-0.177386866413
ACH-000847,-0.232444925818
ACH-000848,-0.18912849098999998
ACH-000849,-0.25748433538800003
ACH-000851,-0.35722390751
ACH-000855,0.08496618094399999
ACH-000856,-0.0636269699741
ACH-000858,-0.05166283112200001
ACH-000859,-0.0220553865361
ACH-000861,-0.428491305229
ACH-000862,-0.043046108627699996
ACH-000865,-0.24640493455200002
ACH-000866,-0.11327572834899999
ACH-000867,-0.157768580297
ACH-000869,0.042772627745400006
ACH-000872,-0.266310051404
ACH-000873,-0.127656638142
ACH-000876,-0.18941024840999998
ACH-000878,-0.0987434652185
ACH-000880,-0.19905120507
ACH-000881,-0.147499548514
ACH-000882,-0.331652806158
ACH-000884,-0.350821664941
ACH-000885,-0.159923979045
ACH-000887,-0.334870956517
ACH-000888,-0.264990858271
ACH-000889,-0.113080798103
ACH-000890,-0.0576208731435
ACH-000896,-0.21415621139000002
ACH-000898,-0.10364874183900001
ACH-000900,-0.30751399189
ACH-000901,-0.238573555272
ACH-000905,-0.159888568599
ACH-000906,-0.166168964083
ACH-000907,-0.32975576362500003
ACH-000910,-0.14620484947100001
ACH-000911,-0.335338021872
ACH-000912,-0.413128674908
ACH-000913,-0.310558667656
ACH-000915,-0.020689763814999998
ACH-000916,0.05179095598069999
ACH-000917,-0.175741327529
ACH-000921,-0.161902989997
ACH-000924,-0.044828073698300004
ACH-000926,-0.092278435371
ACH-000928,-0.375909958109
ACH-000929,-0.22203035949000002
ACH-000932,-0.0904665941487
ACH-000935,0.0690400723745
ACH-000936,-0.326986937222
ACH-000937,-0.225475714199
ACH-000938,-0.12352089814000002
ACH-000939,-0.294261328614
ACH-000941,-0.0954618224622
ACH-000943,-0.208238258554
ACH-000946,-0.251935998537
ACH-000947,-0.36421770641199996
ACH-000948,-0.10774067131100001
ACH-000950,-0.214929067427
ACH-000953,-0.12268825860200001
ACH-000957,0.034022099638
ACH-000958,-0.163992308504
ACH-000960,-0.160267372989
ACH-000963,-0.229409766442
ACH-000968,-0.21468474554000003
ACH-000969,-0.321656408733
ACH-000973,-0.288199763146
ACH-000974,-0.215505112489
ACH-000975,-0.337839308444
ACH-000976,-0.343088539736
ACH-000978,-0.233067565676
ACH-000980,-0.330467135595
ACH-000984,-0.350173484031
ACH-000986,-0.25946088526
ACH-000988,-0.253457358825
ACH-000993,-0.235444677612
ACH-000994,-0.325406595357
ACH-000996,-0.41304523858900005
ACH-001001,-0.390132257646
ACH-001020,-0.260542464232
ACH-001028,-0.138160428878
ACH-001031,-0.0563605831513
ACH-001038,-0.417495826023
ACH-001048,-0.19802120616799998
ACH-001050,-0.13474572549900002
ACH-001053,-0.575973572963
ACH-001054,-0.07579977511810002
ACH-001061,0.0415186488415
ACH-001067,-0.343032479176
ACH-001075,0.146558346872
ACH-001096,-0.389344307736
ACH-001128,-0.558762354164
ACH-001134,-0.0664253709585
ACH-001151,-0.19611813943599998
ACH-001163,-0.145643116298
ACH-001164,-0.226039325826
ACH-001173,0.0054452526095399995
ACH-001183,-0.32676586205200003
ACH-001184,-0.124508233985
ACH-001190,-0.216289935738
ACH-001192,-0.20414705169300001
ACH-001193,-0.391832868627
ACH-001196,-0.20007885797699998
ACH-001197,-0.157362205679
ACH-001205,-0.142761694413
ACH-001211,-0.48784573297600003
ACH-001212,-0.536755336252
ACH-001228,-0.297267091555
ACH-001232,-0.470307552978
ACH-001239,-0.14161917656
ACH-001274,-0.17468578572000001
ACH-001275,-0.12463292688300001
ACH-001277,-0.291074308343
ACH-001278,-0.0696291518005
ACH-001280,-0.201622164737
ACH-001283,-0.238642187295
ACH-001289,-0.0358751681612
ACH-001295,-0.330726571569
ACH-001300,-0.261234810903
ACH-001301,-0.107590133729
ACH-001302,0.139264655509
ACH-001303,0.146626503926
ACH-001306,-0.40288277026299996
ACH-001318,-0.27969174722600004
ACH-001322,-0.187012806736
ACH-001328,-0.19068191290800002
ACH-001332,-0.148341254261
ACH-001333,-0.347567385617
ACH-001336,-0.12529045362500002
ACH-001340,-0.16236445427500001
ACH-001346,-0.293889805482
ACH-001353,-0.20549413674000003
ACH-001354,-0.281391857674
ACH-001367,-0.25964403716699996
ACH-001368,-0.262744522464
ACH-001374,-0.046917834463099994
ACH-001375,-0.290013032748
ACH-001377,-0.414990160717
ACH-001380,-0.320380280989
ACH-001391,0.0654395122002
ACH-001407,-0.166482194291
ACH-001408,-0.36124994319
ACH-001413,-0.194680086921
ACH-001430,-0.382487719367
ACH-001431,-0.249786323462
ACH-001450,-0.062648605668
ACH-001496,-0.0673369397078
ACH-001500,-0.319060849436
ACH-001521,-0.204160358892
ACH-001523,-0.08510677731489999
ACH-001532,-0.22803150945599998
ACH-001536,-0.335922186206
ACH-001550,-0.107794467329
ACH-001552,-0.029882500573900003
ACH-001554,-0.309002457858
ACH-001645,-0.26913377853500003
ACH-001654,-0.154430475087
ACH-001715,-0.364291649259
ACH-001735,-0.135831553618
ACH-001736,-0.192219313099
ACH-001737,-0.0820508883174
ACH-001740,-0.20890108429200002
ACH-001745,-0.327344489882
ACH-001750,-0.342667989838
ACH-001765,-0.28475050010200004
ACH-001956,-0.09054672900550001
ACH-001957,-0.06472190354059999
