,UBL5 (59286)
ACH-000206,-1.03419030358
ACH-000207,-1.79201905357
ACH-000211,-1.62726184792
ACH-000215,-1.52519057176
ACH-000221,-1.6731339929700002
ACH-000222,-1.30179429519
ACH-000223,-1.6459983685799997
ACH-000226,-1.31529285209
ACH-000227,-1.75552808189
ACH-000228,-1.8072062718700002
ACH-000231,-1.57969054821
ACH-000232,-1.58883233361
ACH-000233,-1.60055183589
ACH-000234,-1.7185145085599998
ACH-000235,-1.5240937605000002
ACH-000237,-1.36750418079
ACH-000238,-1.36012311403
ACH-000243,-1.4622063741999998
ACH-000244,-1.44848645111
ACH-000246,-1.3900060152399998
ACH-000248,-1.08933355515
ACH-000250,-1.6719280062200002
ACH-000251,-1.7951710804700003
ACH-000253,-1.5838571354700002
ACH-000255,-1.34716125491
ACH-000256,-1.55440607939
ACH-000257,-1.38909538178
ACH-000258,-1.2264481067200002
ACH-000259,-1.37896966685
ACH-000260,-1.64684554621
ACH-000261,-1.55628838137
ACH-000262,-1.22488159389
ACH-000263,-1.81782058191
ACH-000264,-1.71769905544
ACH-000265,-1.4249815913400001
ACH-000266,-1.37586259974
ACH-000272,-1.4986498204299998
ACH-000273,-1.58917179817
ACH-000274,-2.03758075202
ACH-000277,-1.7360480465500001
ACH-000278,-1.50555724794
ACH-000279,-1.64099249912
ACH-000280,-1.46496908387
ACH-000281,-1.48496480944
ACH-000288,-1.56440708006
ACH-000291,-1.6624984479700002
ACH-000293,-2.1878020245
ACH-000294,-1.63829598931
ACH-000295,-1.44770577245
ACH-000296,-1.5035519321200002
ACH-000302,-1.7139006288
ACH-000304,-1.1785953366600002
ACH-000307,-1.6658107138299998
ACH-000308,-1.5318296207299997
ACH-000310,-1.7042787884600001
ACH-000311,-1.49083761587
ACH-000312,-1.3057048066799999
ACH-000315,-1.49678472558
ACH-000316,-1.31314607061
ACH-000317,-1.49809611416
ACH-000318,-1.34507961134
ACH-000319,-1.47810245486
ACH-000320,-0.7809899387289999
ACH-000322,-1.7396869042900003
ACH-000323,-1.43434758784
ACH-000324,-1.75582828837
ACH-000329,-2.0006552918000002
ACH-000330,-1.53442208574
ACH-000331,-1.33125083363
ACH-000332,-1.3726180009600002
ACH-000334,-2.10889948711
ACH-000335,-1.32305736976
ACH-000336,-1.78177534585
ACH-000337,-1.46666518003
ACH-000339,-1.41558969458
ACH-000341,-1.5409064275
ACH-000348,-1.7004763088100001
ACH-000350,-1.6839609751299998
ACH-000352,-1.64662485526
ACH-000356,-1.36823702868
ACH-000361,-1.4160135228600002
ACH-000362,-1.95802273627
ACH-000363,-1.54149605472
ACH-000364,-1.37167205699
ACH-000365,-1.6393647864899998
ACH-000366,-1.55794803088
ACH-000368,-1.45003514368
ACH-000374,-1.50683733433
ACH-000375,-1.6173636086
ACH-000376,-1.3962179695299999
ACH-000381,-1.55565659221
ACH-000383,-1.612529679
ACH-000387,-1.3044029560600001
ACH-000389,-1.27803207377
ACH-000390,-1.7500114122400001
ACH-000393,-1.7718322961400002
ACH-000395,-1.36455935512
ACH-000397,-1.23354408843
ACH-000401,-1.3729261380700002
ACH-000402,-1.8267524620299997
ACH-000403,-1.7048409012
ACH-000404,-1.5563778035799998
ACH-000406,-1.7723396689200002
ACH-000407,-1.61674352639
ACH-000408,-1.44974234766
ACH-000410,-1.4447866074000002
ACH-000411,-1.4623310039500002
ACH-000414,-1.62095588909
ACH-000415,-1.77383329905
ACH-000416,-1.52060957911
ACH-000420,-1.15241216996
ACH-000421,-1.4567577129799998
ACH-000424,-1.3751844026
ACH-000425,-1.1971637605299998
ACH-000426,-2.3982607685799997
ACH-000427,-1.7737865536000001
ACH-000433,-1.46663822711
ACH-000436,-1.35318223525
ACH-000444,-1.52089698951
ACH-000445,-1.67045912343
ACH-000448,-1.2334383528200001
ACH-000450,-1.72792627112
ACH-000452,-1.47469026595
ACH-000454,-1.31069145255
ACH-000458,-1.3689902644999998
ACH-000459,-2.55461795801
ACH-000460,-1.3598307918599999
ACH-000461,-1.82735634836
ACH-000463,-1.49169436155
ACH-000464,-1.55682202317
ACH-000466,-1.39001797599
ACH-000467,-1.4085823438999998
ACH-000468,-1.8874655359999999
ACH-000469,-1.4680246834000001
ACH-000470,-1.6041250766400001
ACH-000471,-1.56492724496
ACH-000472,-1.5915722199200002
ACH-000473,-1.61830868542
ACH-000475,-1.6839650334799998
ACH-000476,-1.55560392938
ACH-000477,-2.2629481423
ACH-000480,-1.2819242664
ACH-000481,-1.6585008242200001
ACH-000483,-2.0074922234
ACH-000484,-1.54785934454
ACH-000485,-1.5719684856600002
ACH-000486,-1.4673291029799997
ACH-000487,-1.89107888271
ACH-000488,-1.64064558908
ACH-000490,-1.5156806955000002
ACH-000491,-1.80423798985
ACH-000495,-0.959712863622
ACH-000496,-1.42633639303
ACH-000499,-1.4586723743
ACH-000500,-1.52495311569
ACH-000502,-1.2585052007200002
ACH-000503,-1.8378484856200001
ACH-000505,-1.4371266427399998
ACH-000507,-1.6203406618
ACH-000510,-1.62969942829
ACH-000511,-1.39370261761
ACH-000512,-1.4265965246599999
ACH-000516,-1.53404441446
ACH-000517,-1.5662355403000001
ACH-000518,-1.52539161443
ACH-000520,-1.61530303958
ACH-000521,-1.08407801832
ACH-000522,-1.57242122359
ACH-000524,-1.7140631782100002
ACH-000527,-1.23106584248
ACH-000528,-1.33825567566
ACH-000537,-1.38922959104
ACH-000541,-1.41251657542
ACH-000542,-1.40508400209
ACH-000544,-1.43346556584
ACH-000545,-1.46731047058
ACH-000547,-1.39480454468
ACH-000548,-1.42450817581
ACH-000549,-1.66655309282
ACH-000550,-1.38955649925
ACH-000552,-1.43894663359
ACH-000556,-1.6284662081099999
ACH-000557,-1.8586906355500001
ACH-000570,-1.5184114450200001
ACH-000571,-2.11614846226
ACH-000573,-1.9580980447
ACH-000576,-1.3568421979799998
ACH-000580,-1.16709968205
ACH-000584,-1.7661946693200001
ACH-000585,-1.6970361163499998
ACH-000588,-1.62140417088
ACH-000589,-1.3088622864100001
ACH-000591,-1.40304965337
ACH-000593,-1.58621820613
ACH-000600,-1.65746707338
ACH-000601,-1.63008757997
ACH-000604,-1.4432113788699998
ACH-000605,-1.3116057580299998
ACH-000606,-1.32838518947
ACH-000608,-2.60777589241
ACH-000614,-1.3519982529700003
ACH-000616,-1.35523522314
ACH-000618,-1.42402107316
ACH-000619,-1.37193814839
ACH-000620,-1.4579397614899998
ACH-000621,-1.47952440775
ACH-000622,-1.6750217089700001
ACH-000623,-1.7201918458400003
ACH-000624,-1.6332334508500002
ACH-000627,-1.54748831089
ACH-000630,-1.53987136732
ACH-000632,-1.54693879027
ACH-000633,-1.8479227555900002
ACH-000637,-1.28025972153
ACH-000638,-1.22203623938
ACH-000646,-1.9177703625599998
ACH-000647,-1.49210785278
ACH-000648,-2.0555343003799997
ACH-000649,-1.42436050381
ACH-000651,-1.53140599105
ACH-000652,-1.35815282872
ACH-000653,-1.83939290315
ACH-000657,-1.71671229484
ACH-000658,-1.5856820848
ACH-000661,-1.5754338778499999
ACH-000662,-1.9625615045299998
ACH-000663,-1.31674180489
ACH-000665,-1.6507026137
ACH-000671,-1.70049445385
ACH-000673,-1.6799682636700002
ACH-000676,-1.22448865745
ACH-000677,-1.6691010260799999
ACH-000681,-1.51361371285
ACH-000682,-1.5912245006099999
ACH-000683,-1.3443001593000001
ACH-000684,-0.705145504958
ACH-000688,-1.553745072
ACH-000693,-1.47277986095
ACH-000694,-1.41823469241
ACH-000695,-1.33782023948
ACH-000696,-1.40847333074
ACH-000697,-1.67950113995
ACH-000699,-2.43774603052
ACH-000701,-1.55873635042
ACH-000706,-1.6323621884900001
ACH-000711,-1.6101047734399998
ACH-000713,-1.63684780322
ACH-000714,-1.78215720311
ACH-000718,-1.69104947027
ACH-000720,-1.70563322925
ACH-000721,-1.60984708407
ACH-000724,-1.62682003535
ACH-000725,-2.25195956315
ACH-000732,-1.15361475871
ACH-000734,-1.26951852719
ACH-000735,-1.74668407699
ACH-000736,-1.4650344866100002
ACH-000738,-1.59958478671
ACH-000746,-1.6183840718
ACH-000747,-1.50127115525
ACH-000748,-1.2575789589700002
ACH-000753,-1.4651967135799997
ACH-000756,-1.6825824416
ACH-000757,-1.38171704951
ACH-000758,-1.3857937646599998
ACH-000760,-1.37640700942
ACH-000763,-1.71229355998
ACH-000764,-1.4609323446399998
ACH-000765,-1.23806588085
ACH-000766,-1.4515877957700003
ACH-000767,-1.7513573425599998
ACH-000768,-1.29054220504
ACH-000769,-1.53377704044
ACH-000770,-1.4803578903
ACH-000771,-1.41362191466
ACH-000773,-1.5125571037799999
ACH-000776,-1.53551510835
ACH-000777,-1.46541067782
ACH-000778,-1.63573271651
ACH-000781,-1.56109416158
ACH-000782,-1.7196818978400001
ACH-000783,-1.7571355497799999
ACH-000784,-1.53196537126
ACH-000785,-1.4666274443599998
ACH-000787,-1.6166234701100002
ACH-000788,-1.82598129126
ACH-000791,-1.39439689481
ACH-000792,-1.72598929322
ACH-000794,-1.56157053569
ACH-000796,-1.51479310256
ACH-000799,-1.8160381506
ACH-000800,-1.24151037195
ACH-000802,-1.4732397411899998
ACH-000804,-1.4181996117
ACH-000805,-1.4879460974
ACH-000809,-1.60591739823
ACH-000810,-1.3157560631799998
ACH-000811,-1.56467443007
ACH-000817,-1.54887033898
ACH-000819,-1.65491427544
ACH-000820,-1.73793364906
ACH-000821,-1.20242760165
ACH-000822,-1.84485058493
ACH-000823,-1.56495035
ACH-000824,-1.61692474126
ACH-000827,-1.4681020314700002
ACH-000829,-1.80691092838
ACH-000831,-1.72647377385
ACH-000832,-1.53071262933
ACH-000833,-1.8581896773500002
ACH-000834,-1.5048917744900001
ACH-000835,-1.31406647306
ACH-000836,-1.77023557942
ACH-000837,-1.29666005143
ACH-000838,-1.76443628996
ACH-000839,-1.50208564719
ACH-000840,-1.5260637481200001
ACH-000841,-1.29472092482
ACH-000843,-1.33987351438
ACH-000846,-1.4310131953100003
ACH-000847,-1.0993719497
ACH-000848,-1.63897651307
ACH-000849,-1.28316821779
ACH-000851,-1.36555720902
ACH-000855,-1.15166198192
ACH-000856,-1.69716135151
ACH-000858,-1.42919372557
ACH-000859,-1.35724919752
ACH-000861,-1.50322545301
ACH-000862,-1.40089277477
ACH-000865,-1.5285805520200002
ACH-000866,-1.5757440530200002
ACH-000867,-1.8837942613499998
ACH-000869,-1.7536584592299997
ACH-000872,-1.24268008021
ACH-000873,-1.32945313139
ACH-000876,-1.59613684046
ACH-000878,-1.30277405941
ACH-000880,-1.42626838376
ACH-000881,-1.28726240624
ACH-000882,-1.4875228202700002
ACH-000884,-1.23783908359
ACH-000885,-1.77056556961
ACH-000887,-1.50257237186
ACH-000888,-1.62679294639
ACH-000889,-1.57108220102
ACH-000890,-1.2794625343600001
ACH-000896,-1.6650819720899999
ACH-000898,-1.54027863106
ACH-000900,-1.49049532473
ACH-000901,-1.62794745632
ACH-000905,-1.25608434184
ACH-000906,-1.6007346867899999
ACH-000907,-1.1099105788299999
ACH-000910,-1.40720246398
ACH-000911,-1.4656742963299998
ACH-000912,-1.552011099
ACH-000913,-1.4877470185400001
ACH-000915,-1.58244477313
ACH-000916,-1.19787847872
ACH-000917,-1.6135640380899998
ACH-000921,-1.5251613967500002
ACH-000924,-1.6710664952899998
ACH-000926,-1.75755818531
ACH-000928,-1.4461883723500002
ACH-000929,-1.29138508927
ACH-000932,-1.62206518509
ACH-000935,-1.3956002137299999
ACH-000936,-1.3756504322299998
ACH-000937,-1.95042378997
ACH-000938,-1.7208957376499998
ACH-000939,-1.83956671318
ACH-000941,-2.03032672215
ACH-000943,-1.8359000156
ACH-000946,-1.37014739199
ACH-000947,-1.7302582052200002
ACH-000948,-1.3614946001100001
ACH-000950,-1.2244441804700001
ACH-000953,-1.97817668556
ACH-000957,-1.4287231476
ACH-000958,-1.42320517157
ACH-000960,-1.7139402979299998
ACH-000963,-1.8067163091
ACH-000968,-1.36315011591
ACH-000969,-1.33144984415
ACH-000973,-1.65409098273
ACH-000974,-1.51484529902
ACH-000975,-1.4390327762600001
ACH-000976,-1.19551296934
ACH-000978,-2.35999247145
ACH-000980,-1.6247803841100001
ACH-000984,-1.52566160558
ACH-000986,-1.2652131714200001
ACH-000988,-1.5895029474000002
ACH-000993,-1.4381624681999998
ACH-000994,-1.6788470087600003
ACH-000996,-1.32417854666
ACH-001001,-1.7632445744
ACH-001020,-1.80174179303
ACH-001028,-1.5949312470500001
ACH-001031,-1.7766857919999999
ACH-001038,-1.66153428965
ACH-001048,-1.7263643760599998
ACH-001050,-1.4794788897100002
ACH-001053,-1.37352645428
ACH-001054,-1.28239769424
ACH-001061,-1.38101421842
ACH-001067,-1.76987850535
ACH-001075,-1.41655245496
ACH-001096,-1.40138183171
ACH-001128,-2.07585535105
ACH-001134,-1.6954768838999998
ACH-001151,-1.45015094074
ACH-001163,-1.6465909906099998
ACH-001164,-1.46693888034
ACH-001173,-1.48239395878
ACH-001183,-1.44731816754
ACH-001184,-1.16233717662
ACH-001190,-1.35499919006
ACH-001192,-1.7550553903400001
ACH-001193,-1.63902330729
ACH-001196,-1.4292171989200002
ACH-001197,-1.79855554505
ACH-001205,-1.6423141734
ACH-001211,-1.5946507096200002
ACH-001212,-1.1907317362799998
ACH-001228,-1.73505171431
ACH-001232,-1.4447270219100001
ACH-001239,-1.39891589479
ACH-001274,-1.67150336049
ACH-001275,-1.53774779845
ACH-001277,-1.4792694913
ACH-001278,-1.62735852718
ACH-001280,-1.60479542438
ACH-001283,-1.6849994938600001
ACH-001289,-1.58450399285
ACH-001295,-1.9232745086200003
ACH-001300,-1.5253931976100001
ACH-001301,-1.70854269282
ACH-001302,-1.8073243990099999
ACH-001303,-1.34759250365
ACH-001306,-1.70223414123
ACH-001318,-1.50537936268
ACH-001322,-1.70377326508
ACH-001328,-1.6205184149
ACH-001332,-1.08593853687
ACH-001333,-1.48076803303
ACH-001336,-1.34363276113
ACH-001340,-1.64515351272
ACH-001346,-1.3307724297499999
ACH-001353,-1.62258098127
ACH-001354,-1.74977550898
ACH-001367,-1.27300415259
ACH-001368,-1.77502070933
ACH-001374,-1.52624538239
ACH-001375,-1.4032395121899999
ACH-001377,-1.46658411299
ACH-001380,-1.60258520195
ACH-001391,-1.75659051095
ACH-001407,-1.5588124160499999
ACH-001408,-1.7372159712000002
ACH-001413,-1.40588469183
ACH-001430,-1.8485782684299998
ACH-001431,-1.6818197259999998
ACH-001450,-1.5541725993200002
ACH-001496,-1.7579258251199998
ACH-001500,-1.58375281759
ACH-001521,-2.09236669833
ACH-001523,-1.41894172037
ACH-001532,-1.64030439756
ACH-001536,-1.4500758385899999
ACH-001550,-1.62339845188
ACH-001552,-1.4906284986899998
ACH-001554,-1.4990795717899998
ACH-001645,-1.67802734016
ACH-001654,-1.56960336379
ACH-001715,-1.31293092098
ACH-001735,-1.62767747769
ACH-001736,-1.9215496338099998
ACH-001737,-1.98496552137
ACH-001740,-1.4862506847299999
ACH-001745,-1.68440148919
ACH-001750,-1.7052654151299997
ACH-001765,-1.6312094196
ACH-001956,-1.71300278821
ACH-001957,-1.35244584024
