,FEV (54738)
ACH-000004,0.048460745525500004
ACH-000007,0.125435000114
ACH-000009,-0.085792719436
ACH-000011,-0.0831485118513
ACH-000012,-0.08388836252999998
ACH-000013,-0.11385544493899999
ACH-000014,0.09437762056639999
ACH-000015,0.0573547013853
ACH-000017,-0.0028145721055700002
ACH-000018,-0.0456208863232
ACH-000019,-0.253376972515
ACH-000021,0.00215263809405
ACH-000022,-0.377460528992
ACH-000025,-0.0540281392379
ACH-000028,0.0405549475678
ACH-000030,-0.160317970298
ACH-000035,0.0395722633351
ACH-000036,-0.162502360864
ACH-000037,-0.042274997717900005
ACH-000039,0.011934764411200002
ACH-000040,-0.121229308679
ACH-000041,0.142418856355
ACH-000042,0.039779841895
ACH-000045,-0.232805194199
ACH-000047,-0.136078110262
ACH-000052,-0.114205999263
ACH-000053,-0.0165293467016
ACH-000054,-0.182740144911
ACH-000055,0.048829138747
ACH-000060,-0.0591551672149
ACH-000067,0.0926771530799
ACH-000070,0.017251971378900003
ACH-000075,-0.172999413821
ACH-000078,-0.0716316029064
ACH-000082,-0.222711025995
ACH-000085,0.026553195017
ACH-000086,-0.189069894305
ACH-000087,0.11897829399399999
ACH-000092,-0.279131532871
ACH-000095,-0.102192603915
ACH-000097,-0.053748960435499996
ACH-000098,-0.0237269001652
ACH-000099,0.029050974033599998
ACH-000108,-0.20012608369399998
ACH-000113,0.0978959936723
ACH-000115,-0.14810622082
ACH-000116,-0.11653040446599999
ACH-000118,0.0401605372696
ACH-000120,-0.0502186874591
ACH-000123,-0.0506707396529
ACH-000127,0.00463610139961
ACH-000128,-0.22961756466400002
ACH-000132,-0.08894470495239999
ACH-000133,-0.152713644071
ACH-000137,-0.204372473591
ACH-000138,0.125592689576
ACH-000142,0.00722552734958
ACH-000143,0.113692323049
ACH-000146,-0.00109545756319
ACH-000148,-0.134521349892
ACH-000150,-0.074518208138
ACH-000152,-0.110670333957
ACH-000153,-0.36463804676600003
ACH-000159,-0.069302116271
ACH-000160,-0.08048837182560001
ACH-000163,-0.142226126743
ACH-000167,-0.22768335550000002
ACH-000168,-0.156347974616
ACH-000169,-0.101680134307
ACH-000178,-0.117394768067
ACH-000182,-0.142256097654
ACH-000183,-0.0877763898682
ACH-000188,-0.011650953863500001
ACH-000189,-0.21345211772599998
ACH-000190,-0.186250866149
ACH-000198,-0.18385626684599998
ACH-000204,0.08743244413319999
ACH-000206,-0.35920378973399997
ACH-000207,0.11787514943399999
ACH-000211,-0.0543864945022
ACH-000215,-0.044285979062400005
ACH-000221,-0.0381757182446
ACH-000222,-0.202511484781
ACH-000223,-0.118125341664
ACH-000226,-0.08442033832979999
ACH-000227,0.31749514094799997
ACH-000228,0.0601597739226
ACH-000231,-0.121065163979
ACH-000232,0.036206729724
ACH-000233,0.096755124714
ACH-000234,-0.08443917208769999
ACH-000235,-0.115673926972
ACH-000237,-0.13188909965099999
ACH-000238,-0.0841754009088
ACH-000243,0.0202402148476
ACH-000244,0.007694446870000001
ACH-000246,-0.0872695522336
ACH-000248,-0.22342679382300001
ACH-000250,-0.0317171907093
ACH-000251,-0.0461600702599
ACH-000253,-0.193078391424
ACH-000255,-0.240657575085
ACH-000256,-0.07059365412060001
ACH-000257,0.225217321902
ACH-000258,-0.0230982465055
ACH-000259,-0.08734895178189998
ACH-000260,0.0218586716139
ACH-000261,-0.0559825565647
ACH-000262,-0.237349315405
ACH-000263,-0.24727689648099999
ACH-000264,-0.147052775105
ACH-000265,-0.0449674910287
ACH-000266,-0.0443370622688
ACH-000272,-0.11025063365
ACH-000273,-0.08573235012019999
ACH-000274,-0.19398981211199998
ACH-000277,-0.014035012647500001
ACH-000278,-0.00429226330813
ACH-000279,-0.210035980888
ACH-000280,-0.278794789828
ACH-000281,-0.0534664521021
ACH-000288,-0.0986306592543
ACH-000291,-0.10895816884500001
ACH-000293,-0.24864582943100003
ACH-000294,-0.228585921617
ACH-000295,-0.57559405968
ACH-000296,-0.46963909323700004
ACH-000302,-0.0900800777743
ACH-000304,-0.0824424411132
ACH-000307,-0.144410374741
ACH-000308,0.0209281924051
ACH-000310,-0.04953434401430001
ACH-000311,0.051626158357999996
ACH-000312,-0.0124428721469
ACH-000315,-0.213572980429
ACH-000316,-0.16323299693600002
ACH-000317,0.0232261469694
ACH-000318,-0.15486245987
ACH-000319,-0.127031649501
ACH-000320,0.0626435094672
ACH-000322,-0.26883066737
ACH-000323,-0.164742302082
ACH-000324,-0.005422109644600001
ACH-000329,-0.0925813369159
ACH-000330,-0.0534986342189
ACH-000331,-0.243847651627
ACH-000332,0.0183111526832
ACH-000334,0.010034966263399999
ACH-000335,-0.376752248095
ACH-000336,0.17190330405200002
ACH-000337,-0.11392486468900001
ACH-000339,0.000891382445878
ACH-000341,-0.209725649673
ACH-000348,-0.268577870265
ACH-000350,0.009595536084120001
ACH-000352,-0.126577839937
ACH-000356,-0.24168232958299998
ACH-000361,-0.0701927221616
ACH-000362,-0.174226743561
ACH-000363,-0.107628368716
ACH-000364,-0.022678850812599998
ACH-000365,-0.160952716722
ACH-000366,-0.110043414012
ACH-000368,-0.223433007657
ACH-000374,0.0229581792986
ACH-000375,-0.0733330033875
ACH-000376,-0.23552724486999999
ACH-000381,-0.09946107612220001
ACH-000383,-0.128297189393
ACH-000387,-0.010196168974700002
ACH-000389,-0.0794244635541
ACH-000390,-0.153354723611
ACH-000393,-0.276025487841
ACH-000395,-0.137163565736
ACH-000397,-0.045407264425999995
ACH-000401,0.113512941164
ACH-000402,-0.39206966602399995
ACH-000403,-0.17298091423599998
ACH-000404,-0.46199494888400006
ACH-000406,-0.0487230002064
ACH-000407,-0.156494226548
ACH-000408,-0.044527807361
ACH-000410,-0.074782417987
ACH-000411,0.012933708471899999
ACH-000414,0.0407904799484
ACH-000415,-0.103880254318
ACH-000416,-0.08966465908099999
ACH-000420,-0.0495019382717
ACH-000421,-0.0447093355805
ACH-000424,-0.21730742229000002
ACH-000425,-0.150636422959
ACH-000426,-0.14308016018
ACH-000427,-0.542814233412
ACH-000433,-0.124149913364
ACH-000436,0.0358825774375
ACH-000444,-0.0143195473026
ACH-000445,-0.134706513101
ACH-000448,-0.171059905918
ACH-000450,-0.207683617648
ACH-000452,-0.0985179650558
ACH-000454,-0.230595386584
ACH-000458,-0.226189825168
ACH-000459,-0.150292203423
ACH-000460,-0.0862502472233
ACH-000461,-0.103714882093
ACH-000463,-0.199487311575
ACH-000464,-0.252140436924
ACH-000466,-0.13285530074000002
ACH-000467,-0.0508467269362
ACH-000468,-0.261450015775
ACH-000469,-0.204643464347
ACH-000470,-0.302441720856
ACH-000471,-0.14585077118200002
ACH-000472,-0.0662202662692
ACH-000473,-0.323024224998
ACH-000475,-0.241472813366
ACH-000476,-0.248236207038
ACH-000477,0.07324180312869999
ACH-000480,-0.274230881746
ACH-000481,-0.24109217980099998
ACH-000483,-0.0956602616048
ACH-000484,-0.159696836656
ACH-000485,-0.12255615785999999
ACH-000486,-0.039825868210000004
ACH-000487,-0.18422514886
ACH-000488,-0.16481252941500002
ACH-000490,-0.182711773212
ACH-000491,-0.09523283821510001
ACH-000495,0.0554596221229
ACH-000496,0.0372408572901
ACH-000499,0.31902237415
ACH-000500,0.377660102768
ACH-000502,-0.011127925653699999
ACH-000503,-0.061586690416
ACH-000505,-0.0325931401162
ACH-000507,-0.193397014188
ACH-000510,-0.132910626231
ACH-000511,-0.029549777366
ACH-000512,-0.48748441793499997
ACH-000516,0.08417416953669998
ACH-000517,-0.043551119281299996
ACH-000518,-0.197629465303
ACH-000520,-0.146757460493
ACH-000521,-0.253682615422
ACH-000522,-0.165707134304
ACH-000524,-0.0316769514279
ACH-000527,-0.0746255982812
ACH-000528,-0.11795633300200001
ACH-000537,-0.00998806564735
ACH-000541,-0.0280466775964
ACH-000542,-0.175446898241
ACH-000544,-0.23464468961100002
ACH-000545,-0.058520026510399996
ACH-000547,-0.133303990546
ACH-000548,-0.298217007324
ACH-000549,-0.43699683444700005
ACH-000550,-0.25421461042599997
ACH-000552,-0.14773744818499998
ACH-000556,-0.235686314756
ACH-000557,-0.22540177058400002
ACH-000570,0.034618168473800004
ACH-000571,-0.242843017229
ACH-000573,-0.054763327467199995
ACH-000576,-0.066834373761
ACH-000580,0.306591812575
ACH-000584,-0.11027838481300001
ACH-000585,-0.11299995920499999
ACH-000588,0.0380467216029
ACH-000589,0.014826559592299999
ACH-000591,-0.106630916499
ACH-000593,-0.058344524337400006
ACH-000600,-0.20299401265500003
ACH-000601,0.035132937394500005
ACH-000604,0.242291455904
ACH-000605,0.0686095063212
ACH-000606,-0.0256471973394
ACH-000608,-0.0826818922469
ACH-000614,-0.0379641491068
ACH-000616,-0.161781439611
ACH-000618,-0.150119406178
ACH-000619,-0.260183346752
ACH-000620,0.07800682526560002
ACH-000621,-0.16330170745300002
ACH-000622,0.0731703823943
ACH-000623,-0.355981752862
ACH-000624,-0.10518058274599999
ACH-000627,-0.131419155307
ACH-000630,-0.147996013928
ACH-000632,-0.0208891536008
ACH-000633,-0.267677827785
ACH-000637,-0.34696369036200003
ACH-000638,0.040443247022500003
ACH-000646,-0.0422452797119
ACH-000647,-0.074710270608
ACH-000648,-0.24834362668200002
ACH-000649,-0.13812599132
ACH-000651,-0.0785644301108
ACH-000652,-0.242283811589
ACH-000653,-0.20858280465100001
ACH-000657,-0.118762406034
ACH-000658,-0.0545463137655
ACH-000661,-0.00752778592756
ACH-000662,-0.405325010509
ACH-000663,0.176554495979
ACH-000665,-0.0674651606453
ACH-000671,-0.187721148592
ACH-000673,-0.19599156189599998
ACH-000676,-0.293836207397
ACH-000677,-0.0037343005515900005
ACH-000681,0.0919454315501
ACH-000682,-0.19119022174400002
ACH-000683,-0.11274594990299999
ACH-000684,-0.18246712432700002
ACH-000688,-0.0901590420088
ACH-000693,-0.16708915508
ACH-000694,-0.0153371706691
ACH-000695,-0.726182392256
ACH-000696,-0.106529208023
ACH-000697,-0.305619389104
ACH-000699,-0.0502841219209
ACH-000701,-0.019394149277
ACH-000706,-0.24113620426899998
ACH-000711,-0.122390037213
ACH-000713,-0.0997761101668
ACH-000714,-0.0326120426981
ACH-000718,-0.17387620391800002
ACH-000720,-0.17077975613200003
ACH-000721,-0.129498733432
ACH-000724,-0.119998622269
ACH-000725,0.024179883867000002
ACH-000732,0.0121391516018
ACH-000734,-0.173418508726
ACH-000735,-0.107114772841
ACH-000736,-0.14895413962
ACH-000738,-0.18663670537500002
ACH-000746,-0.0243745721835
ACH-000747,-0.038813927874300005
ACH-000748,-0.0791360875896
ACH-000753,-0.0979882261696
ACH-000756,-0.135158611299
ACH-000757,-0.285459372962
ACH-000758,-0.151587054464
ACH-000760,-0.0607114908724
ACH-000763,-0.131098353292
ACH-000764,-0.165235435313
ACH-000765,-0.12995917651799999
ACH-000766,-0.0920433029215
ACH-000767,-0.074856282018
ACH-000768,-0.168251874856
ACH-000769,-0.214526899869
ACH-000770,-0.146067817327
ACH-000771,-0.141322298156
ACH-000773,-0.308540307312
ACH-000776,-0.114202146734
ACH-000777,-0.140200457
ACH-000778,-0.0653508796369
ACH-000781,-0.039885354473099995
ACH-000782,0.09145261573560001
ACH-000783,-0.313735088898
ACH-000784,-0.225647284232
ACH-000785,-0.0455619489212
ACH-000787,-0.180483848629
