,TGOLN2 (10618)
ACH-000548,-0.39442058850699996
ACH-000549,-0.188260160996
ACH-000550,-0.0717790369575
ACH-000552,-0.333907556502
ACH-000556,-0.29314871143599996
ACH-000557,-0.228837191094
ACH-000570,-0.200474933962
ACH-000571,-0.09585719985230001
ACH-000573,-0.204979168558
ACH-000576,0.044186902895099994
ACH-000580,0.08423832437249999
ACH-000584,-0.18364508296300003
ACH-000585,-0.194680601068
ACH-000588,-0.27286309836399997
ACH-000589,-0.310627496559
ACH-000591,-0.22020315050500003
ACH-000593,-0.169128975202
ACH-000600,-0.328359883248
ACH-000601,-0.250554155079
ACH-000604,0.299752010484
ACH-000605,-0.102636045252
ACH-000606,-0.416679249105
ACH-000608,-0.15350078175100001
ACH-000614,-0.319955255991
ACH-000616,-0.11963570770500001
ACH-000618,-0.246194548829
ACH-000619,-0.255063912099
ACH-000620,-0.130477564442
ACH-000621,-0.304144320211
ACH-000622,-0.33454759332600004
ACH-000623,-0.129049756583
ACH-000624,-0.34050538272799996
ACH-000627,-0.228301054514
ACH-000630,-0.26726228881999997
ACH-000632,-0.228794129397
ACH-000633,-0.150471127208
ACH-000637,-0.0993529643497
ACH-000638,-0.126480412564
ACH-000646,0.0392361668154
ACH-000647,-0.115595725091
ACH-000648,-0.313294077321
ACH-000649,-0.0716056946249
ACH-000651,-0.274976863424
ACH-000652,-0.184803000158
ACH-000653,-0.159145228433
ACH-000657,-0.0633791579287
ACH-000658,0.014945601719799998
ACH-000661,-0.264531590768
ACH-000662,-0.48481139584700006
ACH-000663,-0.0869013960713
ACH-000665,-0.313189967633
ACH-000671,-0.0734242067086
ACH-000673,-0.418446252785
ACH-000676,-0.15417471546199998
ACH-000677,-0.148675071959
ACH-000681,-0.145600669033
ACH-000682,-0.0376249667165
ACH-000683,-0.284321619915
ACH-000684,-0.568040226365
ACH-000688,-0.146060053691
ACH-000693,-0.14225006263
ACH-000694,-0.154122793839
ACH-000695,-0.365276488234
ACH-000696,-0.192251844181
ACH-000697,-0.0950066580229
ACH-000699,-0.186993627133
ACH-000701,-0.021448842390700003
ACH-000706,-0.230414843829
ACH-000711,-0.198265479435
ACH-000713,-0.158247808347
ACH-000714,-0.07887035177769999
ACH-000718,-0.338645011381
ACH-000720,-0.375838463503
ACH-000721,-0.331571674662
ACH-000724,0.130729052003
ACH-000725,-0.469505630227
ACH-000732,-0.539057624239
ACH-000734,0.025686340048700004
ACH-000735,-0.251380666859
ACH-000736,-0.165566678077
ACH-000738,-0.319038409063
ACH-000746,-0.288799544803
ACH-000747,-0.255826570215
ACH-000748,0.0155864234634
ACH-000753,-0.10857908251199999
ACH-000756,-0.319348074897
ACH-000757,0.0660343191238
ACH-000758,-0.314245298879
ACH-000760,-0.141532094603
ACH-000763,-0.23658428947299998
ACH-000764,-0.0374169967919
ACH-000765,0.011754724188700001
ACH-000766,-0.21841267440099998
ACH-000767,-0.07136661667500001
ACH-000768,-0.180475999798
ACH-000769,-0.242905139787
ACH-000770,-0.177782600928
ACH-000771,-0.209869771763
ACH-000773,-0.0705870009668
ACH-000776,-0.133704579239
ACH-000777,-0.225681224868
ACH-000778,-0.142031989504
ACH-000781,-0.13723418431
ACH-000782,-0.32644403236999997
ACH-000783,-0.111066439877
ACH-000784,-0.327488724752
ACH-000785,-0.132748020474
ACH-000787,-0.352886526773
ACH-000788,-0.32384633933
ACH-000791,-0.17381064504500002
ACH-000792,-0.288998823971
ACH-000794,-0.335474970739
ACH-000796,-0.131254678344
ACH-000799,-0.32979271411999994
ACH-000800,-0.303319953081
ACH-000802,-0.136834927635
ACH-000804,-0.584848423951
ACH-000805,-0.22099892524
ACH-000809,-0.187925329526
ACH-000810,-0.20716168487300002
ACH-000811,-0.062340068868399996
ACH-000817,-0.526263340826
ACH-000819,-0.131233490888
ACH-000820,-0.269569228613
ACH-000821,0.0901831139018
ACH-000822,-0.109117439872
ACH-000823,-0.149501835631
ACH-000824,-0.152365045926
ACH-000827,-0.25085058817600003
ACH-000829,-0.217680905537
ACH-000831,-0.236754644107
ACH-000832,-0.120752439847
ACH-000833,-0.152474482754
ACH-000834,-0.310233540792
ACH-000835,-0.199384818249
ACH-000836,-0.417623149722
ACH-000837,-0.21529137289099998
ACH-000838,-0.297921401258
ACH-000839,-0.396510324635
ACH-000840,-0.215765587456
ACH-000841,-0.193493858589
ACH-000843,-0.180890849525
ACH-000846,-0.298691046692
ACH-000847,-0.135445670929
ACH-000848,0.0362125149625
ACH-000849,0.0220980003823
ACH-000851,-0.15181710816
ACH-000855,-0.100787345748
ACH-000856,-0.182253402548
ACH-000858,-0.34906805658600004
ACH-000859,-0.258851051669
ACH-000861,-0.0871067195986
ACH-000862,-0.10582800069399999
ACH-000865,-0.0979833024748
ACH-000866,-0.262956013811
ACH-000867,-0.224045496982
ACH-000869,-0.116306244213
ACH-000872,-0.07394321165199999
ACH-000873,-0.150892055207
ACH-000876,-0.407024529751
ACH-000878,0.00448272376446
ACH-000880,0.025028669825200002
ACH-000881,-0.254472999594
ACH-000882,-0.195134700877
ACH-000884,-0.10082391043500001
ACH-000885,-0.010422510158499999
ACH-000887,-0.11904564634600001
ACH-000888,-0.16850938735999998
ACH-000889,-0.163706160938
ACH-000890,-0.060584773078
ACH-000896,-0.181355355024
ACH-000898,-0.39216821110600003
ACH-000900,-0.138385594897
ACH-000901,-0.278887906824
ACH-000905,-0.13890189680099999
ACH-000906,-0.115014147965
ACH-000907,-0.34032956673
ACH-000910,-0.141591733741
ACH-000911,-0.22334822775199997
ACH-000912,-0.182690652397
ACH-000913,-0.0378968536441
ACH-000915,-0.0185071896231
ACH-000916,-0.039214382536
ACH-000917,-0.0272783745217
ACH-000921,-0.197663128536
ACH-000924,-0.0798865019647
ACH-000926,0.0507272592854
ACH-000928,-0.014943985248200002
ACH-000929,-0.140316957474
ACH-000932,-0.20734902384799997
ACH-000935,-0.12187532971
ACH-000936,-0.360667609529
ACH-000937,-0.19768493130999998
ACH-000938,-0.187154481611
ACH-000939,-0.04518558967400001
ACH-000941,-0.192601028552
ACH-000943,-0.132312205003
ACH-000946,-0.246464238498
ACH-000947,-0.145161630323
ACH-000948,-0.0871502695233
ACH-000950,0.0662528946438
ACH-000953,-0.18568722315000002
ACH-000957,-0.0815410153476
ACH-000958,-0.240233593829
ACH-000960,-0.219878995453
ACH-000963,-0.534253059031
ACH-000968,-0.044273255317299996
ACH-000969,-0.262747668778
ACH-000973,-0.0998013721574
ACH-000974,-0.151868534599
ACH-000975,-0.419976293346
ACH-000976,-0.20517921415600002
ACH-000978,-0.626594901924
ACH-000980,-0.122749951949
ACH-000984,-0.020333471591299997
ACH-000986,-0.19312360884399998
ACH-000988,-0.0708374430396
ACH-000993,-0.134371773919
ACH-000994,-0.324632304034
ACH-000996,-0.0338275069433
ACH-001001,-0.137113412871
ACH-001020,-0.456276130785
ACH-001028,-0.275212461524
ACH-001031,-0.23673301758200002
ACH-001038,-0.225824781783
ACH-001048,-0.23946191429699998
ACH-001050,0.010395088022499999
ACH-001053,-0.135917007297
ACH-001054,-0.104578396433
ACH-001061,-0.12891447066700001
ACH-001067,-0.147991675324
ACH-001075,-0.139935574143
ACH-001096,-0.24849058291999998
ACH-001128,-0.5928731600079999
ACH-001134,-0.32515641889400004
ACH-001151,-0.301102149117
ACH-001163,-0.28424601082199996
ACH-001164,-0.396063555731
ACH-001173,-0.266932087351
ACH-001183,-0.24641236456
ACH-001184,-0.00618317829708
ACH-001190,-0.339313099301
ACH-001192,0.0803378629813
ACH-001193,-0.09864306686789999
ACH-001196,-0.22191382582
ACH-001197,-0.269741416306
ACH-001205,-0.302791428922
ACH-001211,-0.19307323445900001
ACH-001212,-0.261741919538
ACH-001228,-0.464916965827
ACH-001232,-0.296602094593
ACH-001239,0.0019246700584
ACH-001274,-0.04364258649259999
ACH-001275,-0.0462884159547
ACH-001277,-0.255571876404
ACH-001278,-0.192147229274
ACH-001280,-0.230651165616
ACH-001283,-0.038193676256300005
ACH-001289,-0.21948600108199998
ACH-001295,-0.219224123296
ACH-001300,-0.132498289946
ACH-001301,-0.202032467794
ACH-001302,-0.175148121653
ACH-001303,-0.329761838345
ACH-001306,-0.5224127713210001
ACH-001318,-0.24751153882100002
ACH-001322,0.09504533963220001
ACH-001328,-0.18993912145999997
ACH-001332,-0.6727221275380001
ACH-001333,-0.213227106026
ACH-001336,-0.204054213796
ACH-001340,-0.27848658605300003
ACH-001346,-0.09212964122960002
ACH-001353,-0.173961045561
ACH-001354,-0.217890535806
ACH-001367,-0.427020552062
ACH-001368,-0.078836607836
ACH-001374,-0.192422259659
ACH-001375,-0.0263089429312
ACH-001377,-0.0739528975612
ACH-001380,-0.09957996681510002
ACH-001391,0.0777982246011
ACH-001407,-0.275452770512
ACH-001408,-0.036952754005400004
ACH-001413,-0.44014086942
ACH-001430,0.0344892084117
ACH-001431,-0.0053451518738000005
ACH-001450,-0.024781543949599995
ACH-001496,-0.100339607563
ACH-001500,-0.19433615819699998
ACH-001521,-0.024589151823400004
ACH-001523,-0.304993703859
ACH-001532,-0.197147487901
ACH-001536,-0.129664973084
ACH-001550,-0.37801607741099996
ACH-001552,-0.0499883430014
ACH-001554,-0.28782267731899996
ACH-001645,-0.140862328124
ACH-001654,-0.25059982444400003
ACH-001715,0.0885809203429
ACH-001735,-0.262279280122
ACH-001736,-0.301453400632
ACH-001737,-0.404320201845
ACH-001740,-0.309885859868
ACH-001745,-0.40697087717600006
ACH-001750,-0.0063307761797899995
ACH-001765,-0.082509640263
ACH-001956,-0.20565340280000002
ACH-001957,-0.0774243699786
