,UCN2 (90226)
ACH-000004,-0.246268124587
ACH-000007,-0.213906272225
ACH-000009,0.037023666583
ACH-000011,-0.153065792301
ACH-000012,0.00893889793115
ACH-000013,0.0103368815242
ACH-000014,-0.137325677359
ACH-000015,-0.023644582258200004
ACH-000017,-0.040582430647
ACH-000018,0.07227548929080001
ACH-000019,0.0438089496738
ACH-000021,-0.035942343206599996
ACH-000022,0.0216211772188
ACH-000025,-0.18129612086199998
ACH-000028,0.010990767084500001
ACH-000030,-0.0653607563951
ACH-000035,0.107167886992
ACH-000036,-0.0769987148228
ACH-000037,-0.10742532442399999
ACH-000039,0.12062005569499999
ACH-000040,-0.305670550489
ACH-000041,0.0165548944406
ACH-000042,-0.183266638347
ACH-000045,-0.0282810485788
ACH-000047,0.048414315996900006
ACH-000052,-0.00875480307794
ACH-000053,-0.012732538836600001
ACH-000054,-0.150825598312
ACH-000055,-0.125294289799
ACH-000060,-0.304975245562
ACH-000067,-0.07085929709460001
ACH-000070,0.232990907507
ACH-000075,0.0414408736902
ACH-000078,-0.18018980013
ACH-000082,-0.155049241456
ACH-000085,-0.11075203572799999
ACH-000086,-0.19237384122600001
ACH-000087,0.00380429377971
ACH-000092,-0.09411100178680001
ACH-000095,-0.124099254901
ACH-000097,-0.04810804359
ACH-000098,-0.20411928158599998
ACH-000099,-0.013135528604200001
ACH-000108,-0.131007014115
ACH-000113,-0.212012019577
ACH-000115,0.0240133205864
ACH-000116,-0.07969468509210001
ACH-000118,-0.015185411715
ACH-000120,-0.0914557880886
ACH-000123,-0.111747229912
ACH-000127,-0.135954639965
ACH-000128,-0.27891474508
ACH-000132,-0.0682384993066
ACH-000133,-0.195719638983
ACH-000137,-0.17579604588599998
ACH-000138,-0.10215026913999999
ACH-000142,-0.0774805535123
ACH-000143,-0.077491129696
ACH-000146,-0.135122407945
ACH-000148,-0.05936479941819999
ACH-000150,-0.535727753077
ACH-000152,-0.209791394815
ACH-000153,0.132090407592
ACH-000159,-0.146883874936
ACH-000160,0.0048395057917
ACH-000163,-0.31556748637
ACH-000167,0.013480134515500002
ACH-000168,-0.156104394969
ACH-000169,-0.313343246609
ACH-000178,-0.062020882119199996
ACH-000182,-0.043559929940099995
ACH-000183,-0.194513516756
ACH-000188,-0.122283694333
ACH-000189,-0.316134573627
ACH-000190,0.0831939486167
ACH-000198,-0.13509945360300002
ACH-000204,-0.23925251686299998
ACH-000206,0.105922221821
ACH-000207,-0.00495871471607
ACH-000211,-0.10523519172
ACH-000215,-0.047627724535499995
ACH-000221,-0.125096377864
ACH-000222,-0.0533022966226
ACH-000223,-0.0818254095564
ACH-000226,0.0287818775202
ACH-000227,-0.287843139092
ACH-000228,-0.139471924155
ACH-000231,-0.231186586986
ACH-000232,-0.0366361006295
ACH-000233,-0.0353669894986
