,PIK3C2B (5287)
ACH-000004,0.0838916911088
ACH-000007,0.05945787238630001
ACH-000009,-0.07502526530880001
ACH-000011,0.198223849773
ACH-000012,0.105807757754
ACH-000013,0.0514697311785
ACH-000014,0.061531734275099996
ACH-000015,0.100070151186
ACH-000017,0.164756256261
ACH-000018,-0.10246920675000001
ACH-000019,-0.0785946163572
ACH-000021,0.0959740478682
ACH-000022,0.200962675271
ACH-000025,0.0261663932034
ACH-000028,0.190820106237
ACH-000030,0.08741047982210001
ACH-000035,0.15187982822499999
ACH-000036,0.152565641173
ACH-000037,0.007517606513529999
ACH-000039,0.00888422217336
ACH-000040,0.135784278991
ACH-000041,0.211914272016
ACH-000042,-0.00738188955567
ACH-000045,0.10030707237500001
ACH-000047,0.152043414377
ACH-000052,0.09295965930950001
ACH-000053,-0.0173599677149
ACH-000054,0.0211138982796
ACH-000055,-0.0163271480562
ACH-000060,0.18059735134799998
ACH-000067,0.105649008777
ACH-000070,0.0333981269323
ACH-000075,0.16698543920199999
ACH-000078,0.06003940679690001
ACH-000082,0.09118308240800001
ACH-000085,0.169568908983
ACH-000086,0.059065496448
ACH-000087,0.18857541843400003
ACH-000092,0.136489874527
ACH-000095,0.07877504982139999
ACH-000097,0.145729943474
ACH-000098,0.042777360180599994
ACH-000099,0.030923845318299996
ACH-000108,0.0519794937061
ACH-000113,-0.10235036038100001
ACH-000115,0.11539954488399999
ACH-000116,0.0227246161571
ACH-000118,0.07354738857189999
ACH-000120,0.11254181443399999
ACH-000123,0.109576506251
ACH-000127,0.0279720601089
ACH-000128,-0.06563211834
ACH-000132,-0.148995261902
ACH-000133,0.0699071864447
ACH-000137,0.223737987157
ACH-000138,0.065040138625
ACH-000142,-0.0567717506183
ACH-000143,0.0753201931798
ACH-000146,-0.08099246895119999
ACH-000148,0.0601719443523
ACH-000150,0.119391371714
ACH-000152,0.08853987302269999
ACH-000153,-0.013970216182799998
ACH-000159,0.0762656454616
ACH-000160,-0.0339807738914
ACH-000163,-0.0367020557849
ACH-000167,-0.0214904877269
ACH-000168,0.0707917841136
ACH-000169,0.101617166594
ACH-000178,0.15960541149399998
ACH-000182,0.0490032760475
ACH-000183,-0.0815650425116
ACH-000188,0.061961625756099994
ACH-000189,0.110505187653
ACH-000190,-0.0272377466349
ACH-000198,0.09247332436939999
ACH-000204,-0.12098475226199999
ACH-000206,0.08279754012519999
ACH-000207,-0.0213115096142
ACH-000211,0.12643094085
ACH-000215,-0.07216958510369999
ACH-000221,0.100145261463
ACH-000222,-0.0400508801582
ACH-000223,0.132102946681
ACH-000226,0.0720860744749
ACH-000227,0.0675756262211
ACH-000228,0.0427306137325
ACH-000231,0.1166358218
ACH-000232,0.172255429171
ACH-000233,-0.023407035409900002
ACH-000234,0.0033122965655999997
ACH-000235,-0.0423518176977
ACH-000237,0.0685527581971
ACH-000238,0.029379071144400002
ACH-000243,0.009774945081409999
ACH-000244,0.280999446826
ACH-000246,0.12512329961100002
ACH-000248,0.03710204935980001
ACH-000250,0.0682284442782
ACH-000251,0.10090375935000001
ACH-000253,0.09400125564799999
ACH-000255,0.0289957727984
ACH-000256,0.0557586313546
ACH-000257,-0.10452290734400001
ACH-000258,-0.298641201765
ACH-000259,0.0366622118902
ACH-000260,0.0052921228349499996
ACH-000261,0.049755448254500005
ACH-000262,0.077165514519
ACH-000263,-0.246472187568
ACH-000264,0.14705440044399998
ACH-000265,0.19901320067000003
ACH-000266,0.0617167726692
ACH-000272,-0.109211343322
ACH-000273,0.0107040902645
ACH-000274,0.0589405325971
ACH-000277,0.135126507374
ACH-000278,0.0967596204812
ACH-000279,0.0208266011848
ACH-000280,-0.0309074864883
ACH-000281,-0.148449156182
ACH-000288,0.0864029061688
ACH-000291,0.10177761778899999
ACH-000293,0.176738386031
ACH-000294,0.029247263825099998
ACH-000295,-0.027088221102
ACH-000296,-0.11673145337200001
ACH-000302,0.0823040384659
ACH-000304,0.208441168841
ACH-000307,0.19393693915600002
ACH-000308,0.142882690561
ACH-000310,-0.0903067162104
