,NELL2 (4753)
ACH-000004,0.0478627282001
ACH-000007,0.035950509499499995
ACH-000009,-0.176959721549
ACH-000011,-0.114451546901
ACH-000012,-0.13353099828
ACH-000013,-0.228678942916
ACH-000014,-0.15263074760700002
ACH-000015,-0.312207015011
ACH-000017,-0.179518132338
ACH-000018,0.034109371794799996
ACH-000019,-0.355610797074
ACH-000021,-0.183486412587
ACH-000022,-0.029104709549099998
ACH-000025,-0.321095864302
ACH-000028,-0.410862834094
ACH-000030,-0.140578418072
ACH-000035,-0.159531292778
ACH-000036,-0.151999631494
ACH-000037,-0.0967477714992
ACH-000039,0.255960754718
ACH-000040,-0.0235288901138
ACH-000041,-0.207450696837
ACH-000042,-0.245714798836
ACH-000045,-0.299456024145
ACH-000047,-0.161417485679
ACH-000052,-0.329462939786
ACH-000053,-0.0942873461035
ACH-000054,-0.208325068218
ACH-000055,-0.17251063035999997
ACH-000060,0.0425753019189
ACH-000067,-0.298481602179
ACH-000070,-0.18068149883
ACH-000075,-0.35976861940800003
ACH-000078,-0.0068932590863100005
ACH-000082,-0.23481378699900002
ACH-000085,-0.0206271429545
ACH-000086,-0.197642860557
ACH-000087,-0.105170545645
ACH-000092,-0.23302794837
ACH-000095,0.0047812383610200005
ACH-000097,-0.24570624059
ACH-000098,0.05564112173309999
ACH-000099,-0.242151999443
ACH-000108,-0.139832255883
ACH-000113,-0.180437909425
ACH-000115,0.126505866092
ACH-000116,0.000230566291324
ACH-000118,-0.12778852150699999
ACH-000120,-0.19310004293299998
ACH-000123,-0.20888907768399997
ACH-000127,-0.176715645799
ACH-000128,-0.121861853907
ACH-000132,0.0209667807483
ACH-000133,-0.191143816153
ACH-000137,-0.0499380555352
ACH-000138,-0.17271606800500003
ACH-000142,-0.180881839914
ACH-000143,-0.183594701697
ACH-000146,-0.17863499450999998
ACH-000148,-0.260781253281
ACH-000150,-0.309200663869
ACH-000152,-0.40406006377899994
ACH-000153,-0.164122757391
ACH-000159,0.0487941775902
ACH-000160,-0.132501032619
ACH-000163,-0.188373469422
ACH-000167,-0.682840174341
ACH-000168,-0.328846282372
ACH-000169,-0.021600027602
ACH-000178,-0.113543654485
ACH-000182,-0.218187119926
ACH-000183,-0.118693803322
ACH-000188,-0.133364808699
ACH-000189,-0.33821635264899996
ACH-000190,-0.24081634112199998
ACH-000198,-0.195370933755
ACH-000204,-0.24792295879
ACH-000206,-0.14109747215
ACH-000207,-0.18351832389800002
ACH-000211,-0.16453543230599998
ACH-000215,-0.09586780947410001
ACH-000221,-0.026228832793099996
ACH-000222,0.09747021948689999
ACH-000223,-0.33531217686000003
ACH-000226,-0.20515764357400001
ACH-000227,-0.037121507759
ACH-000228,-0.200676862047
ACH-000231,-0.117901664978
ACH-000232,-0.23389169973499999
ACH-000233,-0.0016336630917799999
ACH-000234,-0.0173924701735
ACH-000235,-0.219386258378
ACH-000237,-0.0321320416565
ACH-000238,-0.304596273872
ACH-000243,-0.0681276167223
ACH-000244,-0.038054667828599995
ACH-000246,-0.250496276911
ACH-000248,-0.33754585092100003
ACH-000250,-0.06407902272180001
ACH-000251,-0.305143387049
ACH-000253,0.008834664571680001
ACH-000255,-0.187634199798
ACH-000256,-0.169228736288
ACH-000257,0.055768464247699996
ACH-000258,-0.11569748559000001
ACH-000259,-0.0606557770132
ACH-000260,-0.0233509388924
ACH-000261,-0.196944662973
ACH-000262,-0.0633556088413
ACH-000263,-0.28657854735
ACH-000264,-0.255349377972
ACH-000265,-0.249541935636
ACH-000266,-0.167219940387
ACH-000272,-0.122218737457
ACH-000273,-0.20142242417599998
ACH-000274,-0.230085379674
ACH-000277,-0.298132919609
ACH-000278,-0.205079437228
ACH-000279,-0.366339198438
ACH-000280,-0.121308136643
ACH-000281,-0.18356969083299998
ACH-000288,-0.209720211272
ACH-000291,-0.10782846731899999
ACH-000293,0.00369058070429
ACH-000294,-0.236408312735
ACH-000295,-0.181432018809
ACH-000296,-0.0414878395048
ACH-000302,-0.168910954296
ACH-000304,-0.20723588358800002
ACH-000307,-0.0501712598384
ACH-000308,-0.26229201219500003
ACH-000310,-0.25782660909899996
ACH-000311,-0.181232179195
ACH-000312,-0.20134604857299998
ACH-000315,-0.134251001068
ACH-000316,-0.0889577466918
ACH-000317,0.025522766375599998
ACH-000318,-0.190357412816
ACH-000319,-0.193566202755
ACH-000320,-0.032290396129400004
ACH-000322,-0.14019913326199998
ACH-000323,-0.16882143139199998
ACH-000324,-0.210251497998
ACH-000329,-0.11809690910000001
ACH-000330,-0.169559775091
ACH-000331,-0.13912123070000001
ACH-000332,-0.153880254247
ACH-000334,-0.107754011131
ACH-000335,-0.214095942509
ACH-000336,-0.0152342644921
ACH-000337,-0.304476341393
ACH-000339,-0.227081454736
ACH-000341,-0.280073882951
ACH-000348,-0.11405302684
ACH-000350,-0.122032438243
ACH-000352,-0.177193048075
ACH-000356,-0.264294702386
ACH-000361,-0.0557298966639
ACH-000362,-0.12326815981799999
ACH-000363,0.07260518464310001
ACH-000364,-0.0650135896805
ACH-000365,-0.21063027361499997
ACH-000366,-0.2013415579
ACH-000368,-0.16831059184900002
ACH-000374,-0.32635932767299997
ACH-000375,-0.114160974517
ACH-000376,-0.045868212219900006
ACH-000381,0.00158012783476
ACH-000383,-0.125262531726
ACH-000387,-0.118352896841
ACH-000389,-0.197037037236
ACH-000390,-0.0897984097093
ACH-000393,-0.15082798907199998
ACH-000395,-0.09188429317960002
ACH-000397,-0.10200445344100001
ACH-000401,-0.19872270227699998
ACH-000402,0.04424114881440001
ACH-000403,-0.07829934816810001
ACH-000404,-0.35251640564099995
ACH-000406,-0.073456756963
ACH-000407,-0.143288759832
ACH-000408,-0.06874262431
ACH-000410,-0.191660040224
ACH-000411,-0.08752264525789999
ACH-000414,-0.05971009966969999
ACH-000415,-0.15189133135500002
ACH-000416,-0.206098656673
ACH-000420,0.12942278816199998
ACH-000421,-0.18383601035900002
ACH-000424,-0.16523668249600001
ACH-000425,-0.216088627653
ACH-000426,-0.00277101131158
ACH-000427,-0.220486460662
ACH-000433,-0.162962788031
ACH-000436,-0.240549415137
ACH-000444,-0.232822375627
ACH-000445,-0.350377337356
ACH-000448,-0.31541728919100004
ACH-000450,0.205745763409
ACH-000452,-0.167968728756
ACH-000454,-0.369257202437
ACH-000458,-0.0635920316207
ACH-000459,-0.112628755941
ACH-000460,-0.222430784403
ACH-000461,-0.100996960035
ACH-000463,-0.122120835117
ACH-000464,-0.113322641525
ACH-000466,-0.0682110792279
ACH-000467,-0.038277247053300004
ACH-000468,-0.110298466326
ACH-000469,-0.0597793398406
ACH-000470,-0.030642057564
ACH-000471,-0.308920385646
ACH-000472,-0.164150001347
ACH-000473,-0.260536043705
ACH-000475,-0.110129424901
ACH-000476,0.0332942281395
ACH-000477,-0.142456824332
