,OR6K6 (128371)
ACH-000004,-0.09018316028920001
ACH-000007,-0.0018988001011600003
ACH-000009,-0.307698814804
ACH-000011,-0.030483703497599997
ACH-000012,-0.0908552172498
ACH-000013,-0.0250777127032
ACH-000014,-0.20128647757800003
ACH-000015,-0.15634688659499998
ACH-000017,-0.0380071268862
ACH-000018,-0.245825962414
ACH-000019,-0.144876269367
ACH-000021,-0.108936001919
ACH-000022,-0.161178350246
ACH-000025,-0.0762867536013
ACH-000028,-0.020174884985400002
ACH-000030,-0.0676511104747
ACH-000035,-0.227870120501
ACH-000036,-0.007917275244340001
ACH-000037,0.0283370793703
ACH-000039,-0.20707013864100002
ACH-000040,-0.0941446009228
ACH-000041,-0.143959340091
ACH-000042,-0.17865481228500002
ACH-000045,-0.0338772407681
ACH-000047,-0.0105963748217
ACH-000052,-0.093812989061
ACH-000053,-0.110532052402
ACH-000054,-0.0480181051394
ACH-000055,-0.049034956766999996
ACH-000060,-0.15316760876
ACH-000067,-0.088835184307
ACH-000070,0.0
ACH-000075,-0.150182722452
ACH-000078,-0.327747774502
ACH-000082,-0.133489160899
ACH-000085,-0.251957340737
ACH-000086,-0.334459563699
ACH-000087,-0.0964282151423
ACH-000092,-0.09360251105049999
ACH-000095,-0.043665735254499995
ACH-000097,-0.139520400865
ACH-000098,-0.21632008122699997
ACH-000099,-0.0752149609145
ACH-000108,-0.25488552070500003
ACH-000113,-0.114944830888
ACH-000115,0.00976215357597
ACH-000116,-0.0726682891762
ACH-000118,-0.23414790566799998
ACH-000120,-0.286430452208
ACH-000123,-0.206476944406
ACH-000127,-0.123555056736
ACH-000128,-0.0588683718736
ACH-000132,-0.0826609902967
ACH-000133,-0.09921597098740001
ACH-000137,-0.125050552208
ACH-000138,-0.13382988606
ACH-000142,-0.134459275994
ACH-000143,-0.145082232575
ACH-000146,-0.24123837414000002
ACH-000148,-0.271643948378
ACH-000150,0.0282383486832
ACH-000152,-0.07958664120610001
ACH-000153,-0.225313455597
ACH-000159,-0.140788109968
ACH-000160,-0.048457916086
ACH-000163,-0.10337327566299999
ACH-000167,-0.09389887131960001
ACH-000168,0.0866857386465
ACH-000169,-0.113813142461
ACH-000178,-0.0798446212082
ACH-000182,-0.017124946632100003
ACH-000183,-0.0156348738247
ACH-000188,-0.08645035521510001
ACH-000189,-0.026078185868299998
ACH-000190,-0.0565181309514
ACH-000198,-0.00334307343985
ACH-000204,-0.485036646847
ACH-000206,-0.06058674200019999
ACH-000207,-0.00861786951006
ACH-000211,-0.120732398803
ACH-000215,-0.128890498656
ACH-000221,-0.14995086489099999
ACH-000222,-0.135515188017
ACH-000223,-0.24568099144299999
ACH-000226,-0.185581599545
ACH-000227,0.0728955378796
ACH-000228,-0.202719629131
ACH-000231,-0.112636165863
ACH-000232,-0.12152178751800001
ACH-000233,-0.24571453403299998
ACH-000234,-0.119271655798
ACH-000235,-0.17029480947700001
ACH-000237,-0.138205938364
ACH-000238,-0.09358148765720001
ACH-000243,-0.201994968405
ACH-000244,-0.0172196857987
ACH-000246,-0.167209797209
ACH-000248,-0.258433783646
ACH-000250,-0.093270164629
ACH-000251,-0.11019496540899999
ACH-000253,-0.0877858622404
ACH-000255,-0.06827705562690001
ACH-000256,0.0198038246509
ACH-000257,-0.06253627419800001
ACH-000258,-0.132886463967
ACH-000259,-0.15884645951600002
ACH-000260,-0.196153347092
ACH-000261,-0.11506519342499999
ACH-000262,-0.0231050830009
ACH-000263,0.204266057513
ACH-000264,-0.145014552746
ACH-000265,-0.07936498542289999
ACH-000266,-0.20957398169100003
ACH-000272,-0.15990552812699999
ACH-000273,-0.0844344299569
ACH-000274,0.153730096738
ACH-000277,-0.199445793633
ACH-000278,-0.210104085941
ACH-000279,-0.010878733964499999
ACH-000280,-0.129263157752
ACH-000281,-0.125781667469
ACH-000288,-0.124040668496
ACH-000291,-0.028361478183300003
ACH-000293,-0.044096926673
ACH-000294,-0.19276464373100002
ACH-000295,-0.114241008939
ACH-000296,-0.0660572834365
ACH-000302,-0.10964622976600001
ACH-000304,0.0188696865417
ACH-000307,-0.22406127085799998
ACH-000308,-0.140847029327
ACH-000310,-0.448275791969
ACH-000311,-0.163674395045
ACH-000312,-0.174454559934
ACH-000315,-0.219594194356
ACH-000316,-0.185091267793
ACH-000317,-0.19770652554200002
ACH-000318,-0.29318130099899997
ACH-000319,-0.0360673588386
ACH-000320,-0.473264224021
ACH-000322,-0.185767964345
ACH-000323,0.00112022362194
ACH-000324,-0.09817320497160001
ACH-000329,-0.135310098381
ACH-000330,-0.138139519872
ACH-000331,-0.0726682635986
ACH-000332,-0.09582324712279999
ACH-000334,0.08870900026879999
ACH-000335,-0.19539933776299998
ACH-000336,-0.0054810949728
ACH-000337,-0.240026110697
ACH-000339,-0.12490259276599999
ACH-000341,-0.152390928712
ACH-000348,-0.19484903584899999
ACH-000350,-0.219799640099
ACH-000352,-0.062099074709900004
ACH-000356,-0.12139020188100001
ACH-000361,-0.15312099075
ACH-000362,-0.134113835369
ACH-000363,-0.0854237741121
ACH-000364,-0.135892949476
ACH-000365,-0.0266691016126
ACH-000366,-0.15890887025999997
ACH-000368,0.010978750727799998
ACH-000374,-0.102421978783
ACH-000375,-0.12046949922900001
ACH-000376,-0.11562970217499999
ACH-000381,-0.192259803903
ACH-000383,-0.24846839992800002
ACH-000387,-0.277513766545
ACH-000389,-0.113442879575
ACH-000390,-0.225317492343
ACH-000393,0.0314010661073
ACH-000395,-0.226853413189
ACH-000397,-0.10102553884
ACH-000401,0.13324316886499998
ACH-000402,-0.247918555029
ACH-000403,-0.0043753598757
ACH-000404,-0.114771689618
ACH-000406,-0.223725272666
ACH-000407,0.00233538757231
ACH-000408,0.0855731595676
ACH-000410,-0.217760491429
ACH-000411,-0.2423654932
ACH-000414,-0.15190297049499998
ACH-000415,-0.0450303337221
ACH-000416,-0.17667817441599998
ACH-000420,-0.29751622742199996
ACH-000421,-0.180203230217
ACH-000424,-0.099114147629
ACH-000425,-0.18269268134599997
ACH-000426,-0.128735031437
ACH-000427,-0.0458203033189
ACH-000433,-0.129194685661
ACH-000436,-0.34581808653000007
ACH-000444,-0.0392250136137
ACH-000445,-0.09157701179239999
ACH-000448,-0.011796789879299998
ACH-000450,0.0428666204009
ACH-000452,-0.142850604325
ACH-000454,-0.251262192387
ACH-000458,-0.261452248152
ACH-000459,0.0180853711071
ACH-000460,-0.0783804175622
ACH-000461,-0.10363866007000001
ACH-000463,-0.235774814483
ACH-000464,-0.171329762718
ACH-000466,-0.0507858729248
ACH-000467,-0.163246947347
ACH-000468,-0.191754529854
