,CASD1 (64921)
ACH-000004,0.388053509978
ACH-000007,-0.22336517774
ACH-000009,0.131916352376
ACH-000011,0.18827545675000001
ACH-000012,0.11667847655
ACH-000013,0.0678775349795
ACH-000014,0.023549507995599996
ACH-000015,0.136964409333
ACH-000017,0.0704871088997
ACH-000018,-0.0340785145232
ACH-000019,-0.149688491333
ACH-000021,0.0362100058614
ACH-000022,0.18172738348200002
ACH-000025,0.117322797485
ACH-000028,0.14195655435
ACH-000030,0.19700384845600002
ACH-000035,-0.245383118628
ACH-000036,0.09459041828019998
ACH-000037,0.204424251428
ACH-000039,0.165956277984
ACH-000040,0.297169133774
ACH-000041,0.023914972388
ACH-000042,-0.0222537321364
ACH-000045,0.15718718482000002
ACH-000047,0.19899546521400002
ACH-000052,0.116107281007
ACH-000053,0.0705730923622
ACH-000054,0.180757608746
ACH-000055,0.292491980203
ACH-000060,0.153487461391
ACH-000067,0.026797343222500002
ACH-000070,0.100575128013
ACH-000075,0.127179145338
ACH-000078,0.336099724339
ACH-000082,-0.0184342161104
ACH-000085,0.436216245839
ACH-000086,0.014344593550799999
ACH-000087,0.126574024995
ACH-000092,0.107994977817
ACH-000095,0.10759940051400001
ACH-000097,0.134303470931
ACH-000098,0.0660507678516
ACH-000099,0.18332319346999998
ACH-000108,0.14327620809
ACH-000113,0.13050573163100002
ACH-000115,0.0991314903717
ACH-000116,0.140429161464
ACH-000118,0.18832052403900001
ACH-000120,-0.0294638778724
ACH-000123,0.22873957303800002
ACH-000127,0.0736132658212
ACH-000128,0.159524243856
ACH-000132,-0.046261647323000005
ACH-000133,0.0615116622131
ACH-000137,0.0910438695291
ACH-000138,0.0540823507163
ACH-000142,0.45400248142099997
ACH-000143,0.06723894066189999
ACH-000146,0.0944959217609
ACH-000148,0.058231143151900006
ACH-000150,0.0788652334838
ACH-000152,0.21751860904599998
ACH-000153,0.252485267451
ACH-000159,0.0806163063997
ACH-000160,0.136048274382
ACH-000163,0.06878851674839999
ACH-000167,-0.202242171817
ACH-000168,0.202143585164
ACH-000169,0.174687262764
ACH-000178,0.09226342528069999
ACH-000182,0.158744442555
ACH-000183,-0.213754276595
ACH-000188,0.052111482800799996
ACH-000189,0.148597622882
ACH-000190,0.13550195555800001
ACH-000198,0.163549186879
ACH-000204,0.173600840892
ACH-000206,0.19269898974
ACH-000207,-0.124515616198
ACH-000211,0.0342534213098
ACH-000215,0.20313929585
ACH-000221,0.140974954044
ACH-000222,-0.262608140428
ACH-000223,0.10383067341600001
ACH-000226,0.121524303057
ACH-000227,-0.07150554559330001
ACH-000228,0.047365822858
ACH-000231,0.055303180909699996
ACH-000232,0.08832287088400001
ACH-000233,0.166421375353
ACH-000234,0.16670709021500002
ACH-000235,0.0917005310641
ACH-000237,0.13091935787999998
ACH-000238,0.168976725104
ACH-000243,0.115765908299
ACH-000244,0.488844447321
ACH-000246,0.0578803155963
ACH-000248,0.134313437358
ACH-000250,0.153737533865
ACH-000251,0.115460672615
ACH-000253,0.0798230111098
ACH-000255,0.12536374099300002
ACH-000256,0.200286730197
ACH-000257,0.0921375697752
ACH-000258,0.278609935431
ACH-000259,0.115016829758
ACH-000260,0.147530902297
ACH-000261,0.09611783501589999
ACH-000262,0.159368406269
ACH-000263,0.171787099483
ACH-000264,0.0343915935932
ACH-000265,0.197631305291
ACH-000266,0.028804336801499998
ACH-000272,0.21186703296599999
ACH-000273,0.149338794591
ACH-000274,0.020327338319700003
ACH-000277,0.039408915855999996
ACH-000278,0.226882426411
ACH-000279,0.028232344726999998
ACH-000280,0.192511778789
ACH-000281,0.040432792704099996
ACH-000288,0.0309736600975
ACH-000291,0.09086991668269999
ACH-000293,0.0645507407607
ACH-000294,0.257334493849
ACH-000295,0.0556710766904
ACH-000296,0.23835308738299998
ACH-000302,0.19043844457400003
ACH-000304,0.16371281692
ACH-000307,-0.0838447492044
ACH-000308,0.226798334616
ACH-000310,0.160037186737
ACH-000311,0.347933415185
ACH-000312,0.166173094157
ACH-000315,-0.110660971919
ACH-000316,0.07009481730839999
ACH-000317,0.0747820721881
ACH-000318,-0.08174086359739999
ACH-000319,0.20393882044199999
ACH-000320,0.110710048036
ACH-000322,-0.0533565277107
ACH-000323,0.46015311380900004
ACH-000324,0.036500116380199996
ACH-000329,0.302483305764
ACH-000330,0.146393950211
ACH-000331,0.195425647299
ACH-000332,0.150947703192
ACH-000334,0.0279200636175
ACH-000335,0.000516578419391
ACH-000336,0.437059873827
ACH-000337,-0.0757866005801
ACH-000339,0.109011102759
ACH-000341,-0.114595302159
ACH-000348,-0.0512927989075
ACH-000350,0.215586972902
ACH-000352,0.193367065776
ACH-000356,0.22095439660799998
ACH-000361,0.0562315564333
ACH-000362,0.0685698142836
ACH-000363,-0.059290053445
ACH-000364,0.026267033502000003
ACH-000365,0.15604759707000002
ACH-000366,0.06761037721940001
ACH-000368,0.073887393457
ACH-000374,-0.048687568076400005
ACH-000375,0.125899366701
ACH-000376,0.0050730814328
ACH-000381,0.0013149150562899998
ACH-000383,0.1957657438
ACH-000387,0.136140617683
ACH-000389,0.11701715565099999
ACH-000390,0.22654543842900002
ACH-000393,0.0354673218803
ACH-000395,0.09735772992360002
ACH-000397,0.171614927558
ACH-000401,0.028284998241900002
ACH-000402,0.33617703340000005
ACH-000403,-0.016619964730499998
ACH-000404,0.166307122438
ACH-000406,0.0527971779416
ACH-000407,0.125224619007
ACH-000408,0.418300141495
ACH-000410,0.160904919275
ACH-000411,0.0915272510402
ACH-000414,0.0562340804997
ACH-000415,0.079000593144
ACH-000416,-0.026955186797000003
ACH-000420,-0.0168863630499
ACH-000421,0.041955239574800005
ACH-000424,-0.010563329790700002
ACH-000425,0.07186417940050001
ACH-000426,0.0160636324505
ACH-000427,0.100602151965
ACH-000433,0.22321767915
ACH-000436,-0.162647910272
ACH-000444,0.0025434050868400004
ACH-000445,-0.0154045029669
ACH-000448,0.0108077573187
ACH-000450,0.271833623962
ACH-000452,0.23427033631799998
ACH-000454,0.19181596519900002
ACH-000458,0.0749304009799
ACH-000459,0.12881765645999999
ACH-000460,0.187535702295
ACH-000461,-0.18250707840999997
ACH-000463,0.008003103977
ACH-000464,0.046334481043199996
ACH-000466,-0.053639424108199996
ACH-000467,0.0434613759985
ACH-000468,0.264571413834
ACH-000469,0.122027220502
ACH-000470,0.23339978538400002
ACH-000471,0.118975108387
ACH-000472,0.0227289520158
