,HOXD10 (3236)
ACH-000004,-0.205382898167
ACH-000007,-0.121963686482
ACH-000009,-0.377599044463
ACH-000011,-0.143263689807
ACH-000012,-0.18713312788699998
ACH-000013,-0.22899089780999998
ACH-000014,-0.19982846421599998
ACH-000015,-0.225492236251
ACH-000017,-0.246172086536
ACH-000018,-0.287734056038
ACH-000019,-0.198130328765
ACH-000021,-0.187880880979
ACH-000022,-0.22562564846299998
ACH-000025,-0.139907929494
ACH-000028,-0.34245240523000003
ACH-000030,-0.22595872487799998
ACH-000035,-0.146852258651
ACH-000036,-0.159882447327
ACH-000037,-0.254886182814
ACH-000039,-0.194057119305
ACH-000040,-0.12151703570599999
ACH-000041,-0.35135556176399996
ACH-000042,-0.280831644885
ACH-000045,-0.214990301797
ACH-000047,-0.155651470187
ACH-000052,-0.260022710253
ACH-000053,-0.230415291025
ACH-000054,-0.16796026888
ACH-000055,-0.167472121829
ACH-000060,-0.21149249058800001
ACH-000067,-0.168325916987
ACH-000070,-0.24845243940900003
ACH-000075,-0.277342577631
ACH-000078,-0.496688064019
ACH-000082,-0.208307528201
ACH-000085,-0.141598064963
ACH-000086,-0.121002770817
ACH-000087,-0.371352706701
ACH-000092,-0.45085365525300003
ACH-000095,-0.23971603826299998
ACH-000097,-0.135411375276
ACH-000098,-0.23152913539500003
ACH-000099,-0.277048624664
ACH-000108,-0.152531897073
ACH-000113,-0.104188029795
ACH-000115,-0.204646178243
ACH-000116,-0.199129662288
ACH-000118,-0.281512175766
ACH-000120,-0.259260063343
ACH-000123,-0.208104231743
ACH-000127,-0.22820391077899999
ACH-000128,-0.25797971619800003
ACH-000132,-0.40855246964
ACH-000133,-0.17452348058400002
ACH-000137,-0.00873263860026
ACH-000138,-0.257480535632
ACH-000142,-0.151680544256
ACH-000143,-0.25180667512
ACH-000146,-0.109376812602
ACH-000148,-0.19425285328800002
ACH-000150,-0.240037135438
ACH-000152,-0.363348199524
ACH-000153,-0.0691367673554
ACH-000159,-0.317017167119
ACH-000160,-0.202797926407
ACH-000163,-0.19313297536200003
ACH-000167,-0.09525247970799999
ACH-000168,-0.102276990254
ACH-000169,-0.217160151936
ACH-000178,-0.21949457616700002
ACH-000182,-0.20670885091
ACH-000183,-0.11479896024399999
ACH-000188,-0.0555828328729
ACH-000189,-0.114090355943
ACH-000190,-0.181582328229
ACH-000198,-0.18353573149
ACH-000204,-0.351324194696
ACH-000206,-0.113630164866
ACH-000207,-0.012655336144900001
ACH-000211,-0.304453147581
ACH-000215,-0.174629556907
ACH-000221,-0.42052074788000005
ACH-000222,-0.245009726594
ACH-000223,-0.252198664528
ACH-000226,-0.22462167079700002
ACH-000227,-0.27311063398200003
ACH-000228,-0.332981346301
ACH-000231,-0.128875854215
ACH-000232,-0.229174717883
ACH-000233,-0.131893732067
ACH-000234,-0.565487920962
ACH-000235,-0.246733531488
ACH-000237,-0.231201361365
ACH-000238,-0.30882938485800004
ACH-000243,-0.252524553238
ACH-000244,-0.496694413622
ACH-000246,-0.139235196236
ACH-000248,-0.21031645096999999
ACH-000250,-0.216878444564
ACH-000251,-0.16046447495
ACH-000253,-0.189955137326
ACH-000255,-0.177870106837
ACH-000256,-0.156784655464
ACH-000257,-0.176764898589
ACH-000258,-0.3931091239
ACH-000259,-0.227661087043
ACH-000260,-0.297774827553
ACH-000261,-0.113250411375
ACH-000262,-0.147995080373
ACH-000263,0.08250389968949999
ACH-000264,-0.19141634151999998
ACH-000265,-0.289275558494
ACH-000266,-0.247151353372
ACH-000272,-0.238168495204
ACH-000273,-0.29683853417399997
ACH-000274,-0.294661218634
ACH-000277,-0.23214549976799997
ACH-000278,-0.319865184598
ACH-000279,-0.36776445355
ACH-000280,-0.0696341340668
ACH-000281,-0.45281416350000003
ACH-000288,-0.172091190807
ACH-000291,-0.12821210556
ACH-000293,0.0740573893881
ACH-000294,-0.075021226572
ACH-000295,-0.045437078714399996
ACH-000296,-0.044449877571599995
ACH-000302,-0.0899556180902
ACH-000304,-0.528963182922
ACH-000307,-0.307768479581
ACH-000308,-0.282284316327
ACH-000310,-0.344765129556
ACH-000311,-0.34856122339199996
ACH-000312,-0.273373988425
ACH-000315,-0.05505384906719999
ACH-000316,-0.237450521153
ACH-000317,-0.228222456889
ACH-000318,-0.262941678751
ACH-000319,-0.018456694246900003
ACH-000320,-0.206755374661
ACH-000322,-0.262633576653
ACH-000323,-0.15623299736500001
ACH-000324,-0.20522184896200002
ACH-000329,-0.285450364439
ACH-000330,-0.263525016527
ACH-000331,-0.330796869485
ACH-000332,-0.277938427601
ACH-000334,-0.282828788843
ACH-000335,-0.184073195055
ACH-000336,-0.25190934343000004
ACH-000337,-0.21638517536200003
ACH-000339,-0.33728257653000004
ACH-000341,-0.429116063199
ACH-000348,-0.21483616084
ACH-000350,-0.25660954616
ACH-000352,-0.156816015307
ACH-000356,-0.06794754621310001
ACH-000361,-0.24488364898099999
ACH-000362,-0.280604788441
ACH-000363,-0.19066139446199998
ACH-000364,-0.287179961405
ACH-000365,-0.17652793032000003
ACH-000366,-0.159472189679
ACH-000368,-0.26228309939100003
ACH-000374,-0.297388945601
ACH-000375,-0.11836658608100001
ACH-000376,-0.186642117684
ACH-000381,-0.142327102871
ACH-000383,-0.223756628789
ACH-000387,-0.186134013708
ACH-000389,-0.21455570755199999
ACH-000390,-0.425762977263
ACH-000393,-0.19874188504299997
ACH-000395,-0.17308421700999999
ACH-000397,-0.113338334933
ACH-000401,-0.21452789311099998
ACH-000402,-0.27952738072
ACH-000403,-0.10837527044000002
ACH-000404,-0.152674862665
ACH-000406,-0.269148027483
ACH-000407,-0.34306979817
ACH-000408,-0.117130206695
ACH-000410,-0.213539957163
ACH-000411,-0.312241630511
ACH-000414,-0.233401867225
ACH-000415,-0.35848520730300004
ACH-000416,-0.22078195468400003
ACH-000420,-0.122624006109
ACH-000421,-0.260551250212
ACH-000424,-0.220007738765
ACH-000425,-0.264215961203
ACH-000426,0.165224413259
ACH-000427,-0.211059326547
ACH-000433,-0.0848096896784
ACH-000436,-0.17804000210700002
ACH-000444,-0.260337898873
ACH-000445,-0.43514631265299997
ACH-000448,-0.400155649689
ACH-000450,-0.0828218271833
ACH-000452,-0.196022673474
ACH-000454,-0.13806063421700002
ACH-000458,-0.123534007247
ACH-000459,0.0626123187355
ACH-000460,-0.20293732765900002
ACH-000461,-0.17142683409099999
ACH-000463,-0.187744797225
ACH-000464,-0.164430192622
ACH-000466,-0.0465562617224
ACH-000467,-0.342105646813
ACH-000468,-0.13175188121099998
ACH-000469,-0.168751395402
ACH-000470,-0.0017100519950300002
ACH-000471,-0.318233821085
ACH-000472,-0.114026710908
ACH-000473,0.00629934917197
ACH-000475,-0.228589906651
ACH-000476,-0.157944883882
ACH-000477,-0.261224339699
ACH-000480,-0.36695947696099995
ACH-000481,-0.0801142780033
ACH-000483,-0.112153675274
ACH-000484,-0.268169519062
ACH-000485,-0.17711749074900002
ACH-000486,-0.38234890448
ACH-000487,-0.242042975535
ACH-000488,-0.140080524643
ACH-000490,-0.30695771256099996
ACH-000491,-0.379830042052
ACH-000495,-0.47943945443999997
ACH-000496,-0.34395511669100004
ACH-000499,-0.286680229377
ACH-000500,0.107389497619
ACH-000502,-0.307185771692
ACH-000503,-0.425457071901
ACH-000505,-0.27514157789500004
ACH-000507,-0.19327212233399998
ACH-000510,-0.217114480944
ACH-000511,-0.19131997933800002
ACH-000512,-0.22876339662099998
ACH-000516,-0.26857683807
ACH-000517,-0.0868894846184
ACH-000518,-0.250663977105
ACH-000520,-0.344601835726
