,LAPTM4A (9741)
ACH-000495,-0.27620773288
ACH-000496,-0.019961641924
ACH-000499,0.0906794798676
ACH-000500,-0.09234258427269999
ACH-000502,0.06811807260969999
ACH-000503,0.029965879108299998
ACH-000505,-0.0684555096234
ACH-000507,-0.06739867212259999
ACH-000510,0.06335988073990001
ACH-000511,-0.13641810164100002
ACH-000512,0.05615957014140001
ACH-000516,-0.153919603704
ACH-000517,-0.0681400223666
ACH-000518,-0.0011624376631600001
ACH-000520,0.0805690657317
ACH-000521,-0.0387734365033
ACH-000522,-0.0766743377623
ACH-000524,0.0631141493378
ACH-000527,0.024417514645400002
ACH-000528,0.0296270462317
ACH-000537,-0.08928805597010002
ACH-000541,-0.422398556712
ACH-000542,-0.0823356752263
ACH-000544,0.25859053461599996
ACH-000545,-0.126293746272
ACH-000547,-0.0374240819409
ACH-000548,-0.0623880667324
ACH-000549,-0.07725763516180001
ACH-000550,0.20275002325999997
ACH-000552,0.07394135238
ACH-000556,-0.026228114146599996
ACH-000557,0.0203291716987
ACH-000570,-0.0927446442309
ACH-000571,-0.0707197791216
ACH-000573,-0.0190232792967
ACH-000576,0.0762985134997
ACH-000580,-0.07969285768630001
ACH-000584,0.000817555562906
ACH-000585,-0.0851863856559
ACH-000588,0.038394378249199994
ACH-000589,-0.007267787659979999
ACH-000591,0.0458092165183
ACH-000593,-0.0396501117523
ACH-000600,-0.06708142498769999
ACH-000601,0.0522567725922
ACH-000604,0.0629193994868
ACH-000605,0.159130450895
ACH-000606,0.0917738237155
ACH-000608,-0.0279761250082
ACH-000614,0.12321520205
ACH-000616,-0.16654252335300002
ACH-000618,0.0667138781552
ACH-000619,0.314912391922
ACH-000620,-0.09120814644210001
ACH-000621,-0.116268144803
ACH-000622,0.0671762593045
ACH-000623,-0.0519741599608
ACH-000624,-0.0642567173164
ACH-000627,-0.21038074078699998
ACH-000630,-0.0392715346111
ACH-000632,-0.0545418420935
ACH-000633,-0.0936200892623
ACH-000637,0.00849773390236
ACH-000638,0.136787128172
ACH-000646,-0.0626606283409
ACH-000647,-0.010659361631400001
ACH-000648,-0.037073690626
ACH-000649,-0.07085471567769999
ACH-000651,-0.024103382754599997
ACH-000652,0.0029719989544599998
ACH-000653,-0.14938381437999998
ACH-000657,-0.00913065644515
ACH-000658,-0.10073086476500001
ACH-000661,0.0392274068695
ACH-000662,-0.330718256949
ACH-000663,-0.33334921884700003
ACH-000665,-0.150626048257
ACH-000671,-0.0695626652504
ACH-000673,-0.0451096220389
ACH-000676,0.0806969706703
ACH-000677,-0.0597726789018
ACH-000681,-0.05383994922259999
ACH-000682,-0.0748779911768
ACH-000683,-0.09191944018069999
ACH-000684,0.15449472118
ACH-000688,-0.0204699624346
ACH-000693,0.028949022837400005
ACH-000694,-0.08656432499859999
ACH-000695,-0.1507972056
ACH-000696,-0.09061009584010002
ACH-000697,-0.0237941736539
ACH-000699,0.0048758476691300005
ACH-000701,-0.21116265968800002
ACH-000706,0.0173159308962
ACH-000711,-0.05918800743419999
ACH-000713,-0.124740279353
ACH-000714,-0.192525817348
ACH-000718,0.017595413816900003
ACH-000720,-0.0809654731729
ACH-000721,0.023576804126499998
ACH-000724,-0.208011592297
ACH-000725,0.0268030331728
ACH-000732,0.232152052557
ACH-000734,0.10745256868599999
ACH-000735,0.0364666267642
ACH-000736,0.0501613182668
ACH-000738,-0.0393097750547
ACH-000746,-0.129404718003
ACH-000747,-0.00675155315447
ACH-000748,-0.0822562832005
ACH-000753,-0.0166129828757
ACH-000756,-0.18769017851199998
ACH-000757,0.289071120683
ACH-000758,-0.0970297190669
ACH-000760,-0.11212013421900001
ACH-000763,-0.0929337799704
ACH-000764,-0.200945434032
ACH-000765,0.0885613989858
ACH-000766,0.0938641185115
ACH-000767,-0.190252884325
ACH-000768,-0.08364970831
ACH-000769,0.025697313822499998
ACH-000770,-0.0465120710439
ACH-000771,-0.154873316269
ACH-000773,-0.0385748899276
ACH-000776,0.209348266739
ACH-000777,-0.11873216197999999
ACH-000778,0.157173654147
ACH-000781,0.0914141580339
ACH-000782,-0.0124708909185
ACH-000783,-0.16992940258
ACH-000784,0.00328058465755
ACH-000785,-0.141954183476
ACH-000787,-0.08142220712060001
ACH-000788,-0.012783808248999998
ACH-000791,0.04957135326780001
ACH-000792,-0.10622468973200001
ACH-000794,0.10833423635600001
ACH-000796,-0.177581224267
ACH-000799,-0.287019560954
ACH-000800,-0.350223378292
ACH-000802,-0.0140892659941
ACH-000804,0.08338992517419999
ACH-000805,0.118605100136
ACH-000809,0.0132972799174
ACH-000810,-0.0843227077378
ACH-000811,0.08355441839460001
ACH-000817,-0.196251429868
ACH-000819,0.11910006359099999
ACH-000820,-0.40890072794
ACH-000821,0.358293676118
ACH-000822,-0.128138156981
ACH-000823,-0.126009294475
ACH-000824,-0.151144308627
ACH-000827,-0.00245332569593
ACH-000829,-0.0606166983656
ACH-000831,0.030188590665199997
ACH-000832,0.14989678279100002
ACH-000833,0.116878147868
ACH-000834,0.101947875141
ACH-000835,0.0161711528031
ACH-000836,-0.122225762447
ACH-000837,-0.0317657079754
ACH-000838,0.11116814789000001
ACH-000839,0.245995723565
ACH-000840,-0.11791892867
ACH-000841,0.11448727063200001
ACH-000843,-0.0993824448624
ACH-000846,-0.251087817316
ACH-000847,-0.26499113864999996
ACH-000848,0.0188407039266
ACH-000849,-0.0216805917264
ACH-000851,-0.054111958952900004
ACH-000855,-0.0939879766196
ACH-000856,-0.08627510811889999
ACH-000858,0.0175279410214
ACH-000859,0.0770289802883
ACH-000861,0.021853151057000003
ACH-000862,0.0276889550092
ACH-000865,0.00846108555464
ACH-000866,0.045704531748900004
ACH-000867,-0.0682413715212
ACH-000869,-0.191194408414
ACH-000872,0.09720254340369999
ACH-000873,0.119606914486
ACH-000876,0.0650721547757
ACH-000878,-0.0164119340122
ACH-000880,0.0946162771513
ACH-000881,0.0164843811867
ACH-000882,-0.0431775279364
ACH-000884,-0.0111975908733
ACH-000885,-0.105974539013
ACH-000887,-0.014480036182500001
ACH-000888,-0.0681808037748
ACH-000889,0.0152330648718
ACH-000890,0.0516399888492
ACH-000896,0.0238803843963
ACH-000898,0.015110827106099999
ACH-000900,0.156135729212
ACH-000901,-0.0765394553221
ACH-000905,0.08253444790730001
ACH-000906,-0.0535673023543
ACH-000907,-0.14511205767000002
ACH-000910,0.148877160658
ACH-000911,-0.07420874039610001
ACH-000912,-0.030586542752099998
ACH-000913,0.0886622124762
ACH-000915,0.141572375397
ACH-000916,0.00461079071
ACH-000917,0.185794427128
ACH-000921,-0.0832632607381
ACH-000924,-0.0575125813753
ACH-000926,-0.0951791468141
ACH-000928,-0.195664649951
ACH-000929,-0.028328338576400002
ACH-000932,-0.056863108189000006
ACH-000935,0.0272367841891
ACH-000936,-0.265140484017
ACH-000937,-0.0700702709774
ACH-000938,-0.0223676037569
ACH-000939,-0.018795314455
ACH-000941,0.0918029504648
ACH-000943,-0.07532729336569999
ACH-000946,-0.149974228034
ACH-000947,-0.041692888293199996
ACH-000948,-0.079707204692
ACH-000950,-0.0157687641867
ACH-000953,0.034432161161699996
ACH-000957,0.191059810728
ACH-000958,0.0159925392399
ACH-000960,0.0034174991407399996
ACH-000963,0.020388975161099998
ACH-000968,-0.00225666237184
ACH-000969,-0.00956558286365
ACH-000973,-0.09464191764900001
ACH-000974,-0.14985759344799998
ACH-000975,-0.0589789751315
ACH-000976,0.12026967045999998
ACH-000978,0.592098044062
ACH-000980,-0.0553713540474
ACH-000984,-0.0386913615164
ACH-000986,0.0213456604845
ACH-000988,-0.066131710195
ACH-000993,-0.0483098369171
ACH-000994,0.103995304658
ACH-000996,-0.29847614644000003
ACH-001001,-0.167426766533
ACH-001020,-0.355700833406
ACH-001028,-0.014359499182599999
ACH-001031,-0.031981392646300004
ACH-001038,-0.07021028128830001
ACH-001048,-0.011496523971299999
ACH-001050,-0.039782370346
ACH-001053,-0.029650036757200002
ACH-001054,-0.157486275281
ACH-001061,0.04447967305930001
ACH-001067,0.0315584814625
ACH-001075,-0.0748069675985
ACH-001096,0.154679688175
ACH-001128,-0.278009214554
ACH-001134,0.0370940055315
ACH-001151,-0.0663662516196
ACH-001163,-0.118047180317
ACH-001164,-0.221034214851
ACH-001173,-0.07655327360889999
ACH-001183,-0.162922557435
ACH-001184,-0.155470468792
ACH-001190,-0.04243178378330001
ACH-001192,0.16608451488700002
ACH-001193,0.0330515255439
ACH-001196,0.023453555567200003
ACH-001197,0.06127025349330001
ACH-001205,-0.033030530266
ACH-001211,-0.246902131511
ACH-001212,-0.290713548793
ACH-001228,-0.0523166723776
ACH-001232,-0.24950350471000002
ACH-001239,-0.0976660545507
ACH-001274,-0.0428874964561
ACH-001275,-0.38658424369000005
ACH-001277,0.0863055769411
ACH-001278,-0.158557730448
ACH-001280,-0.00250046329442
ACH-001283,-0.025316883630499998
ACH-001289,-0.217598279238
ACH-001295,-0.10796743496
ACH-001300,-0.00992067543695
ACH-001301,0.06449267109130001
ACH-001302,-0.00844371279549
ACH-001303,-0.30123855103700004
ACH-001306,0.0854028018575
ACH-001318,0.122598478637
ACH-001322,-0.0637651968606
ACH-001328,-0.09700428580869999
ACH-001332,0.424305987628
ACH-001333,-0.0802736733238
ACH-001336,-0.047332345751599995
ACH-001340,0.030465313134300002
ACH-001346,0.17357381988499998
ACH-001353,-0.08643530881110001
ACH-001354,-0.0282824609509
ACH-001367,-0.055242971598
ACH-001368,-0.0153244216582
ACH-001374,-0.20099056839
ACH-001375,-0.0723724372709
ACH-001377,0.0115534948439
ACH-001380,-0.0417362429897
ACH-001391,0.0566738169761
ACH-001407,-0.0913170831367
ACH-001408,-0.045519430701199994
ACH-001413,-0.00316400602454
ACH-001430,0.0636079153225
ACH-001431,0.123465372465
ACH-001450,-0.062364265815
ACH-001496,0.0611640523809
ACH-001500,-0.005977625917550001
ACH-001521,0.231166798556
ACH-001523,0.0106933438766
ACH-001532,0.0403827284984
ACH-001536,0.079795521714
ACH-001550,-0.217879316582
ACH-001552,-0.21124738704100002
ACH-001554,-0.0381302517501
ACH-001645,-0.08974427768939999
ACH-001654,-0.047951082619900005
ACH-001715,-0.28895044351599997
ACH-001735,0.0241925638082
ACH-001736,0.032016043792500004
ACH-001737,0.08124849365939998
ACH-001740,0.0241050393225
ACH-001745,0.057329702876800004
ACH-001750,0.054237055721
ACH-001765,-0.020003542459599996
ACH-001956,-0.0420791602049
ACH-001957,-0.0638148480724
