,DCTN5 (84516)
ACH-000004,-1.5435175440600002
ACH-000007,-1.52320685301
ACH-000009,-1.2564091204999999
ACH-000011,-1.2246619089
ACH-000012,-1.15524972426
ACH-000013,-1.5719864834600001
ACH-000014,-1.4669981731
ACH-000015,-1.39925953701
ACH-000017,-1.11178591816
ACH-000018,-1.4970645667200002
ACH-000019,-1.12882513001
ACH-000021,-1.02348501643
ACH-000022,-1.3541762853000001
ACH-000025,-1.3607473808000001
ACH-000028,-1.31425904391
ACH-000030,-1.14957631587
ACH-000035,-1.1494054340200002
ACH-000036,-1.31932522594
ACH-000037,-1.7633977261700002
ACH-000039,-0.9798567641629999
ACH-000040,-1.21767429239
ACH-000041,-1.52125961104
ACH-000042,-1.16148939262
ACH-000045,-1.2367257493600001
ACH-000047,-1.2464835750399998
ACH-000052,-1.21481692891
ACH-000053,-1.09197004911
ACH-000054,-1.0385607347499999
ACH-000055,-1.07225515715
ACH-000060,-1.45907309847
ACH-000067,-1.59373675054
ACH-000070,-1.5298605317700003
ACH-000075,-1.33111484634
ACH-000078,-1.50039602878
ACH-000082,-1.4493213110799998
ACH-000085,-1.11199695549
ACH-000086,-1.12030932007
ACH-000087,-1.14409852327
ACH-000092,-1.3829712608700002
ACH-000095,-1.24022577787
ACH-000097,-1.03211029898
ACH-000098,-1.59945258412
ACH-000099,-1.2850547598200002
ACH-000108,-1.09061415498
ACH-000113,-1.2424132935299999
ACH-000115,-1.67971926639
ACH-000116,-1.0255919260200002
ACH-000118,-1.2366629232100002
ACH-000120,-1.2669821980299998
ACH-000123,-1.25963262412
ACH-000127,-1.13255205896
ACH-000128,-1.3469425783700002
ACH-000132,-1.45320349925
ACH-000133,-1.5840811627200002
ACH-000137,-1.47908358067
ACH-000138,-1.0240826112299999
ACH-000142,-1.3012597915200002
ACH-000143,-1.2946328878
ACH-000146,-1.2277608514700002
ACH-000148,-1.63359229318
ACH-000150,-1.22563189404
ACH-000152,-1.40715668257
ACH-000153,-1.41182776308
ACH-000159,-1.0985309642299999
ACH-000160,-1.30874006795
ACH-000163,-1.2121004721200002
ACH-000167,-1.6470587499899998
ACH-000168,-1.1230644605600002
ACH-000169,-1.45564771979
ACH-000178,-1.2241124662
ACH-000182,-1.4454167949899999
ACH-000183,-1.59892066283
ACH-000188,-1.3054868706899998
ACH-000189,-1.20166921638
ACH-000190,-1.10926018078
ACH-000198,-1.17335523823
ACH-000204,-1.48476544836
ACH-000206,-1.14059814537
ACH-000207,-1.0820657168799999
ACH-000211,-1.40385877569
ACH-000215,-1.37810708016
ACH-000221,-1.33249531127
ACH-000222,-1.0314238101
ACH-000223,-1.2160491122600001
ACH-000226,-1.1717300277299998
ACH-000227,-1.2086774527500002
ACH-000228,-1.24543481114
ACH-000231,-1.45034086378
ACH-000232,-1.39110631929
ACH-000233,-1.49424363519
ACH-000234,-1.31058527275
ACH-000235,-1.0883111483299999
ACH-000237,-1.2741106495
ACH-000238,-1.1930431668600001
ACH-000243,-1.2126525528899998
ACH-000244,-1.46142737551
ACH-000246,-0.960172408218
ACH-000248,-1.00939135194
ACH-000250,-1.35840737595
ACH-000251,-1.2865565314
ACH-000253,-1.0500105380700002
ACH-000255,-1.28610541239
ACH-000256,-1.29358772569
ACH-000257,-0.897498190251
ACH-000258,-1.06508047928
ACH-000259,-1.23399119783
ACH-000260,-1.33427971451
ACH-000261,-1.32453643615
ACH-000262,-1.3171216343799999
ACH-000263,-1.44265445171
ACH-000264,-1.6897290644999998
ACH-000265,-1.21249087629
ACH-000266,-1.27870869309
ACH-000272,-1.3531356445299998
ACH-000273,-1.36078291244
ACH-000274,-1.5097295674899998
ACH-000277,-0.9500003148280001
ACH-000278,-1.56182496317
ACH-000279,-1.19014349812
ACH-000280,-1.2778994765
ACH-000281,-1.31638539251
ACH-000288,-1.54732769153
ACH-000291,-1.34592966909
ACH-000293,-1.1666274324600001
ACH-000294,-1.5768494839700002
ACH-000295,-1.28531508598
ACH-000296,-1.36731491114
ACH-000302,-1.15294636543
ACH-000304,-1.3503818005500001
ACH-000307,-1.4971752308300001
ACH-000308,-1.03119442227
ACH-000310,-1.28351002255
ACH-000311,-1.29444090371
ACH-000312,-1.2873896661
ACH-000315,-1.34742517813
ACH-000316,-1.62738105878
ACH-000317,-1.06828378729
ACH-000318,-1.22169527998
ACH-000319,-1.52947621604
ACH-000320,-1.38736377004
ACH-000322,-1.00322748735
ACH-000323,-1.2791006220999999
ACH-000324,-1.427550295
ACH-000329,-1.33288921032
ACH-000330,-1.1487005913200001
ACH-000331,-1.33358368674
ACH-000332,-1.27955963233
ACH-000334,-1.4336690242200003
ACH-000335,-1.72710231058
ACH-000336,-1.3622597895299997
ACH-000337,-0.9175371468539999
ACH-000339,-1.4090060972999998
ACH-000341,-1.6917306176299998
ACH-000348,-1.6431945511000001
ACH-000350,-1.28587549619
ACH-000352,-1.09899101942
ACH-000356,-1.18026337256
ACH-000361,-1.66944450289
ACH-000362,-1.3502817681700001
ACH-000363,-0.754391533277
ACH-000364,-1.33647942693
ACH-000365,-1.23164356842
ACH-000366,-1.31827450372
ACH-000368,-1.37305398666
ACH-000374,-1.2992210219
ACH-000375,-1.21053222465
ACH-000376,-1.1666493684
ACH-000381,-1.11884952952
ACH-000383,-1.11722082012
ACH-000387,-1.49431163756
ACH-000389,-1.32189775971
ACH-000390,-1.62343514759
ACH-000393,-1.6980866651
ACH-000395,-1.13103096886
ACH-000397,-1.27652654299
ACH-000401,-0.99232423236
ACH-000402,-1.47485571276
ACH-000403,-1.2460503174700002
ACH-000404,-1.04492122538
ACH-000406,-1.19844750074
ACH-000407,-1.63192045937
ACH-000408,-1.21300291185
ACH-000410,-1.09332823555
ACH-000411,-1.04835749715
ACH-000414,-1.2998740115799998
ACH-000415,-1.38998932678
ACH-000416,-1.1137723134200002
ACH-000420,-1.2537835585500001
ACH-000421,-1.3745334947999999
ACH-000424,-1.21456568974
ACH-000425,-1.18292709252
ACH-000426,-1.647455624
ACH-000427,-1.4015423065700001
ACH-000433,-1.13601600388
ACH-000436,-1.42757534588
ACH-000444,-1.50129317658
ACH-000445,-1.41814392979
ACH-000448,-1.07317536685
ACH-000450,-1.17484607983
ACH-000452,-1.3837819032299998
ACH-000454,-1.09449244458
ACH-000458,-1.4806545839899998
ACH-000459,-1.0963558094299999
ACH-000460,-1.11516758119
ACH-000461,-1.32333821588
ACH-000463,-1.33591782215
ACH-000464,-1.0827827918100001
ACH-000466,-0.952246046802
ACH-000467,-1.29926820445
ACH-000468,-0.9339056180099999
ACH-000469,-1.35589370865
ACH-000470,-1.0935266289899999
ACH-000471,-1.56691773442
ACH-000472,-1.0803928446
ACH-000473,-1.3694870094100002
ACH-000475,-1.52212615052
ACH-000476,-1.39772402931
ACH-000477,-1.72018541567
ACH-000480,-1.42582593351
ACH-000481,-1.15131799139
ACH-000483,-1.19470733955
ACH-000484,-1.5242839536000001
ACH-000485,-1.1742874269499999
ACH-000486,-1.1881250909999999
