,SSRP1 (6749)
ACH-000163,-1.24507653385
ACH-000167,-1.28588369137
ACH-000168,-1.24467714795
ACH-000169,-1.34396308571
ACH-000178,-1.25916448032
ACH-000182,-1.32462193683
ACH-000183,-1.30197037021
ACH-000188,-1.3536984785799997
ACH-000189,-1.65437982683
ACH-000190,-0.771978911707
ACH-000198,-1.3903451823100001
ACH-000204,-1.58054928514
ACH-000206,-1.53988274676
ACH-000207,-0.855979706068
ACH-000211,-1.33321929537
ACH-000215,-1.3744441436700001
ACH-000221,-1.12258106051
ACH-000222,-1.27560218235
ACH-000223,-1.6161904251299999
ACH-000226,-1.5587773406299998
ACH-000227,-1.4189106227300001
ACH-000228,-1.15029980626
ACH-000231,-1.4645718605200002
ACH-000232,-1.1179887923899998
ACH-000233,-1.30436344217
ACH-000234,-1.35885877015
ACH-000235,-1.2858666364
ACH-000237,-1.3155651337
ACH-000238,-0.825363569287
ACH-000243,-1.1943331163200002
ACH-000244,-1.14780742683
ACH-000246,-1.47015945092
ACH-000248,-1.2368520493200001
ACH-000250,-1.26221910847
ACH-000251,-0.973243362096
ACH-000253,-1.42820226813
ACH-000255,-1.23705875408
ACH-000256,-1.5708781536399998
ACH-000257,-1.33400222379
ACH-000258,-1.6354147888600001
ACH-000259,-1.3015105935299998
ACH-000260,-1.1888658538899999
ACH-000261,-1.45357737045
ACH-000262,-1.0329340595
ACH-000263,-1.78940289199
ACH-000264,-1.34516728769
ACH-000265,-1.21747252921
ACH-000266,-1.2935678180799999
ACH-000272,-1.0696176154500001
ACH-000273,-1.4415719731999999
ACH-000274,-1.39892444516
ACH-000277,-1.45667862607
ACH-000278,-1.2522928274
ACH-000279,-1.0972302005299999
ACH-000280,-1.21094644422
ACH-000281,-0.819657830321
ACH-000288,-1.26200838953
ACH-000291,-1.18562358451
ACH-000293,-1.5019985124500002
ACH-000294,-1.22285524043
ACH-000295,-1.3982095078
ACH-000296,-0.997446745
ACH-000302,-1.25432300465
ACH-000304,-1.55595068171
ACH-000307,-1.32856725358
ACH-000308,-1.51106240105
ACH-000310,-1.3962912359
ACH-000311,-1.23494213858
ACH-000312,-1.23098437188
ACH-000315,-1.75212893417
ACH-000316,-1.09038907662
ACH-000317,-1.3794388676700002
ACH-000318,-1.22357593251
ACH-000319,-1.31681195544
ACH-000320,-1.01003848338
ACH-000322,-1.61353931386
ACH-000323,-1.33553073892
ACH-000324,-1.26548384063
ACH-000329,-0.9457020834469999
ACH-000330,-1.12987823044
ACH-000331,-1.23143142645
ACH-000332,-1.46998861194
ACH-000334,-1.08304670182
ACH-000335,-1.21058222001
ACH-000336,-1.41132240775
ACH-000337,-1.3833125142899998
ACH-000339,-1.3733199807799998
ACH-000341,-1.32565305434
ACH-000348,-1.33545130465
ACH-000350,-1.8757942879099998
ACH-000352,-1.4324324984799999
ACH-000356,-1.3996444184999999
ACH-000361,-1.0323919005600002
ACH-000362,-1.14522976552
ACH-000363,-1.60579763128
ACH-000364,-0.986368257031
ACH-000365,-1.37631794819
ACH-000366,-1.36967793262
ACH-000368,-1.3364395653
ACH-000374,-1.14135316856
ACH-000375,-0.9732582820479999
ACH-000376,-1.4947385935799997
ACH-000381,-1.00463426941
ACH-000383,-1.3705365365399997
ACH-000387,-1.36635032896
ACH-000389,-1.39994574562
ACH-000390,-0.997067746147
ACH-000393,-1.32882182682
ACH-000395,-1.39271547932
ACH-000397,-1.3586354070299997
ACH-000401,-1.08674298613
ACH-000402,-1.4548554558899998
ACH-000403,-1.5421615771200001
ACH-000404,-1.09282805739
ACH-000406,-1.2693652287200001
ACH-000407,-1.2524289667
ACH-000408,-1.15401093013
ACH-000410,-1.23156422391
ACH-000411,-1.55749470447
ACH-000414,-1.2707227700200001
ACH-000415,-1.2311282023999999
ACH-000416,-1.33459721245
ACH-000420,-1.41730863556
ACH-000421,-1.3160261960500002
ACH-000424,-1.28733545883
ACH-000425,-1.5670278852000001
ACH-000426,-1.40241966459
ACH-000427,-1.5195760991
ACH-000433,-1.6686341398700002
ACH-000436,-1.20646124068
ACH-000444,-1.34186956955
ACH-000445,-1.3402515087
ACH-000448,-0.8650072801719999
ACH-000450,-1.54192849467
ACH-000452,-1.53239622396
ACH-000454,-1.18192317309
ACH-000458,-1.1808683742000001
ACH-000459,-1.03363062699
ACH-000460,-1.24754951215
ACH-000461,-1.51822531055
ACH-000463,-1.33729749695
ACH-000464,-1.71289395246
ACH-000466,-1.27513707634
ACH-000467,-1.55090772609
ACH-000468,-1.27170532955
ACH-000469,-1.2579803108
ACH-000470,-1.1588160273299999
ACH-000471,-1.45323127355
ACH-000472,-1.3894315040799998
ACH-000473,-1.2145726405
ACH-000475,-1.2228386020200002
ACH-000476,-1.3683248029799997
ACH-000477,-1.2177278275599999
ACH-000480,-1.2398239506200002
ACH-000481,-1.12000245953
ACH-000483,-1.0335554711900001
ACH-000484,-1.86606291998
ACH-000485,-1.40121435109
ACH-000486,-1.60473653144
ACH-000487,-1.2564296261299999
ACH-000488,-1.10942125013
ACH-000490,-1.31928554623
ACH-000491,-1.5757535005599999
ACH-000495,-1.72222520211
ACH-000496,-1.1907916207
ACH-000499,-0.944703022431
ACH-000500,-1.14674687235
ACH-000502,-1.13890869398
ACH-000503,-0.8975502741600001
ACH-000505,-1.304141641
ACH-000507,-1.11684717984
ACH-000510,-1.51160045505
ACH-000511,-1.1707431657
ACH-000512,-0.985457416928
ACH-000516,-1.34218646546
ACH-000517,-1.5164825535600002
ACH-000518,-1.3106162668299999
ACH-000520,-1.52696831445
ACH-000521,-1.4316934484200001
ACH-000522,-1.27053099318
ACH-000524,-1.2783507943799999
ACH-000527,-1.3596056562999999
ACH-000528,-1.16204356985
ACH-000537,-1.22519652868
ACH-000541,-1.27046985594
ACH-000542,-1.30802598178
ACH-000544,-1.25469974862
ACH-000545,-1.0974357817799998
ACH-000547,-1.25198263017
ACH-000548,-1.10519318341
ACH-000549,-1.07476404552
ACH-000550,-0.8951716750900001
ACH-000552,-1.2906849224099999
ACH-000556,-1.3673028455899998
ACH-000557,-1.6506413999399998
ACH-000570,-1.53557197522
ACH-000571,-1.5763207212600001
ACH-000573,-1.18387878662
ACH-000576,-1.05860773937
ACH-000580,-1.05690768881
ACH-000584,-0.911409326784
ACH-000585,-1.0098162014799998
ACH-000588,-1.09711734899
ACH-000589,-1.28827890273
ACH-000591,-1.36484889551
ACH-000593,-1.30078259374
ACH-000600,-1.60471842198
ACH-000601,-1.47212832311
ACH-000604,-1.4718486924399998
ACH-000605,-1.12191125369
ACH-000606,-1.30116950421
ACH-000608,-1.49048405873
ACH-000614,-1.28444952631
ACH-000616,-1.18660724797
ACH-000618,-1.2542214021200002
ACH-000619,-1.05267952736
ACH-000620,-1.3585556701700001
ACH-000621,-1.30238391713
ACH-000622,-1.39488628528
ACH-000623,-1.6722545202399999
ACH-000624,-1.26651828377
ACH-000627,-1.1746264769900001
ACH-000630,-1.18620095689
ACH-000632,-1.0391051385799999
ACH-000633,-1.3816495852500001
ACH-000637,-1.22267055964
ACH-000638,-0.920434378737
ACH-000646,-1.4090214673500001
ACH-000647,-1.47911152034
ACH-000648,-1.57700702366
ACH-000649,-1.26025691725
ACH-000651,-1.14765981448
ACH-000652,-1.13213243222
ACH-000653,-1.13552003074
ACH-000657,-1.3275654426
ACH-000658,-1.4650340547299998
ACH-000661,-1.40859077852
ACH-000662,-1.45515194288
ACH-000663,-1.2269661269
ACH-000665,-1.4507346821200002
ACH-000671,-1.6817815657100001
ACH-000673,-1.21082910725
ACH-000676,-1.33164665297
ACH-000677,-1.29178683879
ACH-000681,-1.19362550443
ACH-000682,-1.19057151501
ACH-000683,-1.4665835475799998
ACH-000684,-1.25190700656
ACH-000688,-1.40180338665
ACH-000693,-1.3360159594
ACH-000694,-1.16408346577
ACH-000695,-1.28951093429
ACH-000696,-1.14024866098
ACH-000697,-1.59804910803
ACH-000699,-0.9459523508409999
ACH-000701,-1.12934679777
ACH-000706,-1.2350710194399999
ACH-000711,-1.2215774133600001
ACH-000713,-1.18359179554
ACH-000714,-1.22801672777
ACH-000718,-1.42489076576
ACH-000720,-1.34441749961
ACH-000721,-1.4140868737
ACH-000724,-1.82353640232
ACH-000725,-0.846159029391
ACH-000732,-1.2476975097399998
ACH-000734,-1.24506932159
ACH-000735,-1.03439887764
ACH-000736,-1.3658312497799998
ACH-000738,-1.27175441582
ACH-000746,-1.18622308354
ACH-000747,-1.22615120339
ACH-000748,-1.39497279741
ACH-000753,-1.27844728493
ACH-000756,-1.45495622951
ACH-000757,-1.4501314138299999
ACH-000758,-1.3720225476299999
ACH-000760,-1.4795615466999998
ACH-000763,-1.3715493782700001
ACH-000764,-1.52534601338
ACH-000765,-1.6642050565200002
ACH-000766,-1.26907858401
ACH-000767,-1.2022681782100002
ACH-000768,-0.85131940027
ACH-000769,-1.2445772471799998
ACH-000770,-1.45347942281
ACH-000771,-1.1212915349600001
ACH-000773,-1.40189600979
ACH-000776,-1.4188213893700001
ACH-000777,-1.10068184738
ACH-000778,-1.2054536701799998
ACH-000781,-1.20528396292
ACH-000782,-1.17258539695
ACH-000783,-1.2041032178
ACH-000784,-1.08775265957
ACH-000785,-1.1188826072600002
ACH-000787,-0.967668292295
ACH-000788,-1.59650075632
ACH-000791,-1.31700471243
ACH-000792,-1.36066662451
ACH-000794,-1.36920621921
ACH-000796,-1.3370875947799998
ACH-000799,-1.6702231270299999
ACH-000800,-1.13577010919
ACH-000802,-1.08041286379
ACH-000804,-1.3378063238700002
ACH-000805,-1.2926008358299999
ACH-000809,-1.28912736662
ACH-000810,-1.61589072301
ACH-000811,-1.36675230234
ACH-000817,-1.11250998873
ACH-000819,-1.34249631722
ACH-000820,-1.11197526095
ACH-000821,-1.31519156215
ACH-000822,-1.56128635887
ACH-000823,-1.22413420901
ACH-000824,-1.60159543044
ACH-000827,-1.33579402141
ACH-000829,-1.0622925291299998
ACH-000831,-1.02006800299
ACH-000832,-1.3360681392799998
ACH-000833,-1.0935145252299998
ACH-000834,-1.29301076884
ACH-000835,-0.986107483125
ACH-000836,-0.881932708441
ACH-000837,-1.3437650131299999
ACH-000838,-1.44822052475
ACH-000839,-1.3361699690200002
ACH-000840,-0.977137964522
ACH-000841,-1.23506700095
ACH-000843,-1.33491462833
ACH-000846,-1.12439882798
ACH-000847,-1.2352146228
ACH-000848,-1.2216752099600001
ACH-000849,-1.1528190012700001
ACH-000851,-1.22328450696
ACH-000855,-1.1848466071500001
ACH-000856,-1.1885957737100001
ACH-000858,-1.15370886561
ACH-000859,-1.13953659111
ACH-000861,-1.1635165022799998
ACH-000862,-1.1505515895
ACH-000865,-1.36759213447
ACH-000866,-1.4211989457299998
ACH-000867,-1.16384186199
ACH-000869,-1.15810218373
ACH-000872,-1.3618975394100001
ACH-000873,-1.31874349165
ACH-000876,-1.26266818016
ACH-000878,-1.30292649499
ACH-000880,-1.4098047099200002
ACH-000881,-1.23279813859
ACH-000882,-1.18729207041
ACH-000884,-0.918251426521
ACH-000885,-1.1078777172499998
ACH-000887,-1.33658712363
ACH-000888,-1.2914880836799998
ACH-000889,-1.02001886154
ACH-000890,-1.34523650306
ACH-000896,-1.24754347883
ACH-000898,-1.4566608242399999
ACH-000900,-1.29273283577
ACH-000901,-1.53013243428
ACH-000905,-1.25846706795
ACH-000906,-1.42121809727
ACH-000907,-1.5067539128299998
ACH-000910,-1.1314927079200001
ACH-000911,-1.26840269921
ACH-000912,-1.25390314956
ACH-000913,-1.19880577219
ACH-000915,-1.68826169787
ACH-000916,-1.1522450387899998
ACH-000917,-1.1254172294299998
ACH-000921,-1.2584349289499999
ACH-000924,-1.21977656696
ACH-000926,-1.44145763164
ACH-000928,-1.35909824216
ACH-000929,-1.06249085892
ACH-000932,-1.4130001752099999
ACH-000935,-1.2698845594
ACH-000936,-1.32025438636
ACH-000937,-1.4467841944799997
ACH-000938,-1.19784838955
ACH-000939,-0.995121691865
ACH-000941,-1.4530146153999999
ACH-000943,-1.1377276940899999
ACH-000946,-1.29079455824
ACH-000947,-1.28196354792
ACH-000948,-1.08227199358
ACH-000950,-1.53124046183
ACH-000953,-1.3635744895299997
ACH-000957,-1.13556447949
ACH-000958,-1.47268703274
ACH-000960,-1.3759687703
ACH-000963,-1.4779236992299998
ACH-000968,-1.15815098029
ACH-000969,-1.36938009618
ACH-000973,-1.3350089360700002
ACH-000974,-1.46177509646
ACH-000975,-0.971145663596
ACH-000976,-1.26340045591
ACH-000978,-1.39180761217
ACH-000980,-1.27724739941
ACH-000984,-1.66589471877
ACH-000986,-1.17467915888
ACH-000988,-1.3291702614
ACH-000993,-1.05924301896
ACH-000994,-1.26611533953
ACH-000996,-1.29263160719
ACH-001001,-1.36751585859
ACH-001020,-1.00831336043
ACH-001028,-1.45761414257
ACH-001031,-1.31458569181
ACH-001038,-1.2175917068000002
ACH-001048,-1.32102010135
ACH-001050,-1.28564241942
ACH-001053,-1.49278405231
ACH-001054,-1.47632739511
ACH-001061,-1.21857572378
ACH-001067,-1.31191236245
ACH-001075,-1.19509055531
ACH-001096,-1.22445104825
ACH-001128,-0.35235553347099996
ACH-001134,-1.18159693385
ACH-001151,-1.26261942516
ACH-001163,-1.4988292300600001
ACH-001164,-1.2885126635
ACH-001173,-1.39845273813
ACH-001183,-1.16344245872
ACH-001184,-1.19750303874
ACH-001190,-1.6508032168399998
ACH-001192,-1.12532436748
ACH-001193,-1.34429918279
ACH-001196,-1.37478345183
ACH-001197,-1.31777110282
ACH-001205,-1.63019218975
ACH-001211,-0.903165185694
ACH-001212,-1.07498124935
ACH-001228,-1.3870003488999998
ACH-001232,-1.38486799776
ACH-001239,-1.2102465182200002
ACH-001274,-1.17224491472
ACH-001275,-1.4699867360699999
ACH-001277,-1.1653035688200002
ACH-001278,-1.40785468466
ACH-001280,-1.32462956588
ACH-001283,-1.13297587054
ACH-001289,-1.17720534067
ACH-001295,-1.4637450098500002
ACH-001300,-1.5425878463999998
ACH-001301,-1.09571741552
ACH-001302,-1.21971697061
ACH-001303,-1.2997735572700002
ACH-001306,-1.3177846762999998
ACH-001318,-1.0933134257100001
ACH-001322,-1.3108004850200001
ACH-001328,-1.28995622396
ACH-001332,-1.15084237128
ACH-001333,-1.1377390118600001
ACH-001336,-1.2639014579999999
ACH-001340,-1.33432676635
ACH-001346,-1.14308766127
ACH-001353,-1.35756345523
ACH-001354,-1.5953828770200003
ACH-001367,-1.27383768105
ACH-001368,-0.803689915293
ACH-001374,-1.4072404749399998
ACH-001375,-1.06607126988
ACH-001377,-1.26186495642
ACH-001380,-1.27501795176
ACH-001391,-1.29188793329
ACH-001407,-1.16717121654
ACH-001408,-1.33582514704
ACH-001413,-1.54758968074
ACH-001430,-1.41911740783
ACH-001431,-1.38448106745
ACH-001450,-1.33698440315
ACH-001496,-0.992545984515
ACH-001500,-1.15902717141
ACH-001521,-1.96774376883
ACH-001523,-1.14522086516
ACH-001532,-1.4457816830399999
ACH-001536,-1.11424838512
ACH-001550,-0.948828335342
ACH-001552,-1.08786787106
ACH-001554,-1.29993767459
ACH-001645,-1.49453089731
ACH-001654,-1.2706429724400001
ACH-001715,-1.05123235725
ACH-001735,-1.28244493987
ACH-001736,-1.3053552500399999
ACH-001737,-1.84516216401
ACH-001740,-1.22616198169
ACH-001745,-0.9987691333230001
ACH-001750,-1.1841616235799999
ACH-001765,-1.07161849106
ACH-001956,-1.19124625954
ACH-001957,-1.36324504335
