,CADM1 (23705)
ACH-000004,-0.0380298346251
ACH-000007,-0.0477733464909
ACH-000009,-0.0542711666184
ACH-000011,-0.323439182218
ACH-000012,0.0334870289219
ACH-000013,-0.0766043145826
ACH-000014,-0.168091530123
ACH-000015,-0.0519087484406
ACH-000017,-0.0503631744011
ACH-000018,-0.20241162555
ACH-000019,0.24358612286400003
ACH-000021,0.07079064976379999
ACH-000022,-0.207765503229
ACH-000025,0.0159958301161
ACH-000028,0.000850349497356
ACH-000030,-0.0959316642597
ACH-000035,0.0673009271308
ACH-000036,0.029450346199400002
ACH-000037,-0.24817759924000002
ACH-000039,-0.281696615977
ACH-000040,-0.061360078702800004
ACH-000041,-0.00667194074356
ACH-000042,-0.09491283552230001
ACH-000045,-0.112409673692
ACH-000047,-0.08387112460889999
ACH-000052,0.119662979671
ACH-000053,0.0368385337508
ACH-000054,-0.159789997101
ACH-000055,-0.09160362909900001
ACH-000060,0.038324372045
ACH-000067,0.0769511805821
ACH-000070,0.029791355628999996
ACH-000075,-0.493813002276
ACH-000078,0.0103055361915
ACH-000082,-0.09877817782060001
ACH-000085,0.110905581635
ACH-000086,-0.0678535661437
ACH-000087,-0.140601870612
ACH-000092,0.057444412993900004
ACH-000095,-0.223670218512
ACH-000097,-0.110573619877
ACH-000098,-0.122706380869
ACH-000099,-0.153371305668
ACH-000108,-0.145863496386
ACH-000113,0.031365314268799994
ACH-000115,-0.256630485429
ACH-000116,-0.279970580385
ACH-000118,-0.196766812784
ACH-000120,-0.0722665130861
ACH-000123,-0.139477564577
ACH-000127,-0.185293360887
ACH-000128,-0.362187932566
ACH-000132,-0.259756519738
ACH-000133,-0.040816950627699994
ACH-000137,-0.44323703178999996
ACH-000138,-0.0491599507754
ACH-000142,0.0067831718449200004
ACH-000143,0.058771506635499994
ACH-000146,-0.0964027690398
ACH-000148,-0.07201479171
ACH-000150,-0.0504163519928
ACH-000152,-0.158028128596
ACH-000153,0.13609645098
ACH-000159,0.0254010916077
ACH-000160,-0.036283485609300004
ACH-000163,0.153739512256
ACH-000167,-0.315295253693
ACH-000168,-0.405594517085
ACH-000169,-0.0581788119764
ACH-000178,0.056851735156
ACH-000182,-0.04961713119
ACH-000183,-0.130044460292
ACH-000188,-0.23747046158000004
ACH-000189,-0.0842725457746
ACH-000190,0.08308249593339999
ACH-000198,-0.036415259978400005
ACH-000204,0.0013053909929
ACH-000206,0.07337104225430001
ACH-000207,-0.0404613718925
ACH-000211,0.014910146306900001
ACH-000215,-0.054276313637899996
ACH-000221,0.12491032732000001
ACH-000222,0.0250892141082
ACH-000223,-0.07625539847139999
ACH-000226,-0.19891864870700002
ACH-000227,-0.20733969606199998
ACH-000228,0.0667899502751
ACH-000231,-0.014427253844000001
ACH-000232,-0.08775559793360001
ACH-000233,-0.0378847438436
ACH-000234,-0.047482005026
ACH-000235,-0.054776642913300005
ACH-000237,-0.173122127441
ACH-000238,-0.042971830340900005
ACH-000243,0.07763980259060001
ACH-000244,0.19319307511199998
ACH-000246,-0.110654217635
ACH-000248,-0.055704710845099994
ACH-000250,-0.18734401327199998
ACH-000251,-0.24071664195300002
ACH-000253,-0.188270123729
ACH-000255,-0.112800845292
ACH-000256,0.0340552863549
ACH-000257,0.0536181486261
ACH-000258,-0.233752790264
ACH-000259,-0.0868507933701
ACH-000260,-0.061358805277300005
ACH-000261,-0.04680162635369999
ACH-000262,-0.12502737532
ACH-000263,-0.175798729796
ACH-000264,0.0123057557771
ACH-000265,-0.0284514566334
ACH-000266,-0.08504375693510001
ACH-000272,-0.10299892715
ACH-000273,-0.00401143354434
ACH-000274,-0.029367377557799997
ACH-000277,-0.179735724174
ACH-000278,-0.18339925682
ACH-000279,-0.150277220244
ACH-000280,-0.0174994550413
ACH-000281,-0.17869493108600001
ACH-000288,-0.20091001313999998
ACH-000291,-0.187948853376
ACH-000293,-0.0288632840751
ACH-000294,-0.103294345691
ACH-000295,-0.066281908544
ACH-000296,0.278689183488
ACH-000302,-0.0962607474172
ACH-000304,-0.378602158183
ACH-000307,-0.11037288307
ACH-000308,-0.269410259775
ACH-000310,-0.0548178590658
ACH-000311,-0.123306999392
ACH-000312,-0.157244203974
ACH-000315,0.20750457103
ACH-000316,-0.354207799341
ACH-000317,-0.20033900276
ACH-000318,-0.174863336908
ACH-000319,-0.142546516396
ACH-000320,0.0681373614679
ACH-000322,-0.247241186908
ACH-000323,0.278933879723
ACH-000324,-0.0584284364683
ACH-000329,-0.0006182782802280001
ACH-000330,-0.183039606085
ACH-000331,0.007397503271539999
ACH-000332,-0.148837034071
ACH-000334,0.10875721464000002
ACH-000335,0.119884997801
ACH-000336,0.178013503073
ACH-000337,-0.160996426177
ACH-000339,-0.0776509609702
ACH-000341,0.184886888125
ACH-000348,-0.0616462715941
ACH-000350,-0.37984517047899996
ACH-000352,-0.0647617244832
ACH-000356,-0.33446235441399996
ACH-000361,-0.06857727904609999
ACH-000362,-0.22780701739700002
ACH-000363,-0.053240898989399994
ACH-000364,-0.304508683703
ACH-000365,0.037707779913
ACH-000366,-0.12575533011700002
ACH-000368,-0.0989647720278
ACH-000374,-0.274209892317
ACH-000375,0.08441200571589999
ACH-000376,-0.0952145565655
ACH-000381,-0.334544780102
ACH-000383,-0.00397203184548
ACH-000387,-0.10770990440099999
ACH-000389,-0.24305711457499998
ACH-000390,-0.12483216357799999
ACH-000393,0.0252027801608
ACH-000395,-0.0144976185944
ACH-000397,-0.191661541465
ACH-000401,0.171473841458
ACH-000402,-0.158390483128
ACH-000403,0.0190452077085
ACH-000404,-0.058850050034499994
ACH-000406,-0.033254119717
ACH-000407,-0.0486942241686
ACH-000408,-0.268484793267
ACH-000410,0.17450939140500002
ACH-000411,-0.194092860033
ACH-000414,-0.0846160809619
ACH-000415,-0.020124377840400002
ACH-000416,-0.0794238235234
ACH-000420,-0.23988783886999998
ACH-000421,-0.132873701795
ACH-000424,0.35992609478
ACH-000425,-0.0175390455492
ACH-000426,-0.157654474095
ACH-000427,-0.19728431003600003
ACH-000433,-0.142143457312
ACH-000436,-0.346491987337
ACH-000444,-0.0393818450269
ACH-000445,-0.0405797452635
ACH-000448,-0.117849039057
ACH-000450,0.109209578375
ACH-000452,-0.147907477392
ACH-000454,-0.0953701301859
ACH-000458,0.0864845262157
ACH-000459,-0.11793264365900001
ACH-000460,-0.042376218438099994
ACH-000461,-0.0578346091737
ACH-000463,-0.0660301934698
ACH-000464,-0.0739887312528
ACH-000466,-0.0606569520226
ACH-000467,0.113093658797
ACH-000468,-0.121273581611
ACH-000469,0.122757342914
ACH-000470,-0.254049823759
ACH-000471,-0.12158675003599999
ACH-000472,0.00988511795952
ACH-000473,-0.22204960443900001
ACH-000475,-0.142876153185
ACH-000476,-0.03648287404969999
ACH-000477,-0.108920550842
ACH-000480,-0.0700641382797
ACH-000481,0.0065515308852200005
ACH-000483,0.147202003551
ACH-000484,0.163866252718
ACH-000485,-0.11189417134099999
ACH-000486,-0.12826783615100001
ACH-000487,-0.07753242733610001
ACH-000488,0.0348411024056
ACH-000490,-0.0982249620087
ACH-000491,-0.040655385810800006
ACH-000495,0.08692587820710002
ACH-000496,-0.00843762364746
ACH-000499,-0.0744647341948
ACH-000500,-0.143456686138
ACH-000502,-0.112196571363
ACH-000503,0.138565132777
ACH-000505,-0.0513528766689
ACH-000507,-0.167859588135
ACH-000510,0.06032230292640001
ACH-000511,-0.15501644661800001
ACH-000512,-0.0449472968056
ACH-000516,-0.0823319096063
ACH-000517,-0.131511221273
ACH-000518,-0.07128532815210001
ACH-000520,-0.229073806541
ACH-000521,-0.0219228584542
ACH-000522,-0.234148922782
ACH-000524,-0.311181957189
ACH-000527,-0.130797232051
ACH-000528,-0.143740763292
ACH-000537,-0.169222825763
ACH-000541,0.0639482365528
ACH-000542,-0.021163779476
ACH-000544,0.012154833505500002
ACH-000545,-0.0934143274949
ACH-000547,-0.00165887529495
ACH-000548,-0.017249402792099997
ACH-000549,-0.08135031314669999
ACH-000550,-0.12076683886299999
ACH-000552,-0.0101298135247
ACH-000556,-0.0467642680733
ACH-000557,-0.06134918905640001
ACH-000570,-0.166053882067
ACH-000571,-0.27303254976700003
ACH-000573,-0.0946519824859
ACH-000576,-0.153545048322
ACH-000580,-0.168356910589
ACH-000584,-0.0529350695921
ACH-000585,0.0642599680707
ACH-000588,-0.24643596866599998
ACH-000589,-0.07285268037010001
ACH-000591,-0.028273176702099997
ACH-000593,-0.0317324413265
ACH-000600,-0.201012423326
ACH-000601,-0.0926271516308
ACH-000604,-0.0687371417117
ACH-000605,-0.116372515103
ACH-000606,-0.183416928501
ACH-000608,-0.129884115346
ACH-000614,-0.195380591948
ACH-000616,-0.188031914545
ACH-000618,-0.0792605584898
ACH-000619,0.027892531806900003
ACH-000620,-0.21122953868500002
ACH-000621,-0.0277226993455
ACH-000622,-0.270980687993
ACH-000623,-0.06823280787000001
ACH-000624,-0.11128958238500002
ACH-000627,-0.122504787351
ACH-000630,-0.206641247911
ACH-000632,-0.0601898827974
ACH-000633,-0.17960366860399998
ACH-000637,-0.338977208492
ACH-000638,0.0491872495445
ACH-000646,-0.034503094817499996
ACH-000647,-0.112219654284
ACH-000648,-0.23274683132100002
ACH-000649,-0.00760089619017
ACH-000651,0.025899073864199998
ACH-000652,-0.0761772129865
ACH-000653,-0.050640459711899996
ACH-000657,0.00418006885834
ACH-000658,-0.07283322004460001
ACH-000661,0.016875542496499998
ACH-000662,-0.07919249951480001
ACH-000663,-0.0904222588345
ACH-000665,-0.12825834277599998
ACH-000671,-0.190536230763
ACH-000673,-0.0970193587052
ACH-000676,0.000710876088325
ACH-000677,-0.08648690854699999
ACH-000681,-0.18930649540600003
ACH-000682,0.106513166956
ACH-000683,-0.04355208684169999
ACH-000684,-0.170543916728
ACH-000688,-0.0414485040981
ACH-000693,-0.08223654663300001
ACH-000694,-0.134889973634
ACH-000695,-0.0244697916133
ACH-000696,-0.12294450363600001
ACH-000697,0.294909445662
ACH-000699,-0.04935098129459999
ACH-000701,-0.1033843559
ACH-000706,-0.07060980211
ACH-000711,-0.018743732904999998
ACH-000713,-0.00614100457986
ACH-000714,-0.16514656827299998
ACH-000718,-0.0258990112182
ACH-000720,0.010641322194600001
ACH-000721,0.0901034311283
ACH-000724,-0.0175032196982
ACH-000725,-0.208579000973
ACH-000732,0.027451482250000003
ACH-000734,-0.105334148139
ACH-000735,-0.055693220895600005
ACH-000736,-0.0438633601379
ACH-000738,-0.329376944942
ACH-000746,0.035435210058900005
ACH-000747,-0.157791631062
ACH-000748,-0.121682200965
ACH-000753,0.0465026632739
ACH-000756,-0.354659377105
ACH-000757,0.0179177350375
ACH-000758,-0.15983235295499998
ACH-000760,-0.13495501078
ACH-000763,-0.31196959130699997
ACH-000764,-0.42484012163
ACH-000765,-0.24611253777199998
ACH-000766,0.135552644797
ACH-000767,-0.239300402675
ACH-000768,-0.0333583573802
ACH-000769,0.0356053507417
ACH-000770,-0.058519486341300005
ACH-000771,-0.17636580054
ACH-000773,-0.0022737998946399996
ACH-000776,-0.110888214348
ACH-000777,-0.028872246661799997
ACH-000778,-0.117482336283
ACH-000781,-0.161313581718
ACH-000782,-0.187065893721
ACH-000783,-0.10555903822200001
ACH-000784,0.0471969027546
ACH-000785,-0.0800679224765
ACH-000787,0.23921512175700002
ACH-000788,-0.0496163936757
ACH-000791,-0.0284528139453
ACH-000792,-0.17318093146400002
ACH-000794,-0.10123988269300001
ACH-000796,-0.159172088949
ACH-000799,-0.0815107095053
ACH-000800,-0.0833778755096
ACH-000802,0.042080809334699994
ACH-000804,-0.178448894601
ACH-000805,-0.0344043652271
ACH-000809,0.0684530745823
ACH-000810,0.06437701536519999
ACH-000811,-0.0215667912687
ACH-000817,-0.00649278573696
ACH-000819,-0.08772673862410002
ACH-000820,0.00200768520081
ACH-000821,-0.273574319168
ACH-000822,-0.11542636215600001
ACH-000823,-0.0544015461287
ACH-000824,-0.398834264938
ACH-000827,-0.0511032788165
ACH-000829,-0.16980126135
ACH-000831,-0.0275228516981
ACH-000832,-0.12256008847899999
ACH-000833,-0.547588361836
ACH-000834,-0.18566481294300002
ACH-000835,-0.143930974206
ACH-000836,-0.116713761875
ACH-000837,0.11171091177300001
ACH-000838,-0.164225238985
ACH-000839,0.0182713430912
ACH-000840,-0.209609130919
ACH-000841,0.23240456626999997
ACH-000843,-0.09277531305970001
ACH-000846,-0.114329187229
ACH-000847,-0.193203143527
ACH-000848,-0.011291946166900001
ACH-000849,-0.12131968588099999
ACH-000851,-0.154573575184
ACH-000855,0.060755243608800004
ACH-000856,-0.0712943001965
ACH-000858,-0.00702426354497
ACH-000859,-0.025837969496299996
ACH-000861,-0.24357528316799998
ACH-000862,-0.183593175754
ACH-000865,-0.243209674253
ACH-000866,0.06387297988480001
ACH-000867,-0.131854335077
ACH-000869,-0.117146414671
ACH-000872,-0.058579744557400004
ACH-000873,-0.134437195791
ACH-000876,-0.0238789502237
ACH-000878,0.0763228561058
ACH-000880,0.127794973777
ACH-000881,-0.21247155574999999
ACH-000882,-0.0986492581462
ACH-000884,0.0212495507125
ACH-000885,-0.0866486528768
ACH-000887,-0.165318638022
ACH-000888,-0.120350685984
ACH-000889,-0.0387915554032
