,DAP (1611)
ACH-000274,-0.11058596605999998
ACH-000277,-0.20715357422400002
ACH-000278,-0.162363727018
ACH-000279,-0.23845927150199997
ACH-000280,0.0025854922801300004
ACH-000281,-0.0550697090535
ACH-000288,-0.11292555043199999
ACH-000291,-0.138405845976
ACH-000293,-0.020237860866
ACH-000294,-0.026976155340100002
ACH-000295,-0.341989640348
ACH-000296,-0.19414321871100002
ACH-000302,-0.0811887004091
ACH-000304,0.260040514601
ACH-000307,-0.008163209738329999
ACH-000308,-0.130008382933
ACH-000310,-0.156204244577
ACH-000311,-0.355538894756
ACH-000312,-0.104640792445
ACH-000315,0.05310028344190001
ACH-000316,0.145749072151
ACH-000317,-0.0973481125415
ACH-000318,0.05955848532480001
ACH-000319,0.04322962874340001
ACH-000320,-0.28635316952100004
ACH-000322,0.23095670585900002
ACH-000323,-0.00567898456821
ACH-000324,-0.211483168262
ACH-000329,-0.148455768863
ACH-000330,-0.189113681707
ACH-000331,0.05815539510969999
ACH-000332,-0.250129636918
ACH-000334,-0.197081864967
ACH-000335,-0.246041798353
ACH-000336,-0.214827154755
ACH-000337,0.111119789867
ACH-000339,-0.061064042679199994
ACH-000341,-0.07505784903639999
ACH-000348,-0.0539927119357
ACH-000350,-0.176379297271
ACH-000352,-0.0763045423905
ACH-000356,-0.190141227637
ACH-000361,0.009260019202020001
ACH-000362,-0.0979568117584
ACH-000363,-0.157807226192
ACH-000364,-0.0014082480249299999
ACH-000365,-0.046076844976199995
ACH-000366,-0.050647780618900004
ACH-000368,-0.13125908197699998
ACH-000374,-0.016300478214499998
ACH-000375,-0.168190209875
ACH-000376,-0.279485549772
ACH-000381,-0.0025646747714699997
ACH-000383,-0.259508843189
ACH-000387,0.00341987543339
ACH-000389,-0.0711390916531
ACH-000390,-0.0934996682447
ACH-000393,-0.0690065089094
ACH-000395,-0.268216363123
ACH-000397,-0.0616856791636
ACH-000401,-0.0464076548388
ACH-000402,0.186864833179
ACH-000403,-0.10923195057299999
ACH-000404,0.0734734867513
ACH-000406,-0.006934710377689999
ACH-000407,0.034973721583199995
ACH-000408,0.0009629661519500001
ACH-000410,-0.123802621248
ACH-000411,-0.121461343388
ACH-000414,-0.556643248327
ACH-000415,0.07986171827
ACH-000416,-0.0767406953252
ACH-000420,-0.322052084518
ACH-000421,0.011495275690799998
ACH-000424,-0.0631961325254
ACH-000425,-0.191786344681
ACH-000426,-0.05900478669150001
ACH-000427,0.23160639135400002
ACH-000433,-0.08272097701610001
ACH-000436,0.0196521280402
ACH-000444,-0.00594717372233
ACH-000445,0.0440201436946
ACH-000448,-0.210939652698
ACH-000450,-0.0461307254462
ACH-000452,0.00770197840212
ACH-000454,0.0113261650477
ACH-000458,0.156867918117
ACH-000459,-0.0694419655822
ACH-000460,-0.103114565076
ACH-000461,0.010994570636100001
ACH-000463,0.00382518501849
ACH-000464,-0.018855335710900003
ACH-000466,0.0454692791955
ACH-000467,-0.0673878865292
ACH-000468,-0.08903926165960001
ACH-000469,0.0267219410978
ACH-000470,-0.007681371156350001
ACH-000471,-0.151271603324
ACH-000472,-0.323828039149
ACH-000473,-0.0479890886328
ACH-000475,-0.161166771404
ACH-000476,-0.00798355551208
ACH-000477,-0.0189938789075
ACH-000480,0.155296174509
ACH-000481,0.027883170761599997
ACH-000483,0.22646390615400003
ACH-000484,0.156158529035
ACH-000485,-0.11708442668199999
ACH-000486,-0.0749885567389
ACH-000487,-0.103475476804
ACH-000488,-0.0349377242086
ACH-000490,0.09279846600299999
ACH-000491,-0.023569473333
ACH-000495,-0.293487337212
ACH-000496,-0.0505673490024
ACH-000499,-0.005021950448999999
ACH-000500,0.0342551002445
ACH-000502,-0.0741889846705
ACH-000503,0.197020000469
ACH-000505,-0.249642558439
ACH-000507,0.0246803334809
ACH-000510,-0.0867699080352
ACH-000511,-0.187228916065
ACH-000512,-0.5451777130759999
ACH-000516,-0.017264172638
ACH-000517,-0.131643284699
ACH-000518,-0.205783751006
ACH-000520,0.126447976232
ACH-000521,-0.029882663632400004
ACH-000522,-0.0856370198881
ACH-000524,-0.0670876362869
ACH-000527,-0.07230932628100001
ACH-000528,-0.00831887989675
ACH-000537,-0.143561725155
ACH-000541,0.210842011074
ACH-000542,-0.15748065153
ACH-000544,0.1015786636
ACH-000545,-0.142094970983
ACH-000547,-0.291982907255
ACH-000548,-0.34183453627800003
ACH-000549,0.00924548520074
ACH-000550,-0.0137919647564
ACH-000552,-0.0897452600748
ACH-000556,-0.06921682459869999
ACH-000557,-0.114065212326
ACH-000570,-0.0122106074599
ACH-000571,-0.23679323950999998
ACH-000573,-0.118236239327
ACH-000576,-0.0699283832416
ACH-000580,-0.0283072951284
ACH-000584,0.0128768267698
ACH-000585,-0.0982215894136
ACH-000588,-0.052339906628800004
ACH-000589,-0.270432136768
ACH-000591,-0.11968920779999999
ACH-000593,-0.156716293019
ACH-000600,-0.325752706575
ACH-000601,-0.08081484103099999
ACH-000604,-0.166014157913
ACH-000605,-0.27835204108
ACH-000606,-0.0726806170347
ACH-000608,-0.481835109145
ACH-000614,-0.183606984237
ACH-000616,0.0326508002037
ACH-000618,0.014120965270700002
ACH-000619,-0.15142121425000002
ACH-000620,-0.127961324834
ACH-000621,-0.0819431706339
ACH-000622,-0.21382313524399998
ACH-000623,-0.172998578004
ACH-000624,-0.06992767881880001
ACH-000627,-0.0542149124766
ACH-000630,-0.11017428954700001
ACH-000632,-0.10322865015100001
ACH-000633,-0.0449549113786
ACH-000637,-0.0557726353275
ACH-000638,-0.154160588549
ACH-000646,-0.08978366995269998
ACH-000647,0.0100761073976
ACH-000648,-0.07883530419260001
ACH-000649,-0.0830584763779
ACH-000651,0.00356080661785
ACH-000652,0.038712049433
ACH-000653,-0.172577902555
ACH-000657,-0.153551586582
ACH-000658,-0.28484433208500004
ACH-000661,0.025472104534700002
ACH-000662,-0.218213570651
ACH-000663,-0.0659602772011
ACH-000665,-0.241699900485
ACH-000671,-0.09542556899530001
ACH-000673,-0.0467965933555
ACH-000676,-0.0418527855453
ACH-000677,0.0557276377579
ACH-000681,-0.184415656465
ACH-000682,-0.272292176926
ACH-000683,-0.08447318793889999
ACH-000684,0.0601445674812
ACH-000688,-0.08715990162630001
ACH-000693,-0.165874015696
ACH-000694,-0.10285907869899999
ACH-000695,-0.00742799375054
ACH-000696,-0.133064787765
ACH-000697,-0.041464522825
ACH-000699,-0.159828818048
ACH-000701,0.0120030952315
ACH-000706,0.0863559408125
ACH-000711,-0.08458758319939999
ACH-000713,0.055472457731
ACH-000714,-0.201285960347
ACH-000718,-0.21290275290600003
ACH-000720,-0.0978828830259
ACH-000721,0.00892997378247
ACH-000724,-0.180575543609
ACH-000725,0.024097875738300002
ACH-000732,0.122218091751
ACH-000734,-0.0894416894869
ACH-000735,-0.0347883604677
ACH-000736,0.0196605306565
ACH-000738,-0.074212382287
ACH-000746,0.110042166597
ACH-000747,0.172036589642
ACH-000748,-0.21078995404399997
ACH-000753,0.051080957237400006
ACH-000756,-0.041378035331
ACH-000757,0.03961811953719999
ACH-000758,0.0576971890855
ACH-000760,-0.21883922373700002
ACH-000763,-0.251456875996
ACH-000764,-0.0255376477538
ACH-000765,0.07118273779
ACH-000766,-0.102106076448
ACH-000767,-0.0209745728087
ACH-000768,0.0174818664613
ACH-000769,0.107720608377
ACH-000770,-0.09077096455679999
ACH-000771,0.07826562660780001
ACH-000773,-0.189073142566
ACH-000776,-0.23530956080600002
ACH-000777,-0.190244877747
ACH-000778,0.0404031559839
ACH-000781,-0.09807996985989999
ACH-000782,0.112094521214
ACH-000783,-0.026095653809599998
ACH-000784,-0.039929174195800006
ACH-000785,-0.042929435002800005
ACH-000787,-0.032200057275
ACH-000788,-0.0530639179719
ACH-000791,-0.013882516370600001
ACH-000792,-0.0700602431408
ACH-000794,0.0531458160974
ACH-000796,-0.15565356945
ACH-000799,-0.149927911371
ACH-000800,-0.298506216722
ACH-000802,-0.128866609607
ACH-000804,-0.0826013511701
ACH-000805,-0.029523161907299998
ACH-000809,-0.130651396181
ACH-000810,0.16327843813200002
ACH-000811,0.0402123436018
ACH-000817,0.0654100532233
ACH-000819,-0.00477574684462
ACH-000820,-0.139121221835
ACH-000821,-0.112055621156
ACH-000822,0.0492264141964
ACH-000823,-0.0645724181237
ACH-000824,-0.18232989403900002
ACH-000827,-0.161610198541
ACH-000829,-0.11176404791200001
ACH-000831,-0.0182587463254
ACH-000832,0.031193300589400005
ACH-000833,-0.013613649736299999
ACH-000834,-0.155899440769
ACH-000835,-0.0642890389577
ACH-000836,-0.11848205718100001
ACH-000837,0.0166710873143
ACH-000838,-0.263016942675
ACH-000839,0.0518808518234
ACH-000840,0.292322253836
ACH-000841,-0.0821548269717
ACH-000843,-0.0809044205486
ACH-000846,0.17548921420000002
ACH-000847,0.111718051249
ACH-000848,-0.16748676901100001
ACH-000849,-0.154675399405
ACH-000851,0.07130034634839999
ACH-000855,0.267647121732
ACH-000856,-0.146054524644
ACH-000858,-0.0286683130893
ACH-000859,-0.0318627716855
ACH-000861,-0.0712423014213
ACH-000862,-0.0482480177291
ACH-000865,-0.052230786774000004
ACH-000866,-0.0867097286893
ACH-000867,-0.0879678685864
ACH-000869,-0.120928551557
ACH-000872,-0.08440362685380001
ACH-000873,-0.147466629028
ACH-000876,-0.0208624119952
ACH-000878,0.138900648987
ACH-000880,-0.12744467418400002
ACH-000881,-0.0757242232267
ACH-000882,-0.12345814680400001
ACH-000884,-0.0430134125689
ACH-000885,-0.09405108593019999
ACH-000887,-0.0392144801494
ACH-000888,-0.104070828364
ACH-000889,0.0333874551881
ACH-000890,0.033178961815299994
ACH-000896,-0.0431949294125
ACH-000898,0.0888630165305
ACH-000900,0.015897696273
ACH-000901,-0.21691694196999997
ACH-000905,-0.237635940978
ACH-000906,0.0177439050378
ACH-000907,-0.0936168684451
ACH-000910,-0.188353508755
ACH-000911,0.11305591838
ACH-000912,0.000651224890918
ACH-000913,-0.0371115723817
ACH-000915,-0.0794646178218
ACH-000916,-0.165851486239
ACH-000917,-0.1366702858
ACH-000921,0.235300784203
ACH-000924,-0.153753641398
ACH-000926,-0.020725468981700003
ACH-000928,-0.116840200562
ACH-000929,-0.52300899232
ACH-000932,-0.21641211320700002
ACH-000935,-0.177870366254
ACH-000936,-0.176306473554
ACH-000937,0.00225049846014
ACH-000938,-0.0250671652177
ACH-000939,0.191244185847
ACH-000941,-0.015460280263100002
ACH-000943,0.00945623428065
ACH-000946,-0.0560091316256
ACH-000947,0.0320801742098
ACH-000948,-0.040940050718
ACH-000950,-0.360624845298
ACH-000953,0.0851203392402
ACH-000957,0.139004346728
ACH-000958,0.204304642305
ACH-000960,-0.0799227280967
ACH-000963,0.151385768134
ACH-000968,-0.200938425716
ACH-000969,0.170487970041
ACH-000973,-0.20766508406800002
ACH-000974,-0.07718937848839999
ACH-000975,-0.192720090096
ACH-000976,-0.16236269498199998
ACH-000978,0.17200348317800002
ACH-000980,-0.083827211198
ACH-000984,-0.0859559625021
ACH-000986,-0.136662188488
ACH-000988,-0.304251729181
ACH-000993,0.0878815003826
ACH-000994,-0.0577990989869
ACH-000996,-0.0662011557902
ACH-001001,-0.19630670977899997
ACH-001020,0.17081160333599998
ACH-001028,-0.09426589714530001
ACH-001031,-0.010726754897600001
ACH-001038,-0.170320537599
ACH-001048,-0.173397193138
ACH-001050,-0.1649611226
ACH-001053,0.00601757972602
ACH-001054,0.181742800579
ACH-001061,-0.0321857880669
ACH-001067,0.049665141033199994
ACH-001075,-0.274113154052
ACH-001096,-0.113362431688
ACH-001128,-0.488016858611
ACH-001134,0.013777672684200002
ACH-001151,-0.161961683879
ACH-001163,0.0286912598851
ACH-001164,0.218828350565
ACH-001173,0.025190058947299997
ACH-001183,-0.0171466462368
ACH-001184,-0.311198000503
ACH-001190,0.00672712531084
ACH-001192,0.0329572685553
ACH-001193,-0.0889653935644
ACH-001196,-0.11260389839099999
ACH-001197,-0.029184870526999997
ACH-001205,-0.455263325586
ACH-001211,-0.188070481282
ACH-001212,-0.257510151428
ACH-001228,0.00166928169247
ACH-001232,-0.155391121325
ACH-001239,0.046774512214199995
ACH-001274,-0.111438188972
ACH-001275,-0.057686389137000006
ACH-001277,-0.12154552507000001
ACH-001278,0.059279142822199996
ACH-001280,-0.529466297664
ACH-001283,-0.313138196156
ACH-001289,-0.263345756912
ACH-001295,-0.110603553018
ACH-001300,-0.108906753124
ACH-001301,-0.00565836047378
ACH-001302,-0.250545176304
ACH-001303,-0.25681627287500003
ACH-001306,-0.15168152510900001
ACH-001318,-0.132226995797
ACH-001322,-0.147343916219
ACH-001328,-0.15224222379799998
ACH-001332,0.258052710052
ACH-001333,-0.23131508761
ACH-001336,-0.040238673868199994
ACH-001340,-0.172042949403
ACH-001346,0.022829886610500002
ACH-001353,-0.251455195345
ACH-001354,-0.508171737391
ACH-001367,0.0204098150416
ACH-001368,-0.066222173454
ACH-001374,-0.311628487488
ACH-001375,-0.0916289637276
ACH-001377,-0.203751195815
ACH-001380,-0.18234441802999998
ACH-001391,-0.20927736145999998
ACH-001407,-0.0936708958163
ACH-001408,-0.118318406088
ACH-001413,0.09168911767020001
ACH-001430,-0.0436557228584
ACH-001431,-0.0838051473757
ACH-001450,-0.0494243441491
ACH-001496,0.043519899288499996
ACH-001500,-0.12894942139
ACH-001521,-0.37493620188500004
ACH-001523,-0.19595931367699998
ACH-001532,-0.08698948433360001
ACH-001536,0.0439603240805
ACH-001550,-0.121946073174
ACH-001552,-0.49079233759400004
ACH-001554,-0.091253424727
ACH-001645,-0.0052697098610900005
ACH-001654,0.09426171960230001
ACH-001715,-0.0240854312599
ACH-001735,0.05098280093930001
ACH-001736,0.14036600342299999
ACH-001737,-0.097558793497
ACH-001740,-0.04759399061340001
ACH-001745,-0.143882965335
ACH-001750,-0.150189003704
ACH-001765,0.0214211426377
ACH-001956,-0.19829131899799998
ACH-001957,-0.173949164394
