,CTNND1 (1500)
ACH-000004,-0.09830214687760001
ACH-000007,0.126382637916
ACH-000009,0.437899091262
ACH-000011,-0.0945011648333
ACH-000012,-0.126832818441
ACH-000013,0.0351488235596
ACH-000014,-0.018401131756900002
ACH-000015,0.14156226418
ACH-000017,0.0789491450821
ACH-000018,-0.436806716571
ACH-000019,0.0373633779537
ACH-000021,0.034572804611400006
ACH-000022,0.0590060891016
ACH-000025,-0.139206526811
ACH-000028,0.226740132513
ACH-000030,-0.045877313124699996
ACH-000035,0.261160659658
ACH-000036,-0.0131744007115
ACH-000037,-0.120502902992
ACH-000039,-0.37313290799500004
ACH-000040,0.0813346404098
ACH-000041,-0.0688193449255
ACH-000042,-0.142815909993
ACH-000045,0.124173659
ACH-000047,-0.382229825396
ACH-000052,-0.44124862615599997
ACH-000053,0.057395080960400004
ACH-000054,-0.351111703222
ACH-000055,0.0755182134405
ACH-000060,-0.256808726496
ACH-000067,0.0291112461224
ACH-000070,0.383591162072
ACH-000075,-0.0838911501764
ACH-000078,0.18822657749000002
ACH-000082,-0.156569686649
ACH-000085,0.230495237997
ACH-000086,-0.197665265104
ACH-000087,-0.108014609156
ACH-000092,-0.07044551741119999
ACH-000095,0.00818589688831
ACH-000097,0.164559143124
ACH-000098,0.139911185687
ACH-000099,-0.059005991710000004
ACH-000108,-0.106613743502
ACH-000113,-0.0832436016892
ACH-000115,-0.229449543121
ACH-000116,0.040117924127800006
ACH-000118,-0.608765482924
ACH-000120,-0.211355048244
ACH-000123,-0.09835226765920001
ACH-000127,-0.166113619234
ACH-000128,-0.0132350904046
ACH-000132,-0.156034376078
ACH-000133,-0.0696098424688
ACH-000137,-0.12329382368799999
ACH-000138,-0.538808343514
ACH-000142,0.07745251993419999
ACH-000143,-0.165781604223
ACH-000146,0.0596547234585
ACH-000148,-0.0372910554971
ACH-000150,0.19422701090599997
ACH-000152,-0.10321587270400001
ACH-000153,-0.0184085385276
ACH-000159,-0.375343046575
ACH-000160,-0.0774666208138
ACH-000163,-0.0324043188681
ACH-000167,-0.142583060579
ACH-000168,-0.148217359932
ACH-000169,-0.0214312701988
ACH-000178,-0.0737374043179
ACH-000182,-0.334830807832
ACH-000183,0.043333676035799996
ACH-000188,-0.554366090256
ACH-000189,-0.249235877476
ACH-000190,-0.20514015762
ACH-000198,0.023669025517799997
ACH-000204,-0.0005831182173709999
ACH-000206,0.162706829089
ACH-000207,0.0550906758849
ACH-000211,-0.306256150706
ACH-000215,0.049665467428599994
ACH-000221,-0.0363166388974
ACH-000222,0.211388415223
ACH-000223,-0.124689801348
ACH-000226,-0.0591471977142
ACH-000227,-0.34147985696000005
ACH-000228,-0.31835184839499997
ACH-000231,-0.0988220720937
ACH-000232,-0.317579627554
ACH-000233,0.088811285868
ACH-000234,-0.251269288872
ACH-000235,-0.7535428937019999
ACH-000237,0.157106142964
ACH-000238,-0.7092485519480001
ACH-000243,-0.250578731803
ACH-000244,0.0681971406412
ACH-000246,0.21184810363099998
ACH-000248,0.103250885658
ACH-000250,0.055160878103
ACH-000251,-0.004635845165739999
ACH-000253,0.268552844663
ACH-000255,-0.0180955298003
ACH-000256,-0.062710876207
ACH-000257,0.150631351135
ACH-000258,0.521850544457
ACH-000259,-0.100184389974
ACH-000260,0.041901201026499996
ACH-000261,-0.20098405412599998
ACH-000262,-0.75954577485
ACH-000263,-0.182492992287
ACH-000264,-0.0325802128582
ACH-000265,-0.291976207517
ACH-000266,0.117542910262
ACH-000272,-0.39257090264100003
ACH-000273,0.037889960277499996
ACH-000274,-0.0746518712358
ACH-000277,-0.18003889013500002
ACH-000278,0.0774470232392
ACH-000279,0.125091866444
ACH-000280,-0.350002376081
ACH-000281,0.172395823261
ACH-000288,0.144243860845
ACH-000291,0.22932106136799998
ACH-000293,0.38022006976899997
ACH-000294,-0.11758832566400002
ACH-000295,-0.15413289831
ACH-000296,0.414567757349
ACH-000302,-0.121080927127
ACH-000304,0.25560284702799996
ACH-000307,-0.25391286102899996
ACH-000308,0.0399146913763
ACH-000310,-0.0574270836199
ACH-000311,-0.10225797833799999
ACH-000312,-0.036935870892
ACH-000315,-0.10100767130100001
ACH-000316,-0.015493552376700002
ACH-000317,-0.773832146079
ACH-000318,-0.127941116676
ACH-000319,-0.0757487873442
ACH-000320,0.051244091773300006
ACH-000322,0.0928438567702
ACH-000323,0.0218368866414
ACH-000324,0.0642449127522
ACH-000329,0.039889694842199994
ACH-000330,0.070012954952
ACH-000331,-0.0684485833679
ACH-000332,0.323623660965
ACH-000334,-0.0509570472717
ACH-000335,-0.11471284479499999
ACH-000336,-0.41041079427599997
ACH-000337,0.0992582290406
ACH-000339,-0.23640404073000001
ACH-000341,-0.0666780912449
ACH-000348,0.202583665004
ACH-000350,0.0352835059028
ACH-000352,0.11134564934499999
ACH-000356,0.0299325150018
ACH-000361,-0.012295703284
ACH-000362,-0.050526679424099996
ACH-000363,-0.0174424610536
ACH-000364,-0.0479595818346
ACH-000365,-0.131769991782
ACH-000366,-0.23051296185400003
ACH-000368,0.111275080855
ACH-000374,-0.139747988815
ACH-000375,0.198622547007
ACH-000376,-0.143037405986
ACH-000381,0.25051009110100003
ACH-000383,-0.188773762042
ACH-000387,0.027399434145499998
ACH-000389,0.20232263042999998
ACH-000390,-0.03738660615330001
ACH-000393,-0.304478669725
ACH-000395,-0.839022290536
ACH-000397,-0.249144309294
ACH-000401,0.10619203237500001
ACH-000402,-0.374735315419
ACH-000403,-0.26493169511500003
ACH-000404,0.12168534918099999
ACH-000406,-0.03950834373480001
ACH-000407,0.11633536873400001
ACH-000408,-0.678119543979
ACH-000410,0.08441574733819998
ACH-000411,-0.27003331442
ACH-000414,-0.0391617827236
ACH-000415,-0.29637047071199996
ACH-000416,0.0623439868192
ACH-000420,-0.274604078157
ACH-000421,-0.017948159582799997
ACH-000424,-0.0916356043504
ACH-000425,0.06329326682769999
ACH-000426,-0.027371194387900002
ACH-000427,0.29377382679999997
