,RTN4R (65078)
ACH-000390,-0.055388369683999995
ACH-000393,-0.276718819765
ACH-000395,-0.156656477914
ACH-000397,0.15140135083200001
ACH-000401,-0.118546593768
ACH-000402,-0.33795913418799994
ACH-000403,0.0656993998807
ACH-000404,-0.045364203628000005
ACH-000406,-0.041413649653
ACH-000407,0.09454352528519999
ACH-000408,-0.39502845830899996
ACH-000410,0.0014133304776800001
ACH-000411,-0.00445801511441
ACH-000414,0.108587835975
ACH-000415,-0.027545595782499998
ACH-000416,-0.100929009845
ACH-000420,0.116233794401
ACH-000421,-0.117141861165
ACH-000424,0.19157610833500002
ACH-000425,-0.074397677812
ACH-000426,0.009886077770979999
ACH-000427,0.0428761546777
ACH-000433,0.15369440979000001
ACH-000436,0.0583240350913
ACH-000444,-0.15150142333
ACH-000445,0.170601015162
ACH-000448,0.18269114153700003
ACH-000450,0.19232808437399998
ACH-000452,-0.067881077929
ACH-000454,-0.0597218511826
ACH-000458,-0.0500993130349
ACH-000459,-0.046033990246599994
ACH-000460,0.160340114928
ACH-000461,0.000659974402728
ACH-000463,0.08578074216260001
ACH-000464,0.063287614338
ACH-000466,-0.0728647894339
ACH-000467,0.014153940731999999
ACH-000468,-0.210037320902
ACH-000469,0.040639780813500004
ACH-000470,-0.11247949325300001
ACH-000471,-0.11078023205
ACH-000472,-0.020479232702400003
ACH-000473,0.015877991639700002
ACH-000475,-0.0851357907247
ACH-000476,-0.047161381635800005
ACH-000477,0.09197196602389998
ACH-000480,0.17922041938000002
ACH-000481,0.075723219536
ACH-000483,-0.395647790484
ACH-000484,0.185977533917
ACH-000485,0.26246495601500003
ACH-000486,-0.00438802523656
ACH-000487,0.00813443270113
ACH-000488,-0.0786876055415
ACH-000490,-0.175130320035
ACH-000491,-0.118517953267
ACH-000495,0.335870105279
ACH-000496,0.237571724068
ACH-000499,-0.0436638762835
ACH-000500,-0.248678565441
ACH-000502,-0.0273585310638
ACH-000503,0.0487456107968
ACH-000505,-0.13943563757000002
ACH-000507,0.0264715519319
ACH-000510,-0.0438774026701
ACH-000511,0.038240742337099995
ACH-000512,-0.00541767917273
ACH-000516,-0.0962687203043
ACH-000517,-0.17010289717799998
ACH-000518,0.20733960406100002
ACH-000520,0.0999117162135
ACH-000521,-0.022708262445099995
ACH-000522,0.10919690580600001
ACH-000524,0.000378104681221
ACH-000527,-0.07112494564949999
ACH-000528,-0.200550498857
ACH-000537,0.194879130917
ACH-000541,-0.168492437763
ACH-000542,0.0138564908182
ACH-000544,-0.08538544213549999
ACH-000545,-0.0012927322199000001
ACH-000547,-0.292389874529
ACH-000548,0.056836542227800005
ACH-000549,-0.105251896116
ACH-000550,-0.055812398240800004
ACH-000552,-0.06970155048839999
ACH-000556,-0.0230179927717
ACH-000557,0.0708764540344
ACH-000570,-0.11371359567299999
ACH-000571,-0.11944015137399999
ACH-000573,-0.0806931894967
ACH-000576,-0.0276341352442
ACH-000580,-0.124683828748
ACH-000584,-0.123475299188
ACH-000585,0.126937868433
ACH-000588,0.175238294184
ACH-000589,-0.0954184436703
ACH-000591,0.0515320943179
ACH-000593,0.090174939101
ACH-000600,0.151598933605
ACH-000601,-0.133316657696
ACH-000604,0.0200466212966
ACH-000605,-0.14648622608
ACH-000606,-0.126166167824
ACH-000608,-0.008458406477090001
ACH-000614,0.210912696102
ACH-000616,-0.308491169855
ACH-000618,-0.004730415894890001
ACH-000619,0.100514503755
ACH-000620,0.112582986417
ACH-000621,-0.140535619323
ACH-000622,-0.279524627759
ACH-000623,-0.177956360636
ACH-000624,-0.017757632348
ACH-000627,-0.13076701745400002
ACH-000630,0.026217174219299998
ACH-000632,-0.0440242668086
ACH-000633,0.00869946670752
ACH-000637,-0.288331350009
ACH-000638,-0.0746332529099
ACH-000646,0.28813375813000003
ACH-000647,-0.036350808949300005
ACH-000648,0.10683038739600001
ACH-000649,0.19227955151599999
ACH-000651,-0.143433635181
ACH-000652,-0.16982675138
ACH-000653,0.0318399053768
ACH-000657,-0.00608264185446
ACH-000658,0.1781711097
ACH-000661,0.0992844263197
ACH-000662,-0.314353207905
ACH-000663,-0.149986483325
ACH-000665,-0.21489336881499999
ACH-000671,-0.049465442553400005
ACH-000673,0.00226034019323
ACH-000676,0.00847312337209
ACH-000677,-0.0248196144179
ACH-000681,-0.100624502692
ACH-000682,-0.0378459511757
ACH-000683,0.07514584603239999
ACH-000684,0.35976008018399996
ACH-000688,0.043407040470400005
ACH-000693,-0.144528227142
ACH-000694,-0.0667589886827
ACH-000695,0.181622605734
ACH-000696,-0.059785629816
ACH-000697,0.163245198805
ACH-000699,0.150420419967
ACH-000701,-0.12416046861300001
ACH-000706,-0.0663691993036
ACH-000711,0.00935194721361
ACH-000713,0.0686587252235
ACH-000714,-0.140888305713
ACH-000718,-0.108578266811
ACH-000720,-0.16638686137800002
ACH-000721,-0.13914714044
ACH-000724,-0.022926829904200002
ACH-000725,-0.13281305025
ACH-000732,-0.0711571021651
ACH-000734,-0.124445639606
ACH-000735,0.00550199462037
ACH-000736,-0.058995273670699996
ACH-000738,-0.0651423635999
ACH-000746,0.201802179989
ACH-000747,-0.161726262004
ACH-000748,-0.276227164666
ACH-000753,-0.0447174457607
ACH-000756,0.00292727070926
ACH-000757,-0.0841111686992
ACH-000758,-0.199290211467
ACH-000760,-0.09442611518369999
ACH-000763,0.202715330882
ACH-000764,-0.057351565349399995
ACH-000765,-0.00633983450122
ACH-000766,-0.133081221707
ACH-000767,-0.0322120083325
ACH-000768,-0.0396074482737
ACH-000769,0.043830220203900004
ACH-000770,-0.046325337228199995
ACH-000771,0.0324020063323
ACH-000773,-0.0100912994741
ACH-000776,0.132716038684
ACH-000777,-0.270624494983
ACH-000778,-0.294352583737
ACH-000781,-0.104484304055
ACH-000782,-0.342131585411
ACH-000783,0.177417955415
ACH-000784,0.000159408369234
ACH-000785,-0.053876884138299996
ACH-000787,-0.013407992300499999
ACH-000788,-0.0335986216372
ACH-000791,-0.145624496615
ACH-000792,0.0212444323892
ACH-000794,-0.144845329193
ACH-000796,0.16887216461399998
ACH-000799,-0.273429976959
ACH-000800,-0.156899372038
ACH-000802,0.0181697713043
ACH-000804,0.12019110115800001
ACH-000805,-0.037657985265
ACH-000809,-0.421180326041
ACH-000810,0.17736252732799998
ACH-000811,0.0502776825808
ACH-000817,0.157043574318
ACH-000819,-0.0313520598613
ACH-000820,-0.191952783113
ACH-000821,0.27588037295400003
ACH-000822,0.160506397587
ACH-000823,-0.0341991172513
ACH-000824,0.0008935010068250001
ACH-000827,-0.030164228319
ACH-000829,-0.021873239276700002
ACH-000831,-0.09736877463749999
ACH-000832,0.00689487270384
ACH-000833,-0.012889822016
ACH-000834,-0.139636473627
ACH-000835,-0.220915757289
ACH-000836,-0.0043938075536499996
ACH-000837,-0.00181401233978
ACH-000838,-0.13835960728399999
ACH-000839,-0.142736439195
ACH-000840,-0.116080821609
ACH-000841,-0.0412882054871
ACH-000843,0.0288701269992
ACH-000846,0.121466690446
ACH-000847,0.325046759965
ACH-000848,-0.27313663696400003
ACH-000849,0.23191413660399998
ACH-000851,0.16476674502699998
ACH-000855,0.00999066396088
ACH-000856,-0.102087062872
ACH-000858,-0.10820858413
ACH-000859,-0.285443167277
ACH-000861,0.0624165792193
ACH-000862,0.154616315702
ACH-000865,-0.029908145513400004
ACH-000866,0.0453648901148
ACH-000867,0.0270174209885
ACH-000869,0.0158790968629
ACH-000872,-0.240108385732
ACH-000873,0.17029392617
ACH-000876,-0.0193082408071
ACH-000878,-0.224348265906
ACH-000880,-0.000595146660089
ACH-000881,0.0705122434086
ACH-000882,-0.13517304165
ACH-000884,0.0512533218095
ACH-000885,-0.0156363667772
ACH-000887,-0.27333951347
ACH-000888,0.15349993104499998
ACH-000889,0.0366704310686
ACH-000890,-0.0008373854663099999
ACH-000896,0.113601480526
ACH-000898,0.159998345273
ACH-000900,-0.0190755951036
ACH-000901,-0.08456913151
ACH-000905,-0.0328023496945
ACH-000906,0.0156022160366
ACH-000907,-0.0436739467038
ACH-000910,-0.039741159415800004
ACH-000911,0.0374453141434
ACH-000912,-0.12028479898
ACH-000913,-0.137511118869
ACH-000915,-0.111218774058
ACH-000916,-0.309745819996
ACH-000917,0.11143272476800001
ACH-000921,-0.164617025526
ACH-000924,0.0987702883009
ACH-000926,0.197715441956
ACH-000928,0.0903239200963
ACH-000929,0.310430456721
ACH-000932,-0.0785432306539
ACH-000935,-0.15527172647
ACH-000936,-0.012107092456
ACH-000937,-0.05140618337780001
ACH-000938,0.0789977109469
ACH-000939,-0.102873950997
ACH-000941,-0.12682322797599999
ACH-000943,0.07116891239539999
ACH-000946,0.0850624827076
ACH-000947,-0.0695428972992
ACH-000948,-0.0292674738583
ACH-000950,0.35016609480300004
ACH-000953,-0.148072391528
ACH-000957,-0.0386525021727
ACH-000958,-0.0959273353364
ACH-000960,0.131264013595
ACH-000963,0.052510114067699995
ACH-000968,0.0728367945513
ACH-000969,0.17035325135499998
ACH-000973,-0.0530027040977
ACH-000974,0.042479627366899995
ACH-000975,-0.0966199867595
ACH-000976,0.193909940736
ACH-000978,-0.449154334368
ACH-000980,-0.0888108970421
ACH-000984,0.105916926131
ACH-000986,0.00464310807719
ACH-000988,-0.0304773427396
ACH-000993,0.00164555952348
ACH-000994,-0.044891832796300005
ACH-000996,-0.0487866409007
ACH-001001,-0.08134715740739999
ACH-001020,0.5038826738359999
ACH-001028,0.0290377898336
ACH-001031,-0.0386792044974
ACH-001038,-0.00740752081228
ACH-001048,-0.108621636908
ACH-001050,0.109181942344
ACH-001053,0.039021488289099994
ACH-001054,0.356865807275
ACH-001061,0.0687221629279
ACH-001067,0.152855751772
ACH-001075,0.169184878816
ACH-001096,0.0379568377261
ACH-001128,-0.255828096643
ACH-001134,0.0663828125117
ACH-001151,0.27579954915800003
ACH-001163,-0.028693328698200002
ACH-001164,-0.119406024131
ACH-001173,-0.0643839037804
ACH-001183,0.0161337437612
ACH-001184,0.24833834661200002
ACH-001190,0.227416221402
ACH-001192,-0.161935912324
ACH-001193,-0.194038888193
ACH-001196,-0.0861974400313
ACH-001197,-0.134389898898
ACH-001205,0.259026024338
ACH-001211,-0.277343719544
ACH-001212,0.249187456899
ACH-001228,0.173696271302
ACH-001232,-0.025088402214900003
ACH-001239,-0.193715011953
ACH-001274,-0.178268014342
ACH-001275,0.10684787253900001
ACH-001277,0.009724853412860002
ACH-001278,0.116582925218
ACH-001280,0.0344815557853
ACH-001283,0.145226402036
ACH-001289,0.23499785273600002
ACH-001295,-0.210393864208
ACH-001300,-0.21291156170000003
ACH-001301,-0.20500037930999998
ACH-001302,0.045144428748
ACH-001303,-0.340775259287
ACH-001306,-0.114223096745
ACH-001318,0.007250685456449999
ACH-001322,-0.0489873149546
ACH-001328,0.0370724986017
ACH-001332,0.0245749672448
ACH-001333,0.031099595654599996
ACH-001336,-0.0994990032918
ACH-001340,-0.0391945201552
ACH-001346,-0.060078733322800004
ACH-001353,0.00427755155853
ACH-001354,-0.058290600623900006
ACH-001367,-0.100776149162
ACH-001368,0.0366102722841
ACH-001374,0.47363441611699997
ACH-001375,0.00249056480043
ACH-001377,0.106817122315
ACH-001380,0.0918344507496
ACH-001391,0.0785739045344
ACH-001407,-0.226962142208
ACH-001408,-0.07588389330880001
ACH-001413,-0.22161346998599998
ACH-001430,-0.123439096267
ACH-001431,-0.178035574027
ACH-001450,-0.0317578260396
ACH-001496,-0.0005988438736310001
ACH-001500,0.254620143501
ACH-001521,-0.0797367091906
ACH-001523,-0.0442101572898
ACH-001532,0.0346624125794
ACH-001536,0.115955600102
ACH-001550,-0.00298108751499
ACH-001552,0.015395558626899999
ACH-001554,-0.038639654552199997
ACH-001645,-0.274853817501
ACH-001654,-0.0540035352715
ACH-001715,0.112442985067
ACH-001735,0.0501331798799
ACH-001736,0.116558514919
ACH-001737,-0.41680375460600005
ACH-001740,0.06209295196330001
ACH-001745,0.061356692490999995
ACH-001750,0.11071160053700001
ACH-001765,-0.105742498336
ACH-001956,0.0145063320155
ACH-001957,-0.07729493590860001
