,FOXL2 (668)
ACH-000444,-0.352356523074
ACH-000445,-0.435396279061
ACH-000448,-0.6000732159009999
ACH-000450,-0.5765543049449999
ACH-000452,-0.5487468006449999
ACH-000454,-0.62380912963
ACH-000458,-0.51347242062
ACH-000459,-0.36521146354
ACH-000460,-0.34302319642800005
ACH-000461,-0.373606763704
ACH-000463,-0.5818288958300001
ACH-000464,-0.6750392794769999
ACH-000466,-0.574393622296
ACH-000467,-0.455063044995
ACH-000468,-0.40076341751100003
ACH-000469,-0.44712826936300004
ACH-000470,-0.694716283424
ACH-000471,-0.314046820016
ACH-000472,-0.6267470508749999
ACH-000473,-0.600406793629
ACH-000475,-0.5390566782339999
ACH-000476,-0.6249983821149999
ACH-000477,-0.0967029365618
ACH-000480,-0.53920058817
ACH-000481,-0.5922144499700001
ACH-000483,-0.31356152836999995
ACH-000484,-0.848090556738
ACH-000485,-0.370306954864
ACH-000486,-0.610303793063
ACH-000487,-0.471000113817
ACH-000488,-0.507773058645
ACH-000490,-0.634808197365
ACH-000491,-0.404051918683
ACH-000495,-0.864289400731
ACH-000496,-0.497628196405
ACH-000499,-0.160651363325
ACH-000500,-0.432051318142
ACH-000502,-0.629314898336
ACH-000503,-0.8101372464
ACH-000505,-0.440537804666
ACH-000507,-0.550449212366
ACH-000510,-0.427940620797
ACH-000511,-0.628546076116
ACH-000512,-0.467607520126
ACH-000516,-0.539845779969
ACH-000517,-0.443325592984
ACH-000518,-0.7868388685250001
ACH-000520,-0.410989076093
ACH-000521,-0.545175468033
ACH-000522,-0.633328437858
ACH-000524,-0.396993928374
ACH-000527,-0.443509516271
ACH-000528,-0.5559482305560001
ACH-000537,-0.669393525998
ACH-000541,-0.44873842082500004
ACH-000542,-0.44180907512199996
ACH-000544,-0.446847409244
ACH-000545,-0.6966716481190001
ACH-000547,-0.433143071923
ACH-000548,-0.639792505294
ACH-000549,-0.419198265329
ACH-000550,-0.596432226731
ACH-000552,-0.343695017285
ACH-000556,-0.479391038961
ACH-000557,-0.680894881321
ACH-000570,-0.394157792979
ACH-000571,-0.8411428728929999
ACH-000573,-0.301235906085
ACH-000576,-0.293414802898
ACH-000580,-0.42415613133100005
ACH-000584,-0.405783024093
ACH-000585,-0.48368287430600004
ACH-000588,-0.34368930955399996
ACH-000589,-0.49477982976499996
ACH-000591,-0.388711990051
ACH-000593,-0.588412466734
ACH-000600,-0.567695125695
ACH-000601,-0.37837940276199994
ACH-000604,-0.440970911144
ACH-000605,-0.455725958801
ACH-000606,-0.315751697931
ACH-000608,-0.610987043668
ACH-000614,-0.493625483507
ACH-000616,-0.443307943054
ACH-000618,-0.47640111725400003
ACH-000619,-0.42782926638
ACH-000620,-0.53902135967
ACH-000621,-0.487929025793
ACH-000622,-0.397472769737
ACH-000623,-0.694011128379
ACH-000624,-0.485150174503
ACH-000627,-0.273929675681
ACH-000630,-0.520600497561
ACH-000632,-0.640474945971
ACH-000633,-0.709280907146
ACH-000637,-0.48747144846999996
ACH-000638,-0.381770282441
ACH-000646,-0.589481742852
ACH-000647,-0.457654670041
ACH-000648,-0.49116287407799997
ACH-000649,-0.457342393364
ACH-000651,-0.562086228683
ACH-000652,-1.3716394669999998
ACH-000653,-0.422111995185
ACH-000657,-0.5467383667069999
ACH-000658,-0.566915625846
ACH-000661,-0.5249233892840001
ACH-000662,-0.5880684204659999
ACH-000663,-0.0472828945275
ACH-000665,-0.268985301533
ACH-000671,-0.540951948754
ACH-000673,-0.60452336631
ACH-000676,-0.31988938335
ACH-000677,-0.475920228848
ACH-000681,-0.720659434041
ACH-000682,-0.535011463347
ACH-000683,-0.571440572968
ACH-000684,-0.31709281743900003
ACH-000688,-0.215686125534
ACH-000693,-0.532782821132
ACH-000694,-0.622238899518
ACH-000695,-0.491380227036
ACH-000696,-0.6156503961600001
ACH-000697,-0.368993496885
ACH-000699,-0.638488622636
ACH-000701,-0.605740770566
ACH-000706,-0.6068941261649999
ACH-000711,-0.43026095424500005
ACH-000713,-0.415220442219
ACH-000714,-0.390010774352
ACH-000718,-0.24650823343699999
ACH-000720,-0.367550257869
ACH-000721,-0.5484453149040001
ACH-000724,-0.718579383931
ACH-000725,-0.811214516672
ACH-000732,-0.385425469955
ACH-000734,-0.427859333907
ACH-000735,-0.597396157774
ACH-000736,-0.364708741447
ACH-000738,-0.5406892293860001
ACH-000746,-0.392303395955
ACH-000747,-0.5732265353029999
ACH-000748,-0.611349709951
ACH-000753,-0.369675979443
ACH-000756,-0.5944590125370001
ACH-000757,-0.717101719138
ACH-000758,-0.48974127846199994
ACH-000760,-0.496470553425
ACH-000763,-0.548259255872
ACH-000764,-0.488834370715
ACH-000765,-0.565308007108
ACH-000766,-0.367052068958
ACH-000767,-0.386581560343
ACH-000768,-0.423339322505
ACH-000769,-0.384054069288
ACH-000770,-0.272954070729
ACH-000771,-0.443705654481
ACH-000773,-0.719178631109
ACH-000776,-0.691565684145
ACH-000777,-0.42258714104199996
ACH-000778,-0.845325074073
ACH-000781,-0.503707838139
ACH-000782,-0.745024516911
ACH-000783,-0.5461857958640001
ACH-000784,-0.538830905125
ACH-000785,-0.511623104205
ACH-000787,-0.658554851578
ACH-000788,-0.591808813941
ACH-000791,-0.49498637125699996
ACH-000792,-0.22939109413000003
ACH-000794,-0.496508188581
ACH-000796,-0.5264677861
ACH-000799,-0.147043944278
ACH-000800,-0.0330542144019
ACH-000802,-0.5172058984100001
ACH-000804,-0.33921791952
ACH-000805,-0.31763351523600003
ACH-000809,-0.837051648548
ACH-000810,-0.114089702375
ACH-000811,-0.26710573524
ACH-000817,-0.37754333071900004
ACH-000819,-0.550733867412
ACH-000820,-0.231101757216
ACH-000821,-0.467464755206
ACH-000822,-0.42364392990599997
ACH-000823,-0.49883383431
ACH-000824,-0.553353555647
ACH-000827,-0.425740103074
ACH-000829,-0.36587570216700005
ACH-000831,-0.38825724718000004
ACH-000832,-0.381846971731
ACH-000833,-0.7596647280169999
ACH-000834,-0.260953226767
ACH-000835,-0.42951977548799997
ACH-000836,-0.5411815415919999
ACH-000837,-0.20312072005600001
ACH-000838,-0.434579138932
ACH-000839,-0.7341549848160001
ACH-000840,-0.323779514758
ACH-000841,-0.540749708422
ACH-000843,-0.792146339532
ACH-000846,-0.44823032824299996
ACH-000847,-0.8878162648810001
ACH-000848,-0.476451435399
ACH-000849,-0.765813411164
ACH-000851,-0.209999503127
ACH-000855,-0.386878120377
ACH-000856,-0.389830428147
ACH-000858,-0.452575964116
ACH-000859,-0.429115180731
ACH-000861,-0.407139679858
ACH-000862,-0.525763191896
ACH-000865,-0.43347837277400003
ACH-000866,-0.448861726211
ACH-000867,-0.5885214891699999
ACH-000869,-0.631942052758
ACH-000872,-0.32490487697
ACH-000873,-0.45617901726599996
ACH-000876,-0.530018884732
ACH-000878,-0.22792900659200002
ACH-000880,-0.586611547124
ACH-000881,-0.560777585114
ACH-000882,-0.44448792922700003
ACH-000884,-0.662050317568
ACH-000885,-0.38718562682700003
ACH-000887,-0.5752820117840001
ACH-000888,-0.534379915441
ACH-000889,-0.48850211309600006
ACH-000890,-0.42044196113000004
ACH-000896,-0.788020926297
ACH-000898,-0.638868209577
ACH-000900,-0.502206025695
ACH-000901,-0.44411464948299995
ACH-000905,-0.45286308305
ACH-000906,-0.557442935607
ACH-000907,-0.5551666772
ACH-000910,-0.324865430098
ACH-000911,-0.6449311896600001
ACH-000912,-0.49709863037600005
ACH-000913,-0.644536556352
ACH-000915,-0.35910790344099996
ACH-000916,-0.27690525666099997
ACH-000917,-0.778694056511
ACH-000921,-0.615243231504
ACH-000924,-0.5707061256979999
ACH-000926,-0.549074460606
ACH-000928,-0.8193158406059999
ACH-000929,-0.486340424486
ACH-000932,-0.6735060529090001
ACH-000935,-0.28724653423
ACH-000936,-0.714995515641
ACH-000937,-0.7633735751549999
ACH-000938,-0.814942042949
ACH-000939,-0.36827403334700004
ACH-000941,-0.474670953439
ACH-000943,-0.37881918815800003
ACH-000946,-0.287815105432
ACH-000947,-0.445194916497
ACH-000948,-0.23566867198600003
ACH-000950,-0.127784272173
ACH-000953,-0.7482150653849999
ACH-000957,-0.79320576893
ACH-000958,-0.0741673213805
ACH-000960,-0.621908737438
ACH-000963,-0.836839681057
ACH-000968,-0.395221018456
ACH-000969,-0.46112641024400003
ACH-000973,-0.462820673071
ACH-000974,-0.488544577879
ACH-000975,-0.463385368724
ACH-000976,-0.566708435217
ACH-000978,-0.390867757844
ACH-000980,-0.488942638614
ACH-000984,-0.33464445728
ACH-000986,-0.317494531866
ACH-000988,-0.315103544279
ACH-000993,-0.42551870995499996
ACH-000994,-0.778686903176
ACH-000996,-0.549534109116
ACH-001001,-0.588307331482
ACH-001020,-0.0305054158589
ACH-001028,-0.620711927601
ACH-001031,-0.42017192318400004
ACH-001038,-0.647455438834
ACH-001048,-0.347118830959
ACH-001050,-0.559247154619
ACH-001053,-0.707944213712
ACH-001054,-0.567075767592
ACH-001061,-0.39862424464699997
ACH-001067,-0.32718536364
ACH-001075,-0.554478511692
ACH-001096,-0.452302620546
ACH-001128,-0.438339999955
ACH-001134,-0.509701892214
ACH-001151,-0.463539063424
ACH-001163,-0.48605132811000007
ACH-001164,-0.501560403949
ACH-001173,-0.42572718273500004
ACH-001183,-0.6025769383089999
ACH-001184,-0.718511543639
ACH-001190,-0.658866331471
ACH-001192,-0.367578313218
ACH-001193,-0.514615601608
ACH-001196,-0.600262606606
ACH-001197,-0.4828430737899999
ACH-001205,-0.395283008972
ACH-001211,-0.39365782592200005
ACH-001212,-0.77953103528
ACH-001228,-0.7541419240870001
ACH-001232,-0.400019454225
ACH-001239,-0.5858754862409999
ACH-001274,-0.608025419409
ACH-001275,-0.605629231141
ACH-001277,-0.544785252835
ACH-001278,-0.672956652577
ACH-001280,-0.625795603277
ACH-001283,-0.529155611485
ACH-001289,-0.49088727371299995
ACH-001295,-0.473983825157
ACH-001300,-0.715159325203
ACH-001301,-0.541940188578
ACH-001302,-0.714390766441
ACH-001303,-0.058218307079800004
ACH-001306,-0.595170964627
ACH-001318,-0.519497152474
ACH-001322,-0.521138445243
ACH-001328,-0.430768496815
ACH-001332,-0.601538859339
ACH-001333,-0.47889007584
ACH-001336,-0.429760347899
ACH-001340,-0.488468320823
ACH-001346,-0.39619951631
ACH-001353,-0.509620010762
ACH-001354,-0.287481401445
ACH-001367,-0.666657682069
ACH-001368,-0.511375958232
ACH-001374,-0.263635628653
ACH-001375,-0.5521557456849999
ACH-001377,-0.398754355312
ACH-001380,-0.622158797019
ACH-001391,-0.532782329138
ACH-001407,-0.396710492652
ACH-001408,-0.60815935245
ACH-001413,-0.530902192542
ACH-001430,-0.877999209167
ACH-001431,-0.525872404973
ACH-001450,-0.654798505207
ACH-001496,-0.532818091873
ACH-001500,-0.617636116479
ACH-001521,-0.7902614100130001
ACH-001523,-0.585174772406
ACH-001532,-0.6124506398089999
ACH-001536,-0.393670130029
ACH-001550,-0.6906773240790001
ACH-001552,-0.425006561201
ACH-001554,-0.469936915122
ACH-001645,-0.557329448019
ACH-001654,-0.506735029349
ACH-001715,-0.588296349727
ACH-001735,-0.456639835174
ACH-001736,-0.43443685837800006
ACH-001737,-0.745300997714
ACH-001740,-0.6849914502600001
ACH-001745,-0.5837219266929999
ACH-001750,-0.59549574492
ACH-001765,-0.6156978119609999
ACH-001956,-0.51140917001
ACH-001957,-0.7704783931489999
