,GLIPR2 (152007)
ACH-000401,-0.00424893208774
ACH-000402,-0.180748889026
ACH-000403,0.037082899979199994
ACH-000404,-0.0131479873615
ACH-000406,-0.19626073489999998
ACH-000407,-0.025136333160099996
ACH-000408,-0.16915630221500003
ACH-000410,-0.14668907619000002
ACH-000411,0.08359351442850001
ACH-000414,-0.261596044214
ACH-000415,-0.00882598413298
ACH-000416,-0.0754127112188
ACH-000420,-0.0418021604086
ACH-000421,0.045347879540599996
ACH-000424,-0.161831490946
ACH-000425,-0.006776042733550001
ACH-000426,0.013135386447
ACH-000427,-0.0545777586481
ACH-000433,-0.081965358338
ACH-000436,-0.15907379757200002
ACH-000444,-0.08216588794980001
ACH-000445,-0.09746111579700001
ACH-000448,-0.155066260337
ACH-000450,-0.0486155922512
ACH-000452,-0.125854686426
ACH-000454,0.0162019970909
ACH-000458,-0.0666443649639
ACH-000459,0.256281675091
ACH-000460,-0.11308091960000001
ACH-000461,0.0350459801408
ACH-000463,-0.0371117495308
ACH-000464,0.0671820489897
ACH-000466,-0.0820573886627
ACH-000467,-0.118490845507
ACH-000468,-0.10477432315
ACH-000469,-0.0897597070184
ACH-000470,-0.13879498351800001
ACH-000471,-0.144339953315
ACH-000472,-0.12151647390499999
ACH-000473,0.11683014262800001
ACH-000475,-0.189436756433
ACH-000476,0.0302845902739
ACH-000477,-0.20346976783799997
ACH-000480,-0.0220446021705
ACH-000481,0.0178716953203
ACH-000483,-0.11120900757999999
ACH-000484,-0.0887521974129
ACH-000485,-0.110580345511
ACH-000486,0.07565349242380001
ACH-000487,0.0583645295641
ACH-000488,-0.11829475670999998
ACH-000490,0.028056303572
ACH-000491,-0.019843470342400003
ACH-000495,0.0798583730213
ACH-000496,-0.101774343698
ACH-000499,-0.0355589258688
ACH-000500,0.34901788475
ACH-000502,-0.167088838165
ACH-000503,-0.0149754214201
ACH-000505,-0.011771903803700001
ACH-000507,-0.006527589501780001
ACH-000510,-0.17194455889600002
ACH-000511,-0.13391531515900001
ACH-000512,-0.07472049910910002
ACH-000516,-0.09001840097989999
ACH-000517,-0.0831276410384
ACH-000518,-0.242308296463
ACH-000520,-0.197089413157
ACH-000521,-0.311816428786
ACH-000522,-0.0406804566309
ACH-000524,-0.0234827656489
ACH-000527,-0.108899056493
ACH-000528,0.0420381899775
ACH-000537,-0.0203489134637
ACH-000541,0.00782575786292
ACH-000542,0.024883176891200003
ACH-000544,-0.042920747138599995
ACH-000545,-0.135107587318
ACH-000547,-0.047937395198
ACH-000548,-0.0165772232775
ACH-000549,-0.24329177439199998
ACH-000550,-0.145466134024
ACH-000552,0.124078787332
ACH-000556,-0.177355182443
ACH-000557,-0.11250990369200001
ACH-000570,0.105453429167
ACH-000571,0.005217453536470001
ACH-000573,-0.176160890564
ACH-000576,0.0882070568543
ACH-000580,-0.153410123374
ACH-000584,-0.046265612019699996
ACH-000585,0.104461305901
ACH-000588,-0.21363502328499998
ACH-000589,-0.151322194143
ACH-000591,-0.0489143039356
ACH-000593,-0.11543439947699999
ACH-000600,-0.0219875712953
ACH-000601,-0.0696262912346
ACH-000604,0.100145081121
ACH-000605,-0.0184937078729
ACH-000606,-0.0161055425901
ACH-000608,-0.142740202055
ACH-000614,-0.23863866552299998
ACH-000616,0.004825743742800001
ACH-000618,-0.0246990969581
ACH-000619,-0.1695655804
ACH-000620,-0.00455754146641
ACH-000621,-0.0504105244391
ACH-000622,-0.0541528285114
ACH-000623,-0.0327460628743
ACH-000624,-0.146636303476
ACH-000627,0.118792131033
ACH-000630,-0.0462159898773
ACH-000632,-0.0842462062583
ACH-000633,0.0691970975335
ACH-000637,-0.264367748752
ACH-000638,-0.18317081459399998
ACH-000646,0.000956377004768
ACH-000647,-0.12170297912900001
ACH-000648,-0.168177384883
ACH-000649,-0.121632058643
ACH-000651,-0.170959202072
ACH-000652,0.0012306628735799998
ACH-000653,-0.0116752852281
ACH-000657,-0.030622040607599998
ACH-000658,-0.1914976231
ACH-000661,0.0759373249052
ACH-000662,-0.0552250026792
ACH-000663,-0.31037647229000004
ACH-000665,-0.0224311557764
ACH-000671,-0.08638345163460001
ACH-000673,-0.110665677266
ACH-000676,-0.261841145649
ACH-000677,-0.017329614071400004
ACH-000681,0.0521688773623
ACH-000682,-0.151102072556
ACH-000683,-0.05083206435840001
ACH-000684,0.190113279756
ACH-000688,-0.0648686506601
ACH-000693,-0.131960425471
ACH-000694,-0.128466279605
ACH-000695,-0.00418151736402
ACH-000696,-0.0365035339805
ACH-000697,-0.22120881793000002
ACH-000699,-0.20768512640099998
ACH-000701,-0.106895853896
ACH-000706,-0.15498701293199998
ACH-000711,-0.169617350729
ACH-000713,-0.250953750735
ACH-000714,-0.150125658781
ACH-000718,0.14420109540999998
ACH-000720,-0.145298165727
ACH-000721,-0.18773758917800001
ACH-000724,-0.168723501743
ACH-000725,0.104220368987
ACH-000732,-0.267025383249
ACH-000734,-0.18771464351
ACH-000735,-0.034017848573
ACH-000736,-0.0914604925306
ACH-000738,-0.161965453753
ACH-000746,-0.0554035418617
ACH-000747,-0.060149294674899996
ACH-000748,-0.009012190394049999
ACH-000753,-0.00627746954623
ACH-000756,-0.07677301079479999
ACH-000757,-0.230618065122
ACH-000758,-0.138443664366
ACH-000760,-0.10585640024399999
ACH-000763,-0.0683751981545
ACH-000764,0.0744102519664
ACH-000765,-0.143373960838
ACH-000766,0.08035570600910001
ACH-000767,-0.278538856896
ACH-000768,-0.049537047001800005
ACH-000769,0.07172423025880001
ACH-000770,-0.101614718219
ACH-000771,0.00322617614509
ACH-000773,0.0260324752949
ACH-000776,0.085309580494
ACH-000777,-0.176242388099
ACH-000778,-0.156108785616
ACH-000781,-0.195977220581
ACH-000782,-0.0633370372096
ACH-000783,0.11993673659399999
ACH-000784,-0.142102774257
ACH-000785,-0.23229902922499998
ACH-000787,-0.0036634467705
ACH-000788,-0.0552637313069
ACH-000791,-0.16337187485
ACH-000792,-0.051337221252800005
ACH-000794,0.026840366965099997
ACH-000796,-0.102063833147
ACH-000799,-0.086514856351
ACH-000800,0.0346091468042
ACH-000802,-0.194336294723
ACH-000804,-0.142470193063
ACH-000805,0.049991853225800006
ACH-000809,-0.210652779056
ACH-000810,0.15297102349199998
ACH-000811,-0.31680735283399997
ACH-000817,-0.20260359517700002
ACH-000819,-0.19506800587499998
ACH-000820,-0.0233762829193
ACH-000821,-0.10224369517000001
ACH-000822,-0.0399008926315
ACH-000823,-0.0307069025459
ACH-000824,-0.0100909915491
ACH-000827,-0.0172730099613
ACH-000829,0.058639571641800003
ACH-000831,0.00372043087711
ACH-000832,0.0552572686718
ACH-000833,-0.0650763194714
ACH-000834,-0.24098665006900002
ACH-000835,-0.13090022074899998
ACH-000836,-0.0175706858015
ACH-000837,-0.242490717025
ACH-000838,-0.199576234255
ACH-000839,0.09033563673219999
ACH-000840,-0.0821945404734
ACH-000841,-0.147621272089
ACH-000843,-0.089775504402
ACH-000846,-0.37906227057999997
ACH-000847,-0.12053489860300001
ACH-000848,-0.23219759948399998
ACH-000849,-0.172378253
ACH-000851,-0.250445349268
ACH-000855,-0.260245685658
ACH-000856,-0.150576124496
ACH-000858,-0.173696677398
ACH-000859,-0.29884074444200004
ACH-000861,-0.0399756060381
ACH-000862,-0.033751504201700006
ACH-000865,-0.0528239275698
ACH-000866,-0.134430555042
ACH-000867,-0.0570173306179
ACH-000869,0.131421295939
ACH-000872,-0.107967513238
ACH-000873,0.0929667133606
ACH-000876,-0.0751735373256
ACH-000878,-0.118917844835
ACH-000880,-0.0243317348833
ACH-000881,-0.0792255930482
ACH-000882,-0.027170741031999998
ACH-000884,-0.00513821426242
ACH-000885,0.0606075139492
ACH-000887,-0.0432560913789
ACH-000888,-0.131524151991
ACH-000889,0.08685809882279999
ACH-000890,-0.240570442998
ACH-000896,-0.223795229521
ACH-000898,-0.123649473261
ACH-000900,-0.21456247852200003
ACH-000901,-0.137915478815
ACH-000905,0.181821165546
ACH-000906,-0.05773403532719999
ACH-000907,-0.264164204415
ACH-000910,-0.228442178653
ACH-000911,0.00835644308558
ACH-000912,-0.14540431297
ACH-000913,-0.114326470551
ACH-000915,0.0111179983339
ACH-000916,0.0015986619099
ACH-000917,-0.148765120781
ACH-000921,-0.163704888947
ACH-000924,0.000942056684369
ACH-000926,-0.133472948026
ACH-000928,-0.042475855427999996
ACH-000929,-0.23090424969999998
ACH-000932,0.117841041493
ACH-000935,-0.0257456179006
ACH-000936,-0.235930158454
ACH-000937,-0.178190314632
ACH-000938,-0.0721865397958
ACH-000939,-0.137394113262
ACH-000941,-0.08663694745799999
ACH-000943,-0.07892042228639999
ACH-000946,-0.208092616883
ACH-000947,-0.0318294096977
ACH-000948,-0.0649998947576
ACH-000950,-0.0693366694972
ACH-000953,-0.0461704542879
ACH-000957,-0.06825262523030001
ACH-000958,-0.150232538321
ACH-000960,-0.08185923688510001
ACH-000963,-0.09655648899189999
ACH-000968,0.134584568168
ACH-000969,0.08987767277429999
ACH-000973,-0.056416388622699994
ACH-000974,0.0170193880906
ACH-000975,0.06610567068300001
ACH-000976,0.07225065392689999
ACH-000978,0.0192979383101
ACH-000980,-0.0713398828109
ACH-000984,0.015480807959
ACH-000986,-0.145055314957
ACH-000988,0.011863516508299999
ACH-000993,0.07016418114299999
ACH-000994,-0.0542625747384
ACH-000996,-0.145707951359
ACH-001001,0.0182029293881
ACH-001020,0.0301765320897
ACH-001028,0.0193355711507
ACH-001031,0.08149915567039999
ACH-001038,-0.220865995861
ACH-001048,0.126506930824
ACH-001050,-0.0681088113638
ACH-001053,0.0322587042392
ACH-001054,-0.0399212489036
ACH-001061,-0.19539515465500001
ACH-001067,-0.155037918891
ACH-001075,-0.144060751894
ACH-001096,-0.178162614771
ACH-001128,-0.288160723329
ACH-001134,-0.0808072786035
ACH-001151,-0.114810253894
ACH-001163,-0.0716369344628
ACH-001164,-0.169755028981
ACH-001173,-0.0180590161734
ACH-001183,-0.0630015249933
ACH-001184,0.094757962975
ACH-001190,-0.0169561459
ACH-001192,-0.39848514424500003
ACH-001193,0.06482968634880001
ACH-001196,-0.022877174131
ACH-001197,-0.33731117879199995
ACH-001205,0.015925214499299997
ACH-001211,0.0338559641995
ACH-001212,0.23066021893599997
ACH-001228,-0.206301648508
ACH-001232,-0.0874597161399
ACH-001239,-0.16833571220899998
ACH-001274,-0.154447974095
ACH-001275,0.0109337627627
ACH-001277,0.108240715376
ACH-001278,0.00179360420606
ACH-001280,-0.05587373775119999
ACH-001283,-0.033322573274400004
ACH-001289,-0.216228812831
ACH-001295,-0.0597512068293
ACH-001300,-0.046590513853400004
ACH-001301,-0.216789619095
ACH-001302,-0.18366907246
ACH-001303,-0.260487063739
ACH-001306,-0.0187570950193
ACH-001318,-0.221191871182
ACH-001322,-0.0817050208548
ACH-001328,0.117912342011
ACH-001332,-0.23162285723
ACH-001333,-0.294424495627
ACH-001336,0.061014623851199996
ACH-001340,-0.12847194775
ACH-001346,-0.180195857349
ACH-001353,-0.249232562223
ACH-001354,-0.0450445432319
ACH-001367,-0.140489521612
ACH-001368,-0.164310644478
ACH-001374,0.046112630609800004
ACH-001375,-0.00984990158241
ACH-001377,-0.0606211134689
ACH-001380,-0.106520969643
ACH-001391,-0.127692414491
ACH-001407,-0.254904713275
ACH-001408,-0.0843101260145
ACH-001413,-0.170900590595
ACH-001430,-0.030619413398899998
ACH-001431,-0.128849857465
ACH-001450,-0.0830346270033
ACH-001496,0.00934729217205
ACH-001500,-0.0774562337773
ACH-001521,0.19077320645399998
ACH-001523,0.0011132879223399999
ACH-001532,-0.0125922428179
ACH-001536,0.056000074322699996
ACH-001550,-0.11114894465
ACH-001552,-0.147919837336
ACH-001554,-0.052365584314299995
ACH-001645,0.0749538312371
ACH-001654,-0.137554648817
ACH-001715,0.14133993040999998
ACH-001735,-0.163031469303
ACH-001736,-0.05382756951309999
ACH-001737,-0.43658325356600003
ACH-001740,0.05171316047180001
ACH-001745,-0.184788875826
ACH-001750,0.0936471729037
ACH-001765,-0.20854308473900002
ACH-001956,-0.0664279924954
ACH-001957,-0.20544968826999999
