,ART5 (116969)
ACH-000004,-0.0176275318224
ACH-000007,0.158060515444
ACH-000009,-0.0791342192547
ACH-000011,0.108148742104
ACH-000012,0.0395947945825
ACH-000013,0.0609625979904
ACH-000014,-0.0767029927609
ACH-000015,-0.0177446833843
ACH-000017,0.120938551492
ACH-000018,0.082486871572
ACH-000019,-0.0418064647298
ACH-000021,-0.051459018801600004
ACH-000022,0.019853878010700002
ACH-000025,-0.0371133130066
ACH-000028,-0.12367980740800001
ACH-000030,0.00757220244634
ACH-000035,0.021654533303
ACH-000036,-0.0452882185415
ACH-000037,-0.0165282201536
ACH-000039,-0.08208423174269999
ACH-000040,-0.33747316994000004
ACH-000041,-0.14391811646400002
ACH-000042,-0.227736017957
ACH-000045,-0.00446132746805
ACH-000047,-0.14024850292500002
ACH-000052,0.222625973361
ACH-000053,-0.0043845288285600005
ACH-000054,-0.043145027604
ACH-000055,0.032229572294
ACH-000060,-0.0446063488169
ACH-000067,0.134157978416
ACH-000070,0.0485752932563
ACH-000075,0.112487111857
ACH-000078,-0.0967758572285
ACH-000082,-0.022970722986300002
ACH-000085,0.170606621835
ACH-000086,0.008858352989870002
ACH-000087,0.415639359129
ACH-000092,0.0560577798709
ACH-000095,0.02193456005
ACH-000097,0.08766644720689999
ACH-000098,-0.00466261682884
ACH-000099,0.023144491123599998
ACH-000108,-0.07662413417510001
ACH-000113,-0.00551458867297
ACH-000115,-0.104480594568
ACH-000116,-0.014417416750700001
ACH-000118,0.0804679211031
ACH-000120,-0.100098112086
ACH-000123,-0.053934855578
ACH-000127,0.0257971680095
ACH-000128,-0.10374154944399999
ACH-000132,0.00959554936234
ACH-000133,0.0696439647088
ACH-000137,0.122183228236
ACH-000138,-0.13652705
ACH-000142,0.022281315083499998
ACH-000143,0.178303544444
ACH-000146,-0.0128576166941
ACH-000148,0.028159096479599997
ACH-000150,-0.22650336980799998
ACH-000152,-0.0411775423756
ACH-000153,0.13542718519000002
ACH-000159,-0.0327672823528
ACH-000160,0.0287866959548
ACH-000163,0.0585608071806
ACH-000167,-0.136553395394
ACH-000168,0.147222677464
ACH-000169,-0.0530219248388
ACH-000178,0.0335859462098
ACH-000182,0.056629085449099996
ACH-000183,-0.009117930297549998
ACH-000188,0.0390606224991
ACH-000189,-0.05906553402419999
ACH-000190,0.0661984686401
