,ARPC5L (81873)
ACH-000221,0.0831655832246
ACH-000222,-0.134820333475
ACH-000223,0.0149796079888
ACH-000226,0.10283132192700001
ACH-000227,-0.273793374548
ACH-000228,0.0855888017523
ACH-000231,-0.000998715079713
ACH-000232,-0.066819577953
ACH-000233,0.028804819874400003
ACH-000234,-0.295270338295
ACH-000235,-0.025007383285500003
ACH-000237,0.0388092377137
ACH-000238,-0.0338792615283
ACH-000243,-0.192379416723
ACH-000244,0.127524828257
ACH-000246,0.005062585396470001
ACH-000248,-0.132786487828
ACH-000250,-0.112323732858
ACH-000251,0.007375847277159999
ACH-000253,-0.0436927843551
ACH-000255,-0.113301567205
ACH-000256,-0.18230122966499998
ACH-000257,0.28918301283000003
ACH-000258,-0.15686904206
ACH-000259,-0.05265847212730001
ACH-000260,0.0340728425916
ACH-000261,-0.047449228993499994
ACH-000262,-0.0662444988284
ACH-000263,0.06794089033549999
ACH-000264,-0.1875963203
ACH-000265,-0.126996902375
ACH-000266,-0.0167313486524
ACH-000272,0.0793926308864
ACH-000273,-0.016198410296499998
ACH-000274,-0.0163577648694
ACH-000277,-0.19261847354400002
ACH-000278,-0.10974585702299999
ACH-000279,0.057207852774400006
ACH-000280,-0.17285058835900002
ACH-000281,0.027142144846600002
ACH-000288,-0.0250812810769
ACH-000291,0.0297964303233
ACH-000293,-0.0306591924173
ACH-000294,0.0569669713117
ACH-000295,0.146202444297
ACH-000296,-0.06636936130469999
ACH-000302,-0.0740966164002
ACH-000304,-0.345586351352
ACH-000307,0.0074051509473
ACH-000308,-0.028854392476
ACH-000310,0.0800745067757
ACH-000311,-0.0204276095508
ACH-000312,-0.0832477509798
ACH-000315,-0.024174488859700003
ACH-000316,-0.011896020040799999
ACH-000317,0.23532702833900002
ACH-000318,-0.037960843473900004
ACH-000319,0.0251066486499
ACH-000320,0.26389234828499997
ACH-000322,0.135074800674
ACH-000323,-0.17724774171399998
ACH-000324,0.0442430199367
ACH-000329,-0.07726268329689999
ACH-000330,-0.0612384596582
ACH-000331,0.0181630010575
ACH-000332,-0.0352109130302
ACH-000334,0.0263224235408
ACH-000335,-0.244632726479
ACH-000336,-0.08676630830869998
ACH-000337,0.201360257861
ACH-000339,-0.061010267344500005
ACH-000341,0.271195777127
ACH-000348,-0.0100333644211
ACH-000350,0.00332534926626
ACH-000352,0.0517473064945
ACH-000356,-0.0165050308834
ACH-000361,0.074801996716
ACH-000362,-0.08481368228219999
ACH-000363,0.029622073439999997
ACH-000364,-0.06944233038919999
ACH-000365,0.132803183313
ACH-000366,-0.04509976730219999
ACH-000368,-0.0473407003558
ACH-000374,-0.015009963454899999
ACH-000375,0.0647203437065
ACH-000376,-0.10758867627
ACH-000381,-0.238239797065
ACH-000383,-0.054564734597500004
ACH-000387,0.03938098817709999
ACH-000389,-0.13242220169299998
ACH-000390,0.00706752383859
ACH-000393,-0.204797981367
ACH-000395,-0.169809539221
ACH-000397,-0.0910055738155
ACH-000401,-0.113843800505
ACH-000402,1.25398939175
ACH-000403,-0.265237867698
ACH-000404,0.153949119293
ACH-000406,-0.0281224742966
ACH-000407,-0.22071654412900002
ACH-000408,0.065850011169
ACH-000410,0.0778030096941
ACH-000411,-0.042608549668
ACH-000414,0.0595332478395
ACH-000415,-0.11083967453299999
ACH-000416,-0.0384052260555
ACH-000420,-0.106469397205
ACH-000421,-0.000433045418855
ACH-000424,0.0546683838184
ACH-000425,-0.09591209860300001
ACH-000426,0.21185911624499998
ACH-000427,0.00662723962527
ACH-000433,0.157377674258
ACH-000436,-0.170234386104
ACH-000444,-0.119532610616
ACH-000445,-0.072834049237
ACH-000448,-0.0171762296614
ACH-000450,-0.108329318042
ACH-000452,-0.07278376274739999
ACH-000454,-0.0536228474333
ACH-000458,-0.20475731335499997
ACH-000459,-0.182056948401
ACH-000460,-0.06030273146000001
ACH-000461,-0.0368588270545
ACH-000463,0.015026018567700002
ACH-000464,-0.0738648521427
ACH-000466,-0.0553617020139
ACH-000467,-0.0919575521411
ACH-000468,0.11747424765999999
ACH-000469,-0.022047241096399998
ACH-000470,0.11358422088400001
ACH-000471,-0.07307344063639999
ACH-000472,0.0155872925023
ACH-000473,0.097998920884
ACH-000475,0.0332622251709
ACH-000476,-0.00520132253792
ACH-000477,0.0277411229654
ACH-000480,0.038017514634300004
ACH-000481,0.0616436060365
ACH-000483,-0.115970069246
ACH-000484,0.09898017251260001
ACH-000485,-0.114458671428
ACH-000486,0.04582960358799999
ACH-000487,0.0297882655919
ACH-000488,0.0296688357896
ACH-000490,-0.19596741862300002
ACH-000491,-0.122461789958
ACH-000495,0.12912896888
ACH-000496,0.09096562060080002
ACH-000499,-0.206890712081
ACH-000500,-0.122174310658
ACH-000502,-0.07020151854180001
ACH-000503,0.0918740954074
ACH-000505,0.013325734926499999
ACH-000507,-0.18336727942699999
ACH-000510,0.053287881425300006
ACH-000511,-0.107387434613
ACH-000512,-0.172072960321
ACH-000516,-0.036881263365
ACH-000517,-0.087245748999
ACH-000518,-0.12479365840600001
ACH-000520,-0.11378358484099999
ACH-000521,0.055398476376999996
ACH-000522,-0.112532499309
ACH-000524,-0.019516166561099998
ACH-000527,-0.00447930095257
ACH-000528,-0.0114653674064
ACH-000537,-0.051092315136599994
ACH-000541,0.08211264274010001
ACH-000542,-0.0589768658795
ACH-000544,-0.0446446519052
ACH-000545,0.25313269564
ACH-000547,0.10389073787999999
ACH-000548,0.0183652837931
ACH-000549,-0.0878359438624
ACH-000550,-0.17350403218899998
ACH-000552,-0.0675311258634
ACH-000556,-0.39705087192599997
ACH-000557,-0.12034016217599999
ACH-000570,-0.188329221899
ACH-000571,0.0766978882058
ACH-000573,0.0535992564026
ACH-000576,0.058013688729099996
ACH-000580,0.0305490819614
ACH-000584,-0.0795118473735
ACH-000585,-0.0067409849513199996
ACH-000588,0.0985645716684
ACH-000589,0.0946094897573
ACH-000591,0.000463878806458
ACH-000593,-0.11290470497000002
ACH-000600,0.0773501904923
ACH-000601,0.00836707741026
ACH-000604,0.0831090669866
ACH-000605,0.042729464309700003
ACH-000606,-0.18834416887400002
ACH-000608,-0.158722699521
ACH-000614,0.0296585798654
ACH-000616,0.0912938166255
ACH-000618,-0.00791332618502
ACH-000619,-0.08536021338510001
ACH-000620,-0.09603266670880001
ACH-000621,0.013575362136500001
ACH-000622,-0.282770785358
ACH-000623,0.0262869494876
ACH-000624,0.010319134991799999
ACH-000627,0.0844797144302
ACH-000630,-0.293800874631
ACH-000632,0.0801672238968
ACH-000633,-0.00893529733989
ACH-000637,-0.0806221576585
ACH-000638,0.014440163446400001
ACH-000646,-0.10383433048900001
ACH-000647,0.0382257959102
ACH-000648,-0.164743722291
ACH-000649,-0.0975342277453
ACH-000651,-0.0468688219367
ACH-000652,-0.159807531877
ACH-000653,-0.103193017141
ACH-000657,-0.058109055379999996
ACH-000658,-0.0584005902561
ACH-000661,-0.110132819971
ACH-000662,-0.456730307952
ACH-000663,-0.12765968908199998
ACH-000665,-0.038458583738800005
ACH-000671,-0.141579773004
ACH-000673,-0.06869375849359999
ACH-000676,-0.153210513788
ACH-000677,-0.255821395692
ACH-000681,-0.160082902065
ACH-000682,-0.0131965867573
ACH-000683,-0.0901301397714
ACH-000684,-0.013040949843
ACH-000688,-0.0626320784256
ACH-000693,0.0921295761745
ACH-000694,-0.049615380718800006
ACH-000695,-0.149056404646
ACH-000696,-0.18570824403499997
ACH-000697,0.12969154948
ACH-000699,0.051790161343099994
ACH-000701,-0.10576462275699999
ACH-000706,-0.14134113589400002
ACH-000711,-0.0676882032041
ACH-000713,-0.12643142003900001
ACH-000714,-0.0892702155067
ACH-000718,-0.0726566722408
ACH-000720,-0.0928924672718
ACH-000721,-0.125483281963
ACH-000724,-0.489644803269
ACH-000725,-0.10436875481100001
ACH-000732,0.0284241219475
ACH-000734,-0.115825454352
ACH-000735,-0.0450542299146
ACH-000736,-0.0226228343462
ACH-000738,-0.047891770140699993
ACH-000746,-0.20717744219300002
ACH-000747,-0.10391395117900001
ACH-000748,-0.0701228509302
ACH-000753,-0.14683425721100002
ACH-000756,0.0672879045516
ACH-000757,-0.03605648656930001
ACH-000758,-0.0475822293091
ACH-000760,0.15576340629000002
ACH-000763,0.212354899373
ACH-000764,-0.240624321212
ACH-000765,0.07891601056599999
ACH-000766,0.00361761398798
ACH-000767,-0.014812544355299998
ACH-000768,-0.0390230763415
ACH-000769,-0.09474295641529999
ACH-000770,0.0206072695222
ACH-000771,-0.13407948726900001
ACH-000773,0.189841277121
ACH-000776,-0.403193880206
ACH-000777,0.0312201289661
ACH-000778,-0.00894819423086
ACH-000781,-0.0413741621612
ACH-000782,-0.18968093907400002
ACH-000783,-0.22568307245299998
ACH-000784,0.00432392428184
ACH-000785,0.0358304013374
ACH-000787,-0.021460053424299998
ACH-000788,-0.0157886128719
ACH-000791,-0.0029078047025900004
ACH-000792,-0.141246388082
ACH-000794,-0.054715702542000005
ACH-000796,-0.0684746216198
ACH-000799,-0.026893329472599998
ACH-000800,-0.12226462285999999
ACH-000802,0.181315706547
ACH-000804,0.058188015674099994
ACH-000805,0.0239016360983
ACH-000809,0.054561419582000004
ACH-000810,-0.133437720221
ACH-000811,-0.11316803056600001
ACH-000817,0.131107887514
ACH-000819,-0.044525662983300004
ACH-000820,-0.0328925895958
ACH-000821,0.0713017559146
ACH-000822,0.038355529612800005
ACH-000823,-0.0499033138279
ACH-000824,-0.0532321178415
ACH-000827,-0.069998839676
ACH-000829,-0.221830576891
ACH-000831,-0.163597766683
ACH-000832,0.023023442154000002
ACH-000833,0.005492761554060001
ACH-000834,-0.0892002143752
ACH-000835,-0.114189788622
ACH-000836,0.0194350574564
ACH-000837,0.12957384446599998
ACH-000838,-0.131010950615
ACH-000839,0.0137746811468
ACH-000840,0.06951135916010001
ACH-000841,-0.12354137166
ACH-000843,0.021472249803499998
ACH-000846,-0.0708066960139
ACH-000847,-0.0509504379614
ACH-000848,0.11837534268899999
ACH-000849,-0.0643745866467
ACH-000851,0.00219302986423
ACH-000855,0.077397157989
ACH-000856,-0.34201101926399996
ACH-000858,0.023346229784900002
ACH-000859,-0.0178595978468
ACH-000861,0.0249895660842
ACH-000862,-0.0869500106402
ACH-000865,-0.021069092275999998
ACH-000866,0.09989824191289999
ACH-000867,0.132677713321
ACH-000869,0.0710093663025
ACH-000872,0.00522396225243
ACH-000873,-0.11942653592800001
ACH-000876,0.048186920989100004
ACH-000878,-0.0324815049904
ACH-000880,-0.15413086551400002
ACH-000881,-0.14280534142999998
ACH-000882,0.125596290277
ACH-000884,0.0789471417684
ACH-000885,-0.16417609386
ACH-000887,-0.0574692283847
ACH-000888,-0.125137931448
ACH-000889,0.005199753053100001
ACH-000890,-0.0503392580635
ACH-000896,-0.00893910405262
ACH-000898,-0.03284500324009999
ACH-000900,-0.0707146352914
ACH-000901,-0.0867856149354
ACH-000905,-0.04785707270930001
ACH-000906,0.021687958522999998
ACH-000907,-0.0787873963381
ACH-000910,0.020160770225
ACH-000911,-0.09760109406050001
ACH-000912,-0.0879800954008
ACH-000913,-0.18124251864500002
ACH-000915,0.0290596514108
ACH-000916,-0.327790399668
ACH-000917,0.00409327505297
ACH-000921,-0.139341183727
ACH-000924,0.0662555730291
ACH-000926,-0.151669556935
ACH-000928,0.048226980804399994
ACH-000929,-0.101157643651
ACH-000932,0.107739933564
ACH-000935,0.0676085208253
ACH-000936,-0.103440902178
ACH-000937,-0.123611479007
ACH-000938,-0.0166127024081
ACH-000939,-0.07020679563469999
ACH-000941,-0.00581491077713
ACH-000943,-0.051727825563000006
ACH-000946,-0.092534965555
ACH-000947,-0.0630388785573
ACH-000948,-0.0495174476073
ACH-000950,-0.154476864312
ACH-000953,-0.0696093798989
ACH-000957,0.17742182448899999
ACH-000958,0.0388094180771
ACH-000960,-0.0522844856465
ACH-000963,-0.134251837276
ACH-000968,0.056135214847499997
ACH-000969,-0.301291646275
ACH-000973,-0.0418832676284
ACH-000974,-0.0887536739962
ACH-000975,0.0406804458582
ACH-000976,-0.116750231797
ACH-000978,0.464300095255
ACH-000980,-0.005243909009409999
ACH-000984,-0.0570388253052
ACH-000986,-0.011134197511
ACH-000988,-0.039346266952
ACH-000993,-0.14003352867799998
ACH-000994,-0.07329915389160001
ACH-000996,-0.0103221678568
ACH-001001,-0.0359145168325
ACH-001020,0.20608311858800002
ACH-001028,-0.0888185561816
ACH-001031,-0.213080941219
ACH-001038,-0.070144785705
ACH-001048,-0.032676583764
ACH-001050,0.0397938858825
ACH-001053,-0.142118092852
ACH-001054,-0.0481490416691
ACH-001061,0.015419454433200001
ACH-001067,-0.20885551265299998
ACH-001075,0.171987579313
ACH-001096,-0.174804120352
ACH-001128,-0.624796348163
ACH-001134,-0.12038232447999998
ACH-001151,-0.141867647248
ACH-001163,-0.056297970280800004
ACH-001164,0.067075922622
ACH-001173,0.0740847486408
ACH-001183,-0.117527931773
ACH-001184,-0.0065521349905699995
ACH-001190,-0.0145075551339
ACH-001192,-0.0170535607603
ACH-001193,0.22933719464400001
ACH-001196,-0.00452223005251
ACH-001197,-0.329654985918
ACH-001205,-0.18834585355900002
ACH-001211,0.33848176408799996
ACH-001212,-0.285560516461
ACH-001228,-0.155073767185
ACH-001232,-0.0929148835645
ACH-001239,-0.165178785021
ACH-001274,-0.00936661637943
ACH-001275,-0.19111993979800002
ACH-001277,-0.23319112060400002
ACH-001278,-0.22251413321400001
ACH-001280,-0.0873320310044
ACH-001283,-0.150128267841
ACH-001289,-0.0011413987321099999
ACH-001295,-0.0279703964472
ACH-001300,0.0628295541033
ACH-001301,-0.11778373007500001
ACH-001302,-0.120175649484
ACH-001303,0.0808245091467
ACH-001306,0.00685930062364
ACH-001318,0.014556132123399998
ACH-001322,-0.08616251353049999
ACH-001328,-0.04625209035680001
ACH-001332,-0.0250017937225
ACH-001333,-0.186088720137
ACH-001336,-0.0509565445709
ACH-001340,-0.107546133156
ACH-001346,-0.0354332024306
ACH-001353,0.0583475748219
ACH-001354,0.027052316181099996
ACH-001367,-0.138596455545
ACH-001368,-0.00077103763293
ACH-001374,-0.258297243166
ACH-001375,0.0367590044855
ACH-001377,0.037372075978099994
ACH-001380,-0.163830790246
ACH-001391,-0.155347534492
ACH-001407,-0.0157188815087
ACH-001408,-0.309126197983
ACH-001413,-0.0424131313843
ACH-001430,0.046371563915999996
ACH-001431,0.0290630427038
ACH-001450,0.10606556475
ACH-001496,0.05479758904019999
ACH-001500,0.0295117397279
ACH-001521,0.0183827847257
ACH-001523,0.058854834916699995
ACH-001532,-0.126943982453
ACH-001536,-0.0993341278189
ACH-001550,-0.0705720698878
ACH-001552,0.037560098014
ACH-001554,-0.0480278177477
ACH-001645,-0.0773633359526
ACH-001654,-0.07321803601360001
ACH-001715,-0.255410349387
ACH-001735,0.0477672413227
ACH-001736,0.044505690379800004
ACH-001737,-0.249137203055
ACH-001740,-0.246042250909
ACH-001745,-0.0870109643502
ACH-001750,-0.0845795129013
ACH-001765,-0.0161271266589
ACH-001956,-0.061144778865400005
ACH-001957,-0.0863927752826
