,PFDN1 (5201)
ACH-000004,-1.23529502729
ACH-000007,-1.03728440058
ACH-000009,-0.868868444764
ACH-000011,-1.58383940459
ACH-000012,-0.9365374449160001
ACH-000013,-1.1338556495799998
ACH-000014,-1.30078680663
ACH-000015,-1.4359083600600002
ACH-000017,-0.622077764548
ACH-000018,-0.8890745488609999
ACH-000019,-0.7560589156219999
ACH-000021,-0.617982956419
ACH-000022,-1.12177791442
ACH-000025,-0.781881727119
ACH-000028,-1.2282896079899999
ACH-000030,-1.4484185457700003
ACH-000035,-0.585099503393
ACH-000036,-1.22179542296
ACH-000037,-0.853756416266
ACH-000039,-1.15472207869
ACH-000040,-0.981421042256
ACH-000041,-0.882642339862
ACH-000042,-1.3062475633
ACH-000045,-1.14786395939
ACH-000047,-0.949397847121
ACH-000052,-0.849543220814
ACH-000053,-0.812593260203
ACH-000054,-1.38696163133
ACH-000055,-0.601030024771
ACH-000060,-0.9942057631219999
ACH-000067,-1.2292270481799998
ACH-000070,-0.561893294201
ACH-000075,-0.921125633827
ACH-000078,-0.668328332138
ACH-000082,-1.01057778327
ACH-000085,-1.5600203853
ACH-000086,-0.7976831112289999
ACH-000087,-1.13779384164
ACH-000092,-0.44378211842500004
ACH-000095,-0.725499085874
ACH-000097,-1.2502350170999998
ACH-000098,-0.660964758366
ACH-000099,-0.353236109936
ACH-000108,-1.3455532998100002
ACH-000113,-0.8915402933040001
ACH-000115,-0.730468416418
ACH-000116,-1.53932130456
ACH-000118,-1.16600249449
ACH-000120,-0.685752103029
ACH-000123,-1.18470120894
ACH-000127,-0.933089230742
ACH-000128,-1.61214289853
ACH-000132,-0.935890681862
ACH-000133,-1.04367709938
ACH-000137,-1.2681124377500002
ACH-000138,-0.882293013488
ACH-000142,-0.937405569028
ACH-000143,-0.559967363449
ACH-000146,-0.770088176702
ACH-000148,-0.800651558483
ACH-000150,-0.995154976887
ACH-000152,-0.7305673560089999
ACH-000153,-1.2295248086
ACH-000159,-0.436831727742
ACH-000160,-1.4497347887099998
ACH-000163,-1.1604942802200002
ACH-000167,-0.9440039634659999
ACH-000168,-0.860930612306
ACH-000169,-1.06368887323
ACH-000178,-1.07318748234
ACH-000182,-0.586818041438
ACH-000183,-0.8044206132680001
ACH-000188,-1.40856127942
ACH-000189,-1.0757821226
ACH-000190,-0.408983298203
ACH-000198,-0.8894010395630001
ACH-000204,-1.12242558713
ACH-000206,-0.441462500882
ACH-000207,-1.76835650777
ACH-000211,-1.41963388222
ACH-000215,-0.699258932792
ACH-000221,-0.9186268180130001
ACH-000222,-1.05809977779
ACH-000223,-0.643779146687
ACH-000226,-0.7432575386470001
ACH-000227,-0.44077007943
ACH-000228,-1.43064936301
ACH-000231,-0.8758737207969999
ACH-000232,-1.2244811439499999
ACH-000233,-0.550402554476
ACH-000234,-0.388373828657
ACH-000235,-0.824801896561
ACH-000237,-0.972917545899
ACH-000238,-1.5362100578600002
ACH-000243,-1.17791424565
ACH-000244,-1.32464429125
ACH-000246,-0.45985221351000005
ACH-000248,-0.807882542865
ACH-000250,-1.1827211919299998
ACH-000251,-0.576950543826
ACH-000253,-0.929468473369
ACH-000255,-1.48896822329
ACH-000256,-0.455367156818
ACH-000257,-0.760905576444
ACH-000258,-0.27153523612
ACH-000259,-0.728532916319
ACH-000260,-1.40734211781
ACH-000261,-1.36950804901
ACH-000262,-1.09518997896
ACH-000263,-1.2087468621600002
ACH-000264,-1.4396593828400002
ACH-000265,-1.1571492887000001
ACH-000266,-1.36530813963
ACH-000272,-0.427594217069
ACH-000273,-0.966387966304
ACH-000274,-0.9122188872589999
ACH-000277,-0.613682115582
ACH-000278,-0.253672472477
ACH-000279,-1.07564547935
ACH-000280,-1.7354481632599998
ACH-000281,-1.17757448361
ACH-000288,-1.02139556582
ACH-000291,-0.829492551537
ACH-000293,-0.35642307153700004
ACH-000294,-1.0675863918200001
ACH-000295,-0.810983388732
ACH-000296,-0.70228853025
