,IGFL1 (374918)
ACH-000004,0.42773083930100003
ACH-000007,0.397198812053
ACH-000009,0.415494739737
ACH-000011,0.5977864539109999
ACH-000012,0.339765068218
ACH-000013,0.40974884668399997
ACH-000014,0.443405625775
ACH-000015,0.294251988596
ACH-000017,0.551208661046
ACH-000018,0.51038938782
ACH-000019,0.676762948266
ACH-000021,0.369374358227
ACH-000022,0.48344862720799997
ACH-000025,0.626189220656
ACH-000028,0.463872258075
ACH-000030,0.528603016344
ACH-000035,0.503203233563
ACH-000036,0.684602576586
ACH-000037,0.591428484775
ACH-000039,0.552414178942
ACH-000040,0.751521223347
ACH-000041,0.603667990404
ACH-000042,0.49538011253700004
ACH-000045,0.45874224896000004
ACH-000047,0.384862304045
ACH-000052,0.5506932978760001
ACH-000053,0.176638877714
ACH-000054,0.50674121491
ACH-000055,0.43826444489699995
ACH-000060,0.745691729428
ACH-000067,0.423497515201
ACH-000070,0.6324513697909999
ACH-000075,0.331682076814
ACH-000078,0.316182936788
ACH-000082,0.679050687481
ACH-000085,0.657414358795
ACH-000086,0.488694458173
ACH-000087,0.453160764069
ACH-000092,0.48001547647
ACH-000095,0.442349615688
ACH-000097,0.44651066272600004
ACH-000098,0.422660217145
ACH-000099,0.323085144122
ACH-000108,0.32469448742699997
ACH-000113,0.394948341539
ACH-000115,0.34042069320600005
ACH-000116,0.59113820212
ACH-000118,0.418306856583
ACH-000120,0.12295567514399999
ACH-000123,0.557078405635
ACH-000127,0.517816657109
ACH-000128,0.5506008560629999
ACH-000132,0.534332676443
ACH-000133,0.438452344093
ACH-000137,0.33784973905500004
ACH-000138,0.250492467082
ACH-000142,0.44568779694300004
ACH-000143,0.414634786718
ACH-000146,0.491082523299
ACH-000148,0.520146338724
ACH-000150,0.27964078425
ACH-000152,0.521063147149
ACH-000153,0.0863554683461
ACH-000159,0.423561176201
ACH-000160,0.549118392738
ACH-000163,0.39246039475100003
ACH-000167,0.5723941131570001
ACH-000168,0.39386384576300004
ACH-000169,0.564660292295
ACH-000178,0.47774241783
ACH-000182,0.337696989662
ACH-000183,0.41343461476800003
ACH-000188,0.603856985033
ACH-000189,0.424714993524
ACH-000190,0.319577448979
ACH-000198,0.41963891325
ACH-000204,0.415931468267
ACH-000206,0.596960318362
ACH-000207,0.731045762738
ACH-000211,0.498953908531
ACH-000215,0.608368159677
ACH-000221,0.24598011151000002
ACH-000222,0.452813926602
ACH-000223,0.439059573336
ACH-000226,0.419422490749
ACH-000227,0.9576376590569999
ACH-000228,0.465427088285
ACH-000231,0.614715048914
ACH-000232,0.624498088113
ACH-000233,0.414285920114
ACH-000234,0.746669238581
ACH-000235,0.47158815695399997
ACH-000237,0.42526259183
ACH-000238,0.49643309304899996
ACH-000243,0.398551169713
ACH-000244,0.506837541953
ACH-000246,0.343604581751
ACH-000248,0.5827500477499999
ACH-000250,0.441647618031
ACH-000251,0.660232343361
ACH-000253,0.541412939924
ACH-000255,0.36506188595
ACH-000256,0.17208223021
ACH-000257,0.390698821275
ACH-000258,0.638970248018
ACH-000259,0.43211101063199997
ACH-000260,0.326339802797
ACH-000261,0.620828657373
ACH-000262,0.339835028368
ACH-000263,0.58421664306
ACH-000264,0.613770613242
ACH-000265,0.270284321763
ACH-000266,0.416547547949
ACH-000272,0.5620288485880001
ACH-000273,0.557198182422
ACH-000274,0.604916301074
ACH-000277,0.630922372582
ACH-000278,0.446231964587
ACH-000279,0.557357056927
ACH-000280,0.309596902333
ACH-000281,0.40414172711400004
ACH-000288,0.539864990902
ACH-000291,0.362262013413
ACH-000293,0.412072562307
ACH-000294,0.14440999990800002
ACH-000295,0.6533259034660001
ACH-000296,0.117254009419
ACH-000302,0.306843041146
ACH-000304,0.305100677584
ACH-000307,0.540420270542
ACH-000308,0.388887961359
ACH-000310,0.5225515571589999
ACH-000311,0.36102289500100004
ACH-000312,0.5730245581310001
ACH-000315,0.31077041153499996
ACH-000316,0.41316424189900003
ACH-000317,0.415055203436
ACH-000318,0.28491580223
ACH-000319,0.430438032747
ACH-000320,0.340479312333
ACH-000322,0.604888677419
