,NOSIP (51070)
ACH-000510,-0.27325415136500003
ACH-000511,-0.422956031262
ACH-000512,-0.39915158703500003
ACH-000516,0.13383269232699999
ACH-000517,-0.24503547489900002
ACH-000518,-0.135162106817
ACH-000520,-0.200714178265
ACH-000521,-0.0589101034911
ACH-000522,-0.13127106687
ACH-000524,-0.18768552847800002
ACH-000527,-0.252330746295
ACH-000528,-0.210578555524
ACH-000537,-0.195562974925
ACH-000541,0.053744744771999996
ACH-000542,-0.0467454408192
ACH-000544,-0.156619621562
ACH-000545,-0.044523824219199995
ACH-000547,-0.662425623205
ACH-000548,-0.34199706023500004
ACH-000549,-0.119567742694
ACH-000550,-0.0008103037334750001
ACH-000552,-0.143191683464
ACH-000556,-0.14431895732
ACH-000557,-0.046744184226400004
ACH-000570,-0.0915364295664
ACH-000571,-0.292298211501
ACH-000573,-0.0622429136118
ACH-000576,-0.240541024809
ACH-000580,-0.085347330211
ACH-000584,-0.306897673238
ACH-000585,-0.28777078078400004
ACH-000588,-0.058663543174
ACH-000589,-0.32095206628600004
ACH-000591,-0.0524876267379
ACH-000593,-0.145714911132
ACH-000600,-0.059505140393699994
ACH-000601,-0.172992839797
ACH-000604,-0.173599993474
ACH-000605,-0.401905076175
ACH-000606,-0.45154803691600004
ACH-000608,-0.261157593433
ACH-000614,0.0735534321268
ACH-000616,-0.24804002252799998
ACH-000618,-0.107211291116
ACH-000619,-0.189399635426
ACH-000620,-0.27053438646600003
ACH-000621,-0.09004606373639999
ACH-000622,-0.218508178536
ACH-000623,-0.263633372609
ACH-000624,-0.432926879446
ACH-000627,-0.148352849484
ACH-000630,-0.279193068992
ACH-000632,-0.024833894341700004
ACH-000633,-0.298303882859
ACH-000637,-0.495704369872
ACH-000638,-0.357520427002
ACH-000646,-0.015384689060400001
ACH-000647,-0.0600294941501
ACH-000648,-0.38171117590099995
ACH-000649,-0.42596984229400003
ACH-000651,-0.154783658653
ACH-000652,-0.245384480152
ACH-000653,-0.222857847203
ACH-000657,-0.324992719563
ACH-000658,0.027558318636599997
ACH-000661,-0.259668690957
ACH-000662,-0.181840064161
ACH-000663,-0.372458863431
ACH-000665,-0.18098266151999998
ACH-000671,-0.19434366217399998
ACH-000673,-0.09919880721459999
ACH-000676,-0.06550180387280001
ACH-000677,-0.178542749882
ACH-000681,-0.199182212776
ACH-000682,-0.08932345472010002
ACH-000683,-0.125101611482
ACH-000684,-0.022088960727
ACH-000688,-0.070274038475
ACH-000693,-0.36667001199199994
ACH-000694,-0.288878075679
ACH-000695,-0.249706536424
ACH-000696,-0.22691554528900001
ACH-000697,-0.247664035218
ACH-000699,-0.261286345666
ACH-000701,-0.225499318175
ACH-000706,-0.17375052302299998
ACH-000711,-0.0798480157308
ACH-000713,-0.238771755279
ACH-000714,-0.107349662399
ACH-000718,-0.325540873627
ACH-000720,0.07832134313610001
ACH-000721,-0.020032210138599998
ACH-000724,-0.264063346096
ACH-000725,-0.368244050788
ACH-000732,-0.24328398523400002
ACH-000734,-0.22767124755399998
ACH-000735,-0.21363182870900002
ACH-000736,-0.153094032871
ACH-000738,-0.107328720604
ACH-000746,-0.101883501313
ACH-000747,-0.419153085806
ACH-000748,0.137260686098
ACH-000753,-0.145607911846
ACH-000756,-0.0596282030014
ACH-000757,-0.197561924108
ACH-000758,-0.1516104793
ACH-000760,-0.243725813677
ACH-000763,-0.0981512085804
ACH-000764,-0.40300296361500004
ACH-000765,-0.263304552752
ACH-000766,-0.224987680704
ACH-000767,-0.261588995035
ACH-000768,-0.207264479993
ACH-000769,-0.17117548417999998
ACH-000770,-0.27374901917100003
ACH-000771,-0.25397489162799997
ACH-000773,-0.270970038719
ACH-000776,-0.36460315757
ACH-000777,-0.156727111047
ACH-000778,-0.266909820892
ACH-000781,-0.203318440026
ACH-000782,-0.0361405751394
ACH-000783,-0.347168113181
ACH-000784,-0.219119412341
ACH-000785,-0.251562564645
ACH-000787,-0.589493782985
ACH-000788,-0.0672915073977
ACH-000791,-0.20211796088300002
ACH-000792,-0.340260089054
ACH-000794,-0.49958232690800003
ACH-000796,0.0801091792343
ACH-000799,-0.00984856489562
ACH-000800,-0.30571854570900003
ACH-000802,-0.279585658627
ACH-000804,-0.0050995995847700005
ACH-000805,-0.20359115144900003
ACH-000809,-0.08874643985130001
ACH-000810,0.0616232421911
ACH-000811,-0.22094445613400002
ACH-000817,-0.638540977392
ACH-000819,-0.321927508101
ACH-000820,-0.142713219062
ACH-000821,-0.0388856136976
ACH-000822,-0.33294297187399996
ACH-000823,-0.22074549779199998
ACH-000824,-0.390125251718
ACH-000827,-0.114275462072
ACH-000829,-0.09059507231899999
ACH-000831,-0.351318019976
ACH-000832,-0.32570546880600004
ACH-000833,-0.288156475593
ACH-000834,-0.274732611126
ACH-000835,-0.251329827175
ACH-000836,-0.32470594095800004
ACH-000837,-0.100689093953
ACH-000838,-0.255381223311
ACH-000839,-0.379975797594
ACH-000840,-0.47706050705200004
ACH-000841,-0.07095877053260001
ACH-000843,-0.425744909211
ACH-000846,-0.300830048191
ACH-000847,-0.360917944805
ACH-000848,-0.142090524203
ACH-000849,-0.34766283823
ACH-000851,-0.239955986934
ACH-000855,-0.0809382134909
ACH-000856,-0.224597478479
ACH-000858,-0.206778169405
ACH-000859,-0.168235048585
ACH-000861,-0.04567027841440001
ACH-000862,-0.295569019389
ACH-000865,-0.336527866284
ACH-000866,-0.23076623259
ACH-000867,-0.251533212406
ACH-000869,-0.184649686466
ACH-000872,-0.330092353322
ACH-000873,-0.0746181250208
ACH-000876,-0.217551514012
ACH-000878,0.0214141052057
ACH-000880,-0.254817811156
ACH-000881,-0.029272613378499998
ACH-000882,-0.410218978212
ACH-000884,-0.24741317281300002
ACH-000885,-0.0570880804452
ACH-000887,-0.231174538913
ACH-000888,-0.0803557723492
ACH-000889,-0.08608955077130001
ACH-000890,-0.0937647849225
ACH-000896,0.0375319288157
ACH-000898,-0.19792860346500002
ACH-000900,-0.217411961349
ACH-000901,-0.39593539801
ACH-000905,-0.17594766634300002
ACH-000906,-0.123485419461
ACH-000907,-0.30499439178300003
ACH-000910,-0.13804128097100002
ACH-000911,-0.190572906926
ACH-000912,-0.707977141401
ACH-000913,-0.247741767164
ACH-000915,-0.117692857416
ACH-000916,-0.269355222385
ACH-000917,-0.42954261722
ACH-000921,-0.407523977888
ACH-000924,-0.39566328877499995
ACH-000926,-0.12102401917300001
ACH-000928,-0.107862815895
ACH-000929,-0.19104945236999998
ACH-000932,-0.375097691791
ACH-000935,-0.03493280920630001
ACH-000936,-0.39056798041599994
ACH-000937,0.07426809832310001
ACH-000938,0.09072101015339999
ACH-000939,-0.282982118004
ACH-000941,-0.358675898073
ACH-000943,-0.392816669115
ACH-000946,-0.268762858348
ACH-000947,0.00867575670681
ACH-000948,-0.23330029928000004
ACH-000950,-0.211456469318
ACH-000953,-0.0761398245742
ACH-000957,0.03745154715269999
ACH-000958,-0.482509432933
ACH-000960,-0.0146582133547
ACH-000963,-0.396661455497
ACH-000968,-0.0166081920988
ACH-000969,-0.08544047460560002
ACH-000973,-0.09848874654880001
ACH-000974,-0.412966903157
ACH-000975,-0.163821682785
ACH-000976,-0.371404559151
ACH-000978,-0.143638719254
ACH-000980,-0.124496729684
ACH-000984,-0.25479890136
ACH-000986,-0.15992705618
ACH-000988,-0.108926077497
ACH-000993,-0.521649482092
ACH-000994,-0.0977478203335
ACH-000996,-0.470053689646
ACH-001001,-0.103948677975
ACH-001020,-0.332877504433
ACH-001028,-0.049242089615699994
ACH-001031,-0.100075929549
ACH-001038,-0.0471220117088
ACH-001048,-0.283516720977
ACH-001050,-0.026754149711000003
ACH-001053,-0.207040836898
ACH-001054,0.030678127325499998
ACH-001061,-0.323248547612
ACH-001067,-0.227114556117
ACH-001075,-0.06578354801080001
ACH-001096,-0.479349604946
ACH-001128,-0.349344694028
ACH-001134,-0.170353058632
ACH-001151,-0.360343374824
ACH-001163,-0.252803152867
ACH-001164,-0.049996055847199995
ACH-001173,-0.167675979857
ACH-001183,-0.17359618685199998
ACH-001184,-0.0509655869928
ACH-001190,0.00456615212971
ACH-001192,-0.40854814088200003
ACH-001193,-0.213459100531
ACH-001196,-0.214702133364
ACH-001197,-0.322493421554
ACH-001205,0.0701543964407
ACH-001211,-0.646066080372
ACH-001212,-0.0157492489753
ACH-001228,-0.09329629182320001
ACH-001232,0.029093280333099998
ACH-001239,0.26377596411800003
ACH-001274,0.1747098998
ACH-001275,-0.211219252793
ACH-001277,-0.465676981184
ACH-001278,0.137292304167
ACH-001280,-0.106493588065
ACH-001283,0.026885792255000002
ACH-001289,0.11679172547599999
ACH-001295,-0.416106969766
ACH-001300,-0.147578889099
ACH-001301,-0.0550880869989
ACH-001302,-0.102790468351
ACH-001303,-0.330229157371
ACH-001306,-0.11856078293700001
ACH-001318,-0.136495580614
ACH-001322,-0.184417152204
ACH-001328,-0.29449019901900003
ACH-001332,-0.311063986028
ACH-001333,-0.361038427338
ACH-001336,-0.210508743222
ACH-001340,-0.6540585007
ACH-001346,-0.257577389591
ACH-001353,-0.34918278696099997
ACH-001354,-0.233596812861
ACH-001367,-0.039973566244199996
ACH-001368,-0.155135573749
ACH-001374,-0.0751195897639
ACH-001375,-0.19528050789299997
ACH-001377,-0.045481286362500005
ACH-001380,-0.293651677919
ACH-001391,-0.277092196088
ACH-001407,-0.17681286478100003
ACH-001408,-0.13980232557800001
ACH-001413,-0.490213228317
ACH-001430,-0.165329156943
ACH-001431,-0.290692565654
ACH-001450,0.0904602773158
ACH-001496,-0.480218268111
ACH-001500,-0.37369140287299996
ACH-001521,-0.106238334639
ACH-001523,-0.21028381339699997
ACH-001532,-0.146661750941
ACH-001536,-0.241038104791
ACH-001550,-0.22287954281300001
ACH-001552,-0.07094048131649999
ACH-001554,-0.160933418699
ACH-001645,-0.12457464374600001
ACH-001654,-0.351621803981
ACH-001715,-0.138980929341
ACH-001735,-0.0340444888876
ACH-001736,-0.0413530959249
ACH-001737,-0.526919740714
ACH-001740,-0.269607584972
ACH-001745,-0.312101363278
ACH-001750,-0.0956388003389
ACH-001765,-0.234915859893
ACH-001956,-0.46282257269500005
ACH-001957,-0.287529908686
